"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
98.186	"Visual_Different"	1	"left"	0.844	1.789	99.975	99.03
105.943	"Auditory_Lure"	1	"left"	1.206	1.788	107.731	107.149
108.233	"Auditory_Lure"	1	"left"	1.202	1.789	110.022	109.435
110.824	"Auditory_Same"	1	"right"	1.043	1.772	112.596	111.867
113.348	"Auditory_Different"	1	"left"	1.09	1.789	115.137	114.438
115.739	"Auditory_Different"	1	"left"	1.35	1.788	117.527	117.089
118.38	"Auditory_Lure"	1	"left"	1.518	1.789	120.169	119.898
125.886	"Visual_Same"	1	"right"	1.189	1.788	127.674	127.075
128.427	"Visual_Same"	1	"right"	1.52	1.788	130.215	129.947
130.767	"Visual_Different"	1	"left"	0.682	1.789	132.556	131.449
133.408	"Visual_Same"	1	"right"	1.081	1.789	135.197	134.489
135.832	"Visual_Lure"	1	"left"	1.027	1.789	137.621	136.859
143.288	"Auditory_Different"	1	"left"	1.245	1.788	145.076	144.533
145.829	"Auditory_Same"	1	"right"	1.054	1.788	147.617	146.883
148.219	"Auditory_Different"	1	"left"	1.06	1.789	150.008	149.279
150.86	"Auditory_Lure"	1	"left"	1.663	1.789	152.649	152.523
153.184	"Auditory_Lure"	1	"left"	1.359	1.788	154.972	154.543
155.775	"Auditory_Same"	1	"right"	1.16	1.789	157.564	156.935
163.247	"Visual_Different"	1	"left"	1.017	1.789	165.036	164.264
165.821	"Visual_Lure"	1	"left"	0.828	1.789	167.61	166.649
168.362	"Visual_Different"	1	"left"	1.007	1.789	170.151	169.369
170.903	"Visual_Same"	1	"right"	0.809	1.789	172.692	171.712
173.244	"Visual_Same"	1	"right"	1.156	1.788	175.032	174.4
175.668	"Visual_Lure"	1	"left"	0.824	1.788	177.456	176.492
178.259	"Visual_Lure"	1	"left"	0.799	1.788	180.047	179.058
185.931	"Auditory_Same"	1	"right"	1.178	1.789	187.72	187.109
188.372	"Auditory_Same"	1	"right"	1.338	1.789	190.161	189.71
190.763	"Auditory_Different"	1	"left"	1.441	1.788	192.551	192.204
193.203	"Auditory_Lure"	0	"right"	1.601	1.789	194.992	194.804
195.894	"Auditory_Lure"	1	"left"	0.92	1.789	197.683	196.814
198.268	"Auditory_Same"	1	"right"	1.532	1.789	200.057	199.8
205.941	"Visual_Different"	1	"left"	1.68	1.789	207.73	207.621
208.332	"Visual_Same"	1	"right"	1.019	1.788	210.12	209.351
210.872	"Visual_Different"	1	"left"	1.153	1.789	212.661	212.025
213.196	"Visual_Lure"	1	"left"	0.992	1.789	214.985	214.188
215.737	"Visual_Lure"	1	"left"	1.146	1.789	217.526	216.883
218.378	"Visual_Same"	1	"right"	1.474	1.789	220.167	219.852
225.884	"Auditory_Different"	1	"left"	0.873	1.789	227.673	226.757
228.274	"Auditory_Different"	1	"left"	0.972	1.789	230.063	229.246
230.815	"Auditory_Lure"	0	NA	NA	1.789	232.604	NA
233.406	"Auditory_Same"	1	"right"	0.867	1.789	235.195	234.273
235.73	"Auditory_Same"	1	"right"	1.339	1.789	237.519	237.069
238.171	"Auditory_Different"	1	"left"	1.142	1.788	239.959	239.313
245.894	"Visual_Same"	1	"right"	0.845	1.788	247.682	246.739
248.234	"Visual_Lure"	1	"left"	1.056	1.772	250.006	249.29
250.758	"Visual_Different"	1	"left"	0.657	1.789	252.547	251.415
253.299	"Visual_Lure"	1	"left"	0.77	1.789	255.088	254.069
255.89	"Visual_Lure"	1	"left"	0.618	1.789	257.679	256.508
258.23	"Visual_Different"	1	"left"	0.656	1.789	260.019	258.886
260.755	"Visual_Different"	1	"left"	0.764	1.788	262.543	261.519
268.394	"Auditory_Different"	0	NA	NA	1.789	270.183	NA
270.918	"Auditory_Different"	1	"left"	1.625	1.789	272.707	272.543
273.309	"Auditory_Lure"	0	NA	NA	1.788	275.097	NA
275.749	"Auditory_Different"	1	"left"	0.878	1.789	277.538	276.627
278.19	"Auditory_Same"	1	"right"	1.042	1.789	279.979	279.232
285.746	"Visual_Lure"	1	"left"	0.811	1.772	287.518	286.557
288.37	"Visual_Different"	1	"left"	0.71	1.789	290.159	289.08
290.761	"Visual_Lure"	1	"left"	0.9	1.788	292.549	291.661
293.402	"Visual_Same"	1	"right"	1.499	1.789	295.191	294.901
295.843	"Visual_Same"	1	"right"	0.84	1.788	297.631	296.683
298.166	"Visual_Different"	1	"left"	0.646	1.789	299.955	298.812
305.889	"Auditory_Same"	1	"right"	1.052	1.789	307.678	306.941
308.28	"Auditory_Same"	1	"right"	1.231	1.788	310.068	309.511
310.904	"Auditory_Lure"	1	"left"	0.896	1.789	312.693	311.8
313.345	"Auditory_Different"	1	"left"	1.021	1.788	315.133	314.366
315.785	"Auditory_Same"	1	"right"	1.307	1.789	317.574	317.092
323.341	"Visual_Same"	1	"right"	1.194	1.789	325.13	324.535
325.782	"Visual_Same"	1	"right"	1.133	1.789	327.571	326.915
328.306	"Visual_Different"	1	"left"	0.612	1.789	330.095	328.918
330.897	"Visual_Lure"	1	"left"	1.258	1.789	332.686	332.155
333.187	"Visual_Lure"	1	"left"	0.897	1.789	334.976	334.084
335.829	"Visual_Same"	1	"right"	0.891	1.788	337.617	336.72
343.234	"Auditory_Different"	1	"left"	1.007	1.789	345.023	344.241
345.925	"Auditory_Different"	1	"left"	1.297	1.789	347.714	347.222
348.366	"Auditory_Same"	1	"right"	1.055	1.789	350.155	349.421
350.79	"Auditory_Lure"	1	"left"	1.17	1.788	352.578	351.96
353.18	"Auditory_Different"	1	"left"	1.293	1.789	354.969	354.473
360.836	"Visual_Same"	1	"right"	1.001	1.789	362.625	361.837
363.377	"Visual_Same"	1	"right"	0.751	1.789	365.166	364.128
365.768	"Visual_Lure"	1	"left"	0.904	1.788	367.556	366.672
368.392	"Visual_Different"	1	"left"	0.896	1.789	370.181	369.288
370.682	"Visual_Same"	1	"right"	1.243	1.789	372.471	371.925
378.288	"Auditory_Lure"	1	"left"	1.12	1.789	380.077	379.408
380.88	"Auditory_Different"	1	"left"	1.4	1.771	382.651	382.28
383.253	"Auditory_Same"	1	"right"	1.218	1.789	385.042	384.471
385.794	"Auditory_Different"	1	"left"	1.114	1.789	387.583	386.908
388.185	"Auditory_Different"	1	"left"	1.759	1.788	389.973	389.944
390.876	"Auditory_Same"	1	"right"	0.923	1.789	392.665	391.799
393.149	"Auditory_Same"	1	"right"	1.23	1.789	394.938	394.379
400.889	"Visual_Different"	1	"left"	0.843	1.789	402.678	401.732
403.28	"Visual_Different"	1	"left"	0.82	1.772	405.052	404.1
405.704	"Visual_Lure"	1	"left"	0.995	1.788	407.492	406.699
408.295	"Visual_Same"	1	"right"	0.967	1.788	410.083	409.262
410.886	"Visual_Same"	1	"right"	0.797	1.788	412.674	411.683
413.226	"Visual_Different"	1	"left"	0.874	1.789	415.015	414.1
420.832	"Auditory_Lure"	1	"left"	1.312	1.789	422.621	422.144
423.273	"Auditory_Same"	1	"right"	0.922	1.788	425.061	424.195
425.914	"Auditory_Lure"	1	"left"	1.357	1.788	427.702	427.271
428.354	"Auditory_Different"	1	"left"	0.999	1.772	430.126	429.353
430.879	"Auditory_Different"	1	"left"	1.396	1.788	432.667	432.275
433.319	"Auditory_Same"	1	"right"	0.82	1.789	435.108	434.139
435.71	"Auditory_Same"	1	"right"	1.152	1.788	437.498	436.862
443.232	"Visual_Different"	1	"left"	0.715	1.789	445.021	443.947
445.873	"Visual_Different"	1	"left"	0.723	1.789	447.662	446.596
448.314	"Visual_Same"	1	"right"	0.841	1.789	450.103	449.155
450.905	"Visual_Lure"	1	"left"	0.718	1.772	452.677	451.623
453.178	"Visual_Different"	1	"left"	0.613	1.789	454.967	453.791
460.734	"Auditory_Same"	1	"right"	1.143	1.789	462.523	461.877
463.325	"Auditory_Lure"	1	"left"	0.872	1.789	465.114	464.197
465.766	"Auditory_Different"	1	"left"	0.776	1.772	467.538	466.542
468.34	"Auditory_Lure"	1	"left"	1.176	1.789	470.129	469.516
470.881	"Auditory_Lure"	1	"left"	1.265	1.789	472.67	472.146
473.171	"Auditory_Different"	1	"left"	0.978	1.789	474.96	474.149
475.762	"Auditory_Different"	1	"left"	1.208	1.789	477.551	476.97
483.435	"Visual_Different"	0	NA	NA	1.789	485.224	NA
485.876	"Visual_Different"	1	"left"	1.133	1.789	487.665	487.009
488.25	"Visual_Lure"	1	"left"	1.392	1.788	490.038	489.642
490.791	"Visual_Different"	1	"left"	0.736	1.788	492.579	491.527
493.231	"Visual_Same"	1	"right"	0.846	1.789	495.02	494.077
500.938	"Auditory_Same"	1	"right"	1.116	1.788	502.726	502.054
503.261	"Auditory_Same"	1	"right"	1.074	1.789	505.05	504.335
505.802	"Auditory_Different"	1	"left"	0.823	1.789	507.591	506.625
508.193	"Auditory_Same"	1	"right"	1.02	1.788	509.981	509.213
510.834	"Auditory_Lure"	1	"left"	1.34	1.788	512.622	512.174
518.39	"Visual_Lure"	1	"left"	0.969	1.788	520.178	519.359
520.914	"Visual_Same"	1	"right"	0.694	1.788	522.702	521.608
523.304	"Visual_Lure"	1	"left"	0.72	1.789	525.093	524.024
525.695	"Visual_Different"	1	"left"	0.741	1.788	527.483	526.436
528.286	"Visual_Different"	1	"left"	1.232	1.788	530.074	529.518
530.877	"Visual_Same"	1	"right"	1.122	1.788	532.665	531.999
533.2	"Visual_Same"	1	"right"	0.851	1.789	534.989	534.051
540.823	"Auditory_Different"	1	"left"	1.064	1.789	542.612	541.887
543.264	"Auditory_Same"	1	"right"	0.94	1.788	545.052	544.204
545.704	"Auditory_Lure"	1	"left"	1.268	1.789	547.493	546.972
548.346	"Auditory_Same"	1	"right"	0.981	1.788	550.134	549.327
550.886	"Auditory_Same"	1	"right"	1.211	1.789	552.675	552.097
553.16	"Auditory_Lure"	1	"left"	1.495	1.789	554.949	554.655
555.701	"Auditory_Lure"	1	"left"	1.16	1.788	557.489	556.861
563.223	"Visual_Lure"	1	"left"	1.386	1.789	565.012	564.609
565.864	"Visual_Lure"	1	"left"	0.847	1.789	567.653	566.711
568.405	"Visual_Same"	1	"right"	1.14	1.789	570.194	569.545
570.696	"Visual_Different"	1	"left"	0.816	1.788	572.484	571.512
573.22	"Visual_Different"	1	"left"	0.689	1.788	575.008	573.909
575.761	"Visual_Lure"	1	"left"	0.973	1.788	577.549	576.734
583.333	"Auditory_Lure"	1	"left"	1.243	1.789	585.122	584.576
585.924	"Auditory_Different"	1	"left"	1.221	1.789	587.713	587.145
588.348	"Auditory_Lure"	1	"left"	1.042	1.789	590.137	589.39
590.688	"Auditory_Same"	1	"right"	0.905	1.789	592.477	591.593
593.28	"Auditory_Same"	1	"right"	0.985	1.788	595.068	594.265
595.871	"Auditory_Different"	1	"left"	1.282	1.788	597.659	597.153
603.376	"Visual_Different"	1	"left"	0.771	1.789	605.165	604.147
605.717	"Visual_Same"	1	"right"	0.836	1.788	607.505	606.553
608.257	"Visual_Lure"	1	"left"	0.673	1.789	610.046	608.93
610.882	"Visual_Same"	1	"right"	0.805	1.789	612.671	611.687
613.323	"Visual_Same"	1	"right"	1.132	1.788	615.111	614.455
615.763	"Visual_Lure"	1	"left"	0.7	1.789	617.552	616.463
618.204	"Visual_Lure"	1	"left"	1.114	1.788	619.992	619.318
625.776	"Auditory_Different"	1	"left"	0.951	1.789	627.565	626.727
628.367	"Auditory_Lure"	1	"left"	1.345	1.789	630.156	629.712
630.808	"Auditory_Different"	1	"left"	0.971	1.789	632.597	631.779
633.249	"Auditory_Same"	1	"right"	1.05	1.772	635.021	634.299
635.823	"Auditory_Same"	1	"right"	1.157	1.789	637.612	636.98
638.364	"Auditory_Lure"	1	"left"	1.045	1.789	640.153	639.409
640.654	"Auditory_Lure"	1	"left"	1.367	1.789	642.443	642.021
648.227	"Visual_Lure"	1	"left"	0.772	1.788	650.015	648.999
650.868	"Visual_Lure"	1	"left"	1.034	1.789	652.657	651.902
653.309	"Visual_Different"	1	"left"	0.691	1.788	655.097	654
655.883	"Visual_Same"	1	"right"	0.874	1.789	657.672	656.757
658.273	"Visual_Lure"	1	"left"	1.055	1.789	660.062	659.328
665.779	"Auditory_Same"	1	"right"	1.085	1.789	667.568	666.864
668.22	"Auditory_Different"	1	"left"	1.112	1.788	670.008	669.332
670.894	"Auditory_Same"	1	"right"	0.9	1.789	672.683	671.794
673.335	"Auditory_Lure"	1	"left"	1.302	1.789	675.124	674.637
675.775	"Auditory_Lure"	1	"left"	1.056	1.789	677.564	676.831
678.316	"Auditory_Different"	1	"left"	1.611	1.789	680.105	679.927
680.657	"Auditory_Different"	1	"left"	0.9	1.788	682.445	681.557
688.38	"Visual_Lure"	1	"left"	0.642	1.788	690.168	689.022
690.72	"Visual_Different"	1	"left"	0.621	1.789	692.509	691.341
693.395	"Visual_Same"	1	"right"	0.628	1.788	695.183	694.023
695.735	"Visual_Different"	1	"left"	1.074	1.789	697.524	696.809
698.176	"Visual_Different"	1	"left"	0.786	1.788	699.964	698.962
700.717	"Visual_Same"	1	"right"	1.055	1.788	702.505	701.772
703.241	"Visual_Same"	1	"right"	0.725	1.788	705.029	703.966
710.83	"Auditory_Same"	1	"right"	1.032	1.789	712.619	711.862
713.271	"Auditory_Lure"	1	"left"	1.388	1.788	715.059	714.659
715.895	"Auditory_Same"	1	"right"	0.827	1.789	717.684	716.722
718.185	"Auditory_Different"	1	"left"	0.875	1.789	719.974	719.06
720.726	"Auditory_Different"	1	"left"	0.918	1.789	722.515	721.644
723.317	"Auditory_Lure"	1	"left"	1.268	1.789	725.106	724.585
