"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.95	"Visual_Same"	1	"right"	0.881	1.788	12.738	11.831
13.323	"Visual_Same"	1	"right"	1.541	1.789	15.112	14.864
15.714	"Visual_Different"	1	"left"	1.255	1.789	17.503	16.969
18.355	"Visual_Lure"	1	"left"	1.041	1.789	20.144	19.396
20.746	"Visual_Lure"	1	"left"	0.901	1.788	22.534	21.647
23.186	"Visual_Same"	1	"right"	1.303	1.789	24.975	24.489
30.893	"Auditory_Same"	1	"right"	1.036	1.788	32.681	31.929
33.433	"Auditory_Same"	1	"right"	0.865	1.789	35.222	34.298
35.824	"Auditory_Different"	0	NA	NA	1.789	37.613	NA
38.248	"Auditory_Lure"	0	"right"	0.794	1.788	40.036	39.042
40.688	"Auditory_Lure"	1	"left"	1.158	1.789	42.477	41.846
43.229	"Auditory_Same"	1	"right"	1.041	1.789	45.018	44.27
50.835	"Visual_Different"	1	"left"	0.962	1.789	52.624	51.797
53.276	"Visual_Different"	1	"left"	1.204	1.789	55.065	54.48
55.917	"Visual_Lure"	1	"left"	1.021	1.789	57.706	56.938
58.358	"Visual_Different"	1	"left"	1.192	1.788	60.146	59.55
60.899	"Visual_Same"	1	"right"	0.875	1.788	62.687	61.774
68.237	"Auditory_Different"	1	"left"	0.896	1.789	70.026	69.133
70.929	"Auditory_Lure"	0	"right"	1.342	1.788	72.717	72.271
73.319	"Auditory_Different"	1	"left"	1.292	1.789	75.108	74.611
75.86	"Auditory_Same"	1	"right"	1.581	1.789	77.649	77.441
78.384	"Auditory_Same"	1	"right"	0.839	1.789	80.173	79.223
80.775	"Auditory_Lure"	1	"left"	1.03	1.788	82.563	81.805
83.215	"Auditory_Lure"	1	"left"	1.245	1.789	85.004	84.46
90.738	"Visual_Lure"	1	"left"	0.853	1.788	92.526	91.591
93.379	"Visual_Lure"	1	"left"	0.942	1.788	95.167	94.321
95.769	"Visual_Same"	1	"right"	0.804	1.789	97.558	96.573
98.31	"Visual_Different"	1	"left"	0.984	1.789	100.099	99.294
100.885	"Visual_Different"	1	"left"	0.776	1.788	102.673	101.661
103.275	"Visual_Lure"	1	"left"	0.933	1.789	105.064	104.208
110.898	"Auditory_Lure"	1	"left"	1.473	1.788	112.686	112.371
113.221	"Auditory_Different"	1	"left"	1.021	1.789	115.01	114.242
115.862	"Auditory_Same"	1	"right"	1.043	1.789	117.651	116.905
118.303	"Auditory_Different"	1	"left"	0.959	1.789	120.092	119.262
120.894	"Auditory_Different"	1	"left"	1.174	1.789	122.683	122.068
123.234	"Auditory_Same"	0	"left"	1.067	1.772	125.006	124.301
125.658	"Auditory_Same"	1	"right"	0.946	1.789	127.447	126.604
133.248	"Visual_Same"	1	"right"	1.173	1.772	135.02	134.421
135.872	"Visual_Different"	1	"left"	0.92	1.789	137.661	136.792
138.263	"Visual_Same"	1	"right"	1.121	1.788	140.051	139.384
140.703	"Visual_Lure"	1	"left"	0.833	1.789	142.492	141.536
143.294	"Visual_Lure"	1	"left"	0.834	1.789	145.083	144.128
145.818	"Visual_Different"	1	"left"	0.802	1.789	147.607	146.62
148.359	"Visual_Different"	1	"left"	0.782	1.789	150.148	149.141
155.781	"Auditory_Same"	1	"right"	1.05	1.789	157.57	156.831
158.222	"Auditory_Same"	1	"right"	0.953	1.789	160.011	159.175
160.813	"Auditory_Lure"	1	"left"	1.052	1.789	162.602	161.865
163.404	"Auditory_Different"	1	"left"	1.594	1.789	165.193	164.998
165.845	"Auditory_Same"	1	"right"	0.995	1.789	167.634	166.84
173.284	"Visual_Same"	1	"right"	0.936	1.788	175.072	174.22
175.925	"Visual_Same"	1	"right"	1.367	1.789	177.714	177.292
178.366	"Visual_Lure"	1	"left"	0.776	1.788	180.154	179.142
180.706	"Visual_Different"	1	"left"	0.885	1.788	182.494	181.591
183.23	"Visual_Same"	1	"right"	1.139	1.789	185.019	184.369
190.836	"Auditory_Lure"	1	"left"	1.4	1.789	192.625	192.236
193.277	"Auditory_Lure"	1	"left"	0.985	1.788	195.065	194.262
195.918	"Auditory_Same"	1	"right"	1.69	1.789	197.707	197.608
198.208	"Auditory_Different"	1	"left"	1.098	1.789	199.997	199.306
200.832	"Auditory_Different"	1	"left"	1.119	1.789	202.621	201.951
203.273	"Auditory_Lure"	1	"left"	1.337	1.789	205.062	204.61
210.846	"Visual_Lure"	1	"left"	0.937	1.788	212.634	211.783
213.27	"Visual_Same"	1	"right"	1.227	1.788	215.058	214.497
215.911	"Visual_Lure"	1	"left"	0.825	1.788	217.699	216.736
218.301	"Visual_Different"	1	"left"	0.662	1.789	220.09	218.963
220.842	"Visual_Different"	1	"left"	0.723	1.789	222.631	221.565
223.182	"Visual_Same"	1	"right"	0.953	1.789	224.971	224.135
225.757	"Visual_Same"	1	"right"	0.869	1.788	227.545	226.626
233.296	"Auditory_Different"	1	"left"	1.072	1.772	235.068	234.368
235.92	"Auditory_Different"	1	"left"	1.087	1.789	237.709	237.007
238.211	"Auditory_Same"	1	"right"	1.022	1.788	239.999	239.233
240.852	"Auditory_Lure"	1	"left"	1.241	1.788	242.64	242.093
243.393	"Auditory_Different"	1	"left"	0.799	1.788	245.181	244.192
250.731	"Visual_Lure"	1	"left"	0.654	1.789	252.52	251.385
253.272	"Visual_Different"	1	"left"	0.736	1.789	255.061	254.008
255.863	"Visual_Lure"	1	"left"	0.975	1.789	257.652	256.838
258.404	"Visual_Same"	1	"right"	0.717	1.789	260.193	259.121
260.778	"Visual_Same"	1	"right"	0.694	1.789	262.567	261.472
263.319	"Visual_Different"	1	"left"	1.007	1.788	265.107	264.326
270.791	"Auditory_Lure"	1	"left"	1.435	1.789	272.58	272.226
273.232	"Auditory_Lure"	1	"left"	0.979	1.772	275.004	274.211
275.856	"Auditory_Same"	1	"right"	0.998	1.789	277.645	276.854
278.297	"Auditory_Lure"	1	"left"	0.923	1.788	280.085	279.22
280.838	"Auditory_Different"	1	"left"	1.102	1.788	282.626	281.94
288.444	"Visual_Same"	1	"right"	1.002	1.788	290.232	289.446
290.717	"Visual_Same"	1	"right"	0.687	1.789	292.506	291.404
293.258	"Visual_Different"	1	"left"	0.674	1.789	295.047	293.932
295.699	"Visual_Same"	1	"right"	0.802	1.788	297.487	296.501
298.34	"Visual_Lure"	1	"left"	0.875	1.789	300.129	299.215
305.779	"Auditory_Different"	1	"left"	0.748	1.788	307.567	306.527
308.32	"Auditory_Different"	1	"left"	1.025	1.788	310.108	309.345
310.911	"Auditory_Lure"	1	"left"	0.811	1.788	312.699	311.722
313.201	"Auditory_Same"	1	"right"	0.878	1.788	314.989	314.079
315.892	"Auditory_Same"	1	"right"	0.875	1.789	317.681	316.767
318.316	"Auditory_Different"	1	"left"	1.148	1.789	320.105	319.464
325.788	"Visual_Same"	1	"right"	0.862	1.789	327.577	326.65
328.43	"Visual_Lure"	1	"left"	0.81	1.788	330.218	329.24
330.803	"Visual_Same"	1	"right"	0.82	1.789	332.592	331.623
333.244	"Visual_Different"	1	"left"	0.635	1.789	335.033	333.879
335.835	"Visual_Different"	1	"left"	0.823	1.789	337.624	336.658
338.276	"Visual_Lure"	1	"left"	0.743	1.788	340.064	339.019
345.831	"Auditory_Different"	1	"left"	1.689	1.789	347.62	347.52
348.222	"Auditory_Same"	1	"right"	1.083	1.789	350.011	349.305
350.763	"Auditory_Different"	1	"left"	0.802	1.788	352.551	351.565
353.203	"Auditory_Lure"	1	"left"	1.016	1.789	354.992	354.219
355.878	"Auditory_Lure"	1	"left"	0.855	1.789	357.667	356.733
358.218	"Auditory_Same"	1	"right"	0.955	1.789	360.007	359.173
365.941	"Visual_Different"	1	"left"	0.814	1.789	367.73	366.755
368.215	"Visual_Different"	1	"left"	0.933	1.789	370.004	369.148
370.756	"Visual_Same"	1	"right"	0.627	1.788	372.544	371.383
373.397	"Visual_Lure"	1	"left"	0.766	1.789	375.186	374.163
375.838	"Visual_Different"	1	"left"	0.563	1.788	377.626	376.401
383.377	"Auditory_Same"	1	"right"	1.103	1.788	385.165	384.48
385.817	"Auditory_Lure"	1	"left"	0.85	1.789	387.606	386.667
388.258	"Auditory_Same"	1	"right"	0.788	1.789	390.047	389.046
390.799	"Auditory_Different"	1	"left"	0.793	1.789	392.588	391.592
393.39	"Auditory_Different"	1	"left"	0.783	1.789	395.179	394.173
