"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
197.945	"Contingent"	"right"	1.242	2.808	200.738	199.187
201.238	"NonContingent"	"right"	1.512	2.808	204.027	202.75
204.782	"NonContingent"	"right"	1.28	2.808	207.567	206.062
208.326	"NonContingent"	"right"	1.372	2.808	211.108	209.698
211.87	"NonContingent"	"right"	1.584	2.791	214.649	213.454
215.246	"NonContingent"	"right"	0.987	2.809	218.038	216.233
218.891	"NonContingent"	"right"	1.403	2.808	221.679	220.294
222.334	"NonContingent"	"left"	1.663	2.809	225.119	223.997
225.678	"NonContingent"	"right"	2.007	2.791	228.458	227.685
229.255	"Contingent"	"right"	2.247	2.808	232.049	231.502
232.849	"Contingent"	"left"	1.274	2.809	235.64	234.123
236.142	"Contingent"	"left"	1.14	2.809	238.929	237.282
239.736	"Contingent"	"right"	2.187	2.809	242.52	241.923
245.353	"NonContingent"	"right"	1.425	2.809	248.137	246.778
248.797	"NonContingent"	"right"	1.355	2.792	251.577	250.152
252.224	"Contingent"	"left"	1.513	2.808	255.017	253.737
255.868	"NonContingent"	"right"	1.311	2.808	258.658	257.179
259.412	"NonContingent"	"right"	1.162	2.808	262.198	260.574
262.705	"Contingent"	"left"	1.912	2.809	265.487	264.617
266.383	"Contingent"	"right"	1.611	2.808	269.178	267.994
269.726	"NonContingent"	"right"	1.361	2.809	272.517	271.087
273.27	"Contingent"	"right"	1.679	2.809	276.058	274.949
276.814	"NonContingent"	"right"	1.385	2.809	279.599	278.199
280.358	"NonContingent"	"right"	1.746	2.792	283.139	282.104
283.635	"NonContingent"	"right"	1.225	2.808	286.428	284.86
287.178	"Contingent"	"left"	0.985	2.809	289.968	288.163
292.845	"NonContingent"	"right"	1.285	2.809	295.636	294.13
296.44	"NonContingent"	"right"	1.124	2.808	299.227	297.564
299.883	"NonContingent"	"right"	1.126	2.809	302.667	301.009
303.227	"Contingent"	"right"	1.947	2.791	306.006	305.174
306.754	"NonContingent"	"right"	1.366	2.808	309.546	308.12
310.348	"NonContingent"	"right"	1.001	2.808	313.137	311.349
313.691	"Contingent"	"right"	1.435	2.809	316.476	315.126
317.386	"NonContingent"	"right"	1.108	2.808	320.167	318.494
320.712	"Contingent"	"right"	0.898	2.809	323.506	321.61
324.256	"Contingent"	"right"	1.045	2.809	327.047	325.301
327.8	"Contingent"	"left"	1.307	2.809	330.588	329.107
331.344	"Contingent"	"left"	1.039	2.808	334.128	332.383
334.687	"NonContingent"	"right"	1.081	2.792	337.467	335.768
340.254	"NonContingent"	"right"	1.139	2.792	343.035	341.393
343.781	"Contingent"	"left"	0.803	2.809	346.575	344.584
347.375	"NonContingent"	"right"	1.321	2.809	350.166	348.696
350.919	"Contingent"	"left"	1.098	2.809	353.706	352.017
354.313	"Contingent"	NA	NA	2.808	357.096	NA
357.907	"Contingent"	"left"	1.123	2.792	360.687	359.03
361.284	"Contingent"	"left"	0.832	2.808	364.077	362.116
364.828	"Contingent"	"left"	0.71	2.808	367.618	365.538
368.221	"Contingent"	"left"	1.769	2.809	371.007	369.99
371.665	"Contingent"	"left"	0.953	2.808	374.447	372.618
375.192	"NonContingent"	"right"	1.539	2.808	377.987	376.731
378.836	"NonContingent"	"right"	1.097	2.809	381.628	379.933
382.129	"Contingent"	"right"	2.356	2.809	384.917	384.485
387.746	"NonContingent"	"right"	1.153	2.809	390.534	388.899
391.391	"Contingent"	"left"	1.919	2.808	394.175	393.31
394.935	"NonContingent"	"right"	1.242	2.791	397.715	396.177
398.311	"Contingent"	"left"	0.833	2.809	401.105	399.144
401.755	"NonContingent"	"right"	1.607	2.808	404.545	403.362
405.199	"NonContingent"	"right"	1.824	2.808	407.985	407.023
408.742	"Contingent"	"left"	1.518	2.809	411.525	410.26
412.387	"NonContingent"	"right"	1.489	2.791	415.166	413.876
415.764	"Contingent"	"left"	1.338	2.808	418.556	417.102
419.308	"Contingent"	"left"	2.135	2.808	422.097	421.443
422.651	"NonContingent"	"right"	1.19	2.808	425.436	423.841
426.245	"NonContingent"	"right"	1.163	2.808	429.027	427.408
429.789	"NonContingent"	"right"	2.081	2.792	432.568	431.87
435.339	"Contingent"	"left"	1.855	2.808	438.134	437.194
438.933	"NonContingent"	"right"	1.01	2.808	441.725	439.943
442.226	"NonContingent"	"right"	1.264	2.809	445.014	443.49
445.87	"Contingent"	"left"	0.838	2.809	448.655	446.708
449.264	"NonContingent"	"right"	1.147	2.792	452.044	450.411
452.791	"Contingent"	"left"	0.869	2.808	455.585	453.66
456.335	"NonContingent"	"right"	1.11	2.808	459.126	457.445
459.728	"Contingent"	"left"	0.844	2.809	462.515	460.572
463.172	"NonContingent"	"right"	1.549	2.809	465.955	464.721
466.867	"NonContingent"	"right"	1.172	2.791	469.646	468.039
470.293	"NonContingent"	"right"	1.568	2.809	473.086	471.861
473.737	"NonContingent"	"right"	0.987	2.809	476.526	474.724
477.181	"Contingent"	"left"	1.801	2.808	479.966	478.982
482.798	"Contingent"	"left"	0.958	2.808	485.583	483.756
486.392	"Contingent"	"left"	1.113	2.808	489.174	487.505
489.819	"Contingent"	"left"	2.435	2.808	492.614	492.254
493.212	"NonContingent"	"right"	1.275	2.809	496.004	494.487
496.906	"NonContingent"	"right"	1.176	2.809	499.695	498.082
500.3	"NonContingent"	"right"	1.108	2.808	503.085	501.408
503.844	"NonContingent"	"right"	1.015	2.808	506.626	504.859
507.371	"Contingent"	"left"	1.609	2.809	510.166	508.98
510.715	"Contingent"	"left"	1.404	2.808	513.505	512.119
514.158	"Contingent"	"left"	1.026	2.809	516.945	515.184
517.702	"NonContingent"	"right"	1.336	2.809	520.485	519.038
521.346	"Contingent"	"right"	2.011	2.792	524.126	523.357
524.623	"Contingent"	"left"	1.198	2.808	527.415	525.821
530.39	"NonContingent"	"right"	1.163	2.808	533.183	531.553
