onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
7.907	2.508	recently_learned_faces_baseline	1	right	1.737	recently_learned_faces_baseline	10.39	9.644
11.435	2.524	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	13.928	NA
14.728	2.507	famous_faces_baseline	1	left	2.019	famous_faces_baseline	17.215	16.747
18.322	2.507	famous_faces_baseline	1	right	1.369	famous_faces_baseline	20.804	19.691
21.749	2.507	famous_faces_false_combination	0	NA	NA	famous_faces	24.242	NA
25.293	2.507	famous_faces_correct_combination	1	left	1.838	famous_faces	27.781	27.131
28.736	2.508	recently_learned_faces_false_combination	0	left	2.429	recently_learned_faces	31.219	31.165
32.314	2.524	recently_learned_faces_false_combination	0	NA	NA	recently_learned_faces	34.808	NA
35.858	2.507	famous_faces_false_combination	1	right	1.947	famous_faces	38.346	37.805
39.151	2.507	famous_faces_baseline	0	NA	NA	famous_faces_baseline	41.633	NA
42.778	2.524	recently_learned_faces_baseline	1	left	1.08	recently_learned_faces_baseline	45.272	43.858
46.172	2.507	famous_faces_false_combination	0	left	2.266	famous_faces	48.659	48.438
49.615	2.508	famous_faces_baseline	1	right	1.773	famous_faces_baseline	52.097	51.388
55.45	2.507	famous_faces_baseline	0	left	1.464	famous_faces_baseline	57.939	56.914
58.743	2.507	recently_learned_faces_correct_combination	1	left	2.077	recently_learned_faces	61.226	60.82
62.337	2.507	recently_learned_faces_false_combination	0	NA	NA	recently_learned_faces	64.815	NA
65.764	2.507	famous_faces_correct_combination	1	left	1.621	famous_faces	68.253	67.385
69.358	2.507	famous_faces_false_combination	1	right	1.064	famous_faces	71.842	70.422
72.902	2.507	recently_learned_faces_false_combination	0	left	1.87	recently_learned_faces	75.38	74.772
76.178	2.508	famous_faces_false_combination	1	right	1.563	famous_faces	78.667	77.741
79.772	2.508	recently_learned_faces_false_combination	1	right	2.437	recently_learned_faces	82.256	82.209
83.316	2.508	recently_learned_faces_false_combination	1	right	2.162	recently_learned_faces	85.795	85.478
86.693	2.507	famous_faces_baseline	0	left	1.615	famous_faces_baseline	89.182	88.308
90.237	2.507	famous_faces_baseline	1	right	1.788	famous_faces_baseline	92.721	92.025
93.781	2.507	famous_faces_false_combination	1	right	1.872	famous_faces	96.26	95.653
97.107	2.508	recently_learned_faces_false_combination	1	right	2.323	recently_learned_faces	99.597	99.43
102.958	2.508	recently_learned_faces_correct_combination	1	left	1.842	recently_learned_faces	105.438	104.8
106.335	2.508	famous_faces_correct_combination	1	left	1.205	famous_faces	108.826	107.54
109.779	2.507	recently_learned_faces_correct_combination	1	left	1.026	recently_learned_faces	112.264	110.805
113.373	2.507	recently_learned_faces_false_combination	1	right	1.237	recently_learned_faces	115.853	114.61
116.699	2.508	recently_learned_faces_correct_combination	1	left	1.338	recently_learned_faces	119.19	118.037
120.344	2.507	famous_faces_correct_combination	1	left	1.553	famous_faces	122.829	121.897
123.737	2.507	famous_faces_correct_combination	1	left	1.247	famous_faces	126.216	124.984
127.164	2.507	recently_learned_faces_correct_combination	1	left	0.897	recently_learned_faces	129.654	128.061
130.858	2.508	famous_faces_baseline	1	left	1.758	famous_faces_baseline	133.343	132.616
134.252	2.507	recently_learned_faces_baseline	1	right	1.692	recently_learned_faces_baseline	136.731	135.944
137.629	2.507	famous_faces_baseline	1	left	1.152	famous_faces_baseline	140.119	138.781
141.323	2.507	famous_faces_correct_combination	1	left	1.124	famous_faces	143.808	142.447
144.767	2.507	recently_learned_faces_correct_combination	1	left	1.592	recently_learned_faces	147.246	146.359
150.25	2.507	famous_faces_baseline	1	right	1.139	famous_faces_baseline	152.737	151.389
153.794	2.507	famous_faces_correct_combination	1	left	1.668	famous_faces	156.275	155.462
157.321	2.524	famous_faces_baseline	1	right	1.273	famous_faces_baseline	159.814	158.594
160.915	2.507	recently_learned_faces_correct_combination	1	left	0.862	recently_learned_faces	163.403	161.777
164.358	2.508	recently_learned_faces_baseline	1	left	1.439	recently_learned_faces_baseline	166.841	165.797
167.886	2.524	recently_learned_faces_correct_combination	1	left	1.191	recently_learned_faces	170.379	169.077
171.179	2.507	recently_learned_faces_correct_combination	0	right	2.333	recently_learned_faces	173.666	173.512
174.723	2.507	recently_learned_faces_correct_combination	1	left	1.539	recently_learned_faces	177.204	176.262
178.3	2.524	famous_faces_false_combination	0	NA	NA	famous_faces	180.793	NA
181.744	2.507	recently_learned_faces_baseline	1	left	1.295	recently_learned_faces_baseline	184.231	183.039
185.187	2.508	famous_faces_false_combination	1	right	1.423	famous_faces	187.669	186.61
188.715	2.524	famous_faces_false_combination	1	right	1.998	famous_faces	191.208	190.713
192.309	2.507	famous_faces_baseline	1	right	1.718	famous_faces_baseline	194.797	194.027
197.909	2.507	recently_learned_faces_false_combination	0	left	1.575	recently_learned_faces	200.387	199.484
201.286	2.507	famous_faces_false_combination	1	right	1.658	famous_faces	203.774	202.944
204.93	2.507	recently_learned_faces_correct_combination	1	left	1.826	recently_learned_faces	207.413	206.756
208.307	2.524	famous_faces_false_combination	1	right	1.615	famous_faces	210.801	209.922
211.7	2.508	famous_faces_baseline	1	left	1.365	famous_faces_baseline	214.189	213.065
215.344	2.508	recently_learned_faces_false_combination	1	right	2.412	recently_learned_faces	217.828	217.756
218.871	2.525	recently_learned_faces_false_combination	1	right	1.533	recently_learned_faces	221.366	220.404
222.215	2.507	famous_faces_correct_combination	1	left	1.109	famous_faces	224.703	223.324
225.759	2.507	recently_learned_faces_baseline	1	right	1.478	recently_learned_faces_baseline	228.242	227.237
229.135	2.525	famous_faces_baseline	1	right	0.88	famous_faces_baseline	231.63	230.015
232.73	2.507	recently_learned_faces_baseline	1	left	1.474	recently_learned_faces_baseline	235.219	234.204
