onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
10.304	0.117	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	10.39	NA
11.34	2.508	recently_learned_faces_baseline	1	right	1.274	recently_learned_faces_baseline	13.828	12.614
14.734	2.507	famous_faces_baseline	1	left	1.302	famous_faces_baseline	17.216	16.036
18.261	2.508	famous_faces_baseline	1	right	1.543	famous_faces_baseline	20.754	19.804
21.905	2.508	famous_faces_false_combination	1	right	1.548	famous_faces	24.393	23.453
25.249	2.507	famous_faces_correct_combination	1	left	1.432	famous_faces	27.73	26.681
28.776	2.507	recently_learned_faces_false_combination	1	right	1.337	recently_learned_faces	31.269	30.113
32.32	2.507	recently_learned_faces_false_combination	1	right	1.357	recently_learned_faces	34.808	33.677
35.864	2.507	famous_faces_false_combination	1	right	1.192	famous_faces	38.346	37.056
39.14	2.508	famous_faces_baseline	1	left	1.408	famous_faces_baseline	41.633	40.548
42.834	2.508	recently_learned_faces_baseline	1	left	1.034	recently_learned_faces_baseline	45.322	43.868
46.278	2.508	famous_faces_false_combination	1	right	1.242	famous_faces	48.76	47.52
49.605	2.507	famous_faces_baseline	1	right	1.962	famous_faces_baseline	52.097	51.567
55.355	2.508	famous_faces_baseline	1	right	1.595	famous_faces_baseline	57.839	56.95
58.799	2.507	recently_learned_faces_correct_combination	1	left	1.41	recently_learned_faces	61.277	60.209
62.226	2.507	recently_learned_faces_false_combination	1	right	1.301	recently_learned_faces	64.715	63.527
65.87	2.507	famous_faces_correct_combination	1	left	1.182	famous_faces	68.354	67.052
69.414	2.507	famous_faces_false_combination	1	right	1.228	famous_faces	71.892	70.642
72.791	2.507	recently_learned_faces_false_combination	1	right	1.419	recently_learned_faces	75.28	74.21
76.385	2.507	famous_faces_false_combination	1	right	1.368	famous_faces	78.869	77.753
79.728	2.507	recently_learned_faces_false_combination	1	right	2.28	recently_learned_faces	82.206	82.008
83.305	2.508	recently_learned_faces_false_combination	1	right	0.995	recently_learned_faces	85.795	84.3
86.649	2.507	famous_faces_baseline	1	right	1.192	famous_faces_baseline	89.132	87.841
90.243	2.507	famous_faces_baseline	1	right	1.031	famous_faces_baseline	92.721	91.274
93.67	2.507	famous_faces_false_combination	1	right	1.179	famous_faces	96.159	94.849
97.264	2.507	recently_learned_faces_false_combination	0	left	1.928	recently_learned_faces	99.748	99.192
102.897	2.508	recently_learned_faces_correct_combination	1	left	1.723	recently_learned_faces	105.388	104.62
106.24	2.508	famous_faces_correct_combination	1	left	1.155	famous_faces	108.725	107.395
109.834	2.508	recently_learned_faces_correct_combination	1	left	1.013	recently_learned_faces	112.314	110.847
113.261	2.508	recently_learned_faces_false_combination	1	right	1.077	recently_learned_faces	115.752	114.338
116.906	2.507	recently_learned_faces_correct_combination	1	left	1.17	recently_learned_faces	119.391	118.076
120.249	2.507	famous_faces_correct_combination	1	left	0.849	famous_faces	122.728	121.098
123.876	2.508	famous_faces_correct_combination	0	right	2.027	famous_faces	126.367	125.903
127.27	2.507	recently_learned_faces_correct_combination	1	left	1.656	recently_learned_faces	129.755	128.926
130.814	2.507	famous_faces_baseline	1	left	1.133	famous_faces_baseline	133.294	131.947
134.14	2.508	recently_learned_faces_baseline	1	right	1.19	recently_learned_faces_baseline	136.631	135.33
137.684	2.508	famous_faces_baseline	1	left	1.038	famous_faces_baseline	140.169	138.722
141.278	2.508	famous_faces_correct_combination	1	left	1.248	famous_faces	143.758	142.526
144.605	2.507	recently_learned_faces_correct_combination	1	left	1.518	recently_learned_faces	147.095	146.123
150.255	2.508	famous_faces_baseline	1	right	0.859	famous_faces_baseline	152.736	151.114
153.782	2.508	famous_faces_correct_combination	1	left	1.01	famous_faces	156.274	154.792
157.427	2.507	famous_faces_baseline	1	right	1.243	famous_faces_baseline	159.913	158.67
