onset	trial_type
18.263	famous_faces_baseline
49.757	famous_faces_baseline
55.407	famous_faces_baseline
86.801	famous_faces_baseline
90.178	famous_faces_baseline
130.8	famous_faces_baseline
137.687	famous_faces_baseline
150.408	famous_faces_baseline
157.429	famous_faces_baseline
192.217	famous_faces_baseline
211.759	famous_faces_baseline
229.345	famous_faces_baseline
255.858	famous_faces_baseline
276.687	famous_faces_baseline
419.247	famous_faces_baseline
426.117	famous_faces_baseline
429.711	famous_faces_baseline
459.768	famous_faces_baseline
466.639	famous_faces_baseline
482.854	famous_faces_baseline
496.896	famous_faces_baseline
510.754	famous_faces_baseline
517.825	famous_faces_baseline
554.669	famous_faces_baseline
598.717	famous_faces_baseline
609.283	famous_faces_baseline
612.826	famous_faces_baseline
653.298	famous_faces_baseline
663.712	famous_faces_baseline
690.292	famous_faces_baseline
693.668	famous_faces_baseline
711.121	famous_faces_baseline
723.725	famous_faces_baseline
781.749	famous_faces_baseline
25.3	famous_faces_correct_combination
106.343	famous_faces_correct_combination
120.385	famous_faces_correct_combination
123.678	famous_faces_correct_combination
141.264	famous_faces_correct_combination
153.785	famous_faces_correct_combination
222.274	famous_faces_correct_combination
248.837	famous_faces_correct_combination
252.28	famous_faces_correct_combination
273.36	famous_faces_correct_combination
306.76	famous_faces_correct_combination
313.781	famous_faces_correct_combination
334.76	famous_faces_correct_combination
371.638	famous_faces_correct_combination
394.874	famous_faces_correct_combination
405.389	famous_faces_correct_combination
412.209	famous_faces_correct_combination
422.824	famous_faces_correct_combination
463.312	famous_faces_correct_combination
530.246	famous_faces_correct_combination
544.405	famous_faces_correct_combination
547.731	famous_faces_correct_combination
588.403	famous_faces_correct_combination
595.391	famous_faces_correct_combination
619.647	famous_faces_correct_combination
625.297	famous_faces_correct_combination
632.318	famous_faces_correct_combination
697.313	famous_faces_correct_combination
730.813	famous_faces_correct_combination
741.328	famous_faces_correct_combination
774.811	famous_faces_correct_combination
785.276	famous_faces_correct_combination
788.72	famous_faces_correct_combination
792.314	famous_faces_correct_combination
76.287	famous_faces_false_combination
93.622	famous_faces_false_combination
178.309	famous_faces_false_combination
185.129	famous_faces_false_combination
188.773	famous_faces_false_combination
201.244	famous_faces_false_combination
208.415	famous_faces_false_combination
269.666	famous_faces_false_combination
283.724	famous_faces_false_combination
296.446	famous_faces_false_combination
299.873	famous_faces_false_combination
347.331	famous_faces_false_combination
354.202	famous_faces_false_combination
368.361	famous_faces_false_combination
375.182	famous_faces_false_combination
391.23	famous_faces_false_combination
415.803	famous_faces_false_combination
470.333	famous_faces_false_combination
473.66	famous_faces_false_combination
503.716	famous_faces_false_combination
558.246	famous_faces_false_combination
561.79	famous_faces_false_combination
565.134	famous_faces_false_combination
628.925	famous_faces_false_combination
635.862	famous_faces_false_combination
642.682	famous_faces_false_combination
646.226	famous_faces_false_combination
667.256	famous_faces_false_combination
683.254	famous_faces_false_combination
720.449	famous_faces_false_combination
771.385	famous_faces_false_combination
42.836	recently_learned_faces_baseline
134.243	recently_learned_faces_baseline
164.3	recently_learned_faces_baseline
181.702	recently_learned_faces_baseline
225.701	recently_learned_faces_baseline
232.688	recently_learned_faces_baseline
236.316	recently_learned_faces_baseline
245.443	recently_learned_faces_baseline
303.216	recently_learned_faces_baseline
310.187	recently_learned_faces_baseline
331.166	recently_learned_faces_baseline
340.394	recently_learned_faces_baseline
343.938	recently_learned_faces_baseline
357.746	recently_learned_faces_baseline
387.953	recently_learned_faces_baseline
398.267	recently_learned_faces_baseline
435.245	recently_learned_faces_baseline
445.91	recently_learned_faces_baseline
452.73	recently_learned_faces_baseline
456.375	recently_learned_faces_baseline
477.204	recently_learned_faces_baseline
489.724	recently_learned_faces_baseline
507.361	recently_learned_faces_baseline
537.267	recently_learned_faces_baseline
577.738	recently_learned_faces_baseline
581.382	recently_learned_faces_baseline
591.797	recently_learned_faces_baseline
676.383	recently_learned_faces_baseline
714.698	recently_learned_faces_baseline
751.642	recently_learned_faces_baseline
767.74	recently_learned_faces_baseline
58.935	recently_learned_faces_correct_combination
102.95	recently_learned_faces_correct_combination
109.72	recently_learned_faces_correct_combination
116.858	recently_learned_faces_correct_combination
127.222	recently_learned_faces_correct_combination
144.808	recently_learned_faces_correct_combination
160.723	recently_learned_faces_correct_combination
167.894	recently_learned_faces_correct_combination
171.187	recently_learned_faces_correct_combination
174.765	recently_learned_faces_correct_combination
204.821	recently_learned_faces_correct_combination
259.201	recently_learned_faces_correct_combination
262.845	recently_learned_faces_correct_combination
280.331	recently_learned_faces_correct_combination
292.852	recently_learned_faces_correct_combination
317.375	recently_learned_faces_correct_combination
327.622	recently_learned_faces_correct_combination
350.758	recently_learned_faces_correct_combination
401.795	recently_learned_faces_correct_combination
442.266	recently_learned_faces_correct_combination
486.381	recently_learned_faces_correct_combination
493.268	recently_learned_faces_correct_combination
649.854	recently_learned_faces_correct_combination
