onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
171.187	2.508	recently_learned_faces_correct_combination	1	left	1.01	recently_learned_faces	173.666	172.197
174.765	2.507	recently_learned_faces_correct_combination	1	left	0.899	recently_learned_faces	177.255	175.664
178.309	2.507	famous_faces_false_combination	1	right	1.048	famous_faces	180.794	179.357
181.702	2.508	recently_learned_faces_baseline	1	left	0.981	recently_learned_faces_baseline	184.181	182.683
185.129	2.508	famous_faces_false_combination	1	right	0.994	famous_faces	187.619	186.123
188.773	2.508	famous_faces_false_combination	1	right	1.001	famous_faces	191.258	189.774
192.217	2.507	famous_faces_baseline	1	right	0.943	famous_faces_baseline	194.696	193.16
197.901	2.507	recently_learned_faces_false_combination	1	right	1.04	recently_learned_faces	200.387	198.941
201.244	2.508	famous_faces_false_combination	1	right	1.104	famous_faces	203.724	202.348
204.821	2.508	recently_learned_faces_correct_combination	1	left	2.04	recently_learned_faces	207.313	206.861
208.415	2.508	famous_faces_false_combination	1	right	1.038	famous_faces	210.902	209.453
211.759	2.507	famous_faces_baseline	1	left	0.841	famous_faces_baseline	214.239	212.6
215.336	2.508	recently_learned_faces_false_combination	0	NA	NA	recently_learned_faces	217.828	NA
218.68	2.507	recently_learned_faces_false_combination	1	right	2.169	recently_learned_faces	221.165	220.849
222.274	2.507	famous_faces_correct_combination	1	left	1.041	famous_faces	224.754	223.315
225.701	2.507	recently_learned_faces_baseline	1	right	1.332	recently_learned_faces_baseline	228.192	227.033
229.345	2.507	famous_faces_baseline	1	right	0.698	famous_faces_baseline	231.831	230.043
232.688	2.508	recently_learned_faces_baseline	1	left	0.864	recently_learned_faces_baseline	235.168	233.552
236.316	2.507	recently_learned_faces_baseline	1	right	0.878	recently_learned_faces_baseline	238.807	237.194
239.709	2.508	recently_learned_faces_false_combination	1	right	1.379	recently_learned_faces	242.195	241.088
245.443	2.524	recently_learned_faces_baseline	1	right	0.923	recently_learned_faces_baseline	247.936	246.366
248.837	2.507	famous_faces_correct_combination	1	left	1.012	famous_faces	251.324	249.849
252.28	2.508	famous_faces_correct_combination	1	left	0.844	famous_faces	254.762	253.124
255.858	2.524	famous_faces_baseline	1	right	0.676	famous_faces_baseline	258.351	256.534
259.201	2.507	recently_learned_faces_correct_combination	1	left	1.017	recently_learned_faces	261.688	260.218
262.845	2.508	recently_learned_faces_correct_combination	1	left	1.049	recently_learned_faces	265.327	263.894
266.272	2.508	famous_faces_correct_combination	0	right	0.808	famous_faces	268.765	267.08
269.666	2.507	famous_faces_false_combination	1	right	1.455	famous_faces	272.153	271.121
273.36	2.507	famous_faces_correct_combination	1	left	0.98	famous_faces	275.842	274.34
276.687	2.507	famous_faces_baseline	1	left	1.066	famous_faces_baseline	279.179	277.753
280.331	2.507	recently_learned_faces_correct_combination	1	left	1.552	recently_learned_faces	282.818	281.883
283.724	2.508	famous_faces_false_combination	1	right	1.066	famous_faces	286.206	284.79
287.101	2.508	recently_learned_faces_correct_combination	0	right	1.496	recently_learned_faces	289.594	288.597
292.852	2.507	recently_learned_faces_correct_combination	1	left	1.748	recently_learned_faces	295.336	294.6
296.446	2.507	famous_faces_false_combination	1	right	1.095	famous_faces	298.925	297.541
299.873	2.507	famous_faces_false_combination	1	right	1.08	famous_faces	302.363	300.953
303.216	2.508	recently_learned_faces_baseline	1	right	0.918	recently_learned_faces_baseline	305.7	304.134
306.76	2.507	famous_faces_correct_combination	1	left	0.999	famous_faces	309.238	307.759
310.187	2.507	recently_learned_faces_baseline	1	left	0.676	recently_learned_faces_baseline	312.676	310.863
313.781	2.508	famous_faces_correct_combination	1	left	0.713	famous_faces	316.265	314.494
317.375	2.508	recently_learned_faces_correct_combination	1	left	1.456	recently_learned_faces	319.854	318.831
320.702	2.507	recently_learned_faces_false_combination	1	right	1.125	recently_learned_faces	323.191	321.827
324.296	2.507	recently_learned_faces_false_combination	0	left	0.846	recently_learned_faces	326.78	325.142
327.622	2.525	recently_learned_faces_correct_combination	1	left	1.844	recently_learned_faces	330.117	329.466
331.166	2.508	recently_learned_faces_baseline	1	right	1.049	recently_learned_faces_baseline	333.655	332.215
334.76	2.508	famous_faces_correct_combination	1	left	1.257	famous_faces	337.244	336.017
340.394	2.508	recently_learned_faces_baseline	1	left	0.891	recently_learned_faces_baseline	342.885	341.285
343.938	2.507	recently_learned_faces_baseline	1	right	1.114	recently_learned_faces_baseline	346.423	345.052
347.331	2.508	famous_faces_false_combination	1	right	1.053	famous_faces	349.811	348.384
350.758	2.508	recently_learned_faces_correct_combination	1	left	1.084	recently_learned_faces	353.249	351.842
354.202	2.508	famous_faces_false_combination	1	right	1.033	famous_faces	356.687	355.235
357.746	2.507	recently_learned_faces_baseline	1	right	1.023	recently_learned_faces_baseline	360.225	358.769
361.273	2.508	recently_learned_faces_baseline	0	right	0.831	recently_learned_faces_baseline	363.764	362.104
364.817	2.508	recently_learned_faces_false_combination	1	right	1.436	recently_learned_faces	367.303	366.253
368.361	2.508	famous_faces_false_combination	1	right	0.919	famous_faces	370.841	369.28
371.638	2.507	famous_faces_correct_combination	1	left	1.092	famous_faces	374.128	372.73
375.182	2.507	famous_faces_false_combination	1	right	0.945	famous_faces	377.666	376.127
378.725	2.508	recently_learned_faces_baseline	0	left	0.791	recently_learned_faces_baseline	381.205	379.516
382.102	2.508	recently_learned_faces_false_combination	0	left	1.211	recently_learned_faces	384.593	383.313
387.953	2.508	recently_learned_faces_baseline	1	left	1.018	recently_learned_faces_baseline	390.435	388.971
391.23	2.507	famous_faces_false_combination	1	right	0.916	famous_faces	393.722	392.146
394.874	2.507	famous_faces_correct_combination	1	left	1.279	famous_faces	397.361	396.153
398.267	2.508	recently_learned_faces_baseline	1	right	0.889	recently_learned_faces_baseline	400.748	399.156
401.795	2.507	recently_learned_faces_correct_combination	1	left	2.375	recently_learned_faces	404.287	404.17
405.389	2.507	famous_faces_correct_combination	1	left	1.044	famous_faces	407.876	406.433
408.682	2.507	recently_learned_faces_false_combination	0	left	1.346	recently_learned_faces	411.163	410.028
412.209	2.508	famous_faces_correct_combination	1	left	0.907	famous_faces	414.701	413.116
415.803	2.508	famous_faces_false_combination	1	right	1.017	famous_faces	418.29	416.82
419.247	2.507	famous_faces_baseline	1	right	1.41	famous_faces_baseline	421.728	420.657
422.824	2.508	famous_faces_correct_combination	1	left	1.114	famous_faces	425.317	423.938
426.117	2.508	famous_faces_baseline	1	right	0.821	famous_faces_baseline	428.604	426.938
429.711	2.508	famous_faces_baseline	1	left	0.954	famous_faces_baseline	432.193	430.665
435.245	2.507	recently_learned_faces_baseline	1	left	0.744	recently_learned_faces_baseline	437.733	435.989
438.889	2.507	recently_learned_faces_false_combination	0	left	1.074	recently_learned_faces	441.372	439.963
442.266	2.507	recently_learned_faces_correct_combination	1	left	1.576	recently_learned_faces	444.759	443.842
445.91	2.507	recently_learned_faces_baseline	1	left	1.671	recently_learned_faces_baseline	448.398	447.581
449.303	2.508	recently_learned_faces_false_combination	0	NA	NA	recently_learned_faces	451.786	NA
452.73	2.525	recently_learned_faces_baseline	1	left	0.964	recently_learned_faces_baseline	455.224	453.694
456.375	2.507	recently_learned_faces_baseline	1	left	0.76	recently_learned_faces_baseline	458.863	457.135
459.768	2.508	famous_faces_baseline	1	left	0.79	famous_faces_baseline	462.251	460.558
463.312	2.508	famous_faces_correct_combination	1	left	1.116	famous_faces	465.79	464.428
466.639	2.507	famous_faces_baseline	1	right	0.952	famous_faces_baseline	469.127	467.591
470.333	2.508	famous_faces_false_combination	1	right	1.712	famous_faces	472.816	472.045
473.66	2.507	famous_faces_false_combination	1	right	0.992	famous_faces	476.153	474.652
477.204	2.507	recently_learned_faces_baseline	1	left	0.746	recently_learned_faces_baseline	479.692	477.95
482.854	2.507	famous_faces_baseline	1	right	0.965	famous_faces_baseline	485.333	483.819
486.381	2.508	recently_learned_faces_correct_combination	1	left	1.482	recently_learned_faces	488.872	487.863
489.724	2.508	recently_learned_faces_baseline	1	left	0.949	recently_learned_faces_baseline	492.209	490.673
493.268	2.508	recently_learned_faces_correct_combination	1	left	1.122	recently_learned_faces	495.747	494.39
496.896	2.508	famous_faces_baseline	1	left	0.864	famous_faces_baseline	499.386	497.76
500.34	2.507	recently_learned_faces_false_combination	1	right	0.983	recently_learned_faces	502.824	501.323
503.716	2.525	famous_faces_false_combination	1	right	1.099	famous_faces	506.211	504.815
507.361	2.507	recently_learned_faces_baseline	1	left	0.997	recently_learned_faces_baseline	509.85	508.358
510.754	2.508	famous_faces_baseline	1	right	0.974	famous_faces_baseline	513.238	511.728
514.148	2.507	recently_learned_faces_false_combination	1	right	1.363	recently_learned_faces	516.626	515.511
517.825	2.508	famous_faces_baseline	1	left	0.804	famous_faces_baseline	520.315	518.629
521.169	2.507	famous_faces_false_combination	0	left	0.777	famous_faces	523.652	521.946
524.763	2.507	recently_learned_faces_false_combination	1	right	1.528	recently_learned_faces	527.241	526.291
530.246	2.507	famous_faces_correct_combination	1	left	0.915	famous_faces	532.732	531.161
533.89	2.508	recently_learned_faces_false_combination	0	left	2.077	recently_learned_faces	536.371	535.967
537.267	2.507	recently_learned_faces_baseline	1	right	1.089	recently_learned_faces_baseline	539.758	538.356
540.811	2.507	recently_learned_faces_correct_combination	0	right	1.294	recently_learned_faces	543.297	542.105
544.405	2.507	famous_faces_correct_combination	1	left	1.42	famous_faces	546.886	545.825
547.731	2.508	famous_faces_correct_combination	1	left	0.798	famous_faces	550.223	548.529
551.376	2.507	recently_learned_faces_false_combination	1	right	1.147	recently_learned_faces	553.862	552.523
554.669	2.507	famous_faces_baseline	1	left	0.939	famous_faces_baseline	557.149	555.608
558.246	2.508	famous_faces_false_combination	1	right	1.019	famous_faces	560.738	559.265
561.79	2.508	famous_faces_false_combination	1	right	0.883	famous_faces	564.277	562.673
565.134	2.507	famous_faces_false_combination	1	right	0.984	famous_faces	567.614	566.118
568.711	2.507	recently_learned_faces_false_combination	0	NA	NA	recently_learned_faces	571.203	NA
572.155	2.507	recently_learned_faces_false_combination	0	left	1.195	recently_learned_faces	574.641	573.35
577.738	2.524	recently_learned_faces_baseline	1	left	1.045	recently_learned_faces_baseline	580.231	578.783
581.382	2.508	recently_learned_faces_baseline	1	right	1.09	recently_learned_faces_baseline	583.87	582.472
584.776	2.507	recently_learned_faces_false_combination	1	right	2.186	recently_learned_faces	587.257	586.962
588.403	2.525	famous_faces_correct_combination	1	left	0.857	famous_faces	590.896	589.26
591.797	2.507	recently_learned_faces_baseline	1	right	0.886	recently_learned_faces_baseline	594.284	592.683
595.391	2.507	famous_faces_correct_combination	1	left	0.765	famous_faces	597.873	596.156
598.717	2.508	famous_faces_baseline	1	left	0.764	famous_faces_baseline	601.21	599.481
602.161	2.508	recently_learned_faces_false_combination	1	right	1.557	recently_learned_faces	604.648	603.718
605.755	2.508	recently_learned_faces_false_combination	1	right	1.12	recently_learned_faces	608.237	606.875
609.283	2.524	famous_faces_baseline	1	right	1.321	famous_faces_baseline	611.776	610.604
612.826	2.508	famous_faces_baseline	1	right	0.767	famous_faces_baseline	615.314	613.593
616.27	2.508	recently_learned_faces_baseline	0	right	0.716	recently_learned_faces_baseline	618.752	616.986
619.647	2.507	famous_faces_correct_combination	1	left	1.49	famous_faces	622.139	621.137
625.297	2.457	famous_faces_correct_combination	1	left	0.897	famous_faces	627.73	626.194
628.925	2.524	famous_faces_false_combination	1	right	1.114	famous_faces	631.419	630.039
632.318	2.508	famous_faces_correct_combination	1	left	1.069	famous_faces	634.807	633.387
635.862	2.508	famous_faces_false_combination	1	right	0.859	famous_faces	638.346	636.721
639.239	2.524	recently_learned_faces_false_combination	1	right	1.643	recently_learned_faces	641.733	640.882
642.682	2.508	famous_faces_false_combination	1	right	1.06	famous_faces	645.171	643.742
646.226	2.508	famous_faces_false_combination	1	right	1.068	famous_faces	648.709	647.294
649.854	2.524	recently_learned_faces_correct_combination	1	left	1.439	recently_learned_faces	652.348	651.293
653.298	2.507	famous_faces_baseline	1	left	0.984	famous_faces_baseline	655.786	654.282
656.741	2.508	recently_learned_faces_correct_combination	1	left	1.542	recently_learned_faces	659.224	658.283
660.168	2.524	recently_learned_faces_false_combination	1	right	0.971	recently_learned_faces	662.662	661.139
663.712	2.508	famous_faces_baseline	1	right	0.99	famous_faces_baseline	666.201	664.702
667.256	2.508	famous_faces_false_combination	1	right	0.943	famous_faces	669.74	668.199
672.839	2.508	recently_learned_faces_correct_combination	1	left	1.176	recently_learned_faces	675.331	674.015
676.383	2.508	recently_learned_faces_baseline	1	left	1.023	recently_learned_faces_baseline	678.87	677.406
679.927	2.508	recently_learned_faces_correct_combination	1	left	0.952	recently_learned_faces	682.408	680.879
683.254	2.507	famous_faces_false_combination	1	right	1.397	famous_faces	685.745	684.651
686.698	2.507	recently_learned_faces_correct_combination	1	left	1.007	recently_learned_faces	689.183	687.705
690.292	2.507	famous_faces_baseline	1	left	0.722	famous_faces_baseline	692.772	691.014
693.668	2.508	famous_faces_baseline	1	left	0.591	famous_faces_baseline	696.16	694.259
697.313	2.507	famous_faces_correct_combination	1	left	0.68	famous_faces	699.799	697.993
700.857	2.507	recently_learned_faces_false_combination	0	left	1.125	recently_learned_faces	703.337	701.982
704.183	2.508	recently_learned_faces_correct_combination	1	left	0.887	recently_learned_faces	706.674	705.07
707.777	2.508	recently_learned_faces_correct_combination	0	right	2.161	recently_learned_faces	710.263	709.938
711.121	2.507	famous_faces_baseline	1	left	1.013	famous_faces_baseline	713.6	712.134
714.698	2.508	recently_learned_faces_baseline	1	right	1.054	recently_learned_faces_baseline	717.189	715.752
720.449	2.507	famous_faces_false_combination	1	right	1.106	famous_faces	722.93	721.555
723.725	2.508	famous_faces_baseline	1	left	0.71	famous_faces_baseline	726.217	724.435
727.269	2.508	recently_learned_faces_false_combination	1	right	1.065	recently_learned_faces	729.755	728.334
730.813	2.508	famous_faces_correct_combination	1	left	0.725	famous_faces	733.294	731.538
734.34	2.524	recently_learned_faces_correct_combination	1	left	0.959	recently_learned_faces	736.833	735.299
737.734	2.507	recently_learned_faces_correct_combination	1	left	0.794	recently_learned_faces	740.22	738.528
741.328	2.507	famous_faces_correct_combination	1	left	0.774	famous_faces	743.809	742.102
744.755	2.524	recently_learned_faces_correct_combination	1	left	1.06	recently_learned_faces	747.247	745.815
748.349	2.507	recently_learned_faces_false_combination	0	left	1.07	recently_learned_faces	750.836	749.419
751.642	2.508	recently_learned_faces_baseline	1	right	1.077	recently_learned_faces_baseline	754.123	752.719
755.32	2.524	recently_learned_faces_correct_combination	0	right	0.973	recently_learned_faces	757.812	756.293
758.663	2.508	recently_learned_faces_false_combination	1	right	2.236	recently_learned_faces	761.149	760.899
762.107	2.507	recently_learned_faces_correct_combination	1	left	1.149	recently_learned_faces	764.587	763.256
767.74	2.508	recently_learned_faces_baseline	1	right	1.06	recently_learned_faces_baseline	770.228	768.8
771.385	2.507	famous_faces_false_combination	1	right	2.19	famous_faces	773.867	773.575
774.811	2.525	famous_faces_correct_combination	1	left	0.917	famous_faces	777.305	775.728
778.406	2.507	recently_learned_faces_false_combination	0	left	1.313	recently_learned_faces	780.894	779.719
781.749	2.507	famous_faces_baseline	1	left	1.312	famous_faces_baseline	784.231	783.061
785.276	2.524	famous_faces_correct_combination	1	left	0.778	famous_faces	787.77	786.054
788.72	2.507	famous_faces_correct_combination	1	left	0.736	famous_faces	791.208	789.456
792.314	2.507	famous_faces_correct_combination	1	left	0.707	famous_faces	794.797	793.021
