"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.949	"Visual_Different"	0	NA	NA	1.789	12.738	NA
13.34	"Visual_Same"	1	"right"	1.42	1.772	15.112	14.76
15.764	"Visual_Different"	0	"right"	1.602	1.788	17.552	17.366
18.355	"Visual_Lure"	0	"right"	1.131	1.788	20.143	19.486
20.695	"Visual_Lure"	0	NA	NA	1.789	22.484	NA
23.286	"Visual_Same"	1	"right"	0.972	1.789	25.075	24.258
30.792	"Auditory_Same"	0	NA	NA	1.788	32.58	NA
33.433	"Auditory_Different"	0	"right"	1.632	1.789	35.222	35.065
35.874	"Auditory_Same"	1	"right"	1.497	1.788	37.662	37.371
38.197	"Auditory_Lure"	0	"right"	1.043	1.789	39.986	39.24
40.788	"Auditory_Lure"	1	"left"	1.737	1.789	42.577	42.525
43.229	"Auditory_Different"	0	NA	NA	1.789	45.018	NA
45.669	"Auditory_Different"	0	NA	NA	1.789	47.458	NA
53.242	"Visual_Lure"	0	NA	NA	1.789	55.031	NA
55.883	"Visual_Same"	1	"right"	0.879	1.789	57.672	56.762
58.424	"Visual_Lure"	1	"left"	1.484	1.789	60.213	59.908
60.748	"Visual_Different"	0	NA	NA	1.788	62.536	NA
63.389	"Visual_Different"	0	"right"	1.581	1.789	65.178	64.97
65.729	"Visual_Same"	0	NA	NA	1.789	67.518	NA
68.27	"Visual_Same"	1	"right"	0.762	1.789	70.059	69.032
75.893	"Auditory_Lure"	0	"right"	1.769	1.789	77.682	77.662
78.434	"Auditory_Lure"	0	NA	NA	1.789	80.223	NA
80.824	"Auditory_Same"	1	"right"	1.092	1.789	82.613	81.916
83.198	"Auditory_Lure"	0	"right"	1.381	1.789	84.987	84.579
85.839	"Auditory_Different"	0	NA	NA	1.789	87.628	NA
93.245	"Visual_Different"	0	NA	NA	1.788	95.033	NA
95.886	"Visual_Different"	0	"right"	1.003	1.789	97.675	96.889
98.41	"Visual_Lure"	1	"left"	1.68	1.789	100.199	100.09
100.75	"Visual_Same"	1	"right"	0.855	1.789	102.539	101.605
103.191	"Visual_Same"	1	"right"	0.802	1.789	104.98	103.993
105.832	"Visual_Different"	0	"right"	1.236	1.789	107.621	107.068
113.338	"Auditory_Same"	1	"right"	1.096	1.789	115.127	114.434
115.929	"Auditory_Same"	1	"right"	1.121	1.789	117.718	117.05
118.269	"Auditory_Lure"	1	"left"	1.559	1.789	120.058	119.828
120.81	"Auditory_Different"	0	NA	NA	1.789	122.599	NA
123.184	"Auditory_Same"	1	"right"	1.253	1.789	124.973	124.437
130.84	"Visual_Same"	1	"right"	0.926	1.789	132.629	131.766
133.231	"Visual_Lure"	0	NA	NA	1.788	135.019	NA
135.772	"Visual_Same"	1	"right"	0.753	1.788	137.56	136.525
138.346	"Visual_Different"	0	NA	NA	1.788	140.134	NA
140.786	"Visual_Different"	0	"right"	0.946	1.789	142.575	141.732
143.378	"Visual_Lure"	0	"right"	1.106	1.788	145.166	144.484
150.933	"Auditory_Same"	1	"right"	0.803	1.789	152.722	151.736
153.374	"Auditory_Lure"	0	"right"	1.664	1.789	155.163	155.038
155.764	"Auditory_Different"	0	NA	NA	1.789	157.553	NA
158.356	"Auditory_Lure"	0	"right"	1.557	1.788	160.144	159.913
160.796	"Auditory_Lure"	0	"right"	1.21	1.789	162.585	162.006
163.37	"Auditory_Different"	0	"right"	1.66	1.789	165.159	165.03
165.661	"Auditory_Different"	0	NA	NA	1.788	167.449	NA
173.333	"Visual_Different"	0	"right"	1.377	1.789	175.122	174.71
175.874	"Visual_Lure"	0	NA	NA	1.789	177.663	NA
178.215	"Visual_Different"	1	"left"	1.236	1.788	180.003	179.451
180.756	"Visual_Same"	1	"right"	0.87	1.788	182.544	181.626
183.397	"Visual_Same"	1	"right"	0.619	1.772	185.169	184.016
185.771	"Visual_Lure"	0	NA	NA	1.788	187.559	NA
188.211	"Visual_Lure"	0	NA	NA	1.789	190	NA
195.784	"Auditory_Lure"	0	"right"	1.202	1.788	197.572	196.986
198.425	"Auditory_Different"	0	NA	NA	1.789	200.214	NA
200.866	"Auditory_Lure"	0	NA	NA	1.788	202.654	NA
203.306	"Auditory_Same"	1	"right"	0.905	1.789	205.095	204.211
205.68	"Auditory_Same"	1	"right"	0.932	1.789	207.469	206.612
208.221	"Auditory_Different"	0	"right"	1.309	1.789	210.01	209.53
215.894	"Visual_Lure"	0	NA	NA	1.788	217.682	NA
218.418	"Visual_Lure"	0	"right"	1.595	1.789	220.207	220.013
220.708	"Visual_Same"	1	"right"	1.553	1.789	222.497	222.261
223.249	"Visual_Lure"	0	NA	NA	1.789	225.038	NA
225.69	"Visual_Different"	0	"right"	0.691	1.788	227.478	226.381
233.346	"Auditory_Same"	1	"right"	1.429	1.788	235.134	234.775
235.87	"Auditory_Lure"	0	"right"	0.957	1.789	237.659	236.827
238.411	"Auditory_Same"	1	"right"	0.924	1.789	240.2	239.335
240.751	"Auditory_Different"	0	"right"	1.194	1.789	242.54	241.945
243.192	"Auditory_Different"	1	"left"	1.543	1.788	244.98	244.735
245.716	"Auditory_Lure"	0	"right"	0.998	1.789	247.505	246.714
253.439	"Visual_Different"	1	"left"	1.77	1.789	255.228	255.209
255.829	"Visual_Different"	0	"right"	0.87	1.789	257.618	256.699
258.37	"Visual_Lure"	0	"right"	0.953	1.789	260.159	259.323
260.794	"Visual_Different"	0	"right"	1.723	1.789	262.583	262.517
263.185	"Visual_Same"	1	"right"	0.737	1.788	264.973	263.922
270.741	"Auditory_Lure"	0	NA	NA	1.788	272.529	NA
273.332	"Auditory_Lure"	0	"right"	1.778	1.788	275.12	275.11
275.856	"Auditory_Different"	0	"right"	1.455	1.788	277.644	277.311
278.397	"Auditory_Same"	1	"right"	1.281	1.788	280.185	279.678
280.737	"Auditory_Lure"	1	"left"	1.534	1.789	282.526	282.271
288.393	"Visual_Lure"	1	"left"	1.75	1.789	290.182	290.143
290.917	"Visual_Lure"	1	"left"	1.433	1.789	292.706	292.35
