onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
10.25	0.034	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	10.251	NA
11.287	2.524	recently_learned_faces_baseline	1	right	1.967	recently_learned_faces_baseline	13.777	13.254
14.931	2.507	famous_faces_baseline	1	left	0.74	famous_faces_baseline	17.416	15.671
18.324	2.508	famous_faces_baseline	1	right	0.679	famous_faces_baseline	20.804	19.003
21.852	2.507	famous_faces_false_combination	1	right	1.115	famous_faces	24.343	22.967
25.245	2.508	famous_faces_correct_combination	1	left	0.878	famous_faces	27.73	26.123
28.789	2.507	recently_learned_faces_false_combination	1	right	1.239	recently_learned_faces	31.269	30.028
32.366	2.525	recently_learned_faces_false_combination	1	right	0.986	recently_learned_faces	34.858	33.352
35.66	2.507	famous_faces_false_combination	1	right	0.897	famous_faces	38.145	36.557
39.304	2.507	famous_faces_baseline	1	left	0.841	famous_faces_baseline	41.784	40.145
42.831	2.507	recently_learned_faces_baseline	1	left	0.652	recently_learned_faces_baseline	45.322	43.483
46.174	2.508	famous_faces_false_combination	1	right	0.692	famous_faces	48.659	46.866
49.618	2.507	famous_faces_baseline	1	right	1.282	famous_faces_baseline	52.097	50.9
55.251	2.508	famous_faces_baseline	1	right	0.753	famous_faces_baseline	57.738	56.004
58.795	2.508	recently_learned_faces_correct_combination	1	left	0.845	recently_learned_faces	61.276	59.64
62.322	2.508	recently_learned_faces_false_combination	1	right	0.758	recently_learned_faces	64.815	63.08
65.866	2.508	famous_faces_correct_combination	0	right	1.914	famous_faces	68.354	67.78
69.41	2.508	famous_faces_false_combination	1	right	0.807	famous_faces	71.892	70.217
72.687	2.524	recently_learned_faces_false_combination	0	left	1.608	recently_learned_faces	75.179	74.295
76.231	2.507	famous_faces_false_combination	1	right	1.463	famous_faces	78.717	77.694
79.775	2.507	recently_learned_faces_false_combination	1	right	1.268	recently_learned_faces	82.256	81.043
83.352	2.507	recently_learned_faces_false_combination	1	right	1.409	recently_learned_faces	85.845	84.761
86.796	2.507	famous_faces_baseline	1	right	0.977	famous_faces_baseline	89.283	87.773
90.239	2.508	famous_faces_baseline	1	right	0.722	famous_faces_baseline	92.721	90.961
93.616	2.507	famous_faces_false_combination	1	right	0.735	famous_faces	96.109	94.351
97.26	2.508	recently_learned_faces_false_combination	0	left	0.893	recently_learned_faces	99.748	98.153
102.894	2.524	recently_learned_faces_correct_combination	0	right	1.326	recently_learned_faces	105.388	104.22
106.337	2.508	famous_faces_correct_combination	1	left	1.008	famous_faces	108.826	107.345
109.931	2.508	recently_learned_faces_correct_combination	0	right	0.861	recently_learned_faces	112.415	110.792
113.258	2.524	recently_learned_faces_false_combination	1	right	1.077	recently_learned_faces	115.752	114.335
116.701	2.508	recently_learned_faces_correct_combination	1	left	0.845	recently_learned_faces	119.19	117.546
120.396	2.507	famous_faces_correct_combination	1	left	1.089	famous_faces	122.879	121.485
123.722	2.525	famous_faces_correct_combination	1	left	0.921	famous_faces	126.216	124.643
127.166	2.508	recently_learned_faces_correct_combination	1	left	0.901	recently_learned_faces	129.654	128.067
130.81	2.508	famous_faces_baseline	1	left	0.878	famous_faces_baseline	133.293	131.688
134.237	2.524	recently_learned_faces_baseline	1	right	1.142	recently_learned_faces_baseline	136.731	135.379
137.631	2.507	famous_faces_baseline	1	left	0.851	famous_faces_baseline	140.119	138.482
141.225	2.507	famous_faces_correct_combination	1	left	0.814	famous_faces	143.708	142.039
144.652	2.524	recently_learned_faces_correct_combination	1	left	1.108	recently_learned_faces	147.146	145.76
150.352	2.507	famous_faces_baseline	1	right	0.764	famous_faces_baseline	152.837	151.116
153.796	2.507	famous_faces_correct_combination	1	left	0.805	famous_faces	156.275	154.601
157.222	2.508	famous_faces_baseline	1	right	0.68	famous_faces_baseline	159.713	157.902
160.867	2.507	recently_learned_faces_correct_combination	1	left	1.052	recently_learned_faces	163.352	161.919
164.411	2.507	recently_learned_faces_baseline	1	left	0.928	recently_learned_faces_baseline	166.89	165.339
167.837	2.508	recently_learned_faces_correct_combination	1	left	0.77	recently_learned_faces	170.328	168.607
171.181	2.507	recently_learned_faces_correct_combination	1	left	0.764	recently_learned_faces	173.665	171.945
174.725	2.507	recently_learned_faces_correct_combination	1	left	0.849	recently_learned_faces	177.203	175.574
178.352	2.508	famous_faces_false_combination	1	right	0.969	famous_faces	180.842	179.321
181.746	2.507	recently_learned_faces_baseline	1	left	0.724	recently_learned_faces_baseline	184.23	182.47
185.139	2.508	famous_faces_false_combination	1	right	0.769	famous_faces	187.618	185.908
188.767	2.507	famous_faces_false_combination	1	right	0.729	famous_faces	191.257	189.496
192.311	2.507	famous_faces_baseline	1	right	0.645	famous_faces_baseline	194.795	192.956
197.743	2.508	recently_learned_faces_false_combination	1	right	0.784	recently_learned_faces	200.235	198.527
201.287	2.508	famous_faces_false_combination	1	right	0.775	famous_faces	203.773	202.062
204.831	2.508	recently_learned_faces_correct_combination	1	left	0.671	recently_learned_faces	207.312	205.502
208.358	2.525	famous_faces_false_combination	1	right	0.834	famous_faces	210.851	209.192
211.902	2.508	famous_faces_baseline	1	left	0.656	famous_faces_baseline	214.389	212.558
215.246	2.507	recently_learned_faces_false_combination	1	right	1.609	recently_learned_faces	217.726	216.855
218.823	2.507	recently_learned_faces_false_combination	0	left	0.756	recently_learned_faces	221.315	219.579
222.367	2.507	famous_faces_correct_combination	1	left	0.678	famous_faces	224.853	223.045
225.76	2.508	recently_learned_faces_baseline	1	right	0.802	recently_learned_faces_baseline	228.241	226.562
229.137	2.508	famous_faces_baseline	1	right	0.768	famous_faces_baseline	231.629	229.905
232.681	2.507	recently_learned_faces_baseline	1	left	0.734	recently_learned_faces_baseline	235.167	233.415
236.125	2.507	recently_learned_faces_baseline	1	right	0.656	recently_learned_faces_baseline	238.605	236.781
239.802	2.508	recently_learned_faces_false_combination	1	right	0.834	recently_learned_faces	242.294	240.636
245.252	2.507	recently_learned_faces_baseline	1	right	0.667	recently_learned_faces_baseline	247.734	245.919
248.779	2.508	famous_faces_correct_combination	1	left	0.885	famous_faces	251.272	249.664
252.323	2.507	famous_faces_correct_combination	1	left	0.688	famous_faces	254.811	253.011
255.917	2.508	famous_faces_baseline	1	right	0.619	famous_faces_baseline	258.4	256.536
259.344	2.524	recently_learned_faces_correct_combination	0	right	0.878	recently_learned_faces	261.838	260.222
262.888	2.507	recently_learned_faces_correct_combination	1	left	1.382	recently_learned_faces	265.376	264.27
266.231	2.508	famous_faces_correct_combination	1	left	0.684	famous_faces	268.713	266.915
269.758	2.525	famous_faces_false_combination	1	right	0.739	famous_faces	272.252	270.497
273.152	2.507	famous_faces_correct_combination	1	left	0.682	famous_faces	275.64	273.834
276.796	2.508	famous_faces_baseline	1	left	0.83	famous_faces_baseline	279.279	277.626
280.323	2.524	recently_learned_faces_correct_combination	1	left	1.27	recently_learned_faces	282.817	281.593
283.616	2.508	famous_faces_false_combination	1	right	0.736	famous_faces	286.104	284.352
287.16	2.508	recently_learned_faces_correct_combination	1	left	1.546	recently_learned_faces	289.642	288.706
292.894	2.508	recently_learned_faces_correct_combination	1	left	0.708	recently_learned_faces	295.384	293.602
296.338	2.507	famous_faces_false_combination	1	right	0.919	famous_faces	298.822	297.257
299.781	2.508	famous_faces_false_combination	1	right	0.637	famous_faces	302.26	300.418
303.208	2.508	recently_learned_faces_baseline	1	right	0.674	recently_learned_faces_baseline	305.698	303.882
306.903	2.507	famous_faces_correct_combination	1	left	0.599	famous_faces	309.387	307.502
310.296	2.508	recently_learned_faces_baseline	1	left	0.579	recently_learned_faces_baseline	312.775	310.875
313.673	2.507	famous_faces_correct_combination	1	left	0.6	famous_faces	316.163	314.273
317.317	2.508	recently_learned_faces_correct_combination	1	left	1.363	recently_learned_faces	319.802	318.68
320.861	2.507	recently_learned_faces_false_combination	1	right	0.701	recently_learned_faces	323.34	321.562
324.188	2.507	recently_learned_faces_false_combination	1	right	0.839	recently_learned_faces	326.677	325.027
327.731	2.508	recently_learned_faces_correct_combination	1	left	0.806	recently_learned_faces	330.216	328.537
331.125	2.507	recently_learned_faces_baseline	1	right	0.913	recently_learned_faces_baseline	333.604	332.038
334.652	2.508	famous_faces_correct_combination	1	left	0.658	famous_faces	337.142	335.31
340.453	2.507	recently_learned_faces_baseline	1	left	0.771	recently_learned_faces_baseline	342.933	341.224
343.829	2.508	recently_learned_faces_baseline	1	right	0.951	recently_learned_faces_baseline	346.321	344.78
347.273	2.508	famous_faces_false_combination	1	right	0.874	famous_faces	349.759	348.147
350.717	2.507	recently_learned_faces_correct_combination	1	left	0.704	recently_learned_faces	353.197	351.421
354.344	2.508	famous_faces_false_combination	1	right	0.713	famous_faces	356.836	355.057
357.738	2.507	recently_learned_faces_baseline	1	right	0.743	recently_learned_faces_baseline	360.223	358.481
361.282	2.507	recently_learned_faces_baseline	1	left	0.768	recently_learned_faces_baseline	363.762	362.05
364.658	2.508	recently_learned_faces_false_combination	1	right	0.775	recently_learned_faces	367.15	365.433
368.353	2.507	famous_faces_false_combination	1	right	0.669	famous_faces	370.839	369.022
371.796	2.508	famous_faces_correct_combination	1	left	0.679	famous_faces	374.277	372.475
375.173	2.508	famous_faces_false_combination	1	right	0.909	famous_faces	377.664	376.082
378.767	2.508	recently_learned_faces_baseline	1	right	0.711	recently_learned_faces_baseline	381.253	379.478
382.311	2.508	recently_learned_faces_false_combination	1	right	0.849	recently_learned_faces	384.791	383.16
387.744	2.507	recently_learned_faces_baseline	1	left	0.647	recently_learned_faces_baseline	390.231	388.391
