onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
134.268	2.809	NonContingent	left	0.828	137.05	135.096
137.846	2.808	Contingent	left	0.894	140.641	138.74
141.189	2.808	Contingent	left	1.288	143.98	142.477
144.733	2.808	NonContingent	left	0.852	147.521	145.585
150.45	2.808	Contingent	left	1.072	153.238	151.522
153.843	2.809	NonContingent	left	0.792	156.628	154.635
157.387	2.792	Contingent	left	0.877	160.169	158.264
160.714	2.808	NonContingent	left	0.845	163.508	161.559
164.258	2.808	NonContingent	left	0.983	167.048	165.241
167.702	2.808	NonContingent	left	1.466	170.488	169.168
171.296	2.808	NonContingent	left	1.109	174.079	172.405
174.89	2.791	NonContingent	left	0.958	177.67	175.848
178.216	2.809	Contingent	left	0.866	181.009	179.082
181.81	2.809	NonContingent	left	0.954	184.6	182.764
185.354	2.809	Contingent	left	0.789	188.14	186.143
188.748	2.808	Contingent	left	0.83	191.53	189.578
192.125	2.808	NonContingent	left	0.884	194.92	193.009
197.858	2.792	Contingent	left	0.936	200.638	198.794
201.386	2.808	NonContingent	left	1.481	204.179	202.867
204.779	2.809	NonContingent	left	0.843	207.568	205.622
208.423	2.809	NonContingent	left	1.415	211.209	209.838
211.717	2.791	NonContingent	left	0.959	214.498	212.676
215.394	2.809	NonContingent	left	0.839	218.189	216.233
218.838	2.808	NonContingent	left	1.009	221.629	219.847
222.231	2.809	NonContingent	left	1.703	225.018	223.934
225.675	2.808	NonContingent	left	0.929	228.458	226.604
229.269	2.792	Contingent	left	1.551	232.049	230.82
232.846	2.809	Contingent	left	0.814	235.64	233.66
236.14	2.808	Contingent	left	0.992	238.929	237.132
239.784	2.808	Contingent	left	1.403	242.57	241.187
245.351	2.808	NonContingent	left	0.952	248.137	246.303
248.945	2.808	NonContingent	left	0.887	251.728	249.832
252.288	2.792	Contingent	left	0.95	255.067	253.238
255.715	2.808	NonContingent	left	0.769	258.507	256.484
259.359	2.809	NonContingent	left	0.748	262.148	260.107
262.702	2.809	Contingent	left	0.81	265.487	263.512
266.246	2.792	Contingent	left	1.82	269.027	268.066
269.824	2.808	NonContingent	left	0.888	272.618	270.712
273.368	2.808	Contingent	left	1.66	276.158	275.028
276.761	2.809	NonContingent	left	1.342	279.548	278.103
280.155	2.808	NonContingent	left	0.771	282.938	280.926
283.849	2.792	NonContingent	left	0.917	286.629	284.766
287.276	2.808	Contingent	left	0.905	290.069	288.181
292.893	2.808	NonContingent	left	1.038	295.686	293.931
296.286	2.809	NonContingent	left	0.896	299.075	297.182
299.83	2.809	NonContingent	left	0.813	302.616	300.643
303.224	2.808	Contingent	left	0.89	306.006	304.114
306.901	2.809	NonContingent	left	0.883	309.697	307.784
310.195	2.808	NonContingent	left	1.366	312.986	311.561
313.889	2.808	Contingent	left	0.838	316.677	314.727
317.232	2.809	NonContingent	left	0.802	320.016	318.034
320.776	2.792	Contingent	left	0.854	323.557	321.63
324.303	2.809	Contingent	left	0.948	327.098	325.251
327.697	2.808	Contingent	left	0.91	330.487	328.607
331.241	2.808	Contingent	left	0.835	334.028	332.076
334.634	2.809	NonContingent	left	0.69	337.418	335.324
340.351	2.809	NonContingent	left	0.857	343.135	341.208
343.895	2.792	Contingent	left	0.844	346.676	344.739
347.222	2.808	NonContingent	left	0.831	350.015	348.053
350.916	2.809	Contingent	left	0.902	353.706	351.818
354.26	2.808	Contingent	left	1.216	357.045	355.476
357.804	2.808	Contingent	left	0.836	360.586	358.64
361.348	2.791	Contingent	left	0.803	364.127	362.151
364.875	2.808	Contingent	left	0.779	367.667	365.654
368.168	2.808	Contingent	left	0.94	370.956	369.108
371.712	2.808	Contingent	left	0.797	374.496	372.509
375.356	2.792	NonContingent	left	0.812	378.137	376.168
378.783	2.808	NonContingent	left	1.034	381.577	379.817
382.177	2.808	Contingent	left	0.781	384.966	382.958
387.844	2.808	NonContingent	left	0.898	390.634	388.742
391.287	2.809	Contingent	left	1.092	394.074	392.379
394.931	2.809	NonContingent	left	1.484	397.715	396.415
398.375	2.792	Contingent	left	0.894	401.155	399.269
401.702	2.808	NonContingent	left	0.834	404.494	402.536
405.346	2.808	NonContingent	left	0.988	408.135	406.334
408.689	2.809	Contingent	left	1.456	411.474	410.145
412.233	2.792	NonContingent	left	0.758	415.014	412.991
415.861	2.808	Contingent	left	0.834	418.655	416.695
419.254	2.809	Contingent	left	0.831	422.045	420.085
422.648	2.808	NonContingent	left	0.903	425.435	423.551
426.342	2.808	NonContingent	left	0.914	429.126	427.256
429.786	2.791	NonContingent	left	0.744	432.566	430.53
435.419	2.675	Contingent	left	0.787	438.082	436.206
438.88	2.808	NonContingent	left	0.644	441.673	439.524
442.423	2.809	NonContingent	left	0.91	445.213	443.333
445.717	2.808	Contingent	left	0.805	448.502	446.522
449.311	2.808	NonContingent	left	0.949	452.093	450.26
452.855	2.791	Contingent	left	0.859	455.634	453.714
456.282	2.808	NonContingent	left	0.733	459.074	457.015
459.876	2.808	Contingent	left	0.868	462.665	460.744
463.169	2.808	NonContingent	left	0.993	465.954	464.162
466.713	2.791	NonContingent	left	0.827	469.494	467.54
470.24	2.808	NonContingent	left	0.826	473.035	471.066
473.633	2.809	NonContingent	left	0.844	476.425	474.477
477.328	2.808	Contingent	left	1.106	480.116	478.434
482.945	2.808	Contingent	left	0.83	485.733	483.775
486.288	2.808	Contingent	left	0.839	489.072	487.127
489.832	2.792	Contingent	left	0.897	492.613	490.729
493.209	2.808	NonContingent	left	1.267	496.003	494.476
496.853	2.808	NonContingent	left	0.769	499.644	497.622
500.397	2.808	NonContingent	left	0.793	503.184	501.19
503.74	2.809	NonContingent	left	0.795	506.523	504.535
507.334	2.792	Contingent	left	0.852	510.114	508.186
510.761	2.809	Contingent	left	0.7	513.554	511.461
514.155	2.808	Contingent	left	0.801	516.944	514.956
517.699	2.808	NonContingent	left	0.927	520.484	518.626
521.293	2.808	Contingent	left	0.852	524.075	522.145
524.82	2.808	Contingent	left	0.764	527.615	525.584
530.286	2.809	NonContingent	left	0.826	533.081	531.112
