onset	trial_type
63.401	Auditory_Different
68.316	Auditory_Different
115.858	Auditory_Different
150.879	Auditory_Different
160.725	Auditory_Different
190.849	Auditory_Different
233.376	Auditory_Different
245.662	Auditory_Different
283.342	Auditory_Different
320.77	Auditory_Different
330.666	Auditory_Different
358.332	Auditory_Different
363.397	Auditory_Different
403.4	Auditory_Different
405.841	Auditory_Different
435.78	Auditory_Different
520.801	Auditory_Different
565.668	Auditory_Different
600.907	Auditory_Different
630.729	Auditory_Different
635.911	Auditory_Different
673.323	Auditory_Different
675.864	Auditory_Different
683.386	Auditory_Different
720.748	Auditory_Different
110.776	Auditory_Lure
153.42	Auditory_Lure
195.814	Auditory_Lure
273.345	Auditory_Lure
278.36	Auditory_Lure
318.329	Auditory_Lure
325.885	Auditory_Lure
355.892	Auditory_Lure
395.777	Auditory_Lure
398.318	Auditory_Lure
408.164	Auditory_Lure
440.712	Auditory_Lure
448.268	Auditory_Lure
450.859	Auditory_Lure
488.337	Auditory_Lure
525.682	Auditory_Lure
553.331	Auditory_Lure
558.263	Auditory_Lure
595.875	Auditory_Lure
598.316	Auditory_Lure
605.838	Auditory_Lure
638.235	Auditory_Lure
640.876	Auditory_Lure
680.845	Auditory_Lure
718.307	Auditory_Lure
108.235	Auditory_Same
113.317	Auditory_Same
235.716	Auditory_Same
275.769	Auditory_Same
315.939	Auditory_Same
360.706	Auditory_Same
370.803	Auditory_Same
400.709	Auditory_Same
438.321	Auditory_Same
443.353	Auditory_Same
478.341	Auditory_Same
480.765	Auditory_Same
490.728	Auditory_Same
515.736	Auditory_Same
518.427	Auditory_Same
523.342	Auditory_Same
560.904	Auditory_Same
563.227	Auditory_Same
603.247	Auditory_Same
633.32	Auditory_Same
643.166	Auditory_Same
678.204	Auditory_Same
713.326	Auditory_Same
715.766	Auditory_Same
723.372	Auditory_Same
15.826	Visual_Different
133.31	Visual_Different
173.413	Visual_Different
218.398	Visual_Different
260.707	Visual_Different
263.232	Visual_Different
303.201	Visual_Different
305.892	Visual_Different
338.389	Visual_Different
340.73	Visual_Different
385.697	Visual_Different
420.752	Visual_Different
458.281	Visual_Different
460.721	Visual_Different
503.315	Visual_Different
535.762	Visual_Different
545.675	Visual_Different
575.815	Visual_Different
585.812	Visual_Different
588.252	Visual_Different
613.277	Visual_Different
615.918	Visual_Different
620.699	Visual_Different
658.295	Visual_Different
660.735	Visual_Different
695.807	Visual_Different
703.262	Visual_Different
705.853	Visual_Different
45.949	Visual_Lure
48.273	Visual_Lure
53.305	Visual_Lure
90.767	Visual_Lure
98.373	Visual_Lure
100.713	Visual_Lure
135.751	Visual_Lure
138.191	Visual_Lure
170.822	Visual_Lure
180.735	Visual_Lure
183.31	Visual_Lure
255.876	Visual_Lure
295.896	Visual_Lure
298.32	Visual_Lure
345.795	Visual_Lure
383.257	Visual_Lure
423.343	Visual_Lure
463.312	Visual_Lure
498.434	Visual_Lure
500.774	Visual_Lure
508.33	Visual_Lure
533.238	Visual_Lure
538.303	Visual_Lure
580.897	Visual_Lure
583.187	Visual_Lure
618.258	Visual_Lure
650.839	Visual_Lure
655.854	Visual_Lure
693.416	Visual_Lure
698.247	Visual_Lure
700.822	Visual_Lure
10.794	Visual_Same
18.35	Visual_Same
50.864	Visual_Same
93.207	Visual_Same
130.736	Visual_Same
140.833	Visual_Same
213.266	Visual_Same
220.771	Visual_Same
223.212	Visual_Same
253.235	Visual_Same
378.392	Visual_Same
380.816	Visual_Same
415.887	Visual_Same
418.228	Visual_Same
428.375	Visual_Same
468.378	Visual_Same
505.689	Visual_Same
540.894	Visual_Same
543.234	Visual_Same
573.425	Visual_Same
578.356	Visual_Same
623.324	Visual_Same
653.213	Visual_Same
663.377	Visual_Same
665.801	Visual_Same
690.725	Visual_Same
