"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.794	"Visual_Same"	1	"right"	0.956	1.789	12.583	11.75
13.436	"Visual_Same"	0	NA	NA	1.788	15.224	NA
15.826	"Visual_Different"	1	"left"	1.407	1.789	17.615	17.233
18.35	"Visual_Same"	1	"right"	1.008	1.789	20.139	19.358
20.691	"Visual_Lure"	0	NA	NA	1.788	22.479	NA
28.246	"Auditory_Lure"	0	NA	NA	1.789	30.035	NA
30.938	"Auditory_Lure"	0	NA	NA	1.789	32.727	NA
33.362	"Auditory_Same"	0	NA	NA	1.788	35.15	NA
35.802	"Auditory_Lure"	0	NA	NA	1.789	37.591	NA
38.243	"Auditory_Different"	0	NA	NA	1.789	40.032	NA
45.949	"Visual_Lure"	1	"left"	1.52	1.789	47.738	47.469
48.273	"Visual_Lure"	1	"left"	1.442	1.789	50.062	49.715
50.864	"Visual_Same"	1	"right"	1.093	1.789	52.653	51.957
53.305	"Visual_Lure"	1	"left"	0.942	1.788	55.093	54.247
55.695	"Visual_Different"	0	NA	NA	1.789	57.484	NA
63.401	"Auditory_Different"	1	"left"	1.776	1.772	65.173	65.177
65.926	"Auditory_Lure"	0	NA	NA	1.788	67.714	NA
68.316	"Auditory_Different"	1	"left"	1.7	1.789	70.105	70.016
70.757	"Auditory_Same"	0	"left"	1.382	1.788	72.545	72.139
73.197	"Auditory_Same"	0	"left"	0.888	1.789	74.986	74.085
75.872	"Auditory_Lure"	0	NA	NA	1.789	77.661	NA
78.313	"Auditory_Lure"	0	NA	NA	1.788	80.101	NA
85.852	"Visual_Different"	0	"right"	0.878	1.772	87.624	86.73
88.426	"Visual_Same"	0	"left"	1.179	1.789	90.215	89.605
90.767	"Visual_Lure"	1	"left"	1.734	1.788	92.555	92.501
93.207	"Visual_Same"	1	"right"	1.173	1.789	94.996	94.38
95.848	"Visual_Same"	0	"left"	0.972	1.789	97.637	96.82
98.373	"Visual_Lure"	1	"left"	1.391	1.788	100.161	99.764
100.713	"Visual_Lure"	1	"left"	1.564	1.789	102.502	102.277
108.235	"Auditory_Same"	1	"right"	1.438	1.789	110.024	109.673
110.776	"Auditory_Lure"	1	"left"	0.874	1.789	112.565	111.65
113.317	"Auditory_Same"	1	"right"	0.969	1.789	115.106	114.286
115.858	"Auditory_Different"	1	"left"	1.447	1.789	117.647	117.305
118.249	"Auditory_Different"	0	NA	NA	1.772	120.021	NA
120.873	"Auditory_Lure"	0	NA	NA	1.789	122.662	NA
128.396	"Visual_Different"	0	NA	NA	1.788	130.184	NA
130.736	"Visual_Same"	1	"right"	1.041	1.789	132.525	131.777
133.31	"Visual_Different"	1	"left"	1.181	1.789	135.099	134.491
135.751	"Visual_Lure"	1	"left"	1.058	1.789	137.54	136.809
