onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
137.776	2.507	famous_faces_baseline	1	left	1.407	famous_faces_baseline	140.269	139.183
141.169	2.508	famous_faces_correct_combination	1	left	1.235	famous_faces	143.656	142.404
144.613	2.507	recently_learned_faces_correct_combination	0	right	1.53	recently_learned_faces	147.094	146.143
150.397	2.507	famous_faces_baseline	0	left	1.911	famous_faces_baseline	152.886	152.308
153.941	2.507	famous_faces_correct_combination	1	left	2.004	famous_faces	156.424	155.945
157.318	2.524	famous_faces_baseline	0	left	1.045	famous_faces_baseline	159.812	158.363
160.761	2.508	recently_learned_faces_correct_combination	1	left	1.263	recently_learned_faces	163.25	162.024
164.205	2.507	recently_learned_faces_baseline	0	right	1.26	recently_learned_faces_baseline	166.688	165.465
167.849	2.507	recently_learned_faces_correct_combination	1	left	1.041	recently_learned_faces	170.327	168.89
171.376	2.508	recently_learned_faces_correct_combination	1	left	1.359	recently_learned_faces	173.865	172.735
174.719	2.508	recently_learned_faces_correct_combination	1	left	1.626	recently_learned_faces	177.202	176.345
178.146	2.524	famous_faces_false_combination	0	left	1.063	famous_faces	180.64	179.209
181.74	2.508	recently_learned_faces_baseline	0	right	1.222	recently_learned_faces_baseline	184.229	182.962
185.184	2.507	famous_faces_false_combination	1	right	1.863	famous_faces	187.667	187.047
188.611	2.524	famous_faces_false_combination	1	right	1.279	famous_faces	191.105	189.89
192.305	2.524	famous_faces_baseline	1	right	1.961	famous_faces_baseline	194.794	194.266
197.855	2.507	recently_learned_faces_false_combination	0	left	1.852	recently_learned_faces	200.334	199.707
201.432	2.508	famous_faces_false_combination	1	right	1.287	famous_faces	203.923	202.719
204.876	2.507	recently_learned_faces_correct_combination	0	right	1.447	recently_learned_faces	207.361	206.323
208.269	2.508	famous_faces_false_combination	1	right	1.841	famous_faces	210.748	210.11
211.696	2.508	famous_faces_baseline	1	left	2.106	famous_faces_baseline	214.186	213.802
215.34	2.508	recently_learned_faces_false_combination	1	right	2.463	recently_learned_faces	217.825	217.803
218.884	2.508	recently_learned_faces_false_combination	0	left	1.802	recently_learned_faces	221.363	220.686
222.261	2.507	famous_faces_correct_combination	1	left	1.087	famous_faces	224.751	223.348
225.654	2.508	recently_learned_faces_baseline	0	left	1.283	recently_learned_faces_baseline	228.139	226.937
229.198	2.508	famous_faces_baseline	0	left	2.143	famous_faces_baseline	231.677	231.341
232.826	2.507	recently_learned_faces_baseline	0	right	1.885	recently_learned_faces_baseline	235.316	234.711
236.169	2.507	recently_learned_faces_baseline	1	right	1.361	recently_learned_faces_baseline	238.653	237.53
239.613	2.507	recently_learned_faces_false_combination	0	left	1.794	recently_learned_faces	242.091	241.407
245.246	2.507	recently_learned_faces_baseline	1	right	1.492	recently_learned_faces_baseline	247.732	246.738
248.79	2.507	famous_faces_correct_combination	1	left	1.064	famous_faces	251.27	249.854
252.417	2.508	famous_faces_correct_combination	1	left	1.041	famous_faces	254.909	253.458
255.861	2.507	famous_faces_baseline	1	right	1.021	famous_faces_baseline	258.347	256.882
259.305	2.507	recently_learned_faces_correct_combination	1	left	1.287	recently_learned_faces	261.785	260.592
262.832	2.507	recently_learned_faces_correct_combination	1	left	1.881	recently_learned_faces	265.324	264.713
266.175	2.507	famous_faces_correct_combination	1	left	1.474	famous_faces	268.661	267.649
269.769	2.507	famous_faces_false_combination	1	right	1.335	famous_faces	272.25	271.104
273.196	2.524	famous_faces_correct_combination	1	left	0.93	famous_faces	275.688	274.126
276.84	2.508	famous_faces_baseline	0	right	1.329	famous_faces_baseline	279.327	278.169
280.233	2.508	recently_learned_faces_correct_combination	0	right	2.216	recently_learned_faces	282.715	282.449
283.61	2.524	famous_faces_false_combination	1	right	1.223	famous_faces	286.103	284.833
287.305	2.507	recently_learned_faces_correct_combination	1	left	1.688	recently_learned_faces	289.792	288.993
292.888	2.524	recently_learned_faces_correct_combination	1	left	1.634	recently_learned_faces	295.382	294.522
296.281	2.508	famous_faces_false_combination	1	right	1.109	famous_faces	298.769	297.39
299.825	2.508	famous_faces_false_combination	1	right	1.369	famous_faces	302.308	301.194
303.202	2.524	recently_learned_faces_baseline	0	left	1.768	recently_learned_faces_baseline	305.696	304.97
306.896	2.508	famous_faces_correct_combination	1	left	0.892	famous_faces	309.385	307.788
310.189	2.508	recently_learned_faces_baseline	0	right	1.705	recently_learned_faces_baseline	312.672	311.894
313.717	2.524	famous_faces_correct_combination	1	left	1.373	famous_faces	316.21	315.09
317.361	2.507	recently_learned_faces_correct_combination	0	right	2.386	recently_learned_faces	319.849	319.747
320.754	2.508	recently_learned_faces_false_combination	0	left	1.42	recently_learned_faces	323.237	322.174
324.281	2.525	recently_learned_faces_false_combination	0	left	1.184	recently_learned_faces	326.776	325.465
327.625	2.507	recently_learned_faces_correct_combination	0	right	1.78	recently_learned_faces	330.113	329.405
331.269	2.507	recently_learned_faces_baseline	0	left	2.259	recently_learned_faces_baseline	333.752	333.528
334.796	2.524	famous_faces_correct_combination	1	left	0.794	famous_faces	337.29	335.59
340.446	2.508	recently_learned_faces_baseline	1	left	1.843	recently_learned_faces_baseline	342.93	342.289
343.89	2.507	recently_learned_faces_baseline	1	right	1.388	recently_learned_faces_baseline	346.368	345.278
347.317	2.507	famous_faces_false_combination	1	right	1.478	famous_faces	349.806	348.795
350.71	2.507	recently_learned_faces_correct_combination	0	NA	NA	recently_learned_faces	353.194	NA
354.237	2.524	famous_faces_false_combination	1	right	1.604	famous_faces	356.732	355.841
357.681	2.507	recently_learned_faces_baseline	0	left	1.786	recently_learned_faces_baseline	360.17	359.467
361.275	2.507	recently_learned_faces_baseline	1	left	2.322	recently_learned_faces_baseline	363.759	363.597
364.819	2.507	recently_learned_faces_false_combination	1	right	2.149	recently_learned_faces	367.298	366.968
368.195	2.508	famous_faces_false_combination	0	left	2.153	famous_faces	370.685	370.348
371.84	2.507	famous_faces_correct_combination	1	left	1.234	famous_faces	374.324	373.074
375.183	2.507	famous_faces_false_combination	1	right	1.298	famous_faces	377.661	376.481
378.76	2.508	recently_learned_faces_baseline	0	left	1.754	recently_learned_faces_baseline	381.25	380.514
382.304	2.508	recently_learned_faces_false_combination	0	left	2.437	recently_learned_faces	384.788	384.741
387.737	2.507	recently_learned_faces_baseline	0	right	1.559	recently_learned_faces_baseline	390.228	389.296
391.331	2.507	famous_faces_false_combination	1	right	1.313	famous_faces	393.817	392.644
394.875	2.507	famous_faces_correct_combination	1	left	0.868	famous_faces	397.356	395.743
398.252	2.507	recently_learned_faces_baseline	0	left	0.996	recently_learned_faces_baseline	400.743	399.248
401.896	2.507	recently_learned_faces_correct_combination	1	left	1.922	recently_learned_faces	404.382	403.818
405.189	2.507	famous_faces_correct_combination	1	left	1.199	famous_faces	407.669	406.388
408.867	2.507	recently_learned_faces_false_combination	0	left	1.628	recently_learned_faces	411.358	410.495
412.21	2.507	famous_faces_correct_combination	1	left	0.821	famous_faces	414.695	413.031
415.804	2.507	famous_faces_false_combination	1	right	1.563	famous_faces	418.284	417.367
419.231	2.507	famous_faces_baseline	1	right	1.435	famous_faces_baseline	421.722	420.666
422.674	2.508	famous_faces_correct_combination	1	left	0.848	famous_faces	425.16	423.522
426.268	2.508	famous_faces_baseline	1	right	2.228	famous_faces_baseline	428.749	428.496
429.595	2.507	famous_faces_baseline	0	right	1.129	famous_faces_baseline	432.086	430.724
435.345	2.508	recently_learned_faces_baseline	0	right	1.847	recently_learned_faces_baseline	437.827	437.192
438.722	2.508	recently_learned_faces_false_combination	0	left	1.74	recently_learned_faces	441.215	440.462
442.266	2.507	recently_learned_faces_correct_combination	1	left	1.541	recently_learned_faces	444.753	443.807
445.86	2.507	recently_learned_faces_baseline	1	left	2.151	recently_learned_faces_baseline	448.342	448.011
449.387	2.524	recently_learned_faces_false_combination	0	NA	NA	recently_learned_faces	451.88	NA
452.831	2.507	recently_learned_faces_baseline	1	left	1.283	recently_learned_faces_baseline	455.318	454.114
456.375	2.507	recently_learned_faces_baseline	0	right	1.655	recently_learned_faces_baseline	458.856	458.03
459.751	2.525	famous_faces_baseline	0	right	1.189	famous_faces_baseline	462.244	460.94
463.195	2.507	famous_faces_correct_combination	1	left	1.008	famous_faces	465.682	464.203
466.639	2.507	famous_faces_baseline	1	right	1.836	famous_faces_baseline	469.12	468.475
470.166	2.507	famous_faces_false_combination	0	NA	NA	famous_faces	472.658	NA
473.609	2.508	famous_faces_false_combination	1	right	1.273	famous_faces	476.096	474.882
477.253	2.508	recently_learned_faces_baseline	0	right	1.57	recently_learned_faces_baseline	479.735	478.823
482.736	2.508	famous_faces_baseline	1	right	2.247	famous_faces_baseline	485.225	484.983
486.431	2.507	recently_learned_faces_correct_combination	1	left	1.57	recently_learned_faces	488.914	488.001
489.808	2.524	recently_learned_faces_baseline	1	left	1.481	recently_learned_faces_baseline	492.302	491.289
493.251	2.508	recently_learned_faces_correct_combination	1	left	2.237	recently_learned_faces	495.74	495.488
496.845	2.508	famous_faces_baseline	0	right	2.289	famous_faces_baseline	499.329	499.134
500.222	2.524	recently_learned_faces_false_combination	0	left	1.881	recently_learned_faces	502.716	502.103
503.766	2.507	famous_faces_false_combination	1	right	1.588	famous_faces	506.255	505.354
507.31	2.507	recently_learned_faces_baseline	1	left	1.561	recently_learned_faces_baseline	509.794	508.871
510.854	2.507	famous_faces_baseline	1	right	1.085	famous_faces_baseline	513.332	511.939
514.13	2.507	recently_learned_faces_false_combination	1	right	1.904	recently_learned_faces	516.619	516.034
517.674	2.507	famous_faces_baseline	0	right	1.386	famous_faces_baseline	520.157	519.06
521.268	2.507	famous_faces_false_combination	1	right	1.33	famous_faces	523.746	522.598
524.594	2.508	recently_learned_faces_false_combination	1	right	2.041	recently_learned_faces	527.083	526.635
530.395	2.508	famous_faces_correct_combination	1	left	1.222	famous_faces	532.874	531.617
533.922	2.508	recently_learned_faces_false_combination	0	left	1.413	recently_learned_faces	536.412	535.335
537.266	2.507	recently_learned_faces_baseline	1	right	2.243	recently_learned_faces_baseline	539.749	539.509
540.692	2.525	recently_learned_faces_correct_combination	0	NA	NA	recently_learned_faces	543.187	NA
544.286	2.508	famous_faces_correct_combination	1	left	1.069	famous_faces	546.776	545.355
547.88	2.508	famous_faces_correct_combination	0	NA	NA	famous_faces	550.365	NA
551.274	2.507	recently_learned_faces_false_combination	1	right	2.21	recently_learned_faces	553.753	553.484
554.701	2.507	famous_faces_baseline	0	right	1.319	famous_faces_baseline	557.191	556.02
558.295	2.507	famous_faces_false_combination	0	left	2.154	famous_faces	560.78	560.449
561.638	2.508	famous_faces_false_combination	1	right	2.074	famous_faces	564.117	563.712
565.316	2.507	famous_faces_false_combination	0	left	2.238	famous_faces	567.806	567.554
568.759	2.508	recently_learned_faces_false_combination	1	right	1.48	recently_learned_faces	571.244	570.239
572.153	2.507	recently_learned_faces_false_combination	0	left	1.675	recently_learned_faces	574.631	573.828
577.836	2.508	recently_learned_faces_baseline	0	right	1.792	recently_learned_faces_baseline	580.323	579.628
581.23	2.507	recently_learned_faces_baseline	0	left	0.968	recently_learned_faces_baseline	583.711	582.198
584.757	2.507	recently_learned_faces_false_combination	0	left	1.1	recently_learned_faces	587.249	585.857
588.351	2.507	famous_faces_correct_combination	1	left	0.866	famous_faces	590.838	589.217
591.895	2.507	recently_learned_faces_baseline	1	right	1.454	recently_learned_faces_baseline	594.376	593.349
595.221	2.508	famous_faces_correct_combination	1	left	0.978	famous_faces	597.713	596.199
598.815	2.508	famous_faces_baseline	0	right	1.3	famous_faces_baseline	601.302	600.115
602.259	2.508	recently_learned_faces_false_combination	0	left	2.212	recently_learned_faces	604.74	604.471
605.836	2.508	recently_learned_faces_false_combination	1	right	1.524	recently_learned_faces	608.329	607.36
609.129	2.508	famous_faces_baseline	1	right	1.335	famous_faces_baseline	611.616	610.464
612.774	2.507	famous_faces_baseline	1	right	1.253	famous_faces_baseline	615.255	614.027
616.301	2.507	recently_learned_faces_baseline	0	right	1.87	recently_learned_faces_baseline	618.793	618.171
619.694	2.508	famous_faces_correct_combination	1	left	0.898	famous_faces	622.181	620.592
625.428	2.524	famous_faces_correct_combination	1	left	1.045	famous_faces	627.922	626.473
628.771	2.508	famous_faces_false_combination	1	right	1.674	famous_faces	631.259	630.445
632.315	2.508	famous_faces_correct_combination	1	left	1.183	famous_faces	634.798	633.498
635.692	2.524	famous_faces_false_combination	1	right	1.548	famous_faces	638.186	637.24
639.336	2.508	recently_learned_faces_false_combination	0	left	2.109	recently_learned_faces	641.825	641.445
642.78	2.507	famous_faces_false_combination	1	right	1.088	famous_faces	645.263	643.868
646.374	2.507	famous_faces_false_combination	1	right	1.724	famous_faces	648.852	648.098
649.65	2.508	recently_learned_faces_correct_combination	1	left	1.077	recently_learned_faces	652.139	650.727
653.194	2.507	famous_faces_baseline	1	left	1.681	famous_faces_baseline	655.677	654.875
656.771	2.525	recently_learned_faces_correct_combination	1	left	1.776	recently_learned_faces	659.266	658.547
660.115	2.507	recently_learned_faces_false_combination	1	right	1.489	recently_learned_faces	662.603	661.604
663.809	2.507	famous_faces_baseline	1	right	1.434	famous_faces_baseline	666.292	665.243
667.236	2.507	famous_faces_false_combination	1	right	1.466	famous_faces	669.73	668.702
672.886	2.507	recently_learned_faces_correct_combination	1	left	1.571	recently_learned_faces	675.37	674.457
676.33	2.507	recently_learned_faces_baseline	1	left	1.457	recently_learned_faces_baseline	678.808	677.787
679.706	2.508	recently_learned_faces_correct_combination	1	left	1.366	recently_learned_faces	682.196	681.072
683.25	2.508	famous_faces_false_combination	1	right	1.637	famous_faces	685.734	684.887
686.894	2.508	recently_learned_faces_correct_combination	1	left	1.545	recently_learned_faces	689.373	688.439
690.271	2.508	famous_faces_baseline	0	right	1.593	famous_faces_baseline	692.761	691.864
693.815	2.507	famous_faces_baseline	0	right	1.788	famous_faces_baseline	696.3	695.603
697.208	2.508	famous_faces_correct_combination	0	NA	NA	famous_faces	699.687	NA
700.836	2.507	recently_learned_faces_false_combination	0	left	2.178	recently_learned_faces	703.326	703.014
704.129	2.508	recently_learned_faces_correct_combination	0	right	1.71	recently_learned_faces	706.613	705.839
707.773	2.508	recently_learned_faces_correct_combination	1	left	1.9	recently_learned_faces	710.252	709.673
711.15	2.507	famous_faces_baseline	1	left	1.263	famous_faces_baseline	713.639	712.413
714.594	2.507	recently_learned_faces_baseline	0	left	1.735	recently_learned_faces_baseline	717.077	716.329
720.327	2.508	famous_faces_false_combination	1	right	1.179	famous_faces	722.819	721.506
723.871	2.508	famous_faces_baseline	1	left	1.848	famous_faces_baseline	726.358	725.719
727.415	2.507	recently_learned_faces_false_combination	1	right	1.489	recently_learned_faces	729.896	728.904
730.742	2.507	famous_faces_correct_combination	1	left	1.206	famous_faces	733.233	731.948
734.185	2.508	recently_learned_faces_correct_combination	1	left	1.326	recently_learned_faces	736.671	735.511
737.729	2.508	recently_learned_faces_correct_combination	1	left	1.469	recently_learned_faces	740.209	739.198
741.306	2.508	famous_faces_correct_combination	1	left	1.126	famous_faces	743.798	742.432
744.65	2.507	recently_learned_faces_correct_combination	0	right	1.246	recently_learned_faces	747.135	745.896
748.344	2.507	recently_learned_faces_false_combination	1	right	1.665	recently_learned_faces	750.824	750.009
751.721	2.507	recently_learned_faces_baseline	1	right	1.839	recently_learned_faces_baseline	754.212	753.56
755.315	2.507	recently_learned_faces_correct_combination	0	right	1.707	recently_learned_faces	757.801	757.022
758.608	2.507	recently_learned_faces_false_combination	0	left	1.993	recently_learned_faces	761.088	760.601
762.235	2.508	recently_learned_faces_correct_combination	1	left	1.463	recently_learned_faces	764.727	763.698
767.936	2.507	recently_learned_faces_baseline	1	right	2.091	recently_learned_faces_baseline	770.417	770.027
771.212	2.508	famous_faces_false_combination	1	right	2.28	famous_faces	773.704	773.492
774.806	2.508	famous_faces_correct_combination	1	left	0.938	famous_faces	777.293	775.744
778.35	2.508	recently_learned_faces_false_combination	0	left	1.533	recently_learned_faces	780.832	779.883
781.727	2.507	famous_faces_baseline	1	left	1.006	famous_faces_baseline	784.219	782.733
785.271	2.507	famous_faces_correct_combination	1	left	1.168	famous_faces	787.758	786.439
788.815	2.507	famous_faces_correct_combination	1	left	1.109	famous_faces	791.297	789.924
792.342	2.507	famous_faces_correct_combination	1	left	1.242	famous_faces	794.835	793.584
