onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
723.923	2.508	famous_faces_baseline	1	left	1.472	famous_faces_baseline	726.415	725.395
727.317	2.507	recently_learned_faces_false_combination	1	right	1.462	recently_learned_faces	729.803	728.779
730.861	2.507	famous_faces_correct_combination	1	left	1.195	famous_faces	733.342	732.056
734.187	2.508	recently_learned_faces_correct_combination	1	left	1.33	recently_learned_faces	736.679	735.517
737.882	2.507	recently_learned_faces_correct_combination	1	left	1.037	recently_learned_faces	740.368	738.919
741.325	2.508	famous_faces_correct_combination	1	left	0.918	famous_faces	743.806	742.243
744.652	2.524	recently_learned_faces_correct_combination	1	left	1.274	recently_learned_faces	747.143	745.926
748.196	2.507	recently_learned_faces_false_combination	1	right	1.44	recently_learned_faces	750.681	749.636
751.74	2.507	recently_learned_faces_baseline	1	right	1.389	recently_learned_faces_baseline	754.22	753.129
755.267	2.508	recently_learned_faces_correct_combination	1	left	1.255	recently_learned_faces	757.759	756.522
758.811	2.507	recently_learned_faces_false_combination	1	right	1.151	recently_learned_faces	761.297	759.962
762.154	2.508	recently_learned_faces_correct_combination	1	left	1.05	recently_learned_faces	764.634	763.204
767.888	2.508	recently_learned_faces_baseline	1	right	0.807	recently_learned_faces_baseline	770.376	768.695
771.231	2.508	famous_faces_false_combination	1	right	1.823	famous_faces	773.713	773.054
774.809	2.524	famous_faces_correct_combination	1	left	0.812	famous_faces	777.302	775.621
778.403	2.507	recently_learned_faces_false_combination	0	left	1.094	recently_learned_faces	780.891	779.497
781.746	2.508	famous_faces_baseline	1	left	1.437	famous_faces_baseline	784.228	783.183
785.374	2.524	famous_faces_correct_combination	1	left	1.12	famous_faces	787.867	786.494
788.717	2.508	famous_faces_correct_combination	1	left	0.921	famous_faces	791.204	789.638
792.261	2.507	famous_faces_correct_combination	1	left	0.86	famous_faces	794.743	793.121
