"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"trial_type_less_granular"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
134.343	"recently_learned_faces_baseline"	1	"right"	1.377	2.508	"recently_learned_faces_baseline"	136.832	135.72
137.687	"famous_faces_baseline"	1	"left"	0.936	2.507	"famous_faces_baseline"	140.169	138.623
141.214	"famous_faces_correct_combination"	1	"left"	0.781	2.507	"famous_faces"	143.708	141.995
144.808	"recently_learned_faces_correct_combination"	1	"left"	0.96	2.507	"recently_learned_faces"	147.297	145.768
150.308	"famous_faces_baseline"	1	"right"	0.973	2.507	"famous_faces_baseline"	152.786	151.281
153.734	"famous_faces_correct_combination"	1	"left"	1.051	2.508	"famous_faces"	156.224	154.785
157.379	"famous_faces_baseline"	1	"right"	1.291	2.507	"famous_faces_baseline"	159.863	158.67
160.923	"recently_learned_faces_correct_combination"	1	"left"	0.691	2.507	"recently_learned_faces"	163.401	161.614
164.299	"recently_learned_faces_baseline"	1	"left"	0.705	2.508	"recently_learned_faces_baseline"	166.789	165.004
167.843	"recently_learned_faces_correct_combination"	1	"left"	0.665	2.508	"recently_learned_faces"	170.328	168.508
171.237	"recently_learned_faces_correct_combination"	0	"right"	0.889	2.507	"recently_learned_faces"	173.715	172.126
174.864	"recently_learned_faces_correct_combination"	1	"left"	0.762	2.508	"recently_learned_faces"	177.354	175.626
178.157	"famous_faces_false_combination"	1	"right"	1.154	2.508	"famous_faces"	180.641	179.311
181.751	"recently_learned_faces_baseline"	1	"left"	0.846	2.508	"recently_learned_faces_baseline"	184.23	182.597
185.279	"famous_faces_false_combination"	1	"right"	0.713	2.507	"famous_faces"	187.769	185.992
188.622	"famous_faces_false_combination"	1	"right"	0.791	2.507	"famous_faces"	191.106	189.413
192.216	"famous_faces_baseline"	1	"right"	1.018	2.507	"famous_faces_baseline"	194.695	193.234
197.9	"recently_learned_faces_false_combination"	1	"right"	0.861	2.507	"recently_learned_faces"	200.386	198.761
201.343	"famous_faces_false_combination"	1	"right"	0.913	2.508	"famous_faces"	203.824	202.256
204.77	"recently_learned_faces_correct_combination"	1	"left"	0.719	2.508	"recently_learned_faces"	207.262	205.489
208.414	"famous_faces_false_combination"	1	"right"	0.742	2.508	"famous_faces"	210.901	209.156
211.708	"famous_faces_baseline"	1	"left"	0.642	2.507	"famous_faces_baseline"	214.188	212.35
215.335	"recently_learned_faces_false_combination"	1	"right"	0.887	2.507	"recently_learned_faces"	217.827	216.222
218.678	"recently_learned_faces_false_combination"	1	"right"	0.951	2.508	"recently_learned_faces"	221.164	219.629
222.373	"famous_faces_correct_combination"	1	"left"	0.776	2.507	"famous_faces"	224.853	223.149
225.749	"recently_learned_faces_baseline"	1	"right"	0.709	2.508	"recently_learned_faces_baseline"	228.241	226.458
229.193	"famous_faces_baseline"	1	"right"	0.673	2.508	"famous_faces_baseline"	231.679	229.866
232.737	"recently_learned_faces_baseline"	1	"left"	0.712	2.507	"recently_learned_faces_baseline"	235.218	233.449
236.314	"recently_learned_faces_baseline"	1	"right"	0.631	2.508	"recently_learned_faces_baseline"	238.807	236.945
239.758	"recently_learned_faces_false_combination"	1	"right"	0.864	2.507	"recently_learned_faces"	242.245	240.622
245.241	"recently_learned_faces_baseline"	1	"right"	0.683	2.507	"recently_learned_faces_baseline"	247.734	245.924
248.885	"famous_faces_correct_combination"	1	"left"	0.806	2.508	"famous_faces"	251.373	249.691
252.279	"famous_faces_correct_combination"	1	"left"	0.678	2.507	"famous_faces"	254.76	252.957
255.806	"famous_faces_baseline"	1	"right"	0.576	2.524	"famous_faces_baseline"	258.299	256.382
259.4	"recently_learned_faces_correct_combination"	1	"left"	1.033	2.507	"recently_learned_faces"	261.888	260.433
262.743	"recently_learned_faces_correct_combination"	1	"left"	0.852	2.508	"recently_learned_faces"	265.225	263.595
266.371	"famous_faces_correct_combination"	1	"left"	0.78	2.507	"famous_faces"	268.864	267.151
269.814	"famous_faces_false_combination"	1	"right"	0.705	2.508	"famous_faces"	272.302	270.519
273.258	"famous_faces_correct_combination"	1	"left"	0.718	2.507	"famous_faces"	275.74	273.976
276.635	"famous_faces_baseline"	0	"right"	0.693	2.507	"famous_faces_baseline"	279.128	277.328
280.179	"recently_learned_faces_correct_combination"	1	"left"	0.872	2.507	"recently_learned_faces"	282.666	281.051
283.622	"famous_faces_false_combination"	1	"right"	0.948	2.508	"famous_faces"	286.104	284.57
287.2	"recently_learned_faces_correct_combination"	1	"left"	0.892	2.507	"recently_learned_faces"	289.693	288.092
292.8	"recently_learned_faces_correct_combination"	1	"left"	1.105	2.507	"recently_learned_faces"	295.283	293.905
296.444	"famous_faces_false_combination"	1	"right"	0.957	2.507	"famous_faces"	298.922	297.401
299.821	"famous_faces_false_combination"	1	"right"	0.886	2.507	"famous_faces"	302.31	300.707
303.214	"recently_learned_faces_baseline"	1	"right"	0.823	2.508	"recently_learned_faces_baseline"	305.698	304.037
306.858	"famous_faces_correct_combination"	1	"left"	0.884	2.508	"famous_faces"	309.337	307.742
310.185	"recently_learned_faces_baseline"	1	"left"	0.868	2.507	"recently_learned_faces_baseline"	312.674	311.053
313.779	"famous_faces_correct_combination"	1	"left"	0.706	2.507	"famous_faces"	316.263	314.485
317.323	"recently_learned_faces_correct_combination"	1	"left"	0.875	2.507	"recently_learned_faces"	319.802	318.198
320.85	"recently_learned_faces_false_combination"	1	"right"	0.711	2.507	"recently_learned_faces"	323.34	321.561
324.193	"recently_learned_faces_false_combination"	0	"left"	0.971	2.508	"recently_learned_faces"	326.677	325.164
327.737	"recently_learned_faces_correct_combination"	1	"left"	0.896	2.508	"recently_learned_faces"	330.216	328.633
331.315	"recently_learned_faces_baseline"	1	"right"	0.817	2.507	"recently_learned_faces_baseline"	333.805	332.132
334.658	"famous_faces_correct_combination"	1	"left"	0.682	2.507	"famous_faces"	337.142	335.34
340.342	"recently_learned_faces_baseline"	1	"left"	0.803	2.507	"recently_learned_faces_baseline"	342.833	341.145
343.936	"recently_learned_faces_baseline"	1	"right"	0.688	2.507	"recently_learned_faces_baseline"	346.422	344.624
347.279	"famous_faces_false_combination"	1	"right"	0.696	2.507	"famous_faces"	349.759	347.975
350.856	"recently_learned_faces_correct_combination"	1	"left"	1.043	2.508	"recently_learned_faces"	353.348	351.899
354.2	"famous_faces_false_combination"	1	"right"	0.78	2.507	"famous_faces"	356.685	354.98
357.844	"recently_learned_faces_baseline"	1	"right"	0.823	2.507	"recently_learned_faces_baseline"	360.324	358.667
361.17	"recently_learned_faces_baseline"	1	"left"	1.013	2.508	"recently_learned_faces_baseline"	363.661	362.183
364.714	"recently_learned_faces_false_combination"	1	"right"	0.746	2.508	"recently_learned_faces"	367.199	365.46
368.359	"famous_faces_false_combination"	1	"right"	0.64	2.507	"famous_faces"	370.838	368.999
371.735	"famous_faces_correct_combination"	1	"left"	0.596	2.508	"famous_faces"	374.226	372.331
375.279	"famous_faces_false_combination"	1	"right"	0.761	2.508	"famous_faces"	377.765	376.04
378.673	"recently_learned_faces_baseline"	1	"right"	0.757	2.507	"recently_learned_faces_baseline"	381.152	379.43
382.2	"recently_learned_faces_false_combination"	1	"right"	1.203	2.507	"recently_learned_faces"	384.691	383.403
387.85	"recently_learned_faces_baseline"	1	"left"	1.137	2.508	"recently_learned_faces_baseline"	390.332	388.987
391.427	"famous_faces_false_combination"	1	"right"	0.709	2.508	"famous_faces"	393.921	392.136
394.771	"famous_faces_correct_combination"	1	"left"	0.965	2.507	"famous_faces"	397.258	395.736
398.365	"recently_learned_faces_baseline"	1	"right"	1.011	2.507	"recently_learned_faces_baseline"	400.847	399.376
401.691	"recently_learned_faces_correct_combination"	1	"left"	0.769	2.508	"recently_learned_faces"	404.184	402.46
405.285	"famous_faces_correct_combination"	1	"left"	0.657	2.508	"famous_faces"	407.773	405.942
408.879	"recently_learned_faces_false_combination"	1	"right"	0.782	2.508	"recently_learned_faces"	411.362	409.661
412.306	"famous_faces_correct_combination"	1	"left"	0.784	2.508	"famous_faces"	414.8	413.09
415.7	"famous_faces_false_combination"	1	"right"	0.764	2.507	"famous_faces"	418.187	416.464
419.143	"famous_faces_baseline"	1	"right"	1.069	2.508	"famous_faces_baseline"	421.625	420.212
422.671	"famous_faces_correct_combination"	1	"left"	0.73	2.507	"famous_faces"	425.163	423.401
426.315	"famous_faces_baseline"	1	"right"	0.989	2.507	"famous_faces_baseline"	428.802	427.304
429.608	"famous_faces_baseline"	1	"left"	0.853	2.508	"famous_faces_baseline"	432.089	430.461
435.342	"recently_learned_faces_baseline"	1	"left"	0.744	2.507	"recently_learned_faces_baseline"	437.831	436.086
438.886	"recently_learned_faces_false_combination"	0	"left"	0.746	2.507	"recently_learned_faces"	441.37	439.632
442.212	"recently_learned_faces_correct_combination"	1	"left"	1.025	2.525	"recently_learned_faces"	444.707	443.237
445.907	"recently_learned_faces_baseline"	1	"left"	1.023	2.507	"recently_learned_faces_baseline"	448.396	446.93
449.25	"recently_learned_faces_false_combination"	1	"right"	0.744	2.508	"recently_learned_faces"	451.733	449.994
452.878	"recently_learned_faces_baseline"	0	"right"	0.582	2.524	"recently_learned_faces_baseline"	455.372	453.46
456.271	"recently_learned_faces_baseline"	1	"left"	0.716	2.507	"recently_learned_faces_baseline"	458.76	456.987
459.715	"famous_faces_baseline"	1	"left"	0.654	2.507	"famous_faces_baseline"	462.198	460.369
463.141	"famous_faces_correct_combination"	1	"left"	0.873	2.525	"famous_faces"	465.636	464.014
466.786	"famous_faces_baseline"	1	"right"	0.663	2.507	"famous_faces_baseline"	469.275	467.449
470.33	"famous_faces_false_combination"	0	"left"	1.013	2.507	"famous_faces"	472.813	471.343
473.756	"famous_faces_false_combination"	0	NA	NA	2.525	"famous_faces"	476.251	NA
477.2	"recently_learned_faces_baseline"	1	"left"	1.132	2.508	"recently_learned_faces_baseline"	479.689	478.332
482.75	"famous_faces_baseline"	1	"right"	0.75	2.508	"famous_faces_baseline"	485.229	483.5
486.428	"recently_learned_faces_correct_combination"	1	"left"	1.364	2.507	"recently_learned_faces"	488.918	487.792
489.771	"recently_learned_faces_baseline"	1	"left"	0.765	2.507	"recently_learned_faces_baseline"	492.255	490.536
493.315	"recently_learned_faces_correct_combination"	1	"left"	1.035	2.507	"recently_learned_faces"	495.794	494.35
496.842	"famous_faces_baseline"	1	"left"	0.795	2.508	"famous_faces_baseline"	499.333	497.637
500.386	"recently_learned_faces_false_combination"	1	"right"	0.993	2.508	"recently_learned_faces"	502.871	501.379
503.729	"famous_faces_false_combination"	1	"right"	0.771	2.508	"famous_faces"	506.208	504.5
507.257	"recently_learned_faces_baseline"	1	"left"	0.67	2.507	"recently_learned_faces_baseline"	509.747	507.927
510.65	"famous_faces_baseline"	1	"right"	0.665	2.507	"famous_faces_baseline"	513.135	511.315
514.294	"recently_learned_faces_false_combination"	1	"right"	0.787	2.508	"recently_learned_faces"	516.774	515.081
517.671	"famous_faces_baseline"	1	"left"	0.794	2.507	"famous_faces_baseline"	520.161	518.465
521.265	"famous_faces_false_combination"	1	"right"	0.844	2.508	"famous_faces"	523.75	522.109
524.709	"recently_learned_faces_false_combination"	1	"right"	0.693	2.507	"recently_learned_faces"	527.188	525.402
530.292	"famous_faces_correct_combination"	1	"left"	0.708	2.507	"famous_faces"	532.778	531
533.886	"recently_learned_faces_false_combination"	1	"right"	0.926	2.508	"recently_learned_faces"	536.367	534.812
537.413	"recently_learned_faces_baseline"	1	"right"	1.139	2.508	"recently_learned_faces_baseline"	539.905	538.552
540.706	"recently_learned_faces_correct_combination"	1	"left"	1.022	2.508	"recently_learned_faces"	543.192	541.728
544.3	"famous_faces_correct_combination"	1	"left"	0.817	2.508	"famous_faces"	546.781	545.117
547.878	"famous_faces_correct_combination"	1	"left"	0.756	2.507	"famous_faces"	550.37	548.634
551.321	"recently_learned_faces_false_combination"	1	"right"	1.211	2.508	"recently_learned_faces"	553.808	552.532
554.715	"famous_faces_baseline"	1	"left"	1.216	2.507	"famous_faces_baseline"	557.195	555.931
558.242	"famous_faces_false_combination"	1	"right"	0.647	2.508	"famous_faces"	560.734	558.889
561.636	"famous_faces_false_combination"	1	"right"	1.289	2.507	"famous_faces"	564.122	562.925
565.179	"famous_faces_false_combination"	1	"right"	0.81	2.508	"famous_faces"	567.66	565.989
568.606	"recently_learned_faces_false_combination"	1	"right"	0.818	2.508	"recently_learned_faces"	571.098	569.424
572.2	"recently_learned_faces_false_combination"	1	"right"	2.141	2.508	"recently_learned_faces"	574.687	574.341
577.884	"recently_learned_faces_baseline"	1	"left"	0.935	2.524	"recently_learned_faces_baseline"	580.378	578.819
581.277	"recently_learned_faces_baseline"	1	"right"	0.61	2.508	"recently_learned_faces_baseline"	583.765	581.887
584.922	"recently_learned_faces_false_combination"	0	"left"	1.615	2.507	"recently_learned_faces"	587.404	586.537
588.198	"famous_faces_correct_combination"	1	"left"	0.72	2.508	"famous_faces"	590.691	588.918
591.792	"recently_learned_faces_baseline"	1	"right"	0.855	2.508	"recently_learned_faces_baseline"	594.28	592.647
595.236	"famous_faces_correct_combination"	1	"left"	0.618	2.507	"famous_faces"	597.718	595.854
598.763	"famous_faces_baseline"	1	"left"	0.906	2.508	"famous_faces_baseline"	601.257	599.669
602.307	"recently_learned_faces_false_combination"	0	"left"	1.307	2.507	"recently_learned_faces"	604.796	603.614
605.851	"recently_learned_faces_false_combination"	1	"right"	0.763	2.507	"recently_learned_faces"	608.334	606.614
609.127	"famous_faces_baseline"	1	"right"	0.739	2.508	"famous_faces_baseline"	611.621	609.866
612.671	"famous_faces_baseline"	1	"right"	0.668	2.508	"famous_faces_baseline"	615.159	613.339
616.215	"recently_learned_faces_baseline"	1	"left"	0.793	2.508	"recently_learned_faces_baseline"	618.698	617.008
619.792	"famous_faces_correct_combination"	1	"left"	0.862	2.525	"famous_faces"	622.287	620.654
625.259	"famous_faces_correct_combination"	1	"left"	1.224	2.491	"famous_faces"	627.726	626.483
628.786	"famous_faces_false_combination"	1	"right"	0.75	2.507	"famous_faces"	631.264	629.536
632.414	"famous_faces_correct_combination"	1	"left"	0.675	2.507	"famous_faces"	634.903	633.089
635.807	"famous_faces_false_combination"	0	NA	NA	2.507	"famous_faces"	638.291	NA
639.351	"recently_learned_faces_false_combination"	0	NA	NA	2.507	"recently_learned_faces"	641.83	NA
642.728	"famous_faces_false_combination"	1	"right"	1.684	2.507	"famous_faces"	645.217	644.412
646.372	"famous_faces_false_combination"	0	"left"	0.76	2.507	"famous_faces"	648.856	647.132
649.665	"recently_learned_faces_correct_combination"	1	"left"	1.366	2.507	"recently_learned_faces"	652.143	651.031
653.292	"famous_faces_baseline"	1	"left"	0.923	2.508	"famous_faces_baseline"	655.782	654.215
656.736	"recently_learned_faces_correct_combination"	1	"left"	1.065	2.508	"recently_learned_faces"	659.22	657.801
660.18	"recently_learned_faces_false_combination"	1	"right"	0.813	2.507	"recently_learned_faces"	662.658	660.993
663.757	"famous_faces_baseline"	1	"right"	0.618	2.508	"famous_faces_baseline"	666.247	664.375
667.1	"famous_faces_false_combination"	1	"right"	0.761	2.508	"famous_faces"	669.584	667.861
672.751	"recently_learned_faces_correct_combination"	1	"left"	0.87	2.49	"recently_learned_faces"	675.225	673.621
676.428	"recently_learned_faces_baseline"	0	"right"	0.616	2.508	"recently_learned_faces_baseline"	678.914	677.044
679.872	"recently_learned_faces_correct_combination"	1	"left"	0.812	2.507	"recently_learned_faces"	682.352	680.684
683.249	"famous_faces_false_combination"	1	"right"	0.724	2.507	"famous_faces"	685.739	683.973
686.793	"recently_learned_faces_correct_combination"	1	"left"	1.004	2.507	"recently_learned_faces"	689.278	687.797
690.387	"famous_faces_baseline"	1	"left"	0.791	2.507	"famous_faces_baseline"	692.867	691.178
693.663	"famous_faces_baseline"	1	"left"	0.807	2.507	"famous_faces_baseline"	696.154	694.47
697.207	"famous_faces_correct_combination"	1	"left"	0.999	2.507	"famous_faces"	699.692	698.206
700.801	"recently_learned_faces_false_combination"	0	NA	NA	2.507	"recently_learned_faces"	703.281	NA
704.228	"recently_learned_faces_correct_combination"	1	"left"	1.36	2.507	"recently_learned_faces"	706.719	705.588
707.772	"recently_learned_faces_correct_combination"	1	"left"	0.729	2.507	"recently_learned_faces"	710.258	708.501
711.165	"famous_faces_baseline"	1	"left"	0.804	2.508	"famous_faces_baseline"	713.645	711.969
714.692	"recently_learned_faces_baseline"	1	"right"	0.682	2.508	"recently_learned_faces_baseline"	717.184	715.374
720.443	"famous_faces_false_combination"	1	"right"	0.846	2.507	"famous_faces"	722.925	721.289
723.82	"famous_faces_baseline"	1	"left"	0.857	2.524	"famous_faces_baseline"	726.313	724.677
727.364	"recently_learned_faces_false_combination"	1	"right"	0.74	2.507	"recently_learned_faces"	729.852	728.104
730.757	"famous_faces_correct_combination"	1	"left"	0.73	2.508	"famous_faces"	733.239	731.487
734.184	"recently_learned_faces_correct_combination"	1	"left"	0.794	2.524	"recently_learned_faces"	736.677	734.978
737.778	"recently_learned_faces_correct_combination"	1	"left"	1.61	2.508	"recently_learned_faces"	740.266	739.388
741.171	"famous_faces_correct_combination"	1	"left"	0.79	2.508	"famous_faces"	743.654	741.961
744.799	"recently_learned_faces_correct_combination"	1	"left"	0.782	2.524	"recently_learned_faces"	747.293	745.581
748.343	"recently_learned_faces_false_combination"	1	"right"	0.85	2.507	"recently_learned_faces"	750.831	749.193
751.686	"recently_learned_faces_baseline"	1	"right"	1.074	2.508	"recently_learned_faces_baseline"	754.168	752.76
755.314	"recently_learned_faces_correct_combination"	1	"left"	0.875	2.524	"recently_learned_faces"	757.807	756.189
758.757	"recently_learned_faces_false_combination"	0	NA	NA	2.508	"recently_learned_faces"	761.245	NA
762.201	"recently_learned_faces_correct_combination"	1	"left"	1.719	2.507	"recently_learned_faces"	764.683	763.92
767.734	"recently_learned_faces_baseline"	1	"right"	0.691	2.508	"recently_learned_faces_baseline"	770.223	768.425
771.378	"famous_faces_false_combination"	1	"right"	1.058	2.508	"famous_faces"	773.862	772.436
774.822	"famous_faces_correct_combination"	1	"left"	0.761	2.507	"famous_faces"	777.3	775.583
778.249	"recently_learned_faces_false_combination"	1	"right"	1.262	2.507	"recently_learned_faces"	780.738	779.511
781.893	"famous_faces_baseline"	1	"left"	0.86	2.508	"famous_faces_baseline"	784.377	782.753
785.17	"famous_faces_correct_combination"	1	"left"	1.648	2.524	"famous_faces"	787.664	786.818
788.814	"famous_faces_correct_combination"	1	"left"	0.662	2.507	"famous_faces"	791.303	789.476
792.207	"famous_faces_correct_combination"	1	"left"	0.72	2.508	"famous_faces"	794.69	792.927
