"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
265.834	"Auditory_Same"	1	"right"	0.828	1.788	267.622	266.662
268.375	"Auditory_Same"	1	"right"	0.619	1.788	270.163	268.994
270.715	"Auditory_Lure"	1	"left"	0.736	1.789	272.504	271.451
273.406	"Auditory_Different"	1	"left"	0.641	1.789	275.195	274.047
275.73	"Auditory_Same"	1	"right"	0.896	1.789	277.519	276.626
283.436	"Visual_Same"	1	"right"	0.746	1.789	285.225	284.182
285.777	"Visual_Lure"	1	"left"	0.454	1.788	287.565	286.231
288.217	"Visual_Different"	1	"left"	0.387	1.789	290.006	288.604
290.792	"Visual_Lure"	1	"left"	0.504	1.788	292.58	291.296
293.232	"Visual_Lure"	1	"left"	0.461	1.789	295.021	293.693
295.773	"Visual_Different"	1	"left"	0.403	1.789	297.562	296.176
298.164	"Visual_Different"	1	"left"	0.391	1.788	299.952	298.555
305.837	"Auditory_Lure"	1	"left"	0.877	1.788	307.625	306.714
308.277	"Auditory_Lure"	1	"left"	0.912	1.789	310.066	309.189
310.868	"Auditory_Different"	1	"left"	0.841	1.789	312.657	311.709
313.393	"Auditory_Same"	1	"right"	1.266	1.788	315.181	314.659
315.683	"Auditory_Lure"	1	"left"	0.8	1.788	317.471	316.483
323.439	"Visual_Lure"	1	"left"	0.483	1.789	325.228	323.922
325.88	"Visual_Different"	1	"left"	0.422	1.789	327.669	326.302
328.304	"Visual_Same"	1	"right"	0.552	1.788	330.092	328.856
330.694	"Visual_Different"	1	"left"	0.495	1.789	332.483	331.189
333.386	"Visual_Different"	1	"left"	0.54	1.788	335.174	333.926
335.826	"Visual_Same"	1	"right"	0.551	1.789	337.615	336.377
338.217	"Visual_Same"	1	"right"	0.493	1.788	340.005	338.71
345.94	"Auditory_Different"	1	"left"	0.902	1.788	347.728	346.842
348.38	"Auditory_Different"	1	"left"	0.8	1.789	350.169	349.18
350.754	"Auditory_Same"	1	"right"	0.806	1.789	352.543	351.56
353.195	"Auditory_Lure"	1	"left"	0.656	1.788	354.983	353.851
355.786	"Auditory_Different"	1	"left"	0.577	1.789	357.575	356.363
363.241	"Visual_Same"	1	"right"	0.455	1.789	365.03	363.696
365.766	"Visual_Different"	1	"left"	0.38	1.788	367.554	366.146
368.407	"Visual_Same"	1	"right"	0.504	1.789	370.196	368.911
370.848	"Visual_Lure"	1	"left"	0.513	1.788	372.636	371.361
373.288	"Visual_Lure"	1	"left"	0.474	1.789	375.077	373.762
375.879	"Visual_Different"	1	"left"	0.415	1.789	377.668	376.294
378.153	"Visual_Different"	1	"left"	0.435	1.788	379.941	378.588
385.943	"Auditory_Lure"	1	"left"	0.69	1.788	387.731	386.633
388.266	"Auditory_Different"	1	"left"	0.746	1.789	390.055	389.012
390.807	"Auditory_Lure"	1	"left"	0.56	1.789	392.596	391.367
393.198	"Auditory_Same"	1	"right"	0.817	1.788	394.986	394.015
395.839	"Auditory_Same"	1	"right"	0.783	1.789	397.628	396.622
398.179	"Auditory_Different"	1	"left"	0.96	1.789	399.968	399.139
405.785	"Visual_Different"	1	"left"	0.506	1.789	407.574	406.291
408.326	"Visual_Lure"	1	"left"	0.586	1.789	410.115	408.912
410.867	"Visual_Different"	1	"left"	0.612	1.789	412.656	411.479
413.391	"Visual_Same"	1	"right"	0.823	1.789	415.18	414.214
415.832	"Visual_Same"	1	"right"	0.531	1.789	417.621	416.363
418.273	"Visual_Lure"	1	"left"	0.568	1.788	420.061	418.841
420.713	"Visual_Lure"	1	"left"	0.59	1.789	422.502	421.303
428.336	"Auditory_Different"	1	"left"	0.59	1.789	430.125	428.926
430.927	"Auditory_Different"	1	"left"	0.648	1.789	432.716	431.575
433.267	"Auditory_Lure"	1	"left"	1.272	1.789	435.056	434.539
435.842	"Auditory_Same"	1	"right"	0.741	1.788	437.63	436.583
438.282	"Auditory_Same"	1	"right"	0.759	1.789	440.071	439.041
440.673	"Auditory_Different"	1	"left"	0.705	1.788	442.461	441.378
448.229	"Visual_Lure"	1	"left"	0.566	1.788	450.017	448.795
450.77	"Visual_Lure"	1	"left"	0.449	1.788	452.558	451.219
453.21	"Visual_Same"	0	"left"	0.325	1.789	454.999	453.535
455.801	"Visual_Lure"	1	"left"	0.542	1.789	457.59	456.343
458.376	"Visual_Different"	1	"left"	0.426	1.788	460.164	458.802
465.881	"Auditory_Different"	1	"left"	0.608	1.789	467.67	466.489
468.422	"Auditory_Same"	1	"right"	0.766	1.789	470.211	469.188
470.763	"Auditory_Different"	1	"left"	0.716	1.788	472.551	471.479
473.187	"Auditory_Lure"	1	"left"	0.803	1.788	474.975	473.99
475.878	"Auditory_Lure"	1	"left"	0.764	1.789	477.667	476.642
478.218	"Auditory_Same"	1	"right"	0.613	1.789	480.007	478.831
485.891	"Visual_Different"	1	"left"	0.463	1.789	487.68	486.354
488.215	"Visual_Different"	1	"left"	0.378	1.788	490.003	488.593
490.806	"Visual_Same"	1	"right"	0.541	1.789	492.595	491.347
493.397	"Visual_Lure"	1	"left"	0.561	1.789	495.186	493.958
495.838	"Visual_Different"	1	"left"	0.467	1.788	497.626	496.305
503.327	"Auditory_Lure"	1	"left"	0.733	1.788	505.115	504.06
505.868	"Auditory_Same"	1	"right"	0.578	1.788	507.656	506.446
508.408	"Auditory_Lure"	1	"left"	0.669	1.789	510.197	509.077
510.699	"Auditory_Different"	1	"left"	1.02	1.788	512.487	511.719
513.34	"Auditory_Different"	1	"left"	0.553	1.789	515.129	513.893
515.714	"Auditory_Same"	1	"right"	0.69	1.788	517.502	516.404
518.255	"Auditory_Same"	1	"right"	0.579	1.788	520.043	518.834
525.777	"Visual_Same"	1	"right"	0.502	1.789	527.566	526.279
528.418	"Visual_Same"	1	"right"	0.461	1.789	530.207	528.879
530.809	"Visual_Lure"	1	"left"	0.656	1.788	532.597	531.465
533.249	"Visual_Different"	1	"left"	0.455	1.789	535.038	533.704
535.673	"Visual_Same"	1	"right"	0.554	1.789	537.462	536.227
543.279	"Auditory_Same"	1	"right"	1.069	1.789	545.068	544.348
545.72	"Auditory_Lure"	1	"left"	0.742	1.789	547.509	546.462
548.311	"Auditory_Different"	1	"left"	0.723	1.789	550.1	549.034
550.852	"Auditory_Lure"	1	"left"	1.416	1.789	552.641	552.268
553.376	"Auditory_Lure"	1	"left"	1.096	1.789	555.165	554.472
555.817	"Auditory_Different"	1	"left"	0.827	1.788	557.605	556.644
558.358	"Auditory_Different"	1	"left"	0.701	1.788	560.146	559.059
565.88	"Visual_Lure"	1	"left"	0.57	1.789	567.669	566.45
568.22	"Visual_Same"	0	"left"	0.48	1.789	570.009	568.7
570.761	"Visual_Lure"	1	"left"	0.656	1.789	572.55	571.417
573.336	"Visual_Different"	1	"left"	0.477	1.788	575.124	573.813
575.877	"Visual_Different"	1	"left"	0.543	1.788	577.665	576.42
578.267	"Visual_Same"	1	"right"	0.644	1.789	580.056	578.911
580.708	"Visual_Same"	1	"right"	0.549	1.788	582.496	581.257
588.28	"Auditory_Same"	1	"right"	0.82	1.789	590.069	589.1
590.821	"Auditory_Same"	1	"right"	0.808	1.789	592.61	591.629
593.212	"Auditory_Different"	1	"left"	0.589	1.788	595	593.801
595.886	"Auditory_Same"	1	"right"	0.706	1.789	597.675	596.592
598.277	"Auditory_Lure"	1	"left"	0.694	1.789	600.066	598.971
605.933	"Visual_Different"	1	"left"	0.448	1.789	607.722	606.381
608.374	"Visual_Same"	1	"right"	0.506	1.788	610.162	608.88
610.798	"Visual_Different"	1	"left"	0.408	1.788	612.586	611.206
613.188	"Visual_Lure"	1	"left"	0.514	1.789	614.977	613.702
615.779	"Visual_Lure"	1	"left"	0.441	1.789	617.568	616.22
618.17	"Visual_Same"	0	"left"	0.401	1.788	619.958	618.571
625.776	"Auditory_Different"	1	"left"	0.6	1.788	627.564	626.376
628.367	"Auditory_Lure"	1	"left"	0.616	1.788	630.155	628.983
630.707	"Auditory_Different"	1	"left"	0.876	1.789	632.496	631.583
633.298	"Auditory_Same"	1	"right"	0.754	1.789	635.087	634.052
635.672	"Auditory_Same"	1	"right"	0.782	1.789	637.461	636.454
638.313	"Auditory_Lure"	1	"left"	0.618	1.789	640.102	638.931
640.854	"Auditory_Lure"	1	"left"	0.747	1.789	642.643	641.601
648.276	"Visual_Lure"	1	"left"	0.642	1.789	650.065	648.918
650.867	"Visual_Lure"	1	"left"	0.444	1.789	652.656	651.311
653.408	"Visual_Different"	1	"left"	0.397	1.789	655.197	653.805
655.698	"Visual_Same"	1	"right"	0.531	1.772	657.47	656.229
658.323	"Visual_Lure"	1	"left"	0.58	1.789	660.112	658.903
665.779	"Auditory_Lure"	1	"left"	0.654	1.788	667.567	666.433
668.42	"Auditory_Different"	1	"left"	0.763	1.788	670.208	669.183
670.86	"Auditory_Same"	1	"right"	0.822	1.789	672.649	671.682
673.184	"Auditory_Different"	1	"left"	0.715	1.789	674.973	673.899
675.775	"Auditory_Different"	1	"left"	0.761	1.789	677.564	676.536
678.216	"Auditory_Same"	1	"right"	0.745	1.788	680.004	678.961
680.757	"Auditory_Same"	1	"right"	0.775	1.788	682.545	681.532
688.43	"Visual_Lure"	1	"left"	0.616	1.788	690.218	689.046
690.77	"Visual_Lure"	1	"left"	0.458	1.789	692.559	691.228
693.311	"Visual_Same"	1	"right"	0.511	1.788	695.099	693.822
695.835	"Visual_Different"	1	"left"	0.572	1.789	697.624	696.407
698.175	"Visual_Different"	1	"left"	0.419	1.789	699.964	698.594
700.716	"Visual_Lure"	1	"left"	0.478	1.789	702.505	701.194
708.423	"Auditory_Same"	1	"right"	0.696	1.788	710.211	709.119
710.713	"Auditory_Different"	1	"left"	0.578	1.788	712.501	711.291
713.354	"Auditory_Same"	1	"right"	0.807	1.789	715.143	714.161
715.744	"Auditory_Lure"	1	"left"	0.977	1.789	717.533	716.721
718.335	"Auditory_Lure"	1	"left"	0.748	1.772	720.107	719.083
720.759	"Auditory_Different"	1	"left"	0.652	1.789	722.548	721.411
723.35	"Auditory_Different"	1	"left"	0.615	1.789	725.139	723.965
