onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
204.924	2.808	NonContingent	left	0.854	207.717	205.778
208.217	2.808	NonContingent	left	1.786	211.006	210.003
211.861	2.808	NonContingent	right	1.249	214.647	213.11
215.305	2.808	NonContingent	left	1.343	218.087	216.648
218.698	2.792	NonContingent	left	1.057	221.477	219.755
222.326	2.808	NonContingent	left	1.344	225.118	223.67
225.719	2.808	NonContingent	left	0.887	228.507	226.606
229.363	2.809	Contingent	right	1.462	232.148	230.825
232.706	2.792	Contingent	left	1.098	235.487	233.804
236.234	2.808	Contingent	right	0.996	239.028	237.23
239.778	2.808	Contingent	right	1.506	242.569	241.284
245.344	2.809	NonContingent	right	1.23	248.135	246.574
248.788	2.808	NonContingent	left	1.159	251.575	249.947
252.231	2.809	Contingent	right	1.385	255.015	253.616
255.876	2.791	NonContingent	right	1.081	258.656	256.957
259.403	2.808	NonContingent	left	0.777	262.196	260.18
262.746	2.808	Contingent	left	0.889	265.535	263.635
266.29	2.808	Contingent	right	1.19	269.076	267.48
269.884	2.808	NonContingent	left	1.214	272.667	271.098
273.328	2.791	Contingent	right	1.241	276.107	274.569
276.654	2.809	NonContingent	left	1.072	279.446	277.726
280.198	2.808	NonContingent	right	0.949	282.986	281.147
283.792	2.808	NonContingent	left	1.578	286.577	285.37
287.236	2.808	Contingent	right	0.978	290.017	288.214
292.752	2.792	NonContingent	left	1.051	295.533	293.803
296.279	2.809	NonContingent	left	1.006	299.073	297.285
299.823	2.809	NonContingent	left	1.027	302.614	300.85
303.417	2.809	Contingent	left	0.855	306.205	304.272
306.861	2.808	NonContingent	left	0.815	309.645	307.676
310.204	2.792	NonContingent	left	1.254	312.984	311.458
313.882	2.808	Contingent	left	0.798	316.675	314.68
317.275	2.809	NonContingent	right	1.205	320.065	318.48
320.819	2.809	Contingent	left	0.864	323.606	321.683
324.213	2.808	Contingent	left	0.81	326.995	325.023
327.639	2.809	Contingent	left	1.399	330.435	329.038
331.183	2.809	Contingent	right	1.085	333.975	332.268
334.777	2.809	NonContingent	left	0.836	337.566	335.613
340.444	2.809	NonContingent	left	1.224	343.233	341.668
343.888	2.808	Contingent	left	1.176	346.673	345.064
347.281	2.809	NonContingent	left	0.779	350.062	348.06
350.809	2.808	Contingent	right	0.896	353.603	351.705
354.202	2.808	Contingent	right	1.337	356.993	355.539
357.796	2.808	Contingent	left	1.062	360.584	358.858
361.19	2.808	Contingent	left	0.728	363.974	361.918
364.834	2.791	Contingent	left	0.776	367.615	365.61
368.361	2.808	Contingent	left	0.96	371.155	369.321
371.704	2.809	Contingent	right	0.859	374.494	372.563
375.348	2.809	NonContingent	left	2.238	378.135	377.586
378.692	2.808	NonContingent	left	1.002	381.474	379.694
382.119	2.808	Contingent	left	0.864	384.914	382.983
387.786	2.808	NonContingent	left	0.862	390.58	388.648
391.329	2.809	Contingent	right	1.32	394.121	392.649
394.923	2.809	NonContingent	right	1.279	397.712	396.202
398.217	2.808	Contingent	left	0.857	401.001	399.074
401.861	2.791	NonContingent	left	1.118	404.642	402.979
405.388	2.808	NonContingent	left	1.074	408.182	406.462
408.681	2.809	Contingent	right	1.606	411.471	410.287
412.325	2.809	NonContingent	left	0.848	415.112	413.173
415.769	2.808	Contingent	left	1.108	418.552	416.877
419.213	2.791	Contingent	left	0.754	421.992	419.967
422.639	2.809	NonContingent	left	0.922	425.432	423.561
426.334	2.808	NonContingent	left	1.516	429.123	427.85
429.777	2.809	NonContingent	left	0.772	432.563	430.549
435.394	2.808	Contingent	left	0.825	438.18	436.219
438.737	2.809	NonContingent	left	0.827	441.519	439.564
442.265	2.808	NonContingent	right	1.105	445.059	443.37
445.909	2.808	Contingent	left	0.746	448.7	446.655
449.302	2.809	NonContingent	left	2.066	452.09	451.368
452.896	2.809	Contingent	left	0.802	455.681	453.698
456.24	2.791	NonContingent	left	1.356	459.02	457.596
459.817	2.808	Contingent	left	0.872	462.611	460.689
463.16	2.809	NonContingent	left	1.02	465.95	464.18
466.754	2.809	NonContingent	left	0.956	469.541	467.71
470.298	2.809	NonContingent	left	0.86	473.082	471.158
473.641	2.792	NonContingent	right	1.336	476.421	474.977
477.169	2.808	Contingent	right	1.055	479.961	478.224
482.936	2.808	Contingent	left	0.893	485.729	483.829
486.329	2.809	Contingent	right	1.04	489.119	487.369
489.873	2.809	Contingent	left	0.834	492.66	490.707
493.267	2.808	NonContingent	right	0.952	496.049	494.219
496.694	2.808	NonContingent	left	0.864	499.489	497.558
500.288	2.808	NonContingent	right	1.226	503.08	501.514
503.731	2.809	NonContingent	left	1.221	506.52	504.952
507.325	2.809	Contingent	left	0.899	510.111	508.224
510.668	2.809	Contingent	left	0.724	513.45	511.392
514.346	2.809	Contingent	left	0.939	517.141	515.285
517.74	2.808	NonContingent	left	1.311	520.531	519.051
521.133	2.808	Contingent	left	0.787	523.921	521.92
524.827	2.809	Contingent	left	0.911	527.612	525.738
530.444	2.708	NonContingent	left	0.973	533.128	531.417
