"onset"	"trial_type"
11.342	"Contingent"
18.43	"Contingent"
21.857	"Contingent"
28.844	"Contingent"
32.188	"Contingent"
35.782	"Contingent"
42.753	"Contingent"
58.851	"Contingent"
69.416	"Contingent"
72.709	"Contingent"
76.336	"Contingent"
83.274	"Contingent"
90.161	"Contingent"
93.839	"Contingent"
97.232	"Contingent"
102.899	"Contingent"
106.292	"Contingent"
123.845	"Contingent"
127.389	"Contingent"
130.766	"Contingent"
137.653	"Contingent"
141.247	"Contingent"
150.458	"Contingent"
157.278	"Contingent"
178.174	"Contingent"
185.345	"Contingent"
188.689	"Contingent"
197.899	"Contingent"
229.21	"Contingent"
232.804	"Contingent"
236.147	"Contingent"
239.724	"Contingent"
252.379	"Contingent"
262.843	"Contingent"
266.287	"Contingent"
273.224	"Contingent"
287.183	"Contingent"
303.214	"Contingent"
313.745	"Contingent"
320.666	"Contingent"
324.31	"Contingent"
327.704	"Contingent"
331.131	"Contingent"
343.785	"Contingent"
350.873	"Contingent"
354.2	"Contingent"
357.794	"Contingent"
361.187	"Contingent"
364.731	"Contingent"
368.375	"Contingent"
371.802	"Contingent"
382.133	"Contingent"
391.344	"Contingent"
398.365	"Contingent"
408.779	"Contingent"
415.666	"Contingent"
419.361	"Contingent"
435.442	"Contingent"
445.756	"Contingent"
452.744	"Contingent"
459.782	"Contingent"
477.334	"Contingent"
482.951	"Contingent"
486.227	"Contingent"
489.871	"Contingent"
507.173	"Contingent"
510.817	"Contingent"
514.361	"Contingent"
521.131	"Contingent"
524.776	"Contingent"
25.25	"NonContingent"
39.359	"NonContingent"
46.146	"NonContingent"
49.79	"NonContingent"
55.407	"NonContingent"
62.278	"NonContingent"
65.721	"NonContingent"
79.88	"NonContingent"
86.717	"NonContingent"
109.937	"NonContingent"
113.213	"NonContingent"
116.807	"NonContingent"
120.201	"NonContingent"
134.209	"NonContingent"
144.841	"NonContingent"
153.834	"NonContingent"
160.872	"NonContingent"
164.215	"NonContingent"
167.743	"NonContingent"
171.337	"NonContingent"
174.881	"NonContingent"
181.768	"NonContingent"
192.132	"NonContingent"
201.293	"NonContingent"
204.837	"NonContingent"
208.414	"NonContingent"
211.707	"NonContingent"
215.301	"NonContingent"
218.895	"NonContingent"
222.189	"NonContingent"
225.816	"NonContingent"
245.341	"NonContingent"
248.935	"NonContingent"
255.722	"NonContingent"
259.266	"NonContingent"
269.881	"NonContingent"
276.668	"NonContingent"
280.346	"NonContingent"
283.639	"NonContingent"
292.9	"NonContingent"
296.293	"NonContingent"
299.82	"NonContingent"
310.302	"NonContingent"
317.373	"NonContingent"
334.825	"NonContingent"
340.442	"NonContingent"
347.329	"NonContingent"
375.246	"NonContingent"
378.79	"NonContingent"
387.8	"NonContingent"
394.921	"NonContingent"
401.708	"NonContingent"
405.352	"NonContingent"
412.223	"NonContingent"
422.704	"NonContingent"
426.231	"NonContingent"
429.775	"NonContingent"
438.886	"NonContingent"
442.229	"NonContingent"
449.3	"NonContingent"
456.338	"NonContingent"
463.359	"NonContingent"
466.652	"NonContingent"
470.296	"NonContingent"
473.74	"NonContingent"
493.265	"NonContingent"
496.809	"NonContingent"
500.236	"NonContingent"
503.78	"NonContingent"
517.688	"NonContingent"
530.342	"NonContingent"
