onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
473.837	2.808	NonContingent	right	2.355	476.621	476.192
477.13	2.792	Contingent	right	2.264	479.91	479.394
482.78	2.809	Contingent	left	2.472	485.575	485.252
486.224	2.808	Contingent	left	2.509	489.015	488.733
489.868	2.808	Contingent	left	2.606	492.656	492.474
493.312	2.808	NonContingent	left	2.615	496.096	495.927
496.906	2.808	NonContingent	right	2.565	499.687	499.471
500.282	2.809	NonContingent	left	2.114	503.077	502.396
503.876	2.809	NonContingent	right	1.642	506.668	505.518
507.17	2.808	Contingent	left	1.149	509.957	508.319
510.814	2.808	Contingent	left	1.742	513.598	512.556
514.207	2.792	Contingent	left	1.743	516.987	515.95
517.734	2.809	NonContingent	right	2.221	520.528	519.955
521.278	2.809	Contingent	right	2.361	524.069	523.639
524.822	2.808	Contingent	left	1.095	527.609	525.917
530.389	2.808	NonContingent	left	2.11	533.175	532.499
