onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
10.741	1.789	Visual_Same	1	right	0.895	12.53	11.636
13.282	1.789	Visual_Lure	1	left	1.726	15.071	15.008
15.923	1.789	Visual_Different	0	NA	NA	17.712	NA
18.314	1.771	Visual_Lure	1	left	1.455	20.085	19.769
20.838	1.788	Visual_Lure	1	left	0.808	22.626	21.646
23.278	1.789	Visual_Different	1	left	1.703	25.067	24.981
25.669	1.788	Visual_Different	0	NA	NA	27.457	NA
33.241	1.789	Auditory_Lure	0	NA	NA	35.03	NA
35.832	1.789	Auditory_Lure	0	NA	NA	37.621	NA
38.273	1.789	Auditory_Same	0	NA	NA	40.062	NA
40.914	1.789	Auditory_Lure	0	right	0.722	42.703	41.636
43.338	1.789	Auditory_Different	0	NA	NA	45.127	NA
50.894	1.789	Visual_Different	0	NA	NA	52.683	NA
53.284	1.789	Visual_Different	0	right	1.271	55.073	54.555
55.909	1.788	Visual_Lure	0	NA	NA	57.697	NA
58.199	1.789	Visual_Different	0	NA	NA	59.988	NA
60.79	1.789	Visual_Same	1	right	0.88	62.579	61.67
68.296	1.788	Auditory_Same	0	NA	NA	70.084	NA
70.736	1.789	Auditory_Same	0	NA	NA	72.525	NA
73.311	1.788	Auditory_Different	0	NA	NA	75.099	NA
75.852	1.788	Auditory_Same	1	right	0.925	77.64	76.777
78.392	1.789	Auditory_Lure	0	right	1.44	80.181	79.832
85.798	1.788	Visual_Same	1	right	1.143	87.586	86.941
88.422	1.789	Visual_Different	1	left	1.136	90.211	89.558
90.863	1.789	Visual_Same	1	right	0.648	92.652	91.511
93.304	1.788	Visual_Lure	0	NA	NA	95.092	NA
95.744	1.789	Visual_Lure	1	left	0.693	97.533	96.437
98.335	1.789	Visual_Different	0	right	1.101	100.124	99.436
100.859	1.789	Visual_Different	1	left	1.243	102.648	102.102
108.348	1.789	Auditory_Lure	1	left	1.318	110.137	109.666
110.722	1.789	Auditory_Lure	0	NA	NA	112.511	NA
113.363	1.789	Auditory_Different	0	NA	NA	115.152	NA
115.754	1.788	Auditory_Same	1	right	1.174	117.542	116.928
118.395	1.789	Auditory_Lure	1	left	1.268	120.184	119.663
125.733	1.789	Visual_Different	1	left	1.56	127.522	127.293
128.324	1.789	Visual_Different	1	left	1.701	130.113	130.025
130.765	1.789	Visual_Same	1	right	1.739	132.554	132.504
133.406	1.789	Visual_Lure	1	left	1.115	135.195	134.521
135.696	1.772	Visual_Different	1	left	0.956	137.468	136.652
143.236	1.788	Auditory_Same	1	right	1.181	145.024	144.417
145.877	1.788	Auditory_Same	1	right	1.309	147.665	147.186
148.267	1.789	Auditory_Lure	1	left	1.401	150.056	149.668
150.808	1.789	Auditory_Different	1	left	1.411	152.597	152.219
153.382	1.789	Auditory_Same	1	right	1.153	155.171	154.535
160.888	1.789	Visual_Lure	1	left	0.924	162.677	161.812
163.279	1.788	Visual_Lure	1	left	0.693	165.067	163.972
165.819	1.789	Visual_Different	1	left	1.413	167.608	167.232
168.193	1.789	Visual_Same	1	right	0.758	169.982	168.951
170.885	1.788	Visual_Lure	1	left	1.002	172.673	171.887
178.34	1.789	Auditory_Same	1	right	1.233	180.129	179.573
180.731	1.788	Auditory_Different	1	left	0.696	182.519	181.427
183.271	1.772	Auditory_Same	1	right	0.899	185.043	184.17
185.846	1.788	Auditory_Lure	1	left	1.072	187.634	186.918
188.387	1.788	Auditory_Lure	1	left	1.065	190.175	189.452
190.777	1.789	Auditory_Different	1	left	1.237	192.566	192.014
193.318	1.789	Auditory_Different	1	left	0.926	195.107	194.244
200.891	1.788	Visual_Different	0	NA	NA	202.679	NA
203.331	1.789	Visual_Lure	1	left	1.025	205.12	204.356
205.855	1.789	Visual_Different	1	left	0.9	207.644	206.755
208.196	1.788	Visual_Same	1	right	1.18	209.984	209.376
210.737	1.788	Visual_Same	1	right	0.903	212.525	211.64
213.378	1.788	Visual_Lure	1	left	1.005	215.166	214.383
215.718	1.789	Visual_Lure	1	left	0.956	217.507	216.674
223.24	1.789	Auditory_Different	0	NA	NA	225.029	NA
225.932	1.788	Auditory_Lure	0	right	0.944	227.72	226.876
228.255	1.789	Auditory_Different	1	left	1.325	230.044	229.58
230.696	1.789	Auditory_Same	1	right	0.773	232.485	231.469
233.387	1.789	Auditory_Same	0	left	0.974	235.176	234.361
235.728	1.788	Auditory_Lure	0	NA	NA	237.516	NA
238.302	1.789	Auditory_Lure	1	left	1.019	240.091	239.321
245.891	1.789	Visual_Lure	1	left	0.962	247.68	246.853
248.432	1.789	Visual_Different	1	left	1.077	250.221	249.509
250.706	1.788	Visual_Same	1	right	1.341	252.494	252.047
253.297	1.788	Visual_Different	1	left	1.049	255.085	254.346
255.888	1.788	Visual_Different	1	left	1.158	257.676	257.046
258.228	1.789	Visual_Same	1	right	1.055	260.017	259.283
260.819	1.772	Visual_Same	1	right	0.873	262.591	261.692
268.341	1.789	Auditory_Different	1	left	0.739	270.13	269.08
270.732	1.772	Auditory_Different	1	left	0.826	272.504	271.558
273.406	1.789	Auditory_Lure	1	left	1.728	275.195	275.134
275.747	1.788	Auditory_Same	1	right	0.745	277.535	276.492
278.288	1.788	Auditory_Same	1	right	0.862	280.076	279.15
280.829	1.788	Auditory_Different	1	left	1.075	282.617	281.904
288.334	1.789	Visual_Different	1	left	1.056	290.123	289.39
290.725	1.788	Visual_Same	0	NA	NA	292.513	NA
293.316	1.788	Visual_Lure	1	left	0.816	295.104	294.132
295.857	1.772	Visual_Same	1	right	0.718	297.629	296.575
298.23	1.789	Visual_Same	1	right	0.659	300.019	298.889
300.872	1.788	Visual_Lure	1	left	0.853	302.66	301.725
303.162	1.788	Visual_Lure	1	left	0.692	304.95	303.854
310.784	1.789	Auditory_Lure	1	left	1.438	312.573	312.222
313.426	1.788	Auditory_Lure	1	left	0.887	315.214	314.313
315.866	1.789	Auditory_Same	1	right	0.971	317.655	316.837
318.19	1.789	Auditory_Different	1	left	1.181	319.979	319.371
320.781	1.789	Auditory_Different	1	left	0.805	322.57	321.586
323.372	1.789	Auditory_Lure	1	left	1.137	325.161	324.509
330.828	1.788	Visual_Lure	1	left	0.908	332.616	331.736
333.268	1.789	Visual_Lure	1	left	0.74	335.057	334.008
335.709	1.788	Visual_Same	1	right	1.022	337.497	336.731
338.4	1.789	Visual_Lure	1	left	0.764	340.189	339.164
340.841	1.788	Visual_Different	1	left	1.301	342.629	342.142
348.38	1.788	Auditory_Different	1	left	1.016	350.168	349.396
350.77	1.789	Auditory_Same	1	right	1.097	352.559	351.867
353.211	1.788	Auditory_Different	1	left	0.917	354.999	354.128
355.802	1.789	Auditory_Lure	1	left	1.304	357.591	357.106
358.176	1.788	Auditory_Lure	1	left	1.599	359.964	359.775
360.817	1.788	Auditory_Same	1	right	0.898	362.605	361.715
368.239	1.789	Visual_Same	1	right	0.766	370.028	369.005
370.813	1.789	Visual_Lure	1	left	1.723	372.602	372.536
373.254	1.788	Visual_Same	1	right	0.935	375.042	374.189
375.845	1.789	Visual_Different	1	left	1.35	377.634	377.195
378.386	1.788	Visual_Different	1	left	1.116	380.174	379.502
380.726	1.789	Visual_Lure	1	left	0.87	382.515	381.596
388.332	1.789	Auditory_Lure	1	left	1.08	390.121	389.412
390.773	1.788	Auditory_Same	1	right	0.879	392.561	391.652
393.414	1.789	Auditory_Lure	1	left	0.884	395.203	394.298
