"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
235.838	"Auditory_Different"	1	"left"	1.079	1.789	237.627	236.917
238.279	"Auditory_Same"	1	"right"	1.187	1.789	240.068	239.466
240.87	"Auditory_Different"	1	"left"	0.973	1.789	242.659	241.843
243.194	"Auditory_Lure"	1	"left"	1.305	1.788	244.982	244.499
245.885	"Auditory_Lure"	1	"left"	1.231	1.789	247.674	247.116
248.276	"Auditory_Same"	1	"right"	1.071	1.788	250.064	249.347
255.781	"Visual_Same"	1	"right"	0.982	1.789	257.57	256.763
258.322	"Visual_Same"	1	"right"	0.8	1.789	260.111	259.122
260.713	"Visual_Different"	1	"left"	0.659	1.788	262.501	261.372
263.254	"Visual_Same"	1	"right"	0.902	1.788	265.042	264.156
265.895	"Visual_Lure"	1	"left"	0.907	1.789	267.684	266.802
273.234	"Auditory_Different"	1	"left"	1.249	1.788	275.022	274.483
275.774	"Auditory_Same"	1	"right"	1.258	1.789	277.563	277.032
278.366	"Auditory_Lure"	1	"left"	1.193	1.788	280.154	279.559
280.806	"Auditory_Same"	1	"right"	1.297	1.789	282.595	282.103
283.381	"Auditory_Same"	1	"right"	1.118	1.788	285.169	284.499
285.721	"Auditory_Lure"	1	"left"	0.859	1.789	287.51	286.58
288.262	"Auditory_Lure"	1	"left"	1.214	1.789	290.051	289.476
295.885	"Visual_Lure"	1	"left"	0.845	1.788	297.673	296.73
298.426	"Visual_Different"	1	"left"	0.947	1.788	300.214	299.373
300.816	"Visual_Lure"	1	"left"	1.541	1.789	302.605	302.357
303.207	"Visual_Same"	1	"right"	1.046	1.788	304.995	304.253
305.731	"Visual_Same"	1	"right"	0.926	1.788	307.519	306.657
308.322	"Visual_Different"	1	"left"	0.734	1.788	310.11	309.056
315.744	"Auditory_Same"	1	"right"	1.181	1.789	317.533	316.925
318.368	"Auditory_Lure"	1	"left"	1.091	1.789	320.157	319.459
320.909	"Auditory_Same"	1	"right"	1.005	1.789	322.698	321.914
323.25	"Auditory_Different"	1	"left"	1.201	1.788	325.038	324.451
325.891	"Auditory_Different"	0	NA	NA	1.789	327.68	NA
328.181	"Auditory_Lure"	0	"right"	1.14	1.789	329.97	329.321
335.737	"Visual_Different"	1	"left"	1.193	1.789	337.526	336.93
338.328	"Visual_Same"	1	"right"	1.149	1.789	340.117	339.477
340.919	"Visual_Different"	1	"left"	0.814	1.789	342.708	341.733
343.243	"Visual_Lure"	1	"left"	1.172	1.789	345.032	344.415
345.834	"Visual_Lure"	1	"left"	1.365	1.789	347.623	347.199
348.275	"Visual_Same"	1	"right"	0.907	1.788	350.063	349.182
355.831	"Auditory_Lure"	1	"left"	0.863	1.788	357.619	356.694
358.371	"Auditory_Lure"	1	"left"	1.692	1.789	360.16	360.063
360.762	"Auditory_Same"	1	"right"	1.035	1.789	362.551	361.797
363.303	"Auditory_Lure"	1	"left"	0.995	1.789	365.092	364.298
365.693	"Auditory_Different"	1	"left"	1.255	1.789	367.482	366.948
373.383	"Visual_Same"	1	"right"	1.47	1.789	375.172	374.853
375.773	"Visual_Same"	1	"right"	1.209	1.789	377.562	376.982
378.415	"Visual_Different"	1	"left"	0.75	1.788	380.203	379.165
380.705	"Visual_Lure"	1	"left"	0.765	1.789	382.494	381.47
383.38	"Visual_Lure"	1	"left"	0.735	1.788	385.168	384.115
385.77	"Visual_Same"	0	NA	NA	1.789	387.559	NA
393.443	"Auditory_Lure"	1	"left"	0.867	1.789	395.232	394.31
395.867	"Auditory_Different"	1	"left"	1.463	1.789	397.656	397.33
398.308	"Auditory_Lure"	1	"left"	1.001	1.788	400.096	399.309
400.698	"Auditory_Same"	1	"right"	1.009	1.789	402.487	401.707
403.389	"Auditory_Same"	1	"right"	1.229	1.789	405.178	404.618
405.73	"Auditory_Different"	1	"left"	1.397	1.788	407.518	407.127
413.386	"Visual_Different"	1	"left"	0.773	1.789	415.175	414.159
415.726	"Visual_Different"	1	"left"	0.944	1.789	417.515	416.67
418.267	"Visual_Lure"	1	"left"	1.104	1.789	420.056	419.371
420.691	"Visual_Same"	0	NA	NA	1.789	422.48	NA
423.282	"Visual_Same"	1	"right"	1.084	1.789	425.071	424.366
425.823	"Visual_Different"	1	"left"	0.743	1.789	427.612	426.566
433.379	"Auditory_Same"	1	"right"	1.664	1.789	435.168	435.043
435.77	"Auditory_Same"	1	"right"	0.945	1.788	437.558	436.715
438.31	"Auditory_Different"	1	"left"	1.014	1.789	440.099	439.324
440.701	"Auditory_Lure"	0	"right"	1.207	1.789	442.49	441.908
443.342	"Auditory_Lure"	1	"left"	1.582	1.789	445.131	444.924
445.866	"Auditory_Same"	1	"right"	1.52	1.789	447.655	447.386
453.439	"Visual_Lure"	1	"left"	0.954	1.789	455.228	454.393
455.779	"Visual_Same"	1	"right"	0.807	1.789	457.568	456.586
458.354	"Visual_Lure"	1	"left"	0.747	1.788	460.142	459.101
460.794	"Visual_Different"	1	"left"	0.819	1.789	462.583	461.613
463.185	"Visual_Different"	1	"left"	0.891	1.788	464.973	464.076
465.876	"Visual_Same"	1	"right"	0.856	1.789	467.665	466.732
468.217	"Visual_Same"	1	"right"	0.84	1.772	469.989	469.057
475.839	"Auditory_Different"	1	"left"	0.839	1.789	477.628	476.678
478.43	"Auditory_Lure"	1	"left"	0.778	1.789	480.219	479.208
480.854	"Auditory_Different"	1	"left"	1.255	1.789	482.643	482.109
483.195	"Auditory_Same"	1	"right"	0.852	1.788	484.983	484.047
485.736	"Auditory_Same"	1	"right"	1.089	1.788	487.524	486.825
488.377	"Auditory_Lure"	1	"left"	0.832	1.788	490.165	489.209
490.767	"Auditory_Lure"	1	"left"	1.086	1.772	492.539	491.853
498.44	"Visual_Same"	1	"right"	0.961	1.789	500.229	499.401
500.714	"Visual_Different"	1	"left"	0.586	1.788	502.502	501.3
503.255	"Visual_Same"	1	"right"	1.551	1.788	505.043	504.806
505.796	"Visual_Lure"	1	"left"	0.732	1.788	507.584	506.528
508.336	"Visual_Lure"	1	"left"	0.822	1.789	510.125	509.158
510.677	"Visual_Different"	1	"left"	0.84	1.788	512.465	511.517
513.351	"Visual_Different"	1	"left"	0.634	1.789	515.14	513.985
520.79	"Auditory_Lure"	1	"left"	1.754	1.789	522.579	522.544
523.365	"Auditory_Lure"	1	"left"	1.065	1.788	525.153	524.43
525.705	"Auditory_Same"	1	"right"	1.05	1.789	527.494	526.755
528.296	"Auditory_Different"	1	"left"	0.871	1.789	530.085	529.167
530.687	"Auditory_Different"	1	"left"	0.985	1.788	532.475	531.672
533.228	"Auditory_Lure"	1	"left"	1.144	1.788	535.016	534.372
540.884	"Visual_Different"	1	"left"	0.771	1.788	542.672	541.655
543.274	"Visual_Different"	1	"left"	0.73	1.789	545.063	544.004
545.815	"Visual_Lure"	1	"left"	0.71	1.789	547.604	546.525
548.339	"Visual_Different"	1	"left"	0.88	1.789	550.128	549.219
550.68	"Visual_Same"	1	"right"	1.093	1.788	552.468	551.773
558.436	"Auditory_Lure"	1	"left"	0.872	1.789	560.225	559.308
560.877	"Auditory_Different"	1	"left"	1.328	1.789	562.666	562.205
563.401	"Auditory_Same"	1	"right"	1.116	1.789	565.19	564.517
565.741	"Auditory_Different"	1	"left"	1.134	1.789	567.53	566.875
568.333	"Auditory_Different"	1	"left"	1.115	1.788	570.121	569.448
570.773	"Auditory_Same"	0	"left"	0.826	1.789	572.562	571.599
573.164	"Auditory_Same"	1	"right"	1.103	1.788	574.952	574.267
580.937	"Visual_Same"	1	"right"	0.84	1.789	582.726	581.777
583.327	"Visual_Lure"	1	"left"	0.592	1.789	585.116	583.919
585.751	"Visual_Same"	0	NA	NA	1.789	587.54	NA
588.392	"Visual_Different"	1	"left"	0.713	1.789	590.181	589.105
590.783	"Visual_Different"	1	"left"	0.735	1.789	592.572	591.518
593.224	"Visual_Lure"	1	"left"	0.761	1.788	595.012	593.985
600.93	"Auditory_Different"	1	"left"	1.095	1.789	602.719	602.025
603.22	"Auditory_Different"	1	"left"	1.076	1.789	605.009	604.296
605.761	"Auditory_Same"	1	"right"	1.058	1.789	607.55	606.819
608.302	"Auditory_Lure"	1	"left"	1.157	1.789	610.091	609.459
610.826	"Auditory_Different"	1	"left"	0.694	1.789	612.615	611.52
618.382	"Visual_Lure"	1	"left"	0.849	1.789	620.171	619.231
620.723	"Visual_Lure"	1	"left"	0.785	1.788	622.511	621.508
623.263	"Visual_Different"	1	"left"	0.564	1.789	625.052	623.827
625.888	"Visual_Same"	1	"right"	0.93	1.789	627.677	626.818
628.329	"Visual_Lure"	1	"left"	0.631	1.788	630.117	628.96
635.935	"Auditory_Same"	1	"right"	0.929	1.788	637.723	636.864
638.325	"Auditory_Lure"	1	"left"	1.039	1.789	640.114	639.364
640.866	"Auditory_Different"	1	"left"	0.775	1.789	642.655	641.641
643.19	"Auditory_Lure"	1	"left"	0.997	1.788	644.978	644.187
645.731	"Auditory_Lure"	1	"left"	1.21	1.788	647.519	646.941
648.171	"Auditory_Different"	1	"left"	0.713	1.789	649.96	648.884
650.812	"Auditory_Different"	1	"left"	0.929	1.789	652.601	651.741
658.335	"Visual_Lure"	1	"left"	0.593	1.789	660.124	658.928
660.725	"Visual_Lure"	1	"left"	0.623	1.789	662.514	661.348
663.367	"Visual_Same"	1	"right"	1.106	1.772	665.139	664.473
665.791	"Visual_Lure"	1	"left"	0.757	1.788	667.579	666.548
668.382	"Visual_Different"	1	"left"	0.766	1.788	670.17	669.148
675.837	"Auditory_Same"	1	"right"	1.052	1.789	677.626	676.889
678.428	"Auditory_Same"	1	"right"	1.012	1.789	680.217	679.44
680.752	"Auditory_Different"	1	"left"	0.744	1.789	682.541	681.496
683.193	"Auditory_Same"	1	"right"	1.094	1.788	684.981	684.287
685.734	"Auditory_Lure"	1	"left"	0.933	1.788	687.522	686.667
693.289	"Visual_Same"	1	"right"	0.751	1.772	695.061	694.04
695.713	"Visual_Same"	1	"right"	0.655	1.789	697.502	696.368
698.355	"Visual_Lure"	1	"left"	0.98	1.788	700.143	699.335
700.695	"Visual_Different"	1	"left"	0.758	1.789	702.484	701.453
703.386	"Visual_Same"	1	"right"	0.836	1.789	705.175	704.222
710.926	"Auditory_Different"	1	"left"	1.214	1.788	712.714	712.14
713.316	"Auditory_Different"	1	"left"	0.75	1.789	715.105	714.066
715.857	"Auditory_Lure"	1	"left"	1	1.789	717.646	716.857
718.247	"Auditory_Same"	1	"right"	0.795	1.789	720.036	719.042
720.889	"Auditory_Same"	1	"right"	0.887	1.788	722.677	721.776
723.262	"Auditory_Different"	1	"left"	0.962	1.789	725.051	724.224
