"onset"	"trial_type"
38.415	"Auditory_Different"
83.199	"Auditory_Different"
115.846	"Auditory_Different"
158.424	"Auditory_Different"
168.32	"Auditory_Different"
170.66	"Auditory_Different"
235.838	"Auditory_Different"
240.87	"Auditory_Different"
273.234	"Auditory_Different"
323.25	"Auditory_Different"
365.693	"Auditory_Different"
395.867	"Auditory_Different"
405.73	"Auditory_Different"
438.31	"Auditory_Different"
475.839	"Auditory_Different"
480.854	"Auditory_Different"
528.296	"Auditory_Different"
530.687	"Auditory_Different"
560.877	"Auditory_Different"
565.741	"Auditory_Different"
568.333	"Auditory_Different"
600.93	"Auditory_Different"
603.22	"Auditory_Different"
610.826	"Auditory_Different"
640.866	"Auditory_Different"
648.171	"Auditory_Different"
650.812	"Auditory_Different"
680.752	"Auditory_Different"
710.926	"Auditory_Different"
713.316	"Auditory_Different"
723.262	"Auditory_Different"
30.742	"Auditory_Lure"
120.861	"Auditory_Lure"
165.745	"Auditory_Lure"
195.835	"Auditory_Lure"
205.899	"Auditory_Lure"
243.194	"Auditory_Lure"
245.885	"Auditory_Lure"
278.366	"Auditory_Lure"
285.721	"Auditory_Lure"
288.262	"Auditory_Lure"
318.368	"Auditory_Lure"
355.831	"Auditory_Lure"
358.371	"Auditory_Lure"
363.303	"Auditory_Lure"
393.443	"Auditory_Lure"
398.308	"Auditory_Lure"
443.342	"Auditory_Lure"
478.43	"Auditory_Lure"
488.377	"Auditory_Lure"
490.767	"Auditory_Lure"
520.79	"Auditory_Lure"
523.365	"Auditory_Lure"
533.228	"Auditory_Lure"
558.436	"Auditory_Lure"
608.302	"Auditory_Lure"
638.325	"Auditory_Lure"
643.19	"Auditory_Lure"
645.731	"Auditory_Lure"
685.734	"Auditory_Lure"
715.857	"Auditory_Lure"
33.283	"Auditory_Same"
45.82	"Auditory_Same"
75.743	"Auditory_Same"
78.284	"Auditory_Same"
125.692	"Auditory_Same"
155.899	"Auditory_Same"
160.764	"Auditory_Same"
203.258	"Auditory_Same"
238.279	"Auditory_Same"
248.276	"Auditory_Same"
275.774	"Auditory_Same"
280.806	"Auditory_Same"
283.381	"Auditory_Same"
315.744	"Auditory_Same"
320.909	"Auditory_Same"
360.762	"Auditory_Same"
400.698	"Auditory_Same"
403.389	"Auditory_Same"
433.379	"Auditory_Same"
435.77	"Auditory_Same"
445.866	"Auditory_Same"
483.195	"Auditory_Same"
485.736	"Auditory_Same"
525.705	"Auditory_Same"
563.401	"Auditory_Same"
573.164	"Auditory_Same"
605.761	"Auditory_Same"
635.935	"Auditory_Same"
675.837	"Auditory_Same"
678.428	"Auditory_Same"
683.193	"Auditory_Same"
718.247	"Auditory_Same"
720.889	"Auditory_Same"
20.745	"Visual_Different"
58.374	"Visual_Different"
93.396	"Visual_Different"
135.773	"Visual_Different"
178.283	"Visual_Different"
180.924	"Visual_Different"
188.397	"Visual_Different"
213.238	"Visual_Different"
218.37	"Visual_Different"
260.713	"Visual_Different"
298.426	"Visual_Different"
308.322	"Visual_Different"
335.737	"Visual_Different"
340.919	"Visual_Different"
378.415	"Visual_Different"
413.386	"Visual_Different"
415.726	"Visual_Different"
425.823	"Visual_Different"
460.794	"Visual_Different"
463.185	"Visual_Different"
500.714	"Visual_Different"
510.677	"Visual_Different"
513.351	"Visual_Different"
540.884	"Visual_Different"
543.274	"Visual_Different"
548.339	"Visual_Different"
588.392	"Visual_Different"
590.783	"Visual_Different"
623.263	"Visual_Different"
668.382	"Visual_Different"
700.695	"Visual_Different"
10.899	"Visual_Lure"
13.223	"Visual_Lure"
23.387	"Visual_Lure"
55.834	"Visual_Lure"
60.748	"Visual_Lure"
98.311	"Visual_Lure"
105.883	"Visual_Lure"
108.157	"Visual_Lure"
133.349	"Visual_Lure"
185.805	"Visual_Lure"
215.778	"Visual_Lure"
225.825	"Visual_Lure"
228.366	"Visual_Lure"
265.895	"Visual_Lure"
295.885	"Visual_Lure"
300.816	"Visual_Lure"
343.243	"Visual_Lure"
345.834	"Visual_Lure"
380.705	"Visual_Lure"
383.38	"Visual_Lure"
418.267	"Visual_Lure"
453.439	"Visual_Lure"
458.354	"Visual_Lure"
505.796	"Visual_Lure"
508.336	"Visual_Lure"
545.815	"Visual_Lure"
583.327	"Visual_Lure"
593.224	"Visual_Lure"
618.382	"Visual_Lure"
620.723	"Visual_Lure"
628.329	"Visual_Lure"
658.335	"Visual_Lure"
660.725	"Visual_Lure"
665.791	"Visual_Lure"
698.355	"Visual_Lure"
15.814	"Visual_Same"
53.242	"Visual_Same"
95.736	"Visual_Same"
100.751	"Visual_Same"
103.342	"Visual_Same"
138.213	"Visual_Same"
145.686	"Visual_Same"
183.365	"Visual_Same"
220.693	"Visual_Same"
223.284	"Visual_Same"
255.781	"Visual_Same"
258.322	"Visual_Same"
263.254	"Visual_Same"
303.207	"Visual_Same"
305.731	"Visual_Same"
338.328	"Visual_Same"
348.275	"Visual_Same"
373.383	"Visual_Same"
375.773	"Visual_Same"
423.282	"Visual_Same"
455.779	"Visual_Same"
465.876	"Visual_Same"
468.217	"Visual_Same"
498.44	"Visual_Same"
503.255	"Visual_Same"
550.68	"Visual_Same"
580.937	"Visual_Same"
625.888	"Visual_Same"
663.367	"Visual_Same"
693.289	"Visual_Same"
695.713	"Visual_Same"
703.386	"Visual_Same"
