"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
138.343	"Visual_Different"	0	"right"	1.755	1.789	140.132	140.098
140.734	"Visual_Same"	1	"right"	1.507	1.788	142.522	142.241
143.158	"Visual_Same"	1	"right"	0.869	1.788	144.946	144.027
150.948	"Auditory_Same"	1	"right"	1.107	1.788	152.736	152.055
153.371	"Auditory_Lure"	1	"left"	0.902	1.789	155.16	154.273
155.762	"Auditory_Same"	1	"right"	1.01	1.789	157.551	156.772
158.303	"Auditory_Different"	1	"left"	1.212	1.789	160.092	159.515
160.743	"Auditory_Different"	1	"left"	1.46	1.789	162.532	162.203
163.335	"Auditory_Lure"	1	"left"	1.103	1.771	165.106	164.438
170.89	"Visual_Different"	1	"left"	0.913	1.789	172.679	171.803
173.231	"Visual_Same"	1	"right"	1.029	1.788	175.019	174.26
175.922	"Visual_Lure"	1	"left"	0.76	1.789	177.711	176.682
178.246	"Visual_Same"	1	"right"	1.079	1.788	180.034	179.325
180.787	"Visual_Same"	1	"right"	0.495	1.788	182.575	181.282
183.227	"Visual_Lure"	1	"left"	0.656	1.789	185.016	183.883
185.818	"Visual_Lure"	1	"left"	0.73	1.789	187.607	186.548
193.241	"Auditory_Different"	1	"left"	1.007	1.788	195.029	194.248
195.932	"Auditory_Lure"	0	"right"	1.128	1.789	197.721	197.06
198.372	"Auditory_Different"	1	"left"	1.193	1.772	200.144	199.565
200.696	"Auditory_Same"	1	"right"	0.987	1.789	202.485	201.683
203.237	"Auditory_Same"	1	"right"	1.14	1.789	205.026	204.377
205.778	"Auditory_Lure"	1	"left"	0.871	1.789	207.567	206.649
208.369	"Auditory_Lure"	1	"left"	0.803	1.789	210.158	209.172
215.741	"Visual_Different"	1	"left"	0.603	1.789	217.53	216.344
218.432	"Visual_Different"	1	"left"	0.634	1.789	220.221	219.066
220.806	"Visual_Same"	1	"right"	0.639	1.789	222.595	221.445
223.197	"Visual_Lure"	1	"left"	0.598	1.788	224.985	223.795
225.888	"Visual_Different"	1	"left"	0.817	1.789	227.677	226.705
233.293	"Auditory_Same"	1	"right"	1.328	1.789	235.082	234.621
235.717	"Auditory_Same"	1	"right"	0.988	1.789	237.506	236.705
238.308	"Auditory_Different"	1	"left"	1.254	1.789	240.097	239.562
240.849	"Auditory_Lure"	0	"right"	0.866	1.789	242.638	241.715
243.39	"Auditory_Lure"	1	"left"	1.117	1.789	245.179	244.507
245.731	"Auditory_Same"	1	"right"	0.93	1.788	247.519	246.661
253.286	"Visual_Different"	1	"left"	0.833	1.789	255.075	254.119
255.827	"Visual_Different"	1	"left"	0.602	1.789	257.616	256.429
258.368	"Visual_Lure"	1	"left"	0.815	1.789	260.157	259.183
260.809	"Visual_Different"	1	"left"	0.716	1.772	262.581	261.525
263.183	"Visual_Same"	1	"right"	0.632	1.788	264.971	263.815
270.889	"Auditory_Lure"	1	"left"	1.459	1.789	272.678	272.348
273.33	"Auditory_Same"	1	"right"	0.955	1.788	275.118	274.285
275.72	"Auditory_Lure"	1	"left"	0.933	1.789	277.509	276.653
278.395	"Auditory_Different"	1	"left"	1.074	1.788	280.183	279.469
280.785	"Auditory_Different"	1	"left"	0.828	1.789	282.574	281.613
283.176	"Auditory_Same"	1	"right"	1.03	1.788	284.964	284.206
285.867	"Auditory_Same"	1	"right"	0.85	1.789	287.656	286.717
293.289	"Visual_Same"	1	"right"	0.634	1.789	295.078	293.923
295.93	"Visual_Lure"	1	"left"	0.676	1.789	297.719	296.606
298.354	"Visual_Same"	1	"right"	0.718	1.789	300.143	299.072
300.795	"Visual_Different"	1	"left"	0.368	1.789	302.584	301.163
303.185	"Visual_Different"	1	"left"	0.546	1.789	304.974	303.731
305.827	"Visual_Lure"	1	"left"	0.64	1.788	307.615	306.467
313.282	"Auditory_Different"	1	"left"	1.162	1.789	315.071	314.444
315.873	"Auditory_Same"	1	"right"	0.973	1.789	317.662	316.846
318.214	"Auditory_Different"	1	"left"	0.772	1.788	320.002	318.986
320.905	"Auditory_Lure"	1	"left"	1.282	1.789	322.694	322.187
323.229	"Auditory_Lure"	1	"left"	1.34	1.788	325.017	324.569
325.82	"Auditory_Same"	1	"right"	0.943	1.788	327.608	326.763
333.292	"Visual_Different"	1	"left"	1.064	1.789	335.081	334.356
335.917	"Visual_Different"	1	"left"	0.664	1.788	337.705	336.581
338.257	"Visual_Lure"	1	"left"	0.907	1.789	340.046	339.164
340.798	"Visual_Same"	1	"right"	0.702	1.789	342.587	341.5
343.188	"Visual_Same"	1	"right"	0.587	1.789	344.977	343.775
345.88	"Visual_Different"	1	"left"	0.44	1.788	347.668	346.32
353.335	"Auditory_Lure"	1	"left"	1.233	1.789	355.124	354.568
355.876	"Auditory_Lure"	0	"right"	1.056	1.789	357.665	356.932
358.267	"Auditory_Same"	1	"right"	0.906	1.788	360.055	359.173
360.891	"Auditory_Lure"	0	NA	NA	1.789	362.68	NA
363.181	"Auditory_Different"	1	"left"	0.992	1.789	364.97	364.173
370.888	"Visual_Same"	1	"right"	0.594	1.788	372.676	371.482
373.278	"Visual_Same"	1	"right"	1.055	1.789	375.067	374.333
375.702	"Visual_Different"	1	"left"	0.603	1.789	377.491	376.305
378.293	"Visual_Same"	1	"right"	1.309	1.789	380.082	379.602
380.834	"Visual_Lure"	1	"left"	1.096	1.789	382.623	381.93
388.34	"Auditory_Lure"	1	"left"	1.123	1.788	390.128	389.463
390.931	"Auditory_Lure"	1	"left"	1.06	1.789	392.72	391.991
393.254	"Auditory_Different"	1	"left"	0.972	1.789	395.043	394.226
395.695	"Auditory_Same"	1	"right"	0.836	1.789	397.484	396.531
398.336	"Auditory_Lure"	1	"left"	0.871	1.789	400.125	399.207
405.942	"Visual_Lure"	1	"left"	0.823	1.789	407.731	406.765
408.316	"Visual_Lure"	1	"left"	0.598	1.789	410.105	408.914
410.707	"Visual_Different"	1	"left"	0.571	1.788	412.495	411.278
413.248	"Visual_Same"	1	"right"	0.636	1.788	415.036	413.884
415.889	"Visual_Lure"	1	"left"	0.675	1.788	417.677	416.564
423.328	"Auditory_Same"	1	"right"	0.924	1.788	425.116	424.252
425.718	"Auditory_Lure"	1	"left"	0.93	1.789	427.507	426.648
428.259	"Auditory_Different"	1	"left"	0.968	1.789	430.048	429.227
430.8	"Auditory_Lure"	1	"left"	1.326	1.789	432.589	432.126
433.391	"Auditory_Lure"	1	"left"	0.962	1.789	435.18	434.353
435.815	"Auditory_Different"	1	"left"	0.689	1.789	437.604	436.504
438.356	"Auditory_Different"	1	"left"	0.784	1.789	440.145	439.14
445.878	"Visual_Lure"	1	"left"	0.715	1.789	447.667	446.593
448.419	"Visual_Lure"	1	"left"	0.712	1.789	450.208	449.131
450.76	"Visual_Same"	1	"right"	0.56	1.788	452.548	451.32
453.351	"Visual_Different"	1	"left"	0.443	1.788	455.139	453.794
455.775	"Visual_Different"	1	"left"	0.682	1.788	457.563	456.457
458.165	"Visual_Lure"	1	"left"	0.782	1.789	459.954	458.947
465.838	"Auditory_Different"	1	"left"	1.322	1.789	467.627	467.16
468.379	"Auditory_Different"	1	"left"	0.933	1.788	470.167	469.312
470.702	"Auditory_Lure"	1	"left"	1.13	1.789	472.491	471.832
473.243	"Auditory_Different"	1	"left"	1.099	1.789	475.032	474.342
475.684	"Auditory_Same"	1	"right"	1.045	1.789	477.473	476.729
483.44	"Visual_Same"	1	"right"	0.769	1.789	485.229	484.209
485.714	"Visual_Lure"	1	"left"	0.723	1.789	487.503	486.437
488.305	"Visual_Different"	1	"left"	0.665	1.789	490.094	488.97
490.846	"Visual_Lure"	1	"left"	0.688	1.789	492.635	491.534
493.236	"Visual_Lure"	1	"left"	0.517	1.789	495.025	493.753
495.777	"Visual_Different"	1	"left"	0.482	1.789	497.566	496.259
498.301	"Visual_Different"	1	"left"	0.569	1.789	500.09	498.87
505.841	"Auditory_Same"	1	"right"	0.983	1.788	507.629	506.824
508.365	"Auditory_Different"	1	"left"	0.624	1.789	510.154	508.989
510.906	"Auditory_Same"	1	"right"	0.842	1.788	512.694	511.748
513.246	"Auditory_Lure"	1	"left"	0.823	1.789	515.035	514.069
515.887	"Auditory_Lure"	1	"left"	1.044	1.789	517.676	516.931
518.278	"Auditory_Different"	1	"left"	1.004	1.772	520.05	519.282
520.802	"Auditory_Different"	1	"left"	1.087	1.789	522.591	521.889
528.224	"Visual_Different"	1	"left"	0.604	1.789	530.013	528.828
530.916	"Visual_Lure"	1	"left"	0.495	1.788	532.704	531.411
533.256	"Visual_Different"	1	"left"	0.451	1.789	535.045	533.707
535.697	"Visual_Same"	1	"right"	0.739	1.788	537.485	536.436
538.237	"Visual_Same"	1	"right"	0.547	1.789	540.026	538.784
540.862	"Visual_Lure"	1	"left"	0.67	1.789	542.651	541.532
543.252	"Visual_Lure"	1	"left"	0.636	1.789	545.041	543.888
550.775	"Auditory_Lure"	1	"left"	1.042	1.789	552.564	551.817
553.215	"Auditory_Different"	1	"left"	1.02	1.789	555.004	554.235
555.807	"Auditory_Lure"	1	"left"	0.904	1.788	557.595	556.711
558.197	"Auditory_Same"	1	"right"	0.734	1.789	559.986	558.931
560.888	"Auditory_Same"	1	"right"	0.764	1.789	562.677	561.652
563.312	"Auditory_Different"	1	"left"	0.771	1.789	565.101	564.083
570.885	"Visual_Lure"	1	"left"	0.693	1.789	572.674	571.578
573.326	"Visual_Same"	1	"right"	0.776	1.788	575.114	574.102
575.85	"Visual_Lure"	1	"left"	0.612	1.788	577.638	576.462
578.24	"Visual_Different"	1	"left"	0.497	1.789	580.029	578.737
580.681	"Visual_Different"	1	"left"	0.559	1.788	582.469	581.24
583.372	"Visual_Same"	1	"right"	0.753	1.789	585.161	584.125
585.696	"Visual_Same"	1	"right"	0.556	1.788	587.484	586.252
593.285	"Auditory_Different"	1	"left"	1.206	1.789	595.074	594.491
595.726	"Auditory_Same"	1	"right"	0.882	1.772	597.498	596.608
598.4	"Auditory_Lure"	1	"left"	1.23	1.789	600.189	599.63
600.841	"Auditory_Same"	1	"right"	0.901	1.789	602.63	601.742
603.231	"Auditory_Same"	1	"right"	0.821	1.789	605.02	604.052
605.772	"Auditory_Lure"	1	"left"	0.736	1.789	607.561	606.508
608.146	"Auditory_Lure"	1	"left"	0.929	1.789	609.935	609.075
615.735	"Visual_Different"	1	"left"	0.648	1.789	617.524	616.383
618.31	"Visual_Same"	1	"right"	0.563	1.788	620.098	618.873
620.901	"Visual_Different"	1	"left"	0.728	1.789	622.69	621.629
623.342	"Visual_Lure"	1	"left"	0.658	1.788	625.13	624
625.732	"Visual_Lure"	1	"left"	0.566	1.789	627.521	626.298
628.373	"Visual_Same"	1	"right"	0.871	1.789	630.162	629.244
635.879	"Auditory_Different"	1	"left"	1.024	1.789	637.668	636.903
638.42	"Auditory_Different"	1	"left"	0.604	1.789	640.209	639.024
640.81	"Auditory_Same"	1	"right"	0.926	1.789	642.599	641.736
643.234	"Auditory_Lure"	1	"left"	0.853	1.789	645.023	644.087
645.876	"Auditory_Different"	1	"left"	0.711	1.788	647.664	646.587
653.231	"Visual_Lure"	1	"left"	1.212	1.788	655.019	654.443
655.822	"Visual_Different"	1	"left"	1.115	1.789	657.611	656.937
658.363	"Visual_Lure"	1	"left"	0.655	1.788	660.151	659.018
660.686	"Visual_Same"	1	"right"	0.636	1.789	662.475	661.322
663.227	"Visual_Same"	1	"right"	0.587	1.789	665.016	663.814
665.818	"Visual_Different"	1	"left"	0.395	1.789	667.607	666.213
673.374	"Auditory_Lure"	1	"left"	1.094	1.789	675.163	674.468
675.765	"Auditory_Lure"	1	"left"	0.815	1.788	677.553	676.58
678.205	"Auditory_Same"	1	"right"	0.996	1.789	679.994	679.201
680.796	"Auditory_Different"	1	"left"	0.734	1.789	682.585	681.53
683.22	"Auditory_Different"	1	"left"	1.249	1.789	685.009	684.469
685.661	"Auditory_Lure"	1	"left"	1.155	1.789	687.45	686.816
693.434	"Visual_Lure"	1	"left"	0.604	1.789	695.223	694.038
695.825	"Visual_Lure"	1	"left"	0.702	1.772	697.597	696.527
698.198	"Visual_Same"	0	"left"	0.445	1.789	699.987	698.643
700.84	"Visual_Lure"	1	"left"	0.687	1.788	702.628	701.527
703.381	"Visual_Different"	1	"left"	0.749	1.788	705.169	704.13
710.936	"Auditory_Different"	1	"left"	0.894	1.772	712.708	711.83
713.36	"Auditory_Different"	1	"left"	0.464	1.789	715.149	713.824
715.801	"Auditory_Lure"	1	"left"	0.954	1.789	717.59	716.755
718.242	"Auditory_Same"	1	"right"	0.772	1.788	720.03	719.014
720.883	"Auditory_Same"	1	"right"	0.708	1.788	722.671	721.591
723.307	"Auditory_Different"	1	"left"	0.927	1.788	725.095	724.234
