onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
7.75700000000001	2.507	recently_learned_faces_baseline	1	right	1.78	recently_learned_faces_baseline	10.239	9.537
11.434	2.524	recently_learned_faces_baseline	1	right	1.117	recently_learned_faces_baseline	13.928	12.551
14.878	2.507	famous_faces_baseline	1	left	1.437	famous_faces_baseline	17.366	16.315
18.321	2.508	famous_faces_baseline	1	right	1.405	famous_faces_baseline	20.804	19.726
21.748	2.524	famous_faces_false_combination	0	NA	NA	famous_faces	24.242	NA
25.342	2.508	famous_faces_correct_combination	0	right	1.222	famous_faces	27.831	26.564
28.886	2.508	recently_learned_faces_false_combination	1	right	1.599	recently_learned_faces	31.369	30.485
32.263	2.524	recently_learned_faces_false_combination	1	right	1.6	recently_learned_faces	34.757	33.863
35.706	2.508	famous_faces_false_combination	1	right	1.559	famous_faces	38.195	37.265
39.15	2.508	famous_faces_baseline	1	left	1.409	famous_faces_baseline	41.633	40.559
42.828	2.524	recently_learned_faces_baseline	1	left	0.723	recently_learned_faces_baseline	45.322	43.551
46.171	2.507	famous_faces_false_combination	1	right	1.427	famous_faces	48.659	47.598
49.715	2.507	famous_faces_baseline	1	right	1.548	famous_faces_baseline	52.198	51.263
55.298	2.508	famous_faces_baseline	1	right	1.07	famous_faces_baseline	57.788	56.368
58.892	2.508	recently_learned_faces_correct_combination	0	right	1.06	recently_learned_faces	61.377	59.952
62.436	2.508	recently_learned_faces_false_combination	1	right	1.744	recently_learned_faces	64.915	64.18
65.712	2.508	famous_faces_correct_combination	0	NA	NA	famous_faces	68.202	NA
69.307	2.507	famous_faces_false_combination	1	right	1.57	famous_faces	71.791	70.877
72.7	2.507	recently_learned_faces_false_combination	0	left	1.566	recently_learned_faces	75.179	74.266
76.378	2.507	famous_faces_false_combination	0	NA	NA	famous_faces	78.868	NA
79.821	2.508	recently_learned_faces_false_combination	1	right	1.559	recently_learned_faces	82.306	81.38
83.265	2.507	recently_learned_faces_false_combination	0	left	1.208	recently_learned_faces	85.744	84.473
86.692	2.507	famous_faces_baseline	1	right	1.882	famous_faces_baseline	89.182	88.574
90.336	2.507	famous_faces_baseline	1	right	1.209	famous_faces_baseline	92.821	91.545
93.629	2.507	famous_faces_false_combination	1	right	1.833	famous_faces	96.108	95.462
97.256	2.508	recently_learned_faces_false_combination	0	left	1.071	recently_learned_faces	99.747	98.327
102.806	2.508	recently_learned_faces_correct_combination	0	right	1.017	recently_learned_faces	105.286	103.823
106.233	2.508	famous_faces_correct_combination	1	left	1.769	famous_faces	108.724	108.002
109.927	2.508	recently_learned_faces_correct_combination	0	right	1.511	recently_learned_faces	112.413	111.438
113.371	2.507	recently_learned_faces_false_combination	0	left	1.641	recently_learned_faces	115.851	115.012
116.798	2.507	recently_learned_faces_correct_combination	1	left	0.929	recently_learned_faces	119.289	117.727
120.241	2.508	famous_faces_correct_combination	0	right	1.307	famous_faces	122.727	121.548
123.685	2.508	famous_faces_correct_combination	1	left	1.499	famous_faces	126.165	125.184
127.313	2.507	recently_learned_faces_correct_combination	1	left	0.848	recently_learned_faces	129.804	128.161
130.856	2.508	famous_faces_baseline	1	left	1.708	famous_faces_baseline	133.342	132.564
134.25	2.507	recently_learned_faces_baseline	1	right	1.697	recently_learned_faces_baseline	136.73	135.947
137.777	2.524	famous_faces_baseline	0	right	0.974	famous_faces_baseline	140.269	138.751
141.17	2.508	famous_faces_correct_combination	1	left	1.502	famous_faces	143.656	142.672
144.614	2.508	recently_learned_faces_correct_combination	0	right	1.077	recently_learned_faces	147.094	145.691
150.398	2.507	famous_faces_baseline	1	right	1.544	famous_faces_baseline	152.886	151.942
153.791	2.508	famous_faces_correct_combination	1	left	1.85	famous_faces	156.273	155.641
157.319	2.524	famous_faces_baseline	1	right	1.066	famous_faces_baseline	159.812	158.385
160.712	2.507	recently_learned_faces_correct_combination	1	left	0.969	recently_learned_faces	163.2	161.681
164.406	2.508	recently_learned_faces_baseline	0	right	0.913	recently_learned_faces_baseline	166.889	165.319
167.733	2.524	recently_learned_faces_correct_combination	1	left	0.945	recently_learned_faces	170.226	168.678
171.327	2.507	recently_learned_faces_correct_combination	1	left	1.126	recently_learned_faces	173.815	172.453
174.771	2.507	recently_learned_faces_correct_combination	0	right	0.989	recently_learned_faces	177.253	175.76
178.147	2.524	famous_faces_false_combination	1	right	1.776	famous_faces	180.641	179.923
181.842	2.507	recently_learned_faces_baseline	1	left	1.318	recently_learned_faces_baseline	184.33	183.16
185.235	2.507	famous_faces_false_combination	1	right	1.605	famous_faces	187.718	186.84
188.612	2.524	famous_faces_false_combination	1	right	1.551	famous_faces	191.106	190.163
192.256	2.507	famous_faces_baseline	1	right	1.382	famous_faces_baseline	194.745	193.638
197.739	2.524	recently_learned_faces_false_combination	1	right	1.8	recently_learned_faces	200.233	199.539
201.433	2.508	famous_faces_false_combination	1	right	1.439	famous_faces	203.922	202.872
204.777	2.507	recently_learned_faces_correct_combination	0	right	1.042	recently_learned_faces	207.259	205.819
208.354	2.524	famous_faces_false_combination	1	right	1.076	famous_faces	210.848	209.43
211.797	2.508	famous_faces_baseline	1	left	1.595	famous_faces_baseline	214.286	213.392
215.341	2.508	recently_learned_faces_false_combination	0	left	1.038	recently_learned_faces	217.825	216.379
218.668	2.524	recently_learned_faces_false_combination	0	left	0.971	recently_learned_faces	221.162	219.639
222.362	2.508	famous_faces_correct_combination	1	left	1.42	famous_faces	224.851	223.782
225.705	2.508	recently_learned_faces_baseline	1	right	0.944	recently_learned_faces_baseline	228.188	226.649
229.233	2.524	famous_faces_baseline	1	right	0.828	famous_faces_baseline	231.727	230.061
232.626	2.508	recently_learned_faces_baseline	1	left	1.699	recently_learned_faces_baseline	235.115	234.325
236.22	2.508	recently_learned_faces_baseline	1	right	0.994	recently_learned_faces_baseline	238.704	237.214
239.764	2.507	recently_learned_faces_false_combination	1	right	1.95	recently_learned_faces	242.243	241.714
245.247	2.507	recently_learned_faces_baseline	1	right	1.381	recently_learned_faces_baseline	247.732	246.628
248.891	2.508	famous_faces_correct_combination	1	left	1.258	famous_faces	251.371	250.149
252.418	2.508	famous_faces_correct_combination	1	left	1.334	famous_faces	254.909	253.752
255.762	2.507	famous_faces_baseline	1	right	1.037	famous_faces_baseline	258.246	256.799
259.306	2.507	recently_learned_faces_correct_combination	0	right	1.539	recently_learned_faces	261.785	260.845
262.732	2.508	recently_learned_faces_correct_combination	1	left	0.817	recently_learned_faces	265.223	263.549
266.326	2.508	famous_faces_correct_combination	1	left	1.211	famous_faces	268.812	267.537
269.77	2.507	famous_faces_false_combination	1	right	1.695	famous_faces	272.25	271.465
273.347	2.508	famous_faces_correct_combination	1	left	1.193	famous_faces	275.839	274.54
276.64	2.508	famous_faces_baseline	1	left	1.585	famous_faces_baseline	279.126	278.225
280.234	2.508	recently_learned_faces_correct_combination	1	left	0.911	recently_learned_faces	282.715	281.145
283.812	2.524	famous_faces_false_combination	1	right	1.509	famous_faces	286.304	285.321
287.105	2.507	recently_learned_faces_correct_combination	1	left	1.313	recently_learned_faces	289.591	288.418
292.939	2.524	recently_learned_faces_correct_combination	1	left	1.087	recently_learned_faces	295.431	294.026
296.282	2.508	famous_faces_false_combination	1	right	1.727	famous_faces	298.768	298.009
299.826	2.508	famous_faces_false_combination	1	right	1.699	famous_faces	302.307	301.525
303.203	2.507	recently_learned_faces_baseline	1	right	1.362	recently_learned_faces_baseline	305.695	304.565
306.847	2.508	famous_faces_correct_combination	1	left	1.856	famous_faces	309.334	308.703
310.24	2.508	recently_learned_faces_baseline	1	left	1.384	recently_learned_faces_baseline	312.721	311.624
313.868	2.507	famous_faces_correct_combination	1	left	1.127	famous_faces	316.36	314.995
317.161	2.508	recently_learned_faces_correct_combination	1	left	0.859	recently_learned_faces	319.647	318.02
320.755	2.508	recently_learned_faces_false_combination	1	right	2.266	recently_learned_faces	323.236	323.021
324.282	2.524	recently_learned_faces_false_combination	1	right	1.698	recently_learned_faces	326.775	325.98
327.676	2.507	recently_learned_faces_correct_combination	1	left	1.452	recently_learned_faces	330.162	329.128
331.32	2.507	recently_learned_faces_baseline	1	right	1.193	recently_learned_faces_baseline	333.801	332.513
334.747	2.524	famous_faces_correct_combination	1	left	1.401	famous_faces	337.239	336.148
340.447	2.508	recently_learned_faces_baseline	0	right	1.931	recently_learned_faces_baseline	342.93	342.378
343.824	2.524	recently_learned_faces_baseline	1	right	1.037	recently_learned_faces_baseline	346.318	344.861
347.217	2.508	famous_faces_false_combination	1	right	1.543	famous_faces	349.706	348.76
350.861	2.508	recently_learned_faces_correct_combination	1	left	1.406	recently_learned_faces	353.345	352.267
354.238	2.524	famous_faces_false_combination	1	right	1.614	famous_faces	356.732	355.852
