"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
253.238	"Visual_Lure"	1	"left"	1.059	1.788	255.026	254.297
255.829	"Visual_Lure"	1	"left"	1.142	1.789	257.618	256.971
258.42	"Visual_Same"	0	"left"	0.967	1.789	260.209	259.387
260.844	"Visual_Different"	1	"left"	0.869	1.789	262.633	261.713
263.184	"Visual_Different"	1	"left"	1.103	1.789	264.973	264.287
265.725	"Visual_Lure"	0	NA	NA	1.789	267.514	NA
273.281	"Auditory_Lure"	1	"left"	1.015	1.789	275.07	274.296
275.872	"Auditory_Different"	1	"left"	1.29	1.789	277.661	277.162
278.413	"Auditory_Lure"	1	"left"	0.983	1.789	280.202	279.396
280.703	"Auditory_Same"	1	"right"	0.911	1.789	282.492	281.614
283.344	"Auditory_Same"	1	"right"	1.204	1.789	285.133	284.548
285.768	"Auditory_Different"	1	"left"	0.974	1.789	287.557	286.742
293.391	"Visual_Different"	1	"left"	0.703	1.789	295.18	294.094
295.932	"Visual_Lure"	1	"left"	1.707	1.789	297.721	297.639
298.306	"Visual_Different"	1	"left"	1.095	1.788	300.094	299.401
300.696	"Visual_Same"	0	"left"	1.556	1.789	302.485	302.252
303.337	"Visual_Same"	0	"left"	0.916	1.789	305.126	304.253
305.878	"Visual_Lure"	1	"left"	1.03	1.789	307.667	306.908
308.219	"Visual_Lure"	1	"left"	1.051	1.772	309.991	309.27
315.942	"Auditory_Same"	1	"right"	1.07	1.788	317.73	317.012
318.265	"Auditory_Lure"	1	"left"	0.741	1.789	320.054	319.006
320.857	"Auditory_Same"	1	"right"	0.702	1.788	322.645	321.559
323.397	"Auditory_Different"	1	"left"	0.909	1.789	325.186	324.306
325.788	"Auditory_Different"	1	"left"	0.836	1.789	327.577	326.624
328.229	"Auditory_Lure"	1	"left"	1.039	1.788	330.017	329.268
335.835	"Visual_Same"	1	"right"	0.773	1.788	337.623	336.608
338.426	"Visual_Same"	1	"right"	0.744	1.788	340.214	339.17
340.716	"Visual_Different"	1	"left"	0.645	1.788	342.504	341.361
343.307	"Visual_Same"	1	"right"	0.564	1.789	345.096	343.871
345.731	"Visual_Lure"	1	"left"	1.108	1.788	347.519	346.839
353.237	"Auditory_Different"	0	NA	NA	1.788	355.025	NA
355.777	"Auditory_Same"	0	NA	NA	1.789	357.566	NA
358.369	"Auditory_Lure"	0	"right"	0.31	1.771	360.14	358.679
360.893	"Auditory_Same"	0	NA	NA	1.788	362.681	NA
363.183	"Auditory_Same"	0	"left"	0.104	1.789	364.972	363.287
365.774	"Auditory_Lure"	1	"left"	0.754	1.789	367.563	366.528
368.365	"Auditory_Lure"	1	"left"	0.794	1.789	370.154	369.159
375.888	"Visual_Same"	1	"right"	1.226	1.788	377.676	377.114
378.278	"Visual_Same"	1	"right"	0.7	1.789	380.067	378.978
380.819	"Visual_Lure"	1	"left"	1.041	1.772	382.591	381.86
383.343	"Visual_Different"	1	"left"	0.81	1.789	385.132	384.153
385.884	"Visual_Same"	0	NA	NA	1.789	387.673	NA
393.29	"Auditory_Same"	1	"right"	1.471	1.788	395.078	394.761
395.881	"Auditory_Same"	1	"right"	0.975	1.772	397.653	396.856
398.204	"Auditory_Different"	1	"left"	0.59	1.789	399.993	398.794
400.795	"Auditory_Same"	1	"right"	0.631	1.789	402.584	401.426
403.386	"Auditory_Lure"	1	"left"	1.089	1.789	405.175	404.475
410.742	"Visual_Different"	1	"left"	0.563	1.788	412.53	411.305
413.366	"Visual_Same"	1	"right"	1.365	1.789	415.155	414.731
415.757	"Visual_Lure"	1	"left"	0.789	1.788	417.545	416.546
418.398	"Visual_Same"	1	"right"	1.078	1.789	420.187	419.476
420.788	"Visual_Same"	1	"right"	0.681	1.789	422.577	421.469
423.179	"Visual_Lure"	1	"left"	0.871	1.772	424.951	424.05
425.753	"Visual_Lure"	1	"left"	0.845	1.789	427.542	426.598
433.242	"Auditory_Lure"	0	NA	NA	1.789	435.031	NA
435.817	"Auditory_Lure"	1	"left"	0.901	1.788	437.605	436.718
438.257	"Auditory_Same"	0	NA	NA	1.789	440.046	NA
440.848	"Auditory_Different"	0	"right"	0.844	1.789	442.637	441.692
443.289	"Auditory_Different"	1	"left"	1.387	1.789	445.078	444.676
445.88	"Auditory_Lure"	1	"left"	1.184	1.789	447.669	447.064
453.235	"Visual_Different"	1	"left"	0.842	1.789	455.024	454.077
455.927	"Visual_Same"	1	"right"	0.957	1.788	457.715	456.884
458.351	"Visual_Different"	1	"left"	0.444	1.788	460.139	458.795
460.741	"Visual_Lure"	1	"left"	0.42	1.789	462.53	461.161
463.382	"Visual_Lure"	1	"left"	1.247	1.789	465.171	464.629
465.773	"Visual_Same"	1	"right"	0.845	1.788	467.561	466.618
473.228	"Auditory_Same"	1	"right"	1.319	1.789	475.017	474.547
475.769	"Auditory_Same"	1	"right"	0.949	1.789	477.558	476.718
478.36	"Auditory_Different"	1	"left"	1.041	1.789	480.149	479.401
480.801	"Auditory_Lure"	0	"right"	0.668	1.789	482.59	481.469
483.225	"Auditory_Lure"	1	"left"	1.049	1.788	485.013	484.274
485.866	"Auditory_Same"	0	"left"	1.053	1.789	487.655	486.919
493.288	"Visual_Lure"	1	"left"	0.83	1.789	495.077	494.118
495.863	"Visual_Lure"	1	"left"	0.762	1.788	497.651	496.625
498.203	"Visual_Different"	1	"left"	0.716	1.789	499.992	498.919
500.794	"Visual_Same"	1	"right"	0.55	1.789	502.583	501.344
503.335	"Visual_Lure"	1	"left"	0.845	1.789	505.124	504.18
510.74	"Auditory_Different"	1	"left"	1.354	1.772	512.512	512.094
513.365	"Auditory_Same"	1	"right"	0.635	1.788	515.153	514
515.805	"Auditory_Different"	1	"left"	1.033	1.789	517.594	516.838
518.396	"Auditory_Lure"	1	"left"	1.338	1.789	520.185	519.734
520.737	"Auditory_Lure"	1	"left"	1.287	1.789	522.526	522.024
523.161	"Auditory_Same"	1	"right"	1.335	1.788	524.949	524.496
530.783	"Visual_Different"	0	NA	NA	1.789	532.572	NA
533.425	"Visual_Different"	0	NA	NA	1.788	535.213	NA
535.698	"Visual_Lure"	0	NA	NA	1.789	537.487	NA
538.39	"Visual_Same"	0	NA	NA	1.788	540.178	NA
540.73	"Visual_Same"	0	NA	NA	1.789	542.519	NA
543.321	"Visual_Different"	0	NA	NA	1.789	545.11	NA
-46.398	"Auditory_Same"	0	NA	NA	0	-46.398	NA
