onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
10.302	0.067	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	10.34	NA
11.288	2.508	recently_learned_faces_baseline	1	right	1.369	recently_learned_faces_baseline	13.778	12.657
14.933	2.507	famous_faces_baseline	0	right	1.275	famous_faces_baseline	17.417	16.208
18.226	2.507	famous_faces_baseline	1	right	1.071	famous_faces_baseline	20.704	19.297
21.853	2.508	famous_faces_false_combination	1	right	1.553	famous_faces	24.343	23.406
25.397	2.508	famous_faces_correct_combination	1	left	1.073	famous_faces	27.881	26.47
28.841	2.507	recently_learned_faces_false_combination	1	right	1.096	recently_learned_faces	31.319	29.937
32.167	2.508	recently_learned_faces_false_combination	1	right	0.997	recently_learned_faces	34.656	33.164
35.761	2.508	famous_faces_false_combination	1	right	1.448	famous_faces	38.245	37.209
39.205	2.507	famous_faces_baseline	1	left	1.227	famous_faces_baseline	41.683	40.432
42.632	2.507	recently_learned_faces_baseline	1	left	0.723	recently_learned_faces_baseline	45.121	43.355
46.176	2.507	famous_faces_false_combination	1	right	0.801	famous_faces	48.659	46.977
49.77	2.507	famous_faces_baseline	1	right	1.647	famous_faces_baseline	52.248	51.417
55.253	2.507	famous_faces_baseline	1	right	0.975	famous_faces_baseline	57.738	56.228
58.947	2.508	recently_learned_faces_correct_combination	1	left	1.018	recently_learned_faces	61.427	59.965
62.274	2.507	recently_learned_faces_false_combination	1	right	0.805	recently_learned_faces	64.764	63.079
65.868	2.507	famous_faces_correct_combination	1	left	1.954	famous_faces	68.353	67.822
69.311	2.508	famous_faces_false_combination	1	right	0.836	famous_faces	71.791	70.147
72.889	2.507	recently_learned_faces_false_combination	0	left	1.01	recently_learned_faces	75.38	73.899
76.282	2.508	famous_faces_false_combination	1	right	0.978	famous_faces	78.768	77.26
79.726	2.507	recently_learned_faces_false_combination	1	right	1.133	recently_learned_faces	82.206	80.859
83.153	2.507	recently_learned_faces_false_combination	1	right	1.319	recently_learned_faces	85.644	84.472
86.797	2.507	famous_faces_baseline	1	right	1.279	famous_faces_baseline	89.283	88.076
90.24	2.508	famous_faces_baseline	1	right	0.802	famous_faces_baseline	92.721	91.042
93.617	2.508	famous_faces_false_combination	1	right	0.886	famous_faces	96.109	94.503
97.161	2.507	recently_learned_faces_false_combination	1	right	1.342	recently_learned_faces	99.647	98.503
102.895	2.507	recently_learned_faces_correct_combination	1	left	1.38	recently_learned_faces	105.388	104.275
106.288	2.508	famous_faces_correct_combination	1	left	1.213	famous_faces	108.775	107.501
109.932	2.508	recently_learned_faces_correct_combination	1	left	0.764	recently_learned_faces	112.414	110.696
113.209	2.507	recently_learned_faces_false_combination	1	right	0.845	recently_learned_faces	115.701	114.054
116.803	2.507	recently_learned_faces_correct_combination	1	left	1.319	recently_learned_faces	119.29	118.122
120.347	2.507	famous_faces_correct_combination	1	left	1.044	famous_faces	122.829	121.391
123.673	2.508	famous_faces_correct_combination	1	left	0.885	famous_faces	126.166	124.558
127.267	2.508	recently_learned_faces_correct_combination	1	left	1.054	recently_learned_faces	129.755	128.321
130.861	2.508	famous_faces_baseline	1	left	1.014	famous_faces_baseline	133.344	131.875
134.188	2.508	recently_learned_faces_baseline	1	right	1.062	recently_learned_faces_baseline	136.681	135.25
137.732	2.507	famous_faces_baseline	1	left	0.754	famous_faces_baseline	140.22	138.486
141.276	2.507	famous_faces_correct_combination	1	left	0.927	famous_faces	143.759	142.203
144.653	2.507	recently_learned_faces_correct_combination	1	left	1.088	recently_learned_faces	147.146	145.741
150.353	2.507	famous_faces_baseline	1	right	1.069	famous_faces_baseline	152.836	151.422
153.93	2.524	famous_faces_correct_combination	1	left	1.289	famous_faces	156.425	155.219
157.223	2.508	famous_faces_baseline	1	right	0.924	famous_faces_baseline	159.712	158.147
160.767	2.508	recently_learned_faces_correct_combination	1	left	0.791	recently_learned_faces	163.25	161.558
164.345	2.524	recently_learned_faces_baseline	1	left	1.622	recently_learned_faces_baseline	166.839	165.967
167.889	2.507	recently_learned_faces_correct_combination	1	left	0.785	recently_learned_faces	170.377	168.674
171.282	2.508	recently_learned_faces_correct_combination	1	left	0.811	recently_learned_faces	173.765	172.093
174.709	2.524	recently_learned_faces_correct_combination	1	left	0.777	recently_learned_faces	177.203	175.486
178.152	2.508	famous_faces_false_combination	1	right	1.332	famous_faces	180.641	179.484
181.797	2.507	recently_learned_faces_baseline	1	left	1.162	recently_learned_faces_baseline	184.28	182.959
185.224	2.524	famous_faces_false_combination	1	right	1.147	famous_faces	187.718	186.371
188.667	2.508	famous_faces_false_combination	1	right	1.341	famous_faces	191.156	190.008
192.261	2.508	famous_faces_baseline	1	right	1.18	famous_faces_baseline	194.745	193.441
197.845	2.507	recently_learned_faces_false_combination	1	right	0.934	recently_learned_faces	200.335	198.779
201.238	2.507	famous_faces_false_combination	1	right	1.118	famous_faces	203.723	202.356
204.782	2.507	recently_learned_faces_correct_combination	1	left	0.887	recently_learned_faces	207.261	205.669
208.359	2.508	famous_faces_false_combination	1	right	0.818	famous_faces	210.85	209.177
211.903	2.508	famous_faces_baseline	1	left	0.988	famous_faces_baseline	214.388	212.891
215.196	2.508	recently_learned_faces_false_combination	1	right	1.244	recently_learned_faces	217.675	216.44
218.723	2.508	recently_learned_faces_false_combination	1	right	0.999	recently_learned_faces	221.213	219.722
222.368	2.507	famous_faces_correct_combination	1	left	1.25	famous_faces	224.852	223.618
225.811	2.508	recently_learned_faces_baseline	1	right	0.77	recently_learned_faces_baseline	228.29	226.581
229.238	2.508	famous_faces_baseline	1	right	0.701	famous_faces_baseline	231.728	229.939
232.782	2.508	recently_learned_faces_baseline	1	left	0.835	recently_learned_faces_baseline	235.267	233.617
236.175	2.508	recently_learned_faces_baseline	1	right	0.846	recently_learned_faces_baseline	238.654	237.021
239.803	2.507	recently_learned_faces_false_combination	1	right	1.154	recently_learned_faces	242.293	240.957
245.253	2.507	recently_learned_faces_baseline	1	right	0.971	recently_learned_faces_baseline	247.733	246.224
