"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
328.239	"Auditory_Different"	1	"left"	0.865	1.788	330.027	329.104
335.828	"Visual_Different"	1	"left"	0.943	1.789	337.617	336.771
338.419	"Visual_Different"	0	"right"	0.952	1.789	340.208	339.371
340.809	"Visual_Same"	1	"right"	0.723	1.789	342.598	341.532
343.35	"Visual_Lure"	1	"left"	0.771	1.789	345.139	344.121
345.741	"Visual_Different"	1	"left"	0.811	1.788	347.529	346.552
353.43	"Auditory_Same"	1	"right"	1.034	1.789	355.219	354.464
355.721	"Auditory_Lure"	1	"left"	0.67	1.788	357.509	356.391
358.312	"Auditory_Same"	1	"right"	0.657	1.788	360.1	358.969
360.903	"Auditory_Different"	1	"left"	1.049	1.788	362.691	361.952
363.327	"Auditory_Different"	1	"left"	1.048	1.788	365.115	364.375
365.717	"Auditory_Lure"	1	"left"	0.854	1.789	367.506	366.571
373.239	"Visual_Lure"	1	"left"	0.774	1.789	375.028	374.013
375.814	"Visual_Lure"	1	"left"	0.697	1.788	377.602	376.511
378.204	"Visual_Different"	1	"left"	0.676	1.789	379.993	378.88
380.745	"Visual_Same"	1	"right"	0.804	1.789	382.534	381.549
383.386	"Visual_Lure"	1	"left"	0.732	1.789	385.175	384.118
390.742	"Auditory_Lure"	1	"left"	0.944	1.772	392.514	391.686
393.316	"Auditory_Lure"	1	"left"	0.729	1.789	395.105	394.045
395.757	"Auditory_Same"	1	"right"	0.9	1.788	397.545	396.657
398.348	"Auditory_Different"	1	"left"	0.691	1.788	400.136	399.039
400.889	"Auditory_Different"	1	"left"	0.959	1.788	402.677	401.848
403.162	"Auditory_Lure"	1	"left"	0.878	1.789	404.951	404.04
410.885	"Visual_Same"	1	"right"	0.635	1.789	412.674	411.52
413.426	"Visual_Same"	1	"right"	0.555	1.789	415.215	413.981
415.749	"Visual_Lure"	1	"left"	0.86	1.789	417.538	416.609
418.341	"Visual_Different"	1	"left"	0.762	1.788	420.129	419.103
420.681	"Visual_Same"	1	"right"	0.547	1.788	422.469	421.228
428.437	"Auditory_Lure"	1	"left"	0.833	1.789	430.226	429.27
430.828	"Auditory_Different"	1	"left"	1.099	1.788	432.616	431.927
433.352	"Auditory_Lure"	1	"left"	0.903	1.789	435.141	434.255
435.742	"Auditory_Same"	1	"right"	0.735	1.789	437.531	436.477
438.183	"Auditory_Same"	1	"right"	0.937	1.789	439.972	439.12
440.724	"Auditory_Different"	1	"left"	0.699	1.789	442.513	441.423
448.33	"Visual_Same"	1	"right"	0.693	1.789	450.119	449.023
450.921	"Visual_Same"	1	"right"	0.875	1.789	452.71	451.796
453.311	"Visual_Different"	1	"left"	0.483	1.789	455.1	453.794
455.702	"Visual_Lure"	1	"left"	0.571	1.789	457.491	456.273
458.226	"Visual_Lure"	1	"left"	0.519	1.789	460.015	458.745
460.817	"Visual_Same"	1	"right"	0.645	1.789	462.606	461.462
468.34	"Auditory_Same"	1	"right"	1.149	1.788	470.128	469.489
470.864	"Auditory_Same"	1	"right"	0.884	1.788	472.652	471.748
473.405	"Auditory_Lure"	1	"left"	0.85	1.788	475.193	474.255
475.845	"Auditory_Different"	1	"left"	0.64	1.789	477.634	476.485
478.286	"Auditory_Same"	0	"left"	0.562	1.789	480.075	478.848
485.775	"Visual_Lure"	1	"left"	0.92	1.789	487.564	486.695
488.416	"Visual_Different"	1	"left"	0.774	1.789	490.205	489.19
490.706	"Visual_Lure"	1	"left"	0.859	1.789	492.495	491.565
493.297	"Visual_Same"	1	"right"	0.712	1.789	495.086	494.009
495.838	"Visual_Same"	1	"right"	0.64	1.789	497.627	496.478
498.212	"Visual_Different"	1	"left"	0.66	1.789	500.001	498.872
505.935	"Auditory_Lure"	1	"left"	0.999	1.789	507.724	506.934
508.275	"Auditory_Lure"	1	"left"	1.016	1.772	510.047	509.291
510.699	"Auditory_Different"	1	"left"	1.138	1.789	512.488	511.837
513.391	"Auditory_Same"	1	"right"	0.851	1.788	515.179	514.242
515.781	"Auditory_Lure"	1	"left"	0.936	1.789	517.57	516.717
523.237	"Visual_Lure"	1	"left"	0.861	1.788	525.025	524.098
525.911	"Visual_Same"	1	"right"	0.864	1.789	527.7	526.775
528.302	"Visual_Lure"	1	"left"	0.56	1.788	530.09	528.862
530.843	"Visual_Different"	1	"left"	0.581	1.788	532.631	531.424
533.383	"Visual_Different"	1	"left"	0.842	1.789	535.172	534.225
535.774	"Visual_Same"	1	"right"	0.767	1.789	537.563	536.541
538.198	"Visual_Same"	1	"right"	0.615	1.788	539.986	538.813
545.887	"Auditory_Same"	1	"right"	1.032	1.789	547.676	546.919
548.462	"Auditory_Different"	1	"left"	0.648	1.588	550.05	549.11
550.702	"Auditory_Same"	1	"right"	0.7	1.788	552.49	551.402
553.393	"Auditory_Lure"	1	"left"	0.941	1.789	555.182	554.334
555.733	"Auditory_Lure"	1	"left"	0.764	1.789	557.522	556.497
558.308	"Auditory_Different"	1	"left"	0.791	1.788	560.096	559.099
560.748	"Auditory_Different"	1	"left"	0.829	1.789	562.537	561.577
568.388	"Visual_Same"	1	"right"	0.595	1.772	570.16	568.983
570.711	"Visual_Different"	1	"left"	0.618	1.789	572.5	571.329
573.302	"Visual_Same"	1	"right"	0.682	1.789	575.091	573.984
575.743	"Visual_Lure"	1	"left"	0.679	1.789	577.532	576.422
578.334	"Visual_Lure"	1	"left"	0.683	1.789	580.123	579.017
580.858	"Visual_Different"	1	"left"	0.592	1.789	582.647	581.45
583.148	"Visual_Different"	1	"left"	0.532	1.789	584.937	583.68
590.721	"Auditory_Lure"	1	"left"	0.679	1.789	592.51	591.4
593.362	"Auditory_Lure"	1	"left"	0.75	1.789	595.151	594.112
595.903	"Auditory_Same"	0	"left"	0.804	1.789	597.692	596.707
598.193	"Auditory_Lure"	1	"left"	0.614	1.789	599.982	598.807
600.784	"Auditory_Different"	1	"left"	1.028	1.789	602.573	601.812
608.273	"Visual_Different"	1	"left"	0.657	1.789	610.062	608.93
610.714	"Visual_Different"	1	"left"	0.715	1.789	612.503	611.429
613.355	"Visual_Lure"	1	"left"	0.755	1.789	615.144	614.11
615.896	"Visual_Same"	1	"right"	0.556	1.789	617.685	616.452
618.27	"Visual_Same"	1	"right"	0.612	1.788	620.058	618.882
620.66	"Visual_Different"	1	"left"	0.643	1.789	622.449	621.303
628.283	"Auditory_Same"	1	"right"	0.831	1.789	630.072	629.114
630.707	"Auditory_Lure"	1	"left"	0.697	1.789	632.496	631.404
633.298	"Auditory_Different"	1	"left"	0.89	1.789	635.087	634.188
635.739	"Auditory_Lure"	1	"left"	0.889	1.788	637.527	636.628
638.38	"Auditory_Lure"	1	"left"	0.94	1.788	640.168	639.32
640.82	"Auditory_Different"	1	"left"	0.627	1.789	642.609	641.447
643.194	"Auditory_Different"	1	"left"	0.768	1.789	644.983	643.962
650.884	"Visual_Lure"	1	"left"	0.673	1.788	652.672	651.557
653.408	"Visual_Lure"	1	"left"	0.747	1.789	655.197	654.155
655.798	"Visual_Same"	1	"right"	0.924	1.789	657.587	656.722
658.239	"Visual_Lure"	1	"left"	0.513	1.789	660.028	658.752
660.83	"Visual_Different"	1	"left"	0.554	1.789	662.619	661.384
668.219	"Auditory_Different"	1	"left"	0.703	1.788	670.007	668.922
670.81	"Auditory_Same"	1	"right"	0.89	1.788	672.598	671.7
673.401	"Auditory_Different"	1	"left"	0.943	1.788	675.189	674.344
675.841	"Auditory_Lure"	1	"left"	0.891	1.789	677.63	676.732
678.282	"Auditory_Lure"	1	"left"	1.014	1.789	680.071	679.296
680.823	"Auditory_Same"	1	"right"	0.699	1.772	682.595	681.522
688.228	"Visual_Same"	1	"right"	0.639	1.789	690.017	688.867
690.92	"Visual_Lure"	1	"left"	0.734	1.788	692.708	691.654
693.243	"Visual_Different"	1	"left"	0.519	1.789	695.032	693.762
695.784	"Visual_Lure"	1	"left"	0.631	1.789	697.573	696.415
698.375	"Visual_Lure"	1	"left"	0.625	1.789	700.164	699
700.766	"Visual_Different"	1	"left"	0.495	1.788	702.554	701.261
703.156	"Visual_Different"	1	"left"	0.492	1.789	704.945	703.648
710.779	"Auditory_Same"	1	"right"	1.011	1.789	712.568	711.79
713.42	"Auditory_Same"	1	"right"	0.829	1.789	715.209	714.249
715.694	"Auditory_Different"	1	"left"	0.779	1.788	717.482	716.473
718.285	"Auditory_Lure"	1	"left"	0.68	1.788	720.073	718.965
720.675	"Auditory_Lure"	1	"left"	1.021	1.789	722.464	721.696
723.316	"Auditory_Same"	1	"right"	0.923	1.789	725.105	724.239
