"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.84	"Visual_Same"	1	"right"	0.831	1.789	12.629	11.671
13.281	"Visual_Different"	1	"left"	0.724	1.789	15.07	14.005
15.922	"Visual_Same"	1	"right"	0.664	1.789	17.711	16.586
18.363	"Visual_Lure"	0	"right"	0.611	1.789	20.152	18.974
20.686	"Visual_Lure"	1	"left"	1.426	1.789	22.475	22.112
23.328	"Visual_Different"	1	"left"	1.087	1.788	25.116	24.415
25.718	"Visual_Different"	1	"left"	0.941	1.789	27.507	26.659
33.341	"Auditory_Same"	1	"right"	1.089	1.789	35.13	34.43
35.882	"Auditory_Lure"	1	"left"	1.196	1.789	37.671	37.078
38.423	"Auditory_Same"	1	"right"	1.595	1.788	40.211	40.018
40.763	"Auditory_Different"	1	"left"	1.646	1.789	42.552	42.409
43.187	"Auditory_Different"	1	"left"	1.024	1.789	44.976	44.211
45.878	"Auditory_Lure"	1	"left"	1.676	1.789	47.667	47.554
53.351	"Visual_Same"	1	"right"	0.709	1.788	55.139	54.06
55.724	"Visual_Lure"	1	"left"	0.695	1.789	57.513	56.419
58.416	"Visual_Same"	1	"right"	1.412	1.789	60.205	59.828
60.806	"Visual_Different"	1	"left"	0.84	1.789	62.595	61.646
63.197	"Visual_Different"	1	"left"	0.968	1.788	64.985	64.165
65.838	"Visual_Lure"	1	"left"	0.626	1.789	67.627	66.464
73.394	"Auditory_Different"	1	"left"	1.049	1.789	75.183	74.443
75.784	"Auditory_Different"	1	"left"	0.983	1.789	77.573	76.767
78.325	"Auditory_Same"	1	"right"	1.084	1.772	80.097	79.409
80.699	"Auditory_Lure"	1	"left"	1.164	1.789	82.488	81.863
83.29	"Auditory_Different"	1	"left"	0.997	1.789	85.079	84.287
90.796	"Visual_Lure"	1	"left"	0.599	1.789	92.585	91.395
93.437	"Visual_Different"	1	"left"	0.523	1.789	95.226	93.96
95.761	"Visual_Lure"	1	"left"	0.95	1.788	97.549	96.711
98.352	"Visual_Same"	1	"right"	0.675	1.789	100.141	99.027
100.692	"Visual_Same"	1	"right"	0.547	1.789	102.481	101.239
103.384	"Visual_Different"	1	"left"	0.548	1.788	105.172	103.932
110.739	"Auditory_Lure"	1	"left"	0.85	1.789	112.528	111.589
113.28	"Auditory_Different"	1	"left"	0.997	1.788	115.068	114.277
115.921	"Auditory_Lure"	1	"left"	1.071	1.789	117.71	116.992
118.362	"Auditory_Same"	1	"right"	1.071	1.772	120.134	119.433
120.735	"Auditory_Same"	1	"right"	1.06	1.789	122.524	121.795
123.377	"Auditory_Different"	1	"left"	1.046	1.788	125.165	124.423
130.849	"Visual_Different"	1	"left"	0.479	1.789	132.638	131.328
133.373	"Visual_Lure"	1	"left"	0.924	1.789	135.162	134.297
135.714	"Visual_Different"	1	"left"	0.637	1.788	137.502	136.351
138.254	"Visual_Same"	1	"right"	0.842	1.789	140.043	139.096
140.795	"Visual_Same"	1	"right"	0.61	1.789	142.584	141.405
143.386	"Visual_Lure"	1	"left"	0.745	1.789	145.175	144.131
145.71	"Visual_Lure"	1	"left"	0.898	1.789	147.499	146.608
153.233	"Auditory_Same"	1	"right"	0.847	1.788	155.021	154.08
155.824	"Auditory_Different"	1	"left"	1.429	1.788	157.612	157.253
158.365	"Auditory_Same"	1	"right"	1.222	1.788	160.153	159.587
160.755	"Auditory_Lure"	1	"left"	0.946	1.789	162.544	161.701
163.296	"Auditory_Lure"	1	"left"	1.023	1.789	165.085	164.319
165.837	"Auditory_Different"	1	"left"	1.334	1.772	167.609	167.171
168.361	"Auditory_Different"	1	"left"	1.097	1.789	170.15	169.458
175.934	"Visual_Different"	1	"left"	0.464	1.788	177.722	176.398
178.224	"Visual_Different"	1	"left"	0.732	1.789	180.013	178.956
180.865	"Visual_Same"	1	"right"	0.714	1.789	182.654	181.579
183.306	"Visual_Lure"	1	"left"	0.73	1.788	185.094	184.036
185.696	"Visual_Different"	1	"left"	0.606	1.789	187.485	186.302
193.235	"Auditory_Lure"	1	"left"	0.804	1.789	195.024	194.039
195.826	"Auditory_Same"	1	"right"	0.979	1.789	197.615	196.805
198.217	"Auditory_Lure"	1	"left"	1.115	1.789	200.006	199.332
200.908	"Auditory_Different"	1	"left"	0.826	1.789	202.697	201.734
203.232	"Auditory_Different"	1	"left"	1.015	1.789	205.021	204.247
205.823	"Auditory_Same"	1	"right"	0.979	1.789	207.612	206.802
208.163	"Auditory_Same"	1	"right"	1.059	1.789	209.952	209.222
215.886	"Visual_Lure"	1	"left"	0.681	1.789	217.675	216.567
218.277	"Visual_Different"	1	"left"	0.61	1.789	220.066	218.887
220.918	"Visual_Same"	1	"right"	0.548	1.789	222.707	221.466
223.309	"Visual_Different"	1	"left"	0.508	1.788	225.097	223.817
225.732	"Visual_Different"	1	"left"	0.611	1.789	227.521	226.343
228.173	"Visual_Same"	1	"right"	0.659	1.789	229.962	228.832
230.764	"Visual_Same"	1	"right"	0.689	1.789	232.553	231.453
238.437	"Auditory_Different"	1	"left"	0.702	1.789	240.226	239.139
240.828	"Auditory_Different"	1	"left"	1.06	1.788	242.616	241.888
243.368	"Auditory_Lure"	1	"left"	0.722	1.789	245.157	244.09
245.759	"Auditory_Same"	1	"right"	0.915	1.772	247.531	246.674
248.333	"Auditory_Same"	1	"right"	1.065	1.789	250.122	249.398
250.874	"Auditory_Different"	1	"left"	0.923	1.789	252.663	251.797
258.447	"Visual_Lure"	1	"left"	0.722	1.789	260.236	259.169
260.871	"Visual_Lure"	1	"left"	0.752	1.788	262.659	261.623
263.311	"Visual_Same"	1	"right"	0.693	1.789	265.1	264.004
265.752	"Visual_Different"	1	"left"	0.773	1.789	267.541	266.525
268.343	"Visual_Different"	1	"left"	0.573	1.789	270.132	268.916
270.667	"Visual_Lure"	1	"left"	0.844	1.788	272.455	271.511
278.34	"Auditory_Same"	1	"right"	1.174	1.788	280.128	279.514
280.73	"Auditory_Same"	1	"right"	0.716	1.789	282.519	281.446
283.271	"Auditory_Different"	1	"left"	0.661	1.789	285.06	283.932
285.845	"Auditory_Same"	1	"right"	0.892	1.789	287.634	286.737
288.386	"Auditory_Lure"	1	"left"	1.036	1.789	290.175	289.422
295.942	"Visual_Same"	1	"right"	0.711	1.789	297.731	296.653
298.282	"Visual_Lure"	1	"left"	0.578	1.772	300.054	298.86
300.857	"Visual_Different"	1	"left"	0.565	1.789	302.646	301.422
303.398	"Visual_Lure"	1	"left"	0.533	1.788	305.186	303.931
305.788	"Visual_Lure"	1	"left"	0.833	1.789	307.577	306.621
308.179	"Visual_Different"	1	"left"	0.988	1.788	309.967	309.167
310.853	"Visual_Different"	1	"left"	1.067	1.789	312.642	311.92
318.342	"Auditory_Different"	1	"left"	0.722	1.789	320.131	319.064
320.783	"Auditory_Same"	1	"right"	0.938	1.789	322.572	321.721
