"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
120.357	"NonContingent"	"left"	1.372	2.808	123.14	121.729
123.733	"Contingent"	"left"	0.829	2.809	126.529	124.562
127.277	"Contingent"	"right"	1.344	2.809	130.07	128.621
130.671	"Contingent"	"left"	0.724	2.808	133.46	131.395
134.365	"NonContingent"	"right"	1.394	2.808	137.151	135.759
137.658	"Contingent"	"right"	1.182	2.809	140.44	138.84
141.185	"Contingent"	"right"	1.244	2.809	143.98	142.429
144.779	"NonContingent"	"right"	1.021	2.809	147.571	145.8
150.396	"Contingent"	"left"	0.718	2.809	153.188	151.114
153.74	"NonContingent"	"right"	1.845	2.808	156.527	155.585
157.283	"Contingent"	"left"	1.091	2.809	160.067	158.374
160.827	"NonContingent"	"left"	1.097	2.792	163.608	161.924
164.405	"NonContingent"	"right"	1.031	2.808	167.199	165.436
167.748	"NonContingent"	"right"	0.928	2.808	170.538	168.676
171.392	"NonContingent"	"right"	1.353	2.809	174.179	172.745
174.685	"NonContingent"	"right"	1.596	2.809	177.468	176.281
178.28	"Contingent"	"left"	0.799	2.791	181.059	179.079
181.807	"NonContingent"	"right"	1.362	2.808	184.6	183.169
185.351	"Contingent"	"left"	0.769	2.808	188.14	186.12
188.794	"Contingent"	"right"	1.015	2.809	191.58	189.809
192.188	"NonContingent"	"right"	1.004	2.791	194.969	193.192
197.955	"Contingent"	"right"	0.862	2.808	200.737	198.817
201.282	"NonContingent"	"right"	0.944	2.808	204.076	202.226
204.825	"NonContingent"	"right"	0.855	2.809	207.617	205.68
208.219	"NonContingent"	"right"	1.039	2.808	211.007	209.258
211.863	"NonContingent"	"right"	0.892	2.809	214.648	212.755
215.407	"NonContingent"	"right"	0.792	2.808	218.188	216.199
218.684	"NonContingent"	"right"	0.975	2.808	221.477	219.659
222.328	"NonContingent"	"right"	0.95	2.808	225.118	223.278
225.721	"NonContingent"	"left"	1.387	2.809	228.507	227.108
229.265	"Contingent"	"right"	1.848	2.808	232.048	231.113
232.659	"Contingent"	"left"	0.751	2.791	235.438	233.41
236.286	"Contingent"	"left"	0.898	2.808	239.079	237.184
239.679	"Contingent"	"right"	0.969	2.809	242.468	240.648
245.296	"NonContingent"	"right"	0.699	2.809	248.085	245.995
248.89	"NonContingent"	"right"	0.767	2.809	251.676	249.657
252.434	"Contingent"	"right"	1.012	2.809	255.216	253.446
255.811	"NonContingent"	"right"	0.874	2.808	258.606	256.685
259.204	"NonContingent"	"right"	1.141	2.809	261.996	260.345
262.899	"Contingent"	"right"	0.784	2.808	265.687	263.683
266.242	"Contingent"	"right"	0.811	2.809	269.026	267.053
269.686	"NonContingent"	"right"	0.768	2.791	272.466	270.454
273.263	"Contingent"	"right"	0.837	2.809	276.057	274.1
276.807	"NonContingent"	"right"	0.813	2.808	279.598	277.62
280.351	"NonContingent"	"right"	0.802	2.808	283.138	281.153
283.644	"NonContingent"	"right"	0.802	2.808	286.427	284.446
287.288	"Contingent"	"left"	0.784	2.792	290.068	288.072
292.755	"NonContingent"	"right"	1.413	2.791	295.534	294.168
296.282	"NonContingent"	"right"	0.782	2.808	299.074	297.064
299.926	"NonContingent"	"right"	0.796	2.808	302.715	300.722
303.32	"Contingent"	"right"	0.738	2.808	306.105	304.058
306.863	"NonContingent"	"right"	0.77	2.809	309.646	307.633
310.24	"NonContingent"	"right"	0.696	2.809	313.035	310.936
313.684	"Contingent"	"right"	1.028	2.808	316.475	314.712
317.328	"NonContingent"	"right"	0.958	2.808	320.116	318.286
320.872	"Contingent"	"right"	0.623	2.808	323.656	321.495
324.265	"Contingent"	"right"	0.674	2.792	327.046	324.939
327.692	"Contingent"	"right"	0.805	2.809	330.486	328.497
331.236	"Contingent"	"left"	1.4	2.809	334.027	332.636
334.78	"NonContingent"	"left"	0.976	2.808	337.568	335.756
340.246	"NonContingent"	"right"	0.8	2.809	343.033	341.046
343.891	"Contingent"	"left"	0.81	2.808	346.674	344.701
347.267	"NonContingent"	"right"	1.026	2.809	350.063	348.293
350.912	"Contingent"	"left"	0.725	2.808	353.704	351.637
354.305	"Contingent"	"right"	0.709	2.808	357.094	355.014
357.749	"Contingent"	"right"	1.336	2.808	360.534	359.085
361.192	"Contingent"	"right"	1.132	2.809	363.974	362.324
364.87	"Contingent"	"right"	1.307	2.808	367.665	366.177
368.263	"Contingent"	"right"	1.643	2.809	371.055	369.906
371.807	"Contingent"	"left"	0.765	2.809	374.596	372.572
375.201	"NonContingent"	"right"	0.745	2.808	377.985	375.946
378.644	"NonContingent"	"right"	1.211	2.792	381.425	379.855
382.322	"Contingent"	"right"	0.956	2.808	385.116	383.278
387.939	"NonContingent"	"left"	1.127	2.808	390.732	389.066
391.282	"Contingent"	"right"	0.802	2.809	394.071	392.084
394.726	"NonContingent"	"right"	0.783	2.808	397.511	395.509
398.32	"Contingent"	"left"	2.333	2.808	401.102	400.653
401.864	"NonContingent"	"left"	1.617	2.791	404.643	403.481
405.291	"NonContingent"	"left"	1.669	2.808	408.083	406.96
408.734	"Contingent"	"right"	0.917	2.809	411.523	409.651
412.178	"NonContingent"	"right"	1.101	2.808	414.963	413.279
415.822	"Contingent"	"left"	0.758	2.808	418.604	416.58
419.349	"Contingent"	"right"	0.799	2.809	422.144	420.148
422.743	"NonContingent"	"right"	0.975	2.808	425.534	423.718
426.186	"NonContingent"	"right"	1.223	2.809	428.974	427.409
429.78	"NonContingent"	"right"	0.973	2.809	432.565	430.753
435.447	"Contingent"	"right"	0.777	2.809	438.231	436.224
438.891	"NonContingent"	"right"	0.804	2.792	441.671	439.695
442.268	"NonContingent"	"left"	1.043	2.808	445.06	443.311
445.711	"Contingent"	"right"	0.813	2.809	448.5	446.524
449.305	"NonContingent"	"right"	0.868	2.809	452.091	450.173
452.849	"Contingent"	"left"	1.395	2.809	455.632	454.244
456.293	"NonContingent"	"right"	0.738	2.792	459.072	457.031
459.67	"Contingent"	"left"	0.99	2.808	462.462	460.66
463.214	"NonContingent"	"right"	1.049	2.808	466.002	464.263
466.858	"NonContingent"	"right"	0.952	2.808	469.643	467.81
470.151	"NonContingent"	"left"	1.717	2.792	472.932	471.868
473.728	"NonContingent"	"right"	1.023	2.809	476.523	474.751
477.272	"Contingent"	"right"	0.916	2.809	480.064	478.188
482.789	"Contingent"	"right"	0.777	2.808	485.579	483.566
486.232	"Contingent"	"right"	0.748	2.809	489.019	486.98
489.877	"Contingent"	"right"	0.884	2.808	492.66	490.761
493.32	"NonContingent"	"left"	2.251	2.792	496.1	495.571
496.898	"NonContingent"	"right"	0.914	2.808	499.691	497.812
500.241	"NonContingent"	"right"	0.785	2.808	503.03	501.026
503.785	"NonContingent"	"right"	0.895	2.808	506.571	504.68
507.379	"Contingent"	"left"	0.975	2.808	510.162	508.354
510.655	"Contingent"	"right"	0.852	2.809	513.451	511.507
514.299	"Contingent"	"left"	1.514	2.809	517.092	515.813
517.693	"NonContingent"	"right"	0.743	2.808	520.481	518.436
521.337	"Contingent"	"right"	1.899	2.809	524.122	523.236
524.731	"Contingent"	"left"	0.696	2.791	527.512	525.427
530.247	"NonContingent"	"left"	1.758	2.792	533.028	532.005
