onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
10.359	0.1	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	10.439	NA
11.395	2.508	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	13.877	NA
14.822	2.524	famous_faces_baseline	0	NA	NA	famous_faces_baseline	17.315	NA
18.215	2.508	famous_faces_baseline	0	NA	NA	famous_faces_baseline	20.703	NA
21.759	2.508	famous_faces_false_combination	1	right	2.121	famous_faces	24.241	23.88
25.286	2.525	famous_faces_correct_combination	0	right	1.254	famous_faces	27.78	26.54
28.68	2.507	recently_learned_faces_false_combination	1	right	2.187	recently_learned_faces	31.168	30.867
32.374	2.508	recently_learned_faces_false_combination	1	right	1.392	recently_learned_faces	34.857	33.766
35.701	2.524	famous_faces_false_combination	1	right	1.402	famous_faces	38.194	37.103
39.295	2.507	famous_faces_baseline	0	right	2.299	famous_faces_baseline	41.783	41.594
42.839	2.507	recently_learned_faces_baseline	1	left	1.73	recently_learned_faces_baseline	45.321	44.569
46.216	2.524	famous_faces_false_combination	1	right	1.358	famous_faces	48.709	47.574
49.759	2.508	famous_faces_baseline	0	NA	NA	famous_faces_baseline	52.248	NA
55.46	2.507	famous_faces_baseline	0	left	1.504	famous_faces_baseline	57.938	56.964
58.836	2.508	recently_learned_faces_correct_combination	1	left	2.133	recently_learned_faces	61.326	60.969
62.38	2.508	recently_learned_faces_false_combination	1	right	1.385	recently_learned_faces	64.865	63.765
65.724	2.507	famous_faces_correct_combination	1	left	1.751	famous_faces	68.202	67.475
69.251	2.507	famous_faces_false_combination	1	right	1.17	famous_faces	71.74	70.421
72.845	2.507	recently_learned_faces_false_combination	1	right	1.577	recently_learned_faces	75.329	74.422
76.289	2.507	famous_faces_false_combination	1	right	1.188	famous_faces	78.767	77.477
79.866	2.507	recently_learned_faces_false_combination	1	right	1.498	recently_learned_faces	82.356	81.364
83.159	2.507	recently_learned_faces_false_combination	1	right	1.356	recently_learned_faces	85.643	84.515
86.703	2.507	famous_faces_baseline	1	right	1.296	famous_faces_baseline	89.181	87.999
90.13	2.507	famous_faces_baseline	1	right	1.706	famous_faces_baseline	92.619	91.836
93.674	2.507	famous_faces_false_combination	1	right	1.211	famous_faces	96.157	94.885
97.218	2.507	recently_learned_faces_false_combination	1	right	2.444	recently_learned_faces	99.696	99.662
102.951	2.508	recently_learned_faces_correct_combination	0	right	1.347	recently_learned_faces	105.437	104.298
106.345	2.507	famous_faces_correct_combination	1	left	1.448	famous_faces	108.825	107.793
109.722	2.507	recently_learned_faces_correct_combination	0	right	1.609	recently_learned_faces	112.213	111.331
113.366	2.507	recently_learned_faces_false_combination	1	right	2.105	recently_learned_faces	115.852	115.471
116.759	2.508	recently_learned_faces_correct_combination	1	left	0.865	recently_learned_faces	119.239	117.624
120.387	2.524	famous_faces_correct_combination	1	left	1.629	famous_faces	122.878	122.016
123.73	2.507	famous_faces_correct_combination	1	left	1.04	famous_faces	126.215	124.77
127.274	2.507	recently_learned_faces_correct_combination	1	left	0.914	recently_learned_faces	129.754	128.188
130.651	2.507	famous_faces_baseline	1	left	1.208	famous_faces_baseline	133.142	131.859
134.295	2.507	recently_learned_faces_baseline	1	right	1.462	recently_learned_faces_baseline	136.781	135.757
137.688	2.508	famous_faces_baseline	1	left	1.398	famous_faces_baseline	140.168	139.086
141.266	2.507	famous_faces_correct_combination	1	left	1.014	famous_faces	143.757	142.28
144.809	2.508	recently_learned_faces_correct_combination	1	left	1.619	recently_learned_faces	147.295	146.428
150.393	2.524	famous_faces_baseline	1	right	2.11	famous_faces_baseline	152.886	152.503
153.836	2.508	famous_faces_correct_combination	0	right	1.62	famous_faces	156.324	155.456
157.43	2.508	famous_faces_baseline	1	right	1.414	famous_faces_baseline	159.913	158.844
160.757	2.524	recently_learned_faces_correct_combination	1	left	0.86	recently_learned_faces	163.25	161.617
164.201	2.507	recently_learned_faces_baseline	1	left	1.068	recently_learned_faces_baseline	166.688	165.269
167.795	2.507	recently_learned_faces_correct_combination	1	left	1.106	recently_learned_faces	170.277	168.901
171.171	2.525	recently_learned_faces_correct_combination	1	left	2.117	recently_learned_faces	173.665	173.288
174.866	2.507	recently_learned_faces_correct_combination	1	left	1.633	recently_learned_faces	177.354	176.499
178.309	2.508	famous_faces_false_combination	1	right	1.645	famous_faces	180.792	179.954
181.686	2.524	recently_learned_faces_baseline	1	left	1.118	recently_learned_faces_baseline	184.179	182.804
185.23	2.507	famous_faces_false_combination	1	right	1.596	famous_faces	187.718	186.826
188.623	2.508	famous_faces_false_combination	1	right	1.77	famous_faces	191.106	190.393
192.251	2.524	famous_faces_baseline	1	right	2.178	famous_faces_baseline	194.745	194.429
197.901	2.508	recently_learned_faces_false_combination	1	right	1.812	recently_learned_faces	200.385	199.713
201.278	2.524	famous_faces_false_combination	0	left	2.024	famous_faces	203.772	203.302
204.922	2.507	recently_learned_faces_correct_combination	1	left	1.583	recently_learned_faces	207.411	206.505
208.215	2.508	famous_faces_false_combination	1	right	1.276	famous_faces	210.698	209.491
211.792	2.525	famous_faces_baseline	1	left	1.187	famous_faces_baseline	214.287	212.979
215.186	2.507	recently_learned_faces_false_combination	1	right	1.88	recently_learned_faces	217.675	217.066
218.83	2.508	recently_learned_faces_false_combination	1	right	1.553	recently_learned_faces	221.314	220.383
222.274	2.507	famous_faces_correct_combination	1	left	1.246	famous_faces	224.752	223.52
225.851	2.508	recently_learned_faces_baseline	1	right	1.009	recently_learned_faces_baseline	228.341	226.86
229.194	2.508	famous_faces_baseline	1	right	0.961	famous_faces_baseline	231.678	230.155
232.788	2.508	recently_learned_faces_baseline	1	left	1.474	recently_learned_faces_baseline	235.267	234.262
236.215	2.508	recently_learned_faces_baseline	1	right	1.638	recently_learned_faces_baseline	238.705	237.853
239.809	2.508	recently_learned_faces_false_combination	1	right	1.712	recently_learned_faces	242.294	241.521
