onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
358.191	1.789	Auditory_Lure	1	left	0.61	359.98	358.801
360.832	1.789	Auditory_Different	1	left	0.86	362.621	361.692
368.438	1.789	Visual_Lure	1	left	0.37	370.227	368.808
370.728	1.789	Visual_Lure	1	left	0.35	372.517	371.078
373.303	1.789	Visual_Same	1	right	0.512	375.092	373.815
375.744	1.788	Visual_Lure	1	left	0.38	377.532	376.124
378.335	1.788	Visual_Different	1	left	0.431	380.123	378.766
385.79	1.789	Auditory_Same	1	right	0.751	387.579	386.541
388.331	1.789	Auditory_Same	1	right	0.701	390.12	389.032
390.905	1.789	Auditory_Lure	1	left	0.644	392.694	391.549
393.196	1.788	Auditory_Different	1	left	0.888	394.984	394.084
395.787	1.788	Auditory_Same	1	right	0.691	397.575	396.478
403.242	1.789	Visual_Lure	1	left	0.534	405.031	403.776
405.766	1.789	Visual_Different	1	left	0.493	407.555	406.259
408.408	1.788	Visual_Lure	1	left	0.563	410.196	408.971
410.798	1.789	Visual_Same	1	right	0.632	412.587	411.43
413.339	1.789	Visual_Same	1	right	0.498	415.128	413.837
415.713	1.789	Visual_Different	1	left	0.436	417.502	416.149
423.386	1.788	Auditory_Lure	1	left	0.609	425.174	423.995
425.927	1.788	Auditory_Different	1	left	0.546	427.715	426.473
428.267	1.772	Auditory_Same	1	right	0.637	430.039	428.904
430.892	1.788	Auditory_Different	1	left	0.656	432.68	431.548
433.182	1.788	Auditory_Different	1	left	0.694	434.97	433.876
435.823	1.789	Auditory_Same	1	right	0.859	437.612	436.682
438.213	1.789	Auditory_Same	1	right	0.677	440.002	438.89
445.936	1.789	Visual_Lure	1	left	0.528	447.725	446.464
448.327	1.789	Visual_Lure	1	left	0.473	450.116	448.8
450.868	1.789	Visual_Same	1	right	0.43	452.657	451.298
453.191	1.789	Visual_Different	1	left	0.385	454.98	453.576
455.833	1.788	Visual_Different	1	left	0.318	457.621	456.151
458.273	1.789	Visual_Lure	1	left	0.389	460.062	458.662
465.829	1.789	Auditory_Same	1	right	0.688	467.618	466.517
468.22	1.788	Auditory_Different	1	left	0.588	470.008	468.808
470.761	1.788	Auditory_Same	1	right	0.613	472.549	471.374
473.301	1.789	Auditory_Lure	1	left	0.938	475.09	474.239
475.842	1.789	Auditory_Lure	1	left	0.889	477.631	476.731
478.367	1.788	Auditory_Different	1	left	0.641	480.155	479.008
480.657	1.788	Auditory_Different	1	left	0.669	482.445	481.326
488.28	1.788	Visual_Different	1	left	0.456	490.068	488.736
490.72	1.789	Visual_Same	1	right	0.505	492.509	491.225
493.412	1.788	Visual_Different	1	left	0.384	495.2	493.796
495.852	1.789	Visual_Lure	1	left	0.396	497.641	496.248
498.176	1.788	Visual_Lure	1	left	0.453	499.964	498.629
500.767	1.789	Visual_Same	1	right	0.38	502.556	501.147
508.39	1.788	Auditory_Lure	1	left	0.809	510.178	509.199
510.914	1.788	Auditory_Same	1	right	0.654	512.702	511.568
513.254	1.789	Auditory_Lure	1	left	0.553	515.043	513.807
515.795	1.789	Auditory_Different	1	left	0.636	517.584	516.431
518.236	1.788	Auditory_Different	1	left	0.54	520.024	518.776
520.827	1.788	Auditory_Same	1	right	0.638	522.615	521.465
523.15	1.789	Auditory_Same	0	left	0.669	524.939	523.819
530.94	1.789	Visual_Same	1	right	0.622	532.729	531.562
533.264	1.789	Visual_Lure	1	left	0.515	535.053	533.779
535.805	1.788	Visual_Different	1	left	0.389	537.593	536.194
538.396	1.789	Visual_Lure	1	left	0.372	540.185	538.768
540.836	1.789	Visual_Lure	1	left	0.492	542.625	541.328
543.21	1.789	Visual_Different	1	left	0.465	544.999	543.675
545.651	1.789	Visual_Different	1	left	0.371	547.44	546.022
553.441	1.772	Auditory_Different	1	left	0.615	555.213	554.056
555.815	1.788	Auditory_Different	1	left	0.495	557.603	556.31
558.205	1.789	Auditory_Lure	1	left	0.599	559.994	558.804
560.846	1.789	Auditory_Same	1	right	0.599	562.635	561.445
563.237	1.788	Auditory_Same	1	right	0.816	565.025	564.053
565.861	1.789	Auditory_Different	1	left	0.769	567.65	566.63
573.384	1.788	Visual_Lure	1	left	0.475	575.172	573.859
575.824	1.789	Visual_Lure	1	left	0.334	577.613	576.158
578.265	1.772	Visual_Different	1	left	0.356	580.037	578.621
580.689	1.789	Visual_Same	1	right	0.486	582.478	581.175
583.38	1.789	Visual_Lure	1	left	0.469	585.169	583.849
590.836	1.788	Auditory_Same	1	right	0.731	592.624	591.567
593.427	1.789	Auditory_Same	1	right	0.635	595.216	594.062
595.801	1.788	Auditory_Different	1	left	0.583	597.589	596.384
598.241	1.789	Auditory_Same	1	right	0.685	600.03	598.926
600.832	1.789	Auditory_Lure	1	left	0.556	602.621	601.388
608.238	1.788	Visual_Different	1	left	0.442	610.026	608.68
610.862	1.789	Visual_Different	1	left	0.373	612.651	611.235
613.253	1.788	Visual_Lure	1	left	0.67	615.041	613.923
615.894	1.789	Visual_Different	1	left	0.426	617.683	616.32
618.284	1.789	Visual_Same	1	right	0.484	620.073	618.768
625.723	1.789	Auditory_Different	1	left	0.736	627.512	626.459
628.415	1.788	Auditory_Different	1	left	0.648	630.203	629.063
630.755	1.789	Auditory_Lure	1	left	0.688	632.544	631.443
633.196	1.788	Auditory_Different	1	left	0.55	634.984	633.746
635.787	1.788	Auditory_Same	1	right	0.595	637.575	636.382
643.376	1.789	Visual_Same	1	right	0.506	645.165	643.882
645.917	1.789	Visual_Same	1	right	0.503	647.706	646.42
648.207	1.789	Visual_Different	1	left	0.405	649.996	648.612
650.748	1.789	Visual_Lure	1	left	0.372	652.537	651.12
653.272	1.789	Visual_Lure	1	left	0.455	655.061	653.727
655.713	1.789	Visual_Same	1	right	0.608	657.502	656.321
663.386	1.788	Auditory_Same	1	right	0.809	665.174	664.195
665.91	1.789	Auditory_Lure	1	left	0.713	667.699	666.623
668.2	1.789	Auditory_Different	1	left	0.81	669.989	669.01
670.791	1.789	Auditory_Lure	1	left	0.593	672.58	671.384
673.232	1.789	Auditory_Lure	1	left	0.634	675.021	673.866
675.823	1.789	Auditory_Different	1	left	0.626	677.612	676.449
678.197	1.788	Auditory_Different	0	right	0.459	679.985	678.656
685.836	1.789	Visual_Different	1	left	0.506	687.625	686.342
688.36	1.789	Visual_Same	1	right	0.508	690.149	688.868
690.701	1.788	Visual_Lure	1	left	0.452	692.489	691.153
693.392	1.789	Visual_Same	1	right	0.458	695.181	693.85
695.833	1.788	Visual_Same	1	right	0.53	697.621	696.363
698.374	1.772	Visual_Lure	1	left	0.462	700.146	698.836
700.747	1.789	Visual_Lure	1	left	0.571	702.536	701.318
708.437	1.789	Auditory_Different	1	left	0.788	710.226	709.225
710.861	1.789	Auditory_Lure	1	left	0.941	712.65	711.802
713.301	1.789	Auditory_Different	1	left	0.981	715.09	714.282
715.692	1.789	Auditory_Same	1	right	0.828	717.481	716.52
718.283	1.789	Auditory_Same	1	right	0.747	720.072	719.03
720.673	1.772	Auditory_Lure	1	left	0.732	722.445	721.405
723.198	1.788	Auditory_Lure	1	left	0.945	724.986	724.143
