"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
208.428	"NonContingent"	"right"	1.532	2.792	211.209	209.96
211.805	"NonContingent"	"left"	1.735	2.808	214.599	213.54
215.349	"NonContingent"	"left"	1.282	2.808	218.14	216.631
218.893	"NonContingent"	"right"	1.715	2.808	221.68	220.608
222.186	"NonContingent"	"right"	2.226	2.808	224.969	224.412
225.78	"NonContingent"	"left"	1.396	2.792	228.56	227.176
229.207	"Contingent"	"left"	1.984	2.808	232	231.191
232.801	"Contingent"	"left"	1.261	2.808	235.591	234.062
236.144	"Contingent"	"left"	0.954	2.809	238.93	237.098
239.738	"Contingent"	"right"	1.118	2.809	242.521	240.856
245.305	"NonContingent"	"right"	2.36	2.808	248.087	247.665
248.933	"NonContingent"	"right"	1.162	2.808	251.728	250.095
252.326	"Contingent"	"left"	1.419	2.808	255.118	253.745
255.87	"NonContingent"	"right"	1.361	2.808	258.659	257.231
259.213	"NonContingent"	"right"	2.267	2.809	261.998	261.48
262.858	"Contingent"	"left"	1.744	2.791	265.639	264.602
266.385	"Contingent"	"right"	1.15	2.808	269.179	267.535
269.778	"NonContingent"	NA	NA	2.809	272.569	NA
273.172	"Contingent"	"left"	1.353	2.808	275.959	274.525
276.716	"NonContingent"	"left"	2.7	2.808	279.499	279.416
280.36	"NonContingent"	"right"	2.477	2.792	283.14	282.837
283.737	"NonContingent"	"right"	1.455	2.808	286.53	285.192
287.281	"Contingent"	"left"	0.796	2.808	290.071	288.077
292.948	"NonContingent"	"right"	1.189	2.808	295.737	294.137
296.291	"NonContingent"	"right"	1.15	2.808	299.076	297.441
299.885	"NonContingent"	"right"	1.213	2.809	302.667	301.098
303.312	"Contingent"	"right"	2.026	2.808	306.107	305.338
306.706	"NonContingent"	"right"	1.127	2.808	309.497	307.833
310.4	"NonContingent"	"left"	2.014	2.808	313.188	312.414
313.844	"Contingent"	"left"	1.688	2.808	316.628	315.532
317.237	"NonContingent"	"right"	1.151	2.792	320.017	318.388
320.664	"Contingent"	"right"	1.145	2.808	323.457	321.809
324.258	"Contingent"	"right"	1.944	2.808	327.048	326.202
327.652	"Contingent"	"left"	0.904	2.808	330.438	328.556
331.346	"Contingent"	"left"	0.686	2.808	334.129	332.032
334.79	"NonContingent"	"right"	1.453	2.791	337.569	336.243
340.406	"NonContingent"	"left"	1.675	2.792	343.187	342.081
343.833	"Contingent"	"right"	1.121	2.809	346.627	344.954
347.277	"NonContingent"	"left"	2.148	2.808	350.067	349.425
350.721	"Contingent"	"left"	0.9	2.808	353.507	351.621
354.415	"Contingent"	"right"	1.205	2.808	357.198	355.62
357.692	"Contingent"	"left"	1.419	2.808	360.487	359.111
361.336	"Contingent"	"left"	0.868	2.808	364.128	362.204
364.779	"Contingent"	"left"	0.757	2.809	367.568	365.536
368.374	"Contingent"	"left"	2.118	2.808	371.159	370.492
371.717	"Contingent"	"left"	0.958	2.792	374.498	372.675
375.294	"NonContingent"	"right"	1.296	2.809	378.089	376.59
378.838	"NonContingent"	"left"	1.721	2.809	381.629	380.559
382.232	"Contingent"	"left"	1.537	2.808	385.019	383.769
387.748	"NonContingent"	"left"	2.144	2.809	390.535	389.892
391.392	"Contingent"	"right"	0.988	2.809	394.176	392.38
394.786	"NonContingent"	"right"	2.442	2.792	397.565	397.228
398.313	"Contingent"	"left"	0.846	2.809	401.106	399.159
401.907	"NonContingent"	"left"	2.193	2.809	404.697	404.1
405.351	"NonContingent"	"right"	2.773	2.808	408.137	408.124
408.895	"Contingent"	"left"	1.216	2.808	411.677	410.111
412.221	"NonContingent"	"right"	1.286	2.809	415.016	413.507
415.765	"Contingent"	"left"	1.755	2.809	418.557	417.52
419.159	"Contingent"	"left"	2.423	2.808	421.947	421.582
422.853	"NonContingent"	"right"	1.118	2.809	425.638	423.971
426.247	"NonContingent"	"right"	1.122	2.791	429.028	427.369
429.774	"NonContingent"	"right"	1.712	2.808	432.569	431.486
435.775	"Contingent"	NA	NA	2.424	438.185	NA
438.834	"NonContingent"	"left"	1.58	2.809	441.625	440.414
442.278	"NonContingent"	"right"	1.752	2.809	445.065	444.03
445.922	"Contingent"	"left"	1.835	2.809	448.706	447.757
449.216	"NonContingent"	"right"	1.034	2.791	451.995	450.25
452.843	"Contingent"	"left"	0.866	2.808	455.636	453.709
456.287	"NonContingent"	"left"	2.052	2.808	459.076	458.339
459.73	"Contingent"	"left"	0.823	2.809	462.516	460.553
463.375	"NonContingent"	"right"	1.023	2.808	466.157	464.398
466.651	"NonContingent"	"right"	1.131	2.808	469.446	467.782
470.195	"NonContingent"	"right"	1.093	2.808	472.986	471.288
473.789	"NonContingent"	"right"	1.092	2.809	476.577	474.881
477.132	"Contingent"	"left"	1.184	2.809	479.916	478.316
482.749	"Contingent"	"left"	1.651	2.809	485.534	484.4
486.444	"Contingent"	"left"	1.089	2.791	489.225	487.533
489.82	"Contingent"	"left"	1.561	2.809	492.615	491.381
493.364	"NonContingent"	"right"	0.954	2.809	496.156	494.318
496.758	"NonContingent"	"right"	1.005	2.808	499.545	497.763
500.302	"NonContingent"	"right"	1.148	2.808	503.086	501.45
503.846	"NonContingent"	"right"	0.966	2.791	506.627	504.812
507.373	"Contingent"	"left"	0.872	2.808	510.167	508.245
510.666	"Contingent"	"left"	1.722	2.809	513.456	512.388
514.21	"Contingent"	"left"	0.847	2.809	516.996	515.057
517.654	"NonContingent"	"right"	1.325	2.808	520.436	518.979
521.281	"Contingent"	"right"	2.355	2.809	524.077	523.636
524.675	"Contingent"	"left"	0.918	2.808	527.466	525.593
530.242	"NonContingent"	"right"	0.915	2.808	533.033	531.157
