"onset"	"trial_type"
11.391	"Contingent"
14.735	"Contingent"
18.329	"Contingent"
21.923	"Contingent"
28.894	"Contingent"
32.337	"Contingent"
35.731	"Contingent"
42.651	"Contingent"
58.9	"Contingent"
69.214	"Contingent"
72.808	"Contingent"
76.352	"Contingent"
83.223	"Contingent"
90.16	"Contingent"
93.838	"Contingent"
97.181	"Contingent"
102.747	"Contingent"
106.291	"Contingent"
123.844	"Contingent"
127.237	"Contingent"
130.764	"Contingent"
137.702	"Contingent"
141.346	"Contingent"
150.306	"Contingent"
157.327	"Contingent"
178.223	"Contingent"
185.311	"Contingent"
188.838	"Contingent"
197.948	"Contingent"
229.208	"Contingent"
232.752	"Contingent"
236.146	"Contingent"
239.79	"Contingent"
252.378	"Contingent"
262.842	"Contingent"
266.286	"Contingent"
273.173	"Contingent"
287.282	"Contingent"
303.263	"Contingent"
313.895	"Contingent"
320.715	"Contingent"
324.309	"Contingent"
327.853	"Contingent"
331.246	"Contingent"
343.934	"Contingent"
350.872	"Contingent"
354.299	"Contingent"
357.692	"Contingent"
361.236	"Contingent"
364.88	"Contingent"
368.274	"Contingent"
371.801	"Contingent"
382.282	"Contingent"
391.242	"Contingent"
398.363	"Contingent"
408.678	"Contingent"
415.765	"Contingent"
419.309	"Contingent"
435.24	"Contingent"
445.772	"Contingent"
452.843	"Contingent"
459.78	"Contingent"
477.232	"Contingent"
482.799	"Contingent"
486.226	"Contingent"
489.82	"Contingent"
507.222	"Contingent"
510.766	"Contingent"
514.36	"Contingent"
521.13	"Contingent"
524.724	"Contingent"
25.199	"NonContingent"
39.258	"NonContingent"
46.195	"NonContingent"
49.739	"NonContingent"
55.356	"NonContingent"
62.427	"NonContingent"
65.77	"NonContingent"
79.679	"NonContingent"
86.867	"NonContingent"
109.835	"NonContingent"
113.379	"NonContingent"
116.906	"NonContingent"
120.2	"NonContingent"
134.359	"NonContingent"
144.79	"NonContingent"
153.934	"NonContingent"
160.721	"NonContingent"
164.365	"NonContingent"
167.808	"NonContingent"
171.336	"NonContingent"
174.88	"NonContingent"
181.666	"NonContingent"
192.181	"NonContingent"
201.342	"NonContingent"
204.786	"NonContingent"
208.363	"NonContingent"
211.706	"NonContingent"
215.35	"NonContingent"
218.694	"NonContingent"
222.388	"NonContingent"
225.765	"NonContingent"
245.24	"NonContingent"
248.834	"NonContingent"
255.922	"NonContingent"
259.265	"NonContingent"
269.88	"NonContingent"
276.717	"NonContingent"
280.344	"NonContingent"
283.638	"NonContingent"
292.748	"NonContingent"
296.342	"NonContingent"
299.886	"NonContingent"
306.907	"NonContingent"
310.301	"NonContingent"
317.171	"NonContingent"
334.774	"NonContingent"
340.24	"NonContingent"
347.278	"NonContingent"
375.144	"NonContingent"
378.688	"NonContingent"
387.949	"NonContingent"
394.82	"NonContingent"
401.757	"NonContingent"
405.401	"NonContingent"
412.222	"NonContingent"
422.653	"NonContingent"
426.33	"NonContingent"
429.674	"NonContingent"
438.834	"NonContingent"
442.378	"NonContingent"
449.399	"NonContingent"
456.186	"NonContingent"
463.374	"NonContingent"
466.701	"NonContingent"
470.144	"NonContingent"
473.688	"NonContingent"
493.414	"NonContingent"
496.858	"NonContingent"
500.201	"NonContingent"
503.828	"NonContingent"
517.803	"NonContingent"
530.291	"NonContingent"
