onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
530.717	1.789	Visual_Lure	1	left	1.303	532.506	532.02
533.359	1.788	Visual_Same	1	right	1.041	535.147	534.4
535.783	1.788	Visual_Lure	1	left	1.165	537.571	536.948
538.323	1.789	Visual_Different	0	right	1.083	540.112	539.406
545.829	1.789	Auditory_Lure	1	left	1.115	547.618	546.944
548.37	1.789	Auditory_Lure	1	left	1.63	550.159	550
550.761	1.771	Auditory_Different	1	left	1.623	552.532	552.384
553.335	1.788	Auditory_Same	1	right	1.005	555.123	554.34
555.675	1.789	Auditory_Lure	1	left	1.432	557.464	557.107
563.281	1.789	Visual_Lure	1	left	0.688	565.07	563.969
565.722	1.772	Visual_Same	1	right	0.987	567.494	566.709
568.396	1.789	Visual_Lure	1	left	0.758	570.185	569.154
570.737	1.788	Visual_Different	1	left	0.92	572.525	571.657
573.328	1.788	Visual_Different	1	left	0.827	575.116	574.155
575.768	1.789	Visual_Same	1	right	1.088	577.557	576.856
578.343	1.788	Visual_Same	1	right	0.737	580.131	579.08
585.832	1.788	Auditory_Lure	1	left	1.242	587.62	587.074
588.423	1.772	Auditory_Same	1	right	0.938	590.195	589.361
590.746	1.789	Auditory_Lure	1	left	1.103	592.535	591.849
593.387	1.789	Auditory_Different	1	left	1.545	595.176	594.932
595.828	1.789	Auditory_Different	1	left	1.457	597.617	597.285
598.168	1.789	Auditory_Same	1	right	0.939	599.957	599.107
600.743	1.788	Auditory_Same	1	right	1.047	602.531	601.79
608.232	1.788	Visual_Different	0	NA	NA	610.02	NA
610.856	1.789	Visual_Same	1	right	1.285	612.645	612.141
613.247	1.788	Visual_Lure	1	left	1.401	615.035	614.648
615.888	1.788	Visual_Same	1	right	0.654	617.676	616.542
618.278	1.789	Visual_Same	1	right	0.467	620.067	618.745
620.669	1.788	Visual_Lure	1	left	0.818	622.457	621.487
623.243	1.789	Visual_Lure	0	right	0.8	625.032	624.043
630.782	1.789	Auditory_Lure	1	left	1.15	632.571	631.932
633.356	1.789	Auditory_Different	1	left	1.517	635.145	634.873
635.897	1.789	Auditory_Lure	1	left	1.517	637.686	637.414
638.288	1.788	Auditory_Same	1	right	0.958	640.076	639.246
640.678	1.789	Auditory_Same	1	right	1.076	642.467	641.754
643.319	1.772	Auditory_Different	1	left	1.167	645.091	644.486
650.775	1.789	Visual_Different	0	NA	NA	652.564	NA
653.416	1.789	Visual_Different	0	right	1.133	655.205	654.549
655.69	1.788	Visual_Lure	0	right	1.393	657.478	657.083
658.331	1.789	Visual_Different	1	left	0.686	660.12	659.017
660.721	1.789	Visual_Same	1	right	0.805	662.51	661.526
668.428	1.788	Auditory_Lure	0	NA	NA	670.216	NA
670.718	1.788	Auditory_Lure	1	left	1.011	672.506	671.729
673.242	1.789	Auditory_Same	1	right	1.362	675.031	674.604
675.783	1.789	Auditory_Different	1	left	1.181	677.572	676.964
678.374	1.789	Auditory_Different	1	left	1.058	680.163	679.432
680.664	1.789	Auditory_Lure	1	left	1.528	682.453	682.192
688.32	1.789	Visual_Same	1	right	0.52	690.109	688.84
690.711	1.788	Visual_Lure	1	left	0.849	692.499	691.56
693.402	1.789	Visual_Different	1	left	0.917	695.191	694.319
695.843	1.788	Visual_Lure	1	left	1.325	697.631	697.168
698.367	1.788	Visual_Lure	0	right	0.844	700.155	699.211
700.757	1.789	Visual_Different	0	right	1.125	702.546	701.882
703.298	1.789	Visual_Different	1	left	1.131	705.087	704.429
710.821	1.788	Auditory_Different	1	left	0.952	712.609	711.773
713.261	1.789	Auditory_Different	1	left	1.088	715.05	714.349
715.852	1.789	Auditory_Lure	0	right	0.949	717.641	716.801
718.293	1.788	Auditory_Same	1	right	0.939	720.081	719.232
720.667	1.788	Auditory_Same	1	right	1.087	722.455	721.754
723.358	1.789	Auditory_Different	1	left	1.146	725.147	724.504
