"onset"	"trial_type"
33.219	"Auditory_Different"
68.373	"Auditory_Different"
78.286	"Auditory_Different"
80.66	"Auditory_Different"
118.239	"Auditory_Different"
148.395	"Auditory_Different"
153.26	"Auditory_Different"
195.853	"Auditory_Different"
198.194	"Auditory_Different"
228.266	"Auditory_Different"
233.298	"Auditory_Different"
235.839	"Auditory_Different"
273.367	"Auditory_Different"
280.873	"Auditory_Different"
283.314	"Auditory_Different"
315.71	"Auditory_Different"
348.291	"Auditory_Different"
350.865	"Auditory_Different"
358.187	"Auditory_Different"
388.327	"Auditory_Different"
423.331	"Auditory_Different"
473.296	"Auditory_Different"
550.761	"Auditory_Different"
593.387	"Auditory_Different"
595.828	"Auditory_Different"
633.356	"Auditory_Different"
643.319	"Auditory_Different"
675.783	"Auditory_Different"
678.374	"Auditory_Different"
710.821	"Auditory_Different"
713.261	"Auditory_Different"
723.358	"Auditory_Different"
75.896	"Auditory_Lure"
158.191	"Auditory_Lure"
270.927	"Auditory_Lure"
320.892	"Auditory_Lure"
393.258	"Auditory_Lure"
428.413	"Auditory_Lure"
435.668	"Auditory_Lure"
438.309	"Auditory_Lure"
480.869	"Auditory_Lure"
515.907	"Auditory_Lure"
545.829	"Auditory_Lure"
548.37	"Auditory_Lure"
555.675	"Auditory_Lure"
585.832	"Auditory_Lure"
590.746	"Auditory_Lure"
630.782	"Auditory_Lure"
635.897	"Auditory_Lure"
670.718	"Auditory_Lure"
680.664	"Auditory_Lure"
28.438	"Auditory_Same"
30.828	"Auditory_Same"
40.875	"Auditory_Same"
65.849	"Auditory_Same"
70.714	"Auditory_Same"
113.408	"Auditory_Same"
150.819	"Auditory_Same"
160.782	"Auditory_Same"
188.431	"Auditory_Same"
193.262	"Auditory_Same"
230.908	"Auditory_Same"
238.23	"Auditory_Same"
240.653	"Auditory_Same"
268.336	"Auditory_Same"
310.779	"Auditory_Same"
313.37	"Auditory_Same"
318.301	"Auditory_Same"
353.255	"Auditory_Same"
425.772	"Auditory_Same"
430.786	"Auditory_Same"
433.327	"Auditory_Same"
475.687	"Auditory_Same"
478.278	"Auditory_Same"
510.875	"Auditory_Same"
513.265	"Auditory_Same"
520.721	"Auditory_Same"
553.335	"Auditory_Same"
588.423	"Auditory_Same"
598.168	"Auditory_Same"
600.743	"Auditory_Same"
638.288	"Auditory_Same"
640.678	"Auditory_Same"
673.242	"Auditory_Same"
718.293	"Auditory_Same"
720.667	"Auditory_Same"
18.307	"Visual_Different"
53.212	"Visual_Different"
88.35	"Visual_Different"
93.264	"Visual_Different"
128.218	"Visual_Different"
138.332	"Visual_Different"
140.706	"Visual_Different"
173.37	"Visual_Different"
255.899	"Visual_Different"
258.189	"Visual_Different"
293.427	"Visual_Different"
303.374	"Visual_Different"
335.753	"Visual_Different"
338.328	"Visual_Different"
370.707	"Visual_Different"
410.76	"Visual_Different"
448.222	"Visual_Different"
455.778	"Visual_Different"
490.782	"Visual_Different"
493.323	"Visual_Different"
570.737	"Visual_Different"
573.328	"Visual_Different"
658.331	"Visual_Different"
693.402	"Visual_Different"
703.298	"Visual_Different"
15.716	"Visual_Lure"
58.343	"Visual_Lure"
98.196	"Visual_Lure"
133.4	"Visual_Lure"
135.791	"Visual_Lure"
175.743	"Visual_Lure"
178.184	"Visual_Lure"
250.867	"Visual_Lure"
260.73	"Visual_Lure"
290.736	"Visual_Lure"
328.231	"Visual_Lure"
330.822	"Visual_Lure"
340.768	"Visual_Lure"
368.267	"Visual_Lure"
378.364	"Visual_Lure"
405.728	"Visual_Lure"
408.32	"Visual_Lure"
415.675	"Visual_Lure"
445.932	"Visual_Lure"
528.277	"Visual_Lure"
530.717	"Visual_Lure"
535.783	"Visual_Lure"
563.281	"Visual_Lure"
568.396	"Visual_Lure"
613.247	"Visual_Lure"
620.669	"Visual_Lure"
690.711	"Visual_Lure"
695.843	"Visual_Lure"
10.952	"Visual_Same"
13.276	"Visual_Same"
20.848	"Visual_Same"
48.447	"Visual_Same"
50.838	"Visual_Same"
55.752	"Visual_Same"
125.895	"Visual_Same"
130.759	"Visual_Same"
170.728	"Visual_Same"
248.243	"Visual_Same"
253.308	"Visual_Same"
333.363	"Visual_Same"
375.722	"Visual_Same"
450.896	"Visual_Same"
458.218	"Visual_Same"
460.809	"Visual_Same"
533.359	"Visual_Same"
565.722	"Visual_Same"
575.768	"Visual_Same"
578.343	"Visual_Same"
610.856	"Visual_Same"
615.888	"Visual_Same"
618.278	"Visual_Same"
660.721	"Visual_Same"
688.32	"Visual_Same"
