onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
197.891	2.808	Contingent	left	1.708	200.685	199.599
201.334	2.809	NonContingent	NA	NA	204.125	NA
204.778	2.808	NonContingent	left	0.176	207.565	204.954
208.422	2.808	NonContingent	left	2.276	211.206	210.698
211.715	2.792	NonContingent	right	1.597	214.495	213.312
215.343	2.808	NonContingent	NA	NA	218.136	NA
218.736	2.808	NonContingent	right	1.602	221.525	220.338
222.28	2.808	NonContingent	left	2.514	225.066	224.794
225.673	2.809	NonContingent	left	1.939	228.456	227.612
229.368	2.791	Contingent	left	1.822	232.147	231.19
232.744	2.809	Contingent	left	1.468	235.537	234.212
236.138	2.808	Contingent	left	2.468	238.927	238.606
239.782	2.808	Contingent	right	2.443	242.568	242.225
245.449	2.808	NonContingent	right	2.327	248.234	247.776
248.792	2.792	NonContingent	right	2.774	251.573	251.566
252.319	2.809	Contingent	left	1.158	255.114	253.477
255.863	2.809	NonContingent	left	1.841	258.655	257.704
259.206	2.809	NonContingent	left	1.024	261.994	260.23
262.901	2.808	Contingent	right	2.465	265.685	265.366
266.244	2.792	Contingent	right	2.093	269.024	268.337
269.671	2.808	NonContingent	left	1.57	272.464	271.241
273.265	2.808	Contingent	right	1.696	276.055	274.961
276.809	2.808	NonContingent	left	1.251	279.596	278.06
280.152	2.809	NonContingent	right	2.304	282.935	282.456
283.846	2.809	NonContingent	NA	NA	286.626	NA
287.173	2.808	Contingent	left	1.651	289.965	288.824
292.74	2.808	NonContingent	left	1.316	295.531	294.056
296.284	2.808	NonContingent	left	2.005	299.071	298.289
299.878	2.808	NonContingent	left	1.614	302.662	301.492
303.321	2.792	Contingent	left	1.395	306.102	304.716
306.898	2.809	NonContingent	right	2.047	309.693	308.945
310.242	2.808	NonContingent	left	2.31	313.032	312.552
313.886	2.808	Contingent	right	1.387	316.673	315.273
317.179	2.808	NonContingent	right	1.392	319.962	318.571
320.773	2.792	Contingent	left	2.17	323.553	322.943
324.3	2.809	Contingent	right	1.636	327.094	325.936
327.744	2.808	Contingent	left	1.303	330.534	329.047
331.188	2.808	Contingent	right	1.854	333.974	333.042
334.832	2.808	NonContingent	left	2.21	337.615	337.042
340.348	2.808	NonContingent	right	2.194	343.131	342.542
343.942	2.792	Contingent	left	1.237	346.722	345.179
347.219	2.808	NonContingent	left	1.299	350.011	348.518
350.863	2.808	Contingent	right	1.356	353.652	352.219
354.256	2.809	Contingent	right	1.309	357.041	355.565
357.8	2.808	Contingent	left	1.141	360.582	358.941
361.327	2.809	Contingent	left	0.814	364.123	362.141
364.721	2.808	Contingent	left	0.685	367.512	365.406
368.164	2.809	Contingent	right	1.215	370.952	369.379
371.859	2.808	Contingent	right	1.353	374.643	373.212
375.302	2.792	NonContingent	left	1.778	378.083	377.08
378.829	2.809	NonContingent	left	2.291	381.623	381.12
382.173	2.808	Contingent	left	1.881	384.962	384.054
387.789	2.809	NonContingent	left	1.539	390.578	389.328
391.333	2.809	Contingent	right	1.415	394.119	392.748
394.877	2.809	NonContingent	right	1.854	397.66	396.731
398.204	2.808	Contingent	left	1.242	400.999	399.446
401.898	2.808	NonContingent	right	2.707	404.69	404.605
405.191	2.809	NonContingent	right	2.159	407.979	407.35
408.785	2.809	Contingent	right	2.011	411.57	410.796
412.379	2.792	NonContingent	left	1.642	415.161	414.021
415.806	2.809	Contingent	left	0.91	418.601	416.716
419.2	2.808	Contingent	left	1.179	421.99	420.379
422.794	2.808	NonContingent	left	1.282	425.581	424.076
426.187	2.808	NonContingent	left	2.062	428.97	428.249
429.731	2.792	NonContingent	right	1.7	432.511	431.431
435.298	2.791	Contingent	left	0.914	438.077	436.212
438.825	2.808	NonContingent	left	1.146	441.618	439.971
442.369	2.808	NonContingent	left	1.56	445.159	443.929
445.712	2.808	Contingent	left	0.856	448.498	446.568
449.406	2.809	NonContingent	right	1.318	452.189	450.724
452.85	2.791	Contingent	left	1.382	455.629	454.232
456.377	2.808	NonContingent	right	1.606	459.169	457.983
459.67	2.808	Contingent	left	0.845	462.458	460.515
463.214	2.808	NonContingent	right	1.247	465.998	464.461
466.758	2.792	NonContingent	right	2.023	469.539	468.781
470.285	2.808	NonContingent	left	1.13	473.08	471.415
473.628	2.809	NonContingent	left	1.25	476.419	474.878
477.323	2.808	Contingent	right	1.083	480.11	478.406
482.939	2.809	Contingent	left	1.206	485.726	484.145
486.233	2.808	Contingent	right	1.062	489.015	487.295
489.827	2.791	Contingent	right	1.585	492.606	491.412
493.354	2.808	NonContingent	right	1.775	496.147	495.129
496.747	2.809	NonContingent	left	1.015	499.536	497.762
500.391	2.809	NonContingent	NA	NA	503.177	NA
503.835	2.808	NonContingent	right	1.625	506.617	505.46
507.162	2.808	Contingent	left	0.91	509.956	508.072
510.756	2.808	Contingent	left	1.159	513.547	511.915
514.199	2.809	Contingent	left	1.103	516.987	515.302
517.743	2.808	NonContingent	left	2.03	520.528	519.773
521.136	2.792	Contingent	right	1.296	523.918	522.432
524.764	2.808	Contingent	left	0.853	527.559	525.617
530.23	2.809	NonContingent	right	2.208	533.024	532.438
