onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
10.298	0.117	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	10.39	NA
11.235	2.524	recently_learned_faces_baseline	1	right	1.527	recently_learned_faces_baseline	13.727	12.762
14.929	2.507	famous_faces_baseline	1	left	1.191	famous_faces_baseline	17.416	16.12
18.322	2.508	famous_faces_baseline	1	right	0.815	famous_faces_baseline	20.804	19.137
21.749	2.508	famous_faces_false_combination	1	right	1.677	famous_faces	24.242	23.426
25.394	2.507	famous_faces_correct_combination	1	left	1.05	famous_faces	27.881	26.444
28.787	2.507	recently_learned_faces_false_combination	1	right	1.07	recently_learned_faces	31.269	29.857
32.314	2.524	recently_learned_faces_false_combination	1	right	1.125	recently_learned_faces	34.808	33.439
35.658	2.507	famous_faces_false_combination	1	right	1.443	famous_faces	38.145	37.101
39.201	2.508	famous_faces_baseline	1	left	1.257	famous_faces_baseline	41.683	40.458
42.829	2.524	recently_learned_faces_baseline	1	left	0.845	recently_learned_faces_baseline	45.322	43.674
46.273	2.507	famous_faces_false_combination	1	right	0.858	famous_faces	48.76	47.131
49.666	2.507	famous_faces_baseline	1	right	1.414	famous_faces_baseline	52.147	51.08
55.4	2.507	famous_faces_baseline	1	right	0.858	famous_faces_baseline	57.889	56.258
58.944	2.507	recently_learned_faces_correct_combination	1	left	1.083	recently_learned_faces	61.427	60.027
62.22	2.524	recently_learned_faces_false_combination	1	right	0.88	recently_learned_faces	64.714	63.1
65.764	2.508	famous_faces_correct_combination	1	left	1.248	famous_faces	68.252	67.012
69.308	2.507	famous_faces_false_combination	1	right	0.918	famous_faces	71.791	70.226
72.902	2.508	recently_learned_faces_false_combination	0	left	1.307	recently_learned_faces	75.38	74.209
76.179	2.507	famous_faces_false_combination	1	right	2.185	famous_faces	78.667	78.364
79.722	2.508	recently_learned_faces_false_combination	1	right	1.075	recently_learned_faces	82.205	80.797
83.25	2.524	recently_learned_faces_false_combination	1	right	1.151	recently_learned_faces	85.744	84.401
86.794	2.507	famous_faces_baseline	1	right	1.261	famous_faces_baseline	89.283	88.055
90.137	2.507	famous_faces_baseline	1	right	0.862	famous_faces_baseline	92.62	90.999
93.731	2.507	famous_faces_false_combination	1	right	0.996	famous_faces	96.209	94.727
97.158	2.507	recently_learned_faces_false_combination	0	left	1.908	recently_learned_faces	99.647	99.066
102.758	2.507	recently_learned_faces_correct_combination	0	right	1.46	recently_learned_faces	105.237	104.218
106.285	2.508	famous_faces_correct_combination	1	left	1.05	famous_faces	108.775	107.335
109.879	2.508	recently_learned_faces_correct_combination	1	left	0.815	recently_learned_faces	112.364	110.694
113.323	2.507	recently_learned_faces_false_combination	1	right	1.061	recently_learned_faces	115.802	114.384
116.9	2.508	recently_learned_faces_correct_combination	1	left	1.231	recently_learned_faces	119.391	118.131
120.243	2.508	famous_faces_correct_combination	1	left	0.895	famous_faces	122.728	121.138
123.837	2.508	famous_faces_correct_combination	1	left	0.978	famous_faces	126.317	124.815
127.264	2.508	recently_learned_faces_correct_combination	1	left	1.233	recently_learned_faces	129.755	128.497
130.658	2.507	famous_faces_baseline	1	left	1.219	famous_faces_baseline	133.143	131.877
134.352	2.508	recently_learned_faces_baseline	1	right	1.23	recently_learned_faces_baseline	136.832	135.582
137.629	2.507	famous_faces_baseline	1	left	0.904	famous_faces_baseline	140.119	138.533
141.273	2.507	famous_faces_correct_combination	1	left	0.928	famous_faces	143.758	142.201
144.666	2.508	recently_learned_faces_correct_combination	1	left	1.153	recently_learned_faces	147.145	145.819
150.35	2.507	famous_faces_baseline	1	right	1.042	famous_faces_baseline	152.837	151.392
153.794	2.507	famous_faces_correct_combination	1	left	0.944	famous_faces	156.275	154.738
157.22	2.508	famous_faces_baseline	1	right	0.854	famous_faces_baseline	159.713	158.074
160.865	2.507	recently_learned_faces_correct_combination	1	left	1.168	recently_learned_faces	163.352	162.033
164.409	2.507	recently_learned_faces_baseline	1	left	1.286	recently_learned_faces_baseline	166.89	165.695
167.685	2.508	recently_learned_faces_correct_combination	1	left	1.084	recently_learned_faces	170.177	168.769
171.229	2.507	recently_learned_faces_correct_combination	1	left	0.702	recently_learned_faces	173.715	171.931
174.773	2.507	recently_learned_faces_correct_combination	1	left	0.924	recently_learned_faces	177.254	175.697
178.3	2.524	famous_faces_false_combination	1	right	1	famous_faces	180.793	179.3
181.844	2.507	recently_learned_faces_baseline	1	left	0.839	recently_learned_faces_baseline	184.331	182.683
185.137	2.508	famous_faces_false_combination	1	right	0.938	famous_faces	187.618	186.075
188.664	2.508	famous_faces_false_combination	1	right	0.978	famous_faces	191.156	189.642
192.258	2.508	famous_faces_baseline	1	right	1.047	famous_faces_baseline	194.745	193.305
197.842	2.524	recently_learned_faces_false_combination	1	right	1.05	recently_learned_faces	200.336	198.892
201.285	2.508	famous_faces_false_combination	0	left	1.852	famous_faces	203.774	203.137
204.93	2.507	recently_learned_faces_correct_combination	1	left	0.942	recently_learned_faces	207.413	205.872
208.206	2.524	famous_faces_false_combination	1	right	0.945	famous_faces	210.7	209.151
211.85	2.508	famous_faces_baseline	1	left	0.911	famous_faces_baseline	214.339	212.761
215.244	2.507	recently_learned_faces_false_combination	0	left	1.123	recently_learned_faces	217.726	216.367
218.671	2.507	recently_learned_faces_false_combination	1	right	1.093	recently_learned_faces	221.164	219.764
222.365	2.507	famous_faces_correct_combination	1	left	0.861	famous_faces	224.853	223.226
225.758	2.508	recently_learned_faces_baseline	1	right	0.89	recently_learned_faces_baseline	228.241	226.648
229.286	2.524	famous_faces_baseline	1	right	0.938	famous_faces_baseline	231.78	230.224
232.679	2.508	recently_learned_faces_baseline	1	left	1.211	recently_learned_faces_baseline	235.167	233.89
236.273	2.508	recently_learned_faces_baseline	1	right	0.99	recently_learned_faces_baseline	238.756	237.263
239.7	2.524	recently_learned_faces_false_combination	0	left	2.216	recently_learned_faces	242.194	241.916
245.4	2.508	recently_learned_faces_baseline	1	right	1.013	recently_learned_faces_baseline	247.885	246.413
248.844	2.508	famous_faces_correct_combination	1	left	0.805	famous_faces	251.323	249.649
252.421	2.508	famous_faces_correct_combination	1	left	0.82	famous_faces	254.912	253.241
255.765	2.507	famous_faces_baseline	1	right	0.823	famous_faces_baseline	258.249	256.588
259.208	2.508	recently_learned_faces_correct_combination	1	left	1.197	recently_learned_faces	261.687	260.405
262.886	2.507	recently_learned_faces_correct_combination	1	left	2.237	recently_learned_faces	265.376	265.123
266.33	2.507	famous_faces_correct_combination	1	left	0.889	famous_faces	268.814	267.219
269.773	2.508	famous_faces_false_combination	1	right	0.933	famous_faces	272.252	270.706
273.2	2.508	famous_faces_correct_combination	1	left	0.724	famous_faces	275.69	273.924
276.644	2.507	famous_faces_baseline	1	left	1.002	famous_faces_baseline	279.128	277.646
280.188	2.507	recently_learned_faces_correct_combination	1	left	1.008	recently_learned_faces	282.666	281.196
283.765	2.507	famous_faces_false_combination	1	right	0.851	famous_faces	286.255	284.616
287.309	2.507	recently_learned_faces_correct_combination	0	right	1.229	recently_learned_faces	289.793	288.538
292.792	2.507	recently_learned_faces_correct_combination	1	left	1.044	recently_learned_faces	295.282	293.836
296.386	2.507	famous_faces_false_combination	1	right	1.942	famous_faces	298.871	298.328
299.93	2.507	famous_faces_false_combination	1	right	1.086	famous_faces	302.409	301.016
303.206	2.508	recently_learned_faces_baseline	1	right	1.179	recently_learned_faces_baseline	305.696	304.385
306.8	2.508	famous_faces_correct_combination	1	left	0.85	famous_faces	309.285	307.65
310.394	2.508	recently_learned_faces_baseline	0	right	1.19	recently_learned_faces_baseline	312.874	311.584
313.771	2.524	famous_faces_correct_combination	1	left	1.037	famous_faces	316.262	314.808
317.315	2.508	recently_learned_faces_correct_combination	0	NA	NA	recently_learned_faces	319.801	NA
320.709	2.507	recently_learned_faces_false_combination	1	right	0.904	recently_learned_faces	323.188	321.613
324.135	2.508	recently_learned_faces_false_combination	1	right	0.872	recently_learned_faces	326.626	325.007
327.78	2.507	recently_learned_faces_correct_combination	1	left	0.965	recently_learned_faces	330.265	328.745
331.324	2.507	recently_learned_faces_baseline	1	right	0.897	recently_learned_faces_baseline	333.803	332.221
334.6	2.508	famous_faces_correct_combination	1	left	0.825	famous_faces	337.09	335.425
340.351	2.507	recently_learned_faces_baseline	1	left	1	recently_learned_faces_baseline	342.833	341.351
343.777	2.508	recently_learned_faces_baseline	1	right	1.142	recently_learned_faces_baseline	346.271	344.919
347.221	2.508	famous_faces_false_combination	1	right	1.915	famous_faces	349.709	349.136
350.915	2.508	recently_learned_faces_correct_combination	1	left	0.973	recently_learned_faces	353.398	351.888
354.342	2.525	famous_faces_false_combination	1	right	1.075	famous_faces	356.836	355.417
357.786	2.507	recently_learned_faces_baseline	1	right	0.894	recently_learned_faces_baseline	360.274	358.68
361.23	2.507	recently_learned_faces_baseline	0	right	0.83	recently_learned_faces_baseline	363.712	362.06
364.656	2.525	recently_learned_faces_false_combination	1	right	1.326	recently_learned_faces	367.15	365.982
368.351	2.507	famous_faces_false_combination	1	right	0.971	famous_faces	370.839	369.322
371.794	2.508	famous_faces_correct_combination	1	left	1.579	famous_faces	374.277	373.373
375.221	2.508	famous_faces_false_combination	1	right	1.054	famous_faces	377.715	376.275
378.665	2.507	recently_learned_faces_baseline	1	right	1.072	recently_learned_faces_baseline	381.153	379.737
