"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"trial_type_less_granular"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
72.701	"recently_learned_faces_false_combination"	1	"right"	1.86	2.507	"recently_learned_faces"	75.179	74.561
76.228	"famous_faces_false_combination"	1	"right"	2.146	2.508	"famous_faces"	78.717	78.374
79.822	"recently_learned_faces_false_combination"	0	"left"	2.334	2.508	"recently_learned_faces"	82.306	82.156
83.349	"recently_learned_faces_false_combination"	1	"right"	1.161	2.525	"recently_learned_faces"	85.844	84.51
86.743	"famous_faces_baseline"	1	"right"	1.82	2.507	"famous_faces_baseline"	89.232	88.563
90.187	"famous_faces_baseline"	1	"right"	2.01	2.507	"famous_faces_baseline"	92.67	92.197
93.613	"famous_faces_false_combination"	1	"right"	1.933	2.525	"famous_faces"	96.108	95.546
97.208	"recently_learned_faces_false_combination"	0	"left"	2.202	2.507	"recently_learned_faces"	99.697	99.41
102.858	"recently_learned_faces_correct_combination"	0	"right"	2.164	2.507	"recently_learned_faces"	105.338	105.022
106.285	"famous_faces_correct_combination"	1	"left"	1.671	2.507	"famous_faces"	108.776	107.956
109.879	"recently_learned_faces_correct_combination"	1	"left"	1.679	2.507	"recently_learned_faces"	112.365	111.558
113.423	"recently_learned_faces_false_combination"	0	"left"	1.234	2.507	"recently_learned_faces"	115.903	114.657
116.699	"recently_learned_faces_correct_combination"	1	"left"	1.483	2.508	"recently_learned_faces"	119.19	118.182
120.293	"famous_faces_correct_combination"	1	"left"	1.967	2.508	"famous_faces"	122.779	122.26
123.737	"famous_faces_correct_combination"	1	"left"	1.205	2.507	"famous_faces"	126.217	124.942
127.164	"recently_learned_faces_correct_combination"	1	"left"	1.191	2.507	"recently_learned_faces"	129.655	128.355
130.808	"famous_faces_baseline"	0	"right"	2.089	2.507	"famous_faces_baseline"	133.294	132.897
134.352	"recently_learned_faces_baseline"	0	"left"	1.368	2.507	"recently_learned_faces_baseline"	136.832	135.72
137.779	"famous_faces_baseline"	0	"right"	1.524	2.507	"famous_faces_baseline"	140.27	139.303
141.323	"famous_faces_correct_combination"	1	"left"	1.061	2.507	"famous_faces"	143.808	142.384
144.616	"recently_learned_faces_correct_combination"	1	"left"	1.623	2.507	"recently_learned_faces"	147.095	146.239
150.249	"famous_faces_baseline"	0	"left"	1.605	2.508	"famous_faces_baseline"	152.736	151.854
153.894	"famous_faces_correct_combination"	1	"left"	2.145	2.507	"famous_faces"	156.375	156.039
157.321	"famous_faces_baseline"	1	"right"	1.613	2.524	"famous_faces_baseline"	159.813	158.934
160.915	"recently_learned_faces_correct_combination"	0	"right"	1.3	2.507	"recently_learned_faces"	163.402	162.215
164.258	"recently_learned_faces_baseline"	1	"left"	1.245	2.507	"recently_learned_faces_baseline"	166.739	165.503
167.886	"recently_learned_faces_correct_combination"	1	"left"	1.423	2.524	"recently_learned_faces"	170.378	169.309
171.229	"recently_learned_faces_correct_combination"	1	"left"	1.387	2.507	"recently_learned_faces"	173.715	172.616
174.823	"recently_learned_faces_correct_combination"	1	"left"	1.491	2.507	"recently_learned_faces"	177.304	176.314
178.15	"famous_faces_false_combination"	1	"right"	2.425	2.507	"famous_faces"	180.641	180.575
181.744	"recently_learned_faces_baseline"	1	"left"	1.013	2.507	"recently_learned_faces_baseline"	184.23	182.757
185.187	"famous_faces_false_combination"	1	"right"	2.14	2.508	"famous_faces"	187.668	187.327
188.614	"famous_faces_false_combination"	1	"right"	1.21	2.508	"famous_faces"	191.106	189.824
192.208	"famous_faces_baseline"	1	"right"	1.61	2.508	"famous_faces_baseline"	194.695	193.818
197.741	"recently_learned_faces_false_combination"	0	"left"	1.183	2.525	"recently_learned_faces"	200.236	198.924
201.386	"famous_faces_false_combination"	1	"right"	1.707	2.507	"famous_faces"	203.875	203.093
204.829	"recently_learned_faces_correct_combination"	1	"left"	1.22	2.508	"recently_learned_faces"	207.313	206.049
208.423	"famous_faces_false_combination"	0	"left"	1.203	2.508	"famous_faces"	210.902	209.626
211.75	"famous_faces_baseline"	1	"left"	1.41	2.508	"famous_faces_baseline"	214.239	213.16
215.294	"recently_learned_faces_false_combination"	0	"left"	1.518	2.507	"recently_learned_faces"	217.778	216.812
218.687	"recently_learned_faces_false_combination"	0	"left"	1.281	2.508	"recently_learned_faces"	221.166	219.968
222.215	"famous_faces_correct_combination"	0	"right"	0.885	2.507	"famous_faces"	224.704	223.1
225.809	"recently_learned_faces_baseline"	0	"left"	0.96	2.507	"recently_learned_faces_baseline"	228.293	226.769
229.353	"famous_faces_baseline"	1	"right"	2.021	2.507	"famous_faces_baseline"	231.831	231.374
232.679	"recently_learned_faces_baseline"	0	NA	NA	2.508	"recently_learned_faces_baseline"	235.168	NA
236.123	"recently_learned_faces_baseline"	0	"left"	1.074	2.507	"recently_learned_faces_baseline"	238.606	237.197
239.75	"recently_learned_faces_false_combination"	0	"left"	1.064	2.525	"recently_learned_faces"	242.245	240.814
245.35	"recently_learned_faces_baseline"	0	"left"	2.042	2.508	"recently_learned_faces_baseline"	247.836	247.392
248.744	"famous_faces_correct_combination"	1	"left"	2.075	2.507	"famous_faces"	251.224	250.819
252.371	"famous_faces_correct_combination"	1	"left"	1.561	2.508	"famous_faces"	254.863	253.932
255.765	"famous_faces_baseline"	0	"left"	1.286	2.507	"famous_faces_baseline"	258.25	257.051
259.409	"recently_learned_faces_correct_combination"	0	"right"	1.92	2.508	"recently_learned_faces"	261.889	261.329
262.736	"recently_learned_faces_correct_combination"	0	"right"	1.757	2.507	"recently_learned_faces"	265.226	264.493
266.33	"famous_faces_correct_combination"	1	"left"	1.496	2.507	"famous_faces"	268.815	267.826
269.874	"famous_faces_false_combination"	0	"left"	1.786	2.507	"famous_faces"	272.353	271.66
273.15	"famous_faces_correct_combination"	0	"right"	1.62	2.508	"famous_faces"	275.64	274.77
276.744	"famous_faces_baseline"	1	"left"	1.446	2.508	"famous_faces_baseline"	279.229	278.19
280.138	"recently_learned_faces_correct_combination"	1	"left"	1.583	2.507	"recently_learned_faces"	282.617	281.721
283.665	"famous_faces_false_combination"	0	"left"	1.891	2.508	"famous_faces"	286.155	285.556
287.309	"recently_learned_faces_correct_combination"	1	"left"	1.719	2.508	"recently_learned_faces"	289.794	289.028
292.842	"recently_learned_faces_correct_combination"	1	"left"	1.283	2.525	"recently_learned_faces"	295.335	294.125
296.386	"famous_faces_false_combination"	1	"right"	1.812	2.508	"famous_faces"	298.874	298.198
299.93	"famous_faces_false_combination"	1	"right"	1.27	2.508	"famous_faces"	302.412	301.2
303.207	"recently_learned_faces_baseline"	0	"left"	1.569	2.507	"recently_learned_faces_baseline"	305.699	304.776
306.751	"famous_faces_correct_combination"	1	"left"	1.53	2.507	"famous_faces"	309.237	308.281
310.395	"recently_learned_faces_baseline"	1	"left"	2.027	2.507	"recently_learned_faces_baseline"	312.876	312.422
313.671	"famous_faces_correct_combination"	1	"left"	1.293	2.508	"famous_faces"	316.163	314.964
317.215	"recently_learned_faces_correct_combination"	0	"right"	1.449	2.508	"recently_learned_faces"	319.701	318.664
320.759	"recently_learned_faces_false_combination"	1	"right"	1.819	2.508	"recently_learned_faces"	323.24	322.578
324.286	"recently_learned_faces_false_combination"	1	"right"	1.589	2.508	"recently_learned_faces"	326.779	325.875
327.83	"recently_learned_faces_correct_combination"	0	"right"	2.167	2.508	"recently_learned_faces"	330.317	329.997
331.174	"recently_learned_faces_baseline"	0	NA	NA	2.507	"recently_learned_faces_baseline"	333.654	NA
334.701	"famous_faces_correct_combination"	1	"left"	1.548	2.507	"famous_faces"	337.193	336.249
340.301	"recently_learned_faces_baseline"	1	"left"	0.918	2.508	"recently_learned_faces_baseline"	342.783	341.219
343.828	"recently_learned_faces_baseline"	0	"left"	0.992	2.524	"recently_learned_faces_baseline"	346.322	344.82
347.422	"famous_faces_false_combination"	1	"right"	2.372	2.508	"famous_faces"	349.911	349.794
350.716	"recently_learned_faces_correct_combination"	1	"left"	1.087	2.507	"recently_learned_faces"	353.198	351.803
354.343	"famous_faces_false_combination"	0	"left"	1.656	2.524	"famous_faces"	356.837	355.999
357.686	"recently_learned_faces_baseline"	0	"left"	0.961	2.508	"recently_learned_faces_baseline"	360.174	358.647
361.28	"recently_learned_faces_baseline"	1	"left"	1.185	2.508	"recently_learned_faces_baseline"	363.763	362.465
364.858	"recently_learned_faces_false_combination"	1	"right"	2.486	2.524	"recently_learned_faces"	367.352	367.344
368.201	"famous_faces_false_combination"	1	"right"	2.073	2.508	"famous_faces"	370.689	370.274
371.795	"famous_faces_correct_combination"	1	"left"	1.578	2.508	"famous_faces"	374.278	373.373
375.222	"famous_faces_false_combination"	1	"right"	1.369	2.524	"famous_faces"	377.716	376.591
378.666	"recently_learned_faces_baseline"	0	"left"	0.973	2.507	"recently_learned_faces_baseline"	381.154	379.639
382.31	"recently_learned_faces_false_combination"	1	"right"	1.346	2.507	"recently_learned_faces"	384.793	383.656
387.893	"recently_learned_faces_baseline"	0	NA	NA	2.508	"recently_learned_faces_baseline"	390.383	NA
391.287	"famous_faces_false_combination"	0	"left"	1.906	2.507	"famous_faces"	393.77	393.193
394.831	"famous_faces_correct_combination"	1	"left"	1.269	2.507	"famous_faces"	397.309	396.1
398.408	"recently_learned_faces_baseline"	0	"left"	1.171	2.508	"recently_learned_faces_baseline"	400.898	399.579
401.701	"recently_learned_faces_correct_combination"	1	"left"	1.117	2.508	"recently_learned_faces"	404.185	402.818
405.346	"famous_faces_correct_combination"	0	"right"	1.541	2.507	"famous_faces"	407.824	406.887
408.672	"recently_learned_faces_false_combination"	1	"right"	2.306	2.508	"recently_learned_faces"	411.161	410.978
412.266	"famous_faces_correct_combination"	1	"left"	2.067	2.508	"famous_faces"	414.75	414.333
415.86	"famous_faces_false_combination"	1	"right"	1.889	2.508	"famous_faces"	418.339	417.749
419.187	"famous_faces_baseline"	0	"left"	1.983	2.507	"famous_faces_baseline"	421.676	421.17
422.781	"famous_faces_correct_combination"	1	"left"	1.12	2.507	"famous_faces"	425.265	423.901
426.108	"famous_faces_baseline"	1	"right"	0.931	2.524	"famous_faces_baseline"	428.602	427.039
429.702	"famous_faces_baseline"	0	"right"	1.482	2.507	"famous_faces_baseline"	432.191	431.184
435.352	"recently_learned_faces_baseline"	1	"left"	1.056	2.507	"recently_learned_faces_baseline"	437.832	436.408
438.929	"recently_learned_faces_false_combination"	0	"left"	1.3	2.508	"recently_learned_faces"	441.421	440.229
442.373	"recently_learned_faces_correct_combination"	0	"right"	1.704	2.507	"recently_learned_faces"	444.859	444.077
445.766	"recently_learned_faces_baseline"	1	"left"	2.121	2.508	"recently_learned_faces_baseline"	448.246	447.887
449.193	"recently_learned_faces_false_combination"	1	"right"	2.05	2.508	"recently_learned_faces"	451.684	451.243
452.838	"recently_learned_faces_baseline"	1	"left"	1.259	2.507	"recently_learned_faces_baseline"	455.323	454.097
456.231	"recently_learned_faces_baseline"	1	"left"	1.36	2.508	"recently_learned_faces_baseline"	458.71	457.591
459.658	"famous_faces_baseline"	1	"left"	1.077	2.507	"famous_faces_baseline"	462.148	460.735
463.252	"famous_faces_correct_combination"	1	"left"	1.317	2.508	"famous_faces"	465.737	464.569
466.846	"famous_faces_baseline"	0	"left"	1.026	2.508	"famous_faces_baseline"	469.326	467.872
470.173	"famous_faces_false_combination"	1	"right"	1.427	2.507	"famous_faces"	472.663	471.6
473.616	"famous_faces_false_combination"	1	"right"	1.303	2.508	"famous_faces"	476.101	474.919
477.21	"recently_learned_faces_baseline"	1	"left"	1.044	2.508	"recently_learned_faces_baseline"	479.69	478.254
482.944	"famous_faces_baseline"	1	"right"	1.546	2.508	"famous_faces_baseline"	485.432	484.49
486.338	"recently_learned_faces_correct_combination"	1	"left"	2.098	2.507	"recently_learned_faces"	488.82	488.436
489.714	"recently_learned_faces_baseline"	1	"left"	1.272	2.525	"recently_learned_faces_baseline"	492.208	490.986
493.359	"recently_learned_faces_correct_combination"	0	"right"	1.734	2.507	"recently_learned_faces"	495.847	495.093
496.752	"famous_faces_baseline"	0	"right"	1.908	2.508	"famous_faces_baseline"	499.234	498.66
500.33	"recently_learned_faces_false_combination"	0	"left"	1.837	2.507	"recently_learned_faces"	502.823	502.167
503.873	"famous_faces_false_combination"	1	"right"	1.943	2.508	"famous_faces"	506.361	505.816
507.167	"recently_learned_faces_baseline"	0	"right"	1.148	2.507	"recently_learned_faces_baseline"	509.648	508.315
510.744	"famous_faces_baseline"	0	"left"	1.055	2.508	"famous_faces_baseline"	513.237	511.799
514.188	"recently_learned_faces_false_combination"	0	"left"	1.353	2.507	"recently_learned_faces"	516.675	515.541
517.732	"famous_faces_baseline"	0	"right"	1.238	2.507	"famous_faces_baseline"	520.214	518.97
521.259	"famous_faces_false_combination"	1	"right"	2.097	2.524	"famous_faces"	523.753	523.356
524.652	"recently_learned_faces_false_combination"	0	"left"	1.734	2.508	"recently_learned_faces"	527.14	526.386
530.436	"famous_faces_correct_combination"	0	"right"	1.44	2.524	"famous_faces"	532.931	531.876
533.78	"recently_learned_faces_false_combination"	1	"right"	1.548	2.507	"recently_learned_faces"	536.268	535.328
537.374	"recently_learned_faces_baseline"	0	"left"	1.199	2.507	"recently_learned_faces_baseline"	539.857	538.573
540.801	"recently_learned_faces_correct_combination"	0	"right"	1.75	2.524	"recently_learned_faces"	543.295	542.551
544.194	"famous_faces_correct_combination"	0	NA	NA	2.508	"famous_faces"	546.683	NA
547.788	"famous_faces_correct_combination"	1	"left"	1.585	2.508	"famous_faces"	550.272	549.373
551.332	"recently_learned_faces_false_combination"	0	"left"	1.348	2.508	"recently_learned_faces"	553.811	552.68
554.709	"famous_faces_baseline"	1	"left"	2.118	2.507	"famous_faces_baseline"	557.198	556.827
558.152	"famous_faces_false_combination"	1	"right"	1.716	2.508	"famous_faces"	560.636	559.868
561.847	"famous_faces_false_combination"	1	"right"	1.769	2.507	"famous_faces"	564.325	563.616
565.274	"famous_faces_false_combination"	1	"right"	2.206	2.507	"famous_faces"	567.763	567.48
568.667	"recently_learned_faces_false_combination"	1	"right"	1.708	2.508	"recently_learned_faces"	571.15	570.375
572.194	"recently_learned_faces_false_combination"	1	"right"	1.551	2.525	"recently_learned_faces"	574.689	573.745
577.744	"recently_learned_faces_baseline"	0	"right"	1.601	2.508	"recently_learned_faces_baseline"	580.229	579.345
581.439	"recently_learned_faces_baseline"	1	"right"	1.732	2.507	"recently_learned_faces_baseline"	583.918	583.171
584.816	"recently_learned_faces_false_combination"	1	"right"	2.137	2.507	"recently_learned_faces"	587.306	586.953
588.259	"famous_faces_correct_combination"	1	"left"	1.776	2.508	"famous_faces"	590.744	590.035
591.853	"recently_learned_faces_baseline"	0	"left"	1.097	2.508	"recently_learned_faces_baseline"	594.333	592.95
595.38	"famous_faces_correct_combination"	1	"left"	1.158	2.508	"famous_faces"	597.871	596.538
598.774	"famous_faces_baseline"	0	"right"	1.328	2.507	"famous_faces_baseline"	601.259	600.102
602.218	"recently_learned_faces_false_combination"	1	"right"	1.473	2.507	"recently_learned_faces"	604.697	603.691
605.644	"recently_learned_faces_false_combination"	0	"left"	2.276	2.508	"recently_learned_faces"	608.135	607.92
609.289	"famous_faces_baseline"	1	"right"	1.249	2.507	"famous_faces_baseline"	611.774	610.538
612.833	"famous_faces_baseline"	1	"right"	1.26	2.507	"famous_faces_baseline"	615.312	614.093
616.209	"recently_learned_faces_baseline"	0	"right"	1.286	2.508	"recently_learned_faces_baseline"	618.7	617.495
619.753	"famous_faces_correct_combination"	1	"left"	1.164	2.508	"famous_faces"	622.239	620.917
625.437	"famous_faces_correct_combination"	0	"right"	1.203	2.507	"famous_faces"	627.929	626.64
628.73	"famous_faces_false_combination"	1	"right"	1.204	2.508	"famous_faces"	631.216	629.934
632.274	"famous_faces_correct_combination"	1	"left"	1.753	2.508	"famous_faces"	634.754	634.027
635.851	"famous_faces_false_combination"	1	"right"	1.27	2.508	"famous_faces"	638.343	637.121
639.295	"recently_learned_faces_false_combination"	1	"right"	1.816	2.508	"recently_learned_faces"	641.781	641.111
642.689	"famous_faces_false_combination"	0	NA	NA	2.507	"famous_faces"	645.169	NA
646.366	"famous_faces_false_combination"	1	"right"	1.179	2.508	"famous_faces"	648.858	647.545
649.71	"recently_learned_faces_correct_combination"	1	"left"	1.161	2.507	"recently_learned_faces"	652.195	650.871
653.253	"famous_faces_baseline"	0	"right"	1.226	2.508	"famous_faces_baseline"	655.734	654.479
656.781	"recently_learned_faces_correct_combination"	0	NA	NA	2.507	"recently_learned_faces"	659.273	NA
660.325	"recently_learned_faces_false_combination"	0	"left"	1.321	2.507	"recently_learned_faces"	662.811	661.646
663.718	"famous_faces_baseline"	1	"right"	1.451	2.508	"famous_faces_baseline"	666.199	665.169
667.095	"famous_faces_false_combination"	1	"right"	1.752	2.507	"famous_faces"	669.587	668.847
672.795	"recently_learned_faces_correct_combination"	0	"right"	2.149	2.508	"recently_learned_faces"	675.276	674.944
676.222	"recently_learned_faces_baseline"	1	"left"	1.652	2.508	"recently_learned_faces_baseline"	678.714	677.874
679.866	"recently_learned_faces_correct_combination"	0	"right"	2.357	2.508	"recently_learned_faces"	682.353	682.223
683.31	"famous_faces_false_combination"	1	"right"	1.27	2.508	"famous_faces"	685.791	684.58
686.887	"recently_learned_faces_correct_combination"	0	NA	NA	2.508	"recently_learned_faces"	689.38	NA
690.331	"famous_faces_baseline"	0	"right"	1.913	2.507	"famous_faces_baseline"	692.818	692.244
693.775	"famous_faces_baseline"	1	"left"	0.793	2.507	"famous_faces_baseline"	696.256	694.568
697.151	"famous_faces_correct_combination"	1	"left"	1.591	2.508	"famous_faces"	699.644	698.742
700.695	"recently_learned_faces_false_combination"	0	"left"	1.594	2.508	"recently_learned_faces"	703.182	702.289
704.34	"recently_learned_faces_correct_combination"	1	"left"	1.022	2.507	"recently_learned_faces"	706.821	705.362
707.616	"recently_learned_faces_correct_combination"	1	"left"	1.277	2.508	"recently_learned_faces"	710.108	708.893
711.16	"famous_faces_baseline"	0	"right"	1.616	2.507	"famous_faces_baseline"	713.646	712.776
714.704	"recently_learned_faces_baseline"	0	"left"	1.433	2.507	"recently_learned_faces_baseline"	717.185	716.137
720.388	"famous_faces_false_combination"	1	"right"	1.403	2.507	"famous_faces"	722.876	721.791
723.731	"famous_faces_baseline"	0	"right"	1.093	2.507	"famous_faces_baseline"	726.213	724.824
727.258	"recently_learned_faces_false_combination"	0	"left"	2.232	2.508	"recently_learned_faces"	729.751	729.49
730.802	"famous_faces_correct_combination"	1	"left"	1.961	2.507	"famous_faces"	733.29	732.763
734.396	"recently_learned_faces_correct_combination"	1	"left"	1.686	2.508	"recently_learned_faces"	736.879	736.082
737.723	"recently_learned_faces_correct_combination"	1	"left"	1.171	2.507	"recently_learned_faces"	740.216	738.894
741.367	"famous_faces_correct_combination"	1	"left"	1.196	2.507	"famous_faces"	743.855	742.563
744.66	"recently_learned_faces_correct_combination"	1	"left"	1.367	2.508	"recently_learned_faces"	747.142	746.027
748.237	"recently_learned_faces_false_combination"	0	"left"	1.014	2.508	"recently_learned_faces"	750.731	749.251
751.781	"recently_learned_faces_baseline"	0	"left"	1.424	2.508	"recently_learned_faces_baseline"	754.27	753.205
755.225	"recently_learned_faces_correct_combination"	1	"left"	1.098	2.508	"recently_learned_faces"	757.708	756.323
758.652	"recently_learned_faces_false_combination"	0	"left"	1.488	2.524	"recently_learned_faces"	761.146	760.14
762.096	"recently_learned_faces_correct_combination"	0	"right"	1.266	2.507	"recently_learned_faces"	764.584	763.362
767.796	"recently_learned_faces_baseline"	0	"left"	0.929	2.507	"recently_learned_faces_baseline"	770.276	768.725
771.373	"famous_faces_false_combination"	1	"right"	1.991	2.508	"famous_faces"	773.865	773.364
774.717	"famous_faces_correct_combination"	0	"right"	0.924	2.507	"famous_faces"	777.202	775.641
778.311	"recently_learned_faces_false_combination"	0	"left"	1.145	2.507	"recently_learned_faces"	780.791	779.456
781.888	"famous_faces_baseline"	1	"left"	2.033	2.508	"famous_faces_baseline"	784.38	783.921
785.332	"famous_faces_correct_combination"	1	"left"	1.144	2.507	"famous_faces"	787.818	786.476
788.775	"famous_faces_correct_combination"	1	"left"	1.248	2.508	"famous_faces"	791.256	790.023
792.202	"famous_faces_correct_combination"	1	"left"	1.149	2.508	"famous_faces"	794.694	793.351
