onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
255.91	2.508	famous_faces_baseline	1	right	0.685	famous_faces_baseline	258.398	256.595
259.304	2.507	recently_learned_faces_correct_combination	1	left	1.882	recently_learned_faces	261.786	261.186
262.831	2.524	recently_learned_faces_correct_combination	1	left	1.113	recently_learned_faces	265.325	263.944
266.375	2.508	famous_faces_correct_combination	1	left	0.929	famous_faces	268.863	267.304
269.768	2.508	famous_faces_false_combination	1	right	0.963	famous_faces	272.251	270.731
273.145	2.524	famous_faces_correct_combination	1	left	0.857	famous_faces	275.639	274.002
276.689	2.508	famous_faces_baseline	1	left	1.122	famous_faces_baseline	279.177	277.811
280.133	2.507	recently_learned_faces_correct_combination	1	left	0.862	recently_learned_faces	282.615	280.995
283.71	2.508	famous_faces_false_combination	1	right	0.861	famous_faces	286.204	284.571
287.154	2.507	recently_learned_faces_correct_combination	0	right	1.959	recently_learned_faces	289.642	289.113
292.804	2.507	recently_learned_faces_correct_combination	1	left	1.062	recently_learned_faces	295.282	293.866
296.431	2.508	famous_faces_false_combination	1	right	1.565	famous_faces	298.921	297.996
299.825	2.507	famous_faces_false_combination	1	right	1.023	famous_faces	302.309	300.848
303.369	2.507	recently_learned_faces_baseline	1	right	0.838	recently_learned_faces_baseline	305.848	304.207
306.695	2.508	famous_faces_correct_combination	1	left	0.943	famous_faces	309.185	307.638
310.239	2.508	recently_learned_faces_baseline	1	left	0.813	recently_learned_faces_baseline	312.723	311.052
313.683	2.507	famous_faces_correct_combination	1	left	1.021	famous_faces	316.161	314.704
317.361	2.507	recently_learned_faces_correct_combination	1	left	1.342	recently_learned_faces	319.85	318.703
320.754	2.507	recently_learned_faces_false_combination	1	right	1.031	recently_learned_faces	323.238	321.785
324.298	2.507	recently_learned_faces_false_combination	1	right	1.702	recently_learned_faces	326.777	326
327.825	2.508	recently_learned_faces_correct_combination	1	left	1.042	recently_learned_faces	330.315	328.867
331.219	2.507	recently_learned_faces_baseline	1	right	2.001	recently_learned_faces_baseline	333.703	333.22
334.762	2.508	famous_faces_correct_combination	1	left	1.154	famous_faces	337.242	335.916
340.396	2.507	recently_learned_faces_baseline	1	left	0.714	recently_learned_faces_baseline	342.882	341.11
343.94	2.507	recently_learned_faces_baseline	1	right	0.841	recently_learned_faces_baseline	346.42	344.781
347.317	2.507	famous_faces_false_combination	1	right	1.452	famous_faces	349.808	348.769
350.71	2.508	recently_learned_faces_correct_combination	1	left	0.818	recently_learned_faces	353.196	351.528
354.254	2.507	famous_faces_false_combination	1	right	0.885	famous_faces	356.734	355.139
357.882	2.507	recently_learned_faces_baseline	1	right	1.032	recently_learned_faces_baseline	360.373	358.914
361.325	2.508	recently_learned_faces_baseline	1	left	1.013	recently_learned_faces_baseline	363.811	362.338
364.769	2.507	recently_learned_faces_false_combination	1	right	1.101	recently_learned_faces	367.249	365.87
368.145	2.508	famous_faces_false_combination	1	right	0.805	famous_faces	370.637	368.95
371.689	2.508	famous_faces_correct_combination	1	left	0.947	famous_faces	374.175	372.636
375.334	2.507	famous_faces_false_combination	1	right	0.923	famous_faces	377.814	376.257
378.61	2.508	recently_learned_faces_baseline	1	right	1.118	recently_learned_faces_baseline	381.101	379.728
382.154	2.507	recently_learned_faces_false_combination	1	right	1.032	recently_learned_faces	384.639	383.186
387.888	2.524	recently_learned_faces_baseline	1	left	0.974	recently_learned_faces_baseline	390.381	388.862
391.281	2.508	famous_faces_false_combination	1	right	1.982	famous_faces	393.768	393.263
394.725	2.507	famous_faces_correct_combination	1	left	1.311	famous_faces	397.206	396.036
398.402	2.508	recently_learned_faces_baseline	1	right	0.841	recently_learned_faces_baseline	400.895	399.243
401.796	2.507	recently_learned_faces_correct_combination	1	left	1.938	recently_learned_faces	404.283	403.734
405.189	2.508	famous_faces_correct_combination	1	left	0.91	famous_faces	407.671	406.099
408.717	2.507	recently_learned_faces_false_combination	1	right	1.067	recently_learned_faces	411.209	409.784
412.361	2.507	famous_faces_correct_combination	1	left	0.958	famous_faces	414.848	413.319
415.804	2.508	famous_faces_false_combination	1	right	1.153	famous_faces	418.286	416.957
419.231	2.508	famous_faces_baseline	1	right	1.025	famous_faces_baseline	421.724	420.256
422.825	2.508	famous_faces_correct_combination	1	left	0.984	famous_faces	425.313	423.809
426.169	2.507	famous_faces_baseline	1	right	1.036	famous_faces_baseline	428.65	427.205
429.696	2.507	famous_faces_baseline	1	left	0.851	famous_faces_baseline	432.189	430.547
435.246	2.507	recently_learned_faces_baseline	1	left	1.099	recently_learned_faces_baseline	437.729	436.345
438.84	2.507	recently_learned_faces_false_combination	1	right	1.15	recently_learned_faces	441.318	439.99
442.267	2.507	recently_learned_faces_correct_combination	1	left	0.909	recently_learned_faces	444.756	443.176
445.861	2.507	recently_learned_faces_baseline	1	left	0.934	recently_learned_faces_baseline	448.345	446.795
449.405	2.507	recently_learned_faces_false_combination	1	right	1.349	recently_learned_faces	451.883	450.754
452.781	2.508	recently_learned_faces_baseline	1	left	0.864	recently_learned_faces_baseline	455.271	453.645
456.376	2.507	recently_learned_faces_baseline	1	left	0.866	recently_learned_faces_baseline	458.86	457.242
459.719	2.507	famous_faces_baseline	1	left	0.699	famous_faces_baseline	462.197	460.418
463.296	2.508	famous_faces_correct_combination	1	left	0.989	famous_faces	465.786	464.285
466.639	2.508	famous_faces_baseline	1	right	0.739	famous_faces_baseline	469.123	467.378
470.284	2.507	famous_faces_false_combination	1	right	1.296	famous_faces	472.762	471.58
473.811	2.507	famous_faces_false_combination	1	right	0.907	famous_faces	476.3	474.718
477.104	2.508	recently_learned_faces_baseline	1	left	0.703	recently_learned_faces_baseline	479.587	477.807
482.888	2.507	famous_faces_baseline	1	right	0.892	famous_faces_baseline	485.379	483.78
486.281	2.508	recently_learned_faces_correct_combination	1	left	1.162	recently_learned_faces	488.766	487.443
489.825	2.508	recently_learned_faces_baseline	1	left	1.04	recently_learned_faces_baseline	492.305	490.865
493.202	2.508	recently_learned_faces_correct_combination	1	left	0.973	recently_learned_faces	495.693	494.175
496.896	2.508	famous_faces_baseline	1	left	0.823	famous_faces_baseline	499.382	497.719
500.34	2.508	recently_learned_faces_false_combination	1	right	0.908	recently_learned_faces	502.82	501.248
503.717	2.507	famous_faces_false_combination	1	right	1.267	famous_faces	506.207	504.984
507.16	2.508	recently_learned_faces_baseline	1	left	0.946	recently_learned_faces_baseline	509.645	508.106
510.855	2.507	famous_faces_baseline	1	right	0.774	famous_faces_baseline	513.334	511.629
514.232	2.507	recently_learned_faces_false_combination	1	right	0.964	recently_learned_faces	516.722	515.196
517.826	2.507	famous_faces_baseline	1	left	0.647	famous_faces_baseline	520.311	518.473
521.169	2.507	famous_faces_false_combination	0	left	0.829	famous_faces	523.648	521.998
524.746	2.508	recently_learned_faces_false_combination	1	right	1.309	recently_learned_faces	527.237	526.055
530.346	2.508	famous_faces_correct_combination	1	left	0.83	famous_faces	532.828	531.176
533.924	2.524	recently_learned_faces_false_combination	1	right	1.047	recently_learned_faces	536.417	534.971
537.267	2.507	recently_learned_faces_baseline	1	right	1.107	recently_learned_faces_baseline	539.754	538.374
540.711	2.507	recently_learned_faces_correct_combination	1	left	1.065	recently_learned_faces	543.192	541.776
544.338	2.508	famous_faces_correct_combination	1	left	0.836	famous_faces	546.831	545.174
547.732	2.507	famous_faces_correct_combination	1	left	1.051	famous_faces	550.218	548.783
551.175	2.508	recently_learned_faces_false_combination	1	right	1.322	recently_learned_faces	553.656	552.497
554.753	2.507	famous_faces_baseline	1	left	0.926	famous_faces_baseline	557.245	555.679
558.296	2.508	famous_faces_false_combination	1	right	1.163	famous_faces	560.784	559.459
561.84	2.508	famous_faces_false_combination	1	right	1.627	famous_faces	564.322	563.467
565.217	2.524	famous_faces_false_combination	1	right	1.55	famous_faces	567.71	566.767
568.761	2.507	recently_learned_faces_false_combination	1	right	1.019	recently_learned_faces	571.249	569.78
572.104	2.508	recently_learned_faces_false_combination	1	right	1.327	recently_learned_faces	574.586	573.431
577.938	2.508	recently_learned_faces_baseline	1	left	0.838	recently_learned_faces_baseline	580.427	578.776
581.232	2.507	recently_learned_faces_baseline	1	right	1.097	recently_learned_faces_baseline	583.714	582.329
584.809	2.524	recently_learned_faces_false_combination	1	right	1.84	recently_learned_faces	587.303	586.649
588.253	2.507	famous_faces_correct_combination	1	left	0.868	famous_faces	590.741	589.121
591.847	2.507	recently_learned_faces_baseline	1	right	0.71	recently_learned_faces_baseline	594.33	592.557
595.273	2.525	famous_faces_correct_combination	1	left	0.937	famous_faces	597.768	596.21
598.717	2.508	famous_faces_baseline	1	left	0.966	famous_faces_baseline	601.206	599.683
602.361	2.508	recently_learned_faces_false_combination	1	right	0.953	recently_learned_faces	604.845	603.314
605.638	2.524	recently_learned_faces_false_combination	1	right	1.168	recently_learned_faces	608.132	606.806
609.282	2.507	famous_faces_baseline	1	right	0.872	famous_faces_baseline	611.771	610.154
612.726	2.507	famous_faces_baseline	1	right	0.919	famous_faces_baseline	615.209	613.645
616.102	2.525	recently_learned_faces_baseline	1	left	1.019	recently_learned_faces_baseline	618.597	617.121
619.797	2.507	famous_faces_correct_combination	1	left	1.077	famous_faces	622.286	620.874
625.43	2.374	famous_faces_correct_combination	1	left	0.818	famous_faces	627.775	626.248
628.874	2.507	famous_faces_false_combination	1	right	0.856	famous_faces	631.364	629.73
632.418	2.507	famous_faces_correct_combination	1	left	1.22	famous_faces	634.902	633.638
635.711	2.507	famous_faces_false_combination	1	right	0.846	famous_faces	638.189	636.557
639.288	2.508	recently_learned_faces_false_combination	1	right	1.615	recently_learned_faces	641.778	640.903
642.882	2.508	famous_faces_false_combination	1	right	1.106	famous_faces	645.367	643.988
646.326	2.507	famous_faces_false_combination	1	right	0.943	famous_faces	648.805	647.269
649.753	2.507	recently_learned_faces_correct_combination	1	left	0.787	recently_learned_faces	652.243	650.54
653.146	2.508	famous_faces_baseline	1	left	0.961	famous_faces_baseline	655.631	654.107
656.69	2.508	recently_learned_faces_correct_combination	1	left	0.997	recently_learned_faces	659.169	657.687
660.267	2.508	recently_learned_faces_false_combination	1	right	1.247	recently_learned_faces	662.758	661.514
663.711	2.508	famous_faces_baseline	1	right	0.895	famous_faces_baseline	666.196	664.606
667.305	2.508	famous_faces_false_combination	1	right	0.927	famous_faces	669.785	668.232
672.788	2.508	recently_learned_faces_correct_combination	1	left	0.898	recently_learned_faces	675.274	673.686
676.432	2.508	recently_learned_faces_baseline	1	left	0.941	recently_learned_faces_baseline	678.913	677.373
679.859	2.508	recently_learned_faces_correct_combination	1	left	0.934	recently_learned_faces	682.351	680.793
683.303	2.507	famous_faces_false_combination	1	right	1.016	famous_faces	685.789	684.319
686.696	2.508	recently_learned_faces_correct_combination	1	left	1.74	recently_learned_faces	689.177	688.436
690.324	2.507	famous_faces_baseline	1	left	0.858	famous_faces_baseline	692.816	691.182
693.768	2.507	famous_faces_baseline	1	left	0.676	famous_faces_baseline	696.254	694.444
697.362	2.507	famous_faces_correct_combination	1	left	1.237	famous_faces	699.843	698.599
700.638	2.507	recently_learned_faces_false_combination	1	right	0.971	recently_learned_faces	703.13	701.609
704.182	2.507	recently_learned_faces_correct_combination	1	left	0.839	recently_learned_faces	706.668	705.021
707.826	2.508	recently_learned_faces_correct_combination	1	left	1.152	recently_learned_faces	710.307	708.978
711.253	2.524	famous_faces_baseline	1	left	1.051	famous_faces_baseline	713.745	712.304
714.697	2.507	recently_learned_faces_baseline	1	right	0.883	recently_learned_faces_baseline	717.183	715.58
720.38	2.524	famous_faces_false_combination	1	right	0.936	famous_faces	722.874	721.316
723.774	2.507	famous_faces_baseline	1	left	0.943	famous_faces_baseline	726.261	724.717
727.318	2.507	recently_learned_faces_false_combination	1	right	0.872	recently_learned_faces	729.8	728.19
730.694	2.525	famous_faces_correct_combination	1	left	0.797	famous_faces	733.188	731.491
734.389	2.507	recently_learned_faces_correct_combination	1	left	0.99	recently_learned_faces	736.877	735.379
737.782	2.508	recently_learned_faces_correct_combination	1	left	1.203	recently_learned_faces	740.265	738.985
741.36	2.524	famous_faces_correct_combination	1	left	1.464	famous_faces	743.854	742.824
744.653	2.507	recently_learned_faces_correct_combination	1	left	1.248	recently_learned_faces	747.141	745.901
748.197	2.507	recently_learned_faces_false_combination	1	right	0.857	recently_learned_faces	750.679	749.054
751.774	2.524	recently_learned_faces_baseline	1	right	0.785	recently_learned_faces_baseline	754.268	752.559
755.167	2.508	recently_learned_faces_correct_combination	1	left	0.885	recently_learned_faces	757.655	756.052
758.611	2.508	recently_learned_faces_false_combination	1	right	0.773	recently_learned_faces	761.093	759.384
762.239	2.524	recently_learned_faces_correct_combination	1	left	0.695	recently_learned_faces	764.732	762.934
767.738	2.508	recently_learned_faces_baseline	1	right	0.699	recently_learned_faces_baseline	770.222	768.437
771.332	2.508	famous_faces_false_combination	1	right	0.789	famous_faces	773.811	772.121
774.759	2.508	famous_faces_correct_combination	1	left	1.014	famous_faces	777.249	775.773
778.403	2.508	recently_learned_faces_false_combination	1	right	1.112	recently_learned_faces	780.888	779.515
781.847	2.508	famous_faces_baseline	1	left	0.97	famous_faces_baseline	784.326	782.817
785.374	2.508	famous_faces_correct_combination	1	left	0.919	famous_faces	787.864	786.293
788.768	2.507	famous_faces_correct_combination	1	left	1.1	famous_faces	791.252	789.868
792.312	2.507	famous_faces_correct_combination	1	left	1.009	famous_faces	794.791	793.321
