onset	trial_type
35.855	Auditory_Different
38.196	Auditory_Different
78.215	Auditory_Different
115.928	Auditory_Different
125.774	Auditory_Different
128.165	Auditory_Different
155.831	Auditory_Different
163.186	Auditory_Different
200.699	Auditory_Different
203.239	Auditory_Different
245.733	Auditory_Different
315.91	Auditory_Different
318.183	Auditory_Different
355.696	Auditory_Different
390.767	Auditory_Different
425.839	Auditory_Different
428.43	Auditory_Different
433.244	Auditory_Different
463.368	Auditory_Different
473.164	Auditory_Different
500.83	Auditory_Different
503.371	Auditory_Different
513.367	Auditory_Different
543.29	Auditory_Different
548.205	Auditory_Different
583.276	Auditory_Different
630.768	Auditory_Different
635.8	Auditory_Different
638.19	Auditory_Different
680.868	Auditory_Different
683.208	Auditory_Different
708.233	Auditory_Different
713.399	Auditory_Different
33.415	Auditory_Lure
83.297	Auditory_Lure
120.759	Auditory_Lure
123.384	Auditory_Lure
238.428	Auditory_Lure
270.942	Auditory_Lure
273.232	Auditory_Lure
280.688	Auditory_Lure
308.387	Auditory_Lure
310.778	Auditory_Lure
320.724	Auditory_Lure
353.322	Auditory_Lure
395.732	Auditory_Lure
430.87	Auditory_Lure
460.743	Auditory_Lure
465.909	Auditory_Lure
550.846	Auditory_Lure
588.308	Auditory_Lure
595.663	Auditory_Lure
598.305	Auditory_Lure
628.328	Auditory_Lure
670.821	Auditory_Lure
675.703	Auditory_Lure
678.327	Auditory_Lure
30.84	Auditory_Same
40.837	Auditory_Same
43.361	Auditory_Same
73.301	Auditory_Same
75.825	Auditory_Same
85.688	Auditory_Same
113.387	Auditory_Same
118.369	Auditory_Same
158.272	Auditory_Same
193.343	Auditory_Same
198.375	Auditory_Same
240.768	Auditory_Same
313.319	Auditory_Same
348.441	Auditory_Same
350.881	Auditory_Same
358.337	Auditory_Same
385.836	Auditory_Same
388.427	Auditory_Same
393.208	Auditory_Same
435.785	Auditory_Same
468.249	Auditory_Same
470.89	Auditory_Same
508.352	Auditory_Same
510.793	Auditory_Same
545.831	Auditory_Same
555.878	Auditory_Same
585.867	Auditory_Same
590.698	Auditory_Same
593.39	Auditory_Same
633.409	Auditory_Same
640.815	Auditory_Same
668.28	Auditory_Same
715.789	Auditory_Same
718.23	Auditory_Same
18.353	Visual_Different
50.75	Visual_Different
55.915	Visual_Different
93.394	Visual_Different
98.326	Visual_Different
140.92	Visual_Different
173.283	Visual_Different
183.38	Visual_Different
185.72	Visual_Different
215.927	Visual_Different
220.809	Visual_Different
223.333	Visual_Different
258.271	Visual_Different
295.699	Visual_Different
298.291	Visual_Different
333.312	Visual_Different
365.792	Visual_Different
368.333	Visual_Different
378.38	Visual_Different
403.288	Visual_Different
443.291	Visual_Different
445.732	Visual_Different
453.237	Visual_Different
488.242	Visual_Different
490.883	Visual_Different
528.195	Visual_Different
530.786	Visual_Different
565.824	Visual_Different
575.77	Visual_Different
610.708	Visual_Different
618.364	Visual_Different
620.705	Visual_Different
660.875	Visual_Different
690.831	Visual_Different
693.372	Visual_Different
698.187	Visual_Different
15.762	Visual_Lure
53.374	Visual_Lure
63.388	Visual_Lure
65.711	Visual_Lure
100.699	Visual_Lure
103.391	Visual_Lure
135.788	Visual_Lure
138.379	Visual_Lure
145.784	Visual_Lure
178.298	Visual_Lure
180.689	Visual_Lure
213.236	Visual_Lure
263.386	Visual_Lure
288.294	Visual_Lure
290.735	Visual_Lure
300.882	Visual_Lure
335.702	Visual_Lure
338.394	Visual_Lure
370.707	Visual_Lure
408.32	Visual_Lure
415.775	Visual_Lure
450.696	Visual_Lure
483.428	Visual_Lure
493.274	Visual_Lure
520.89	Visual_Lure
525.754	Visual_Lure
563.233	Visual_Lure
568.265	Visual_Lure
608.368	Visual_Lure
613.249	Visual_Lure
615.84	Visual_Lure
650.728	Visual_Lure
653.319	Visual_Lure
658.25	Visual_Lure
695.763	Visual_Lure
10.847	Visual_Same
13.237	Visual_Same
20.894	Visual_Same
58.306	Visual_Same
60.746	Visual_Same
95.734	Visual_Same
105.781	Visual_Same
143.36	Visual_Same
170.742	Visual_Same
175.874	Visual_Same
225.673	Visual_Same
228.264	Visual_Same
253.44	Visual_Same
255.88	Visual_Same
260.795	Visual_Same
293.359	Visual_Same
328.28	Visual_Same
330.871	Visual_Same
340.818	Visual_Same
373.348	Visual_Same
375.739	Visual_Same
405.929	Visual_Same
410.693	Visual_Same
413.335	Visual_Same
448.406	Visual_Same
480.887	Visual_Same
485.818	Visual_Same
533.377	Visual_Same
535.818	Visual_Same
570.906	Visual_Same
573.33	Visual_Same
605.927	Visual_Same
655.71	Visual_Same
700.828	Visual_Same
