"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.668	"Contingent"	NA	NA	0.017	10.668	NA
11.337	"Contingent"	"left"	2.421	2.808	14.131	13.758
14.881	"Contingent"	"left"	1.017	2.808	17.672	15.898
18.424	"Contingent"	"left"	1.376	2.809	21.212	19.8
21.718	"Contingent"	"right"	2.634	2.808	24.501	24.352
25.262	"NonContingent"	"right"	1.844	2.791	28.041	27.106
28.889	"Contingent"	"left"	2.038	2.808	31.682	30.927
32.333	"Contingent"	"left"	1.956	2.808	35.122	34.289
35.776	"Contingent"	"left"	1.061	2.809	38.562	36.837
39.17	"NonContingent"	"right"	1.737	2.808	41.952	40.907
42.847	"Contingent"	"left"	1.871	2.809	45.643	44.718
46.191	"NonContingent"	"right"	1.872	2.808	48.982	48.063
49.785	"NonContingent"	"right"	2.291	2.808	52.573	52.076
55.301	"NonContingent"	"left"	2.332	2.808	58.089	57.633
58.895	"Contingent"	"left"	0.946	2.809	61.68	59.841
62.439	"NonContingent"	"right"	1.88	2.792	65.22	64.319
65.816	"NonContingent"	"right"	0.937	2.808	68.61	66.753
69.209	"Contingent"	"right"	1.677	2.809	72	70.886
72.904	"Contingent"	"left"	1.179	2.808	75.691	74.083
76.297	"Contingent"	"left"	0.81	2.808	79.081	77.107
79.741	"NonContingent"	"left"	2.736	2.791	82.521	82.477
83.168	"Contingent"	"left"	2.005	2.808	85.961	85.173
86.812	"NonContingent"	"right"	1.047	2.808	89.602	87.859
90.255	"Contingent"	"right"	2.1	2.809	93.042	92.355
93.699	"Contingent"	"left"	1.536	2.808	96.482	95.235
97.343	"Contingent"	"right"	1.048	2.792	100.123	98.391
103.094	"Contingent"	"left"	1.994	2.607	105.688	105.088
106.337	"Contingent"	"left"	0.8	2.808	109.128	107.137
109.73	"NonContingent"	"right"	1.761	2.808	112.518	111.491
113.274	"NonContingent"	"right"	1.5	2.808	116.058	114.774
116.918	"NonContingent"	"right"	1.589	2.792	119.699	118.507
120.245	"NonContingent"	"right"	1.176	2.808	123.038	121.421
123.789	"Contingent"	"left"	1.222	2.808	126.579	125.011
127.182	"Contingent"	"right"	0.905	2.808	129.969	128.087
130.876	"Contingent"	"left"	0.713	2.809	133.66	131.589
134.32	"NonContingent"	"right"	1.815	2.792	137.1	136.135
137.647	"Contingent"	"right"	1.863	2.808	140.439	139.51
141.191	"Contingent"	"right"	1.406	2.808	143.979	142.597
144.835	"NonContingent"	"right"	1.478	2.808	147.62	146.313
150.351	"Contingent"	"left"	1.321	2.809	153.137	151.672
153.745	"NonContingent"	"right"	1.397	2.808	156.527	155.142
157.439	"Contingent"	"left"	1.982	2.792	160.218	159.421
160.766	"NonContingent"	"right"	0.938	2.808	163.557	161.704
164.36	"NonContingent"	"right"	1.362	2.808	167.148	165.722
167.753	"NonContingent"	"right"	1.013	2.808	170.537	168.766
171.397	"NonContingent"	"right"	0.869	2.792	174.178	172.266
174.674	"NonContingent"	"left"	2.097	2.808	177.467	176.771
178.318	"Contingent"	"left"	0.874	2.808	181.108	179.192
181.761	"NonContingent"	"right"	1.8	2.809	184.548	183.561
185.155	"Contingent"	"left"	0.668	2.808	187.938	185.823
188.699	"Contingent"	"right"	1.135	2.791	191.478	189.834
192.276	"NonContingent"	"right"	1.355	2.809	195.069	193.631
197.893	"Contingent"	"right"	1.044	2.808	200.686	198.937
201.236	"NonContingent"	"right"	1.143	2.809	204.025	202.379
204.83	"NonContingent"	"right"	0.918	2.809	207.616	205.748
208.424	"NonContingent"	"right"	1.535	2.809	211.207	209.959
211.751	"NonContingent"	"right"	0.898	2.808	214.546	212.649
215.194	"NonContingent"	"right"	0.978	2.809	217.986	216.172
218.789	"NonContingent"	"right"	1.92	2.808	221.577	220.709
222.383	"NonContingent"	"right"	0.867	2.808	225.168	223.25
225.726	"NonContingent"	"right"	1.784	2.808	228.507	227.51
229.303	"Contingent"	"right"	1.306	2.809	232.098	230.609
232.697	"Contingent"	"left"	0.824	2.808	235.487	233.521
236.14	"Contingent"	"left"	1.062	2.809	238.927	237.202
239.835	"Contingent"	"right"	1.618	2.808	242.618	241.453
245.401	"NonContingent"	"right"	2.013	2.809	248.185	247.414
248.845	"NonContingent"	"right"	0.682	2.791	251.625	249.527
252.422	"Contingent"	"left"	2.056	2.809	255.216	254.478
255.715	"NonContingent"	"right"	1.223	2.809	258.505	256.938
259.259	"NonContingent"	"right"	0.798	2.809	262.045	260.057
262.803	"Contingent"	"left"	1.616	2.808	265.586	264.419
266.247	"Contingent"	"left"	2	2.791	269.026	268.247
269.674	"NonContingent"	"right"	0.973	2.808	272.466	270.647
273.368	"Contingent"	"right"	1.149	2.808	276.157	274.517
276.812	"NonContingent"	"right"	0.938	2.808	279.597	277.75
280.155	"NonContingent"	"right"	1.559	2.808	282.936	281.714
283.832	"NonContingent"	"right"	1.459	2.809	286.627	285.291
287.176	"Contingent"	"left"	1.006	2.808	289.966	288.182
292.96	"NonContingent"	"right"	1.528	2.741	295.683	294.488
296.286	"NonContingent"	"right"	0.883	2.809	299.072	297.169
299.93	"NonContingent"	"right"	0.951	2.809	302.713	300.881
303.207	"Contingent"	"right"	0.954	2.808	306.002	304.161
306.801	"NonContingent"	"right"	0.821	2.808	309.593	307.622
310.194	"NonContingent"	"right"	1.393	2.809	312.983	311.587
313.839	"Contingent"	"left"	1.534	2.808	316.624	315.373
317.232	"NonContingent"	"right"	1.85	2.808	320.013	319.082
320.759	"Contingent"	"right"	1.228	2.809	323.554	321.987
324.353	"Contingent"	"left"	1.141	2.809	327.145	325.494
327.747	"Contingent"	"left"	1.935	2.808	330.535	329.682
