onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
10.738	1.789	Visual_Different	1	left	1.26	12.527	11.998
13.279	1.789	Visual_Different	1	left	1.083	15.068	14.362
15.82	1.788	Visual_Lure	1	left	0.714	17.608	16.534
18.361	1.788	Visual_Different	1	left	0.382	20.149	18.743
20.902	1.772	Visual_Same	0	left	0.721	22.674	21.623
28.391	1.788	Auditory_Lure	0	NA	NA	30.179	NA
30.781	1.789	Auditory_Same	1	right	0.732	32.57	31.513
33.322	1.789	Auditory_Lure	1	left	1.438	35.111	34.76
35.712	1.789	Auditory_Different	0	NA	NA	37.501	NA
38.387	1.789	Auditory_Different	1	left	1.284	40.176	39.671
40.778	1.788	Auditory_Same	0	left	0.909	42.566	41.687
43.168	1.789	Auditory_Same	1	right	1.009	44.957	44.177
50.741	1.788	Visual_Same	1	right	1.001	52.529	51.742
53.382	1.788	Visual_Lure	1	left	1.344	55.17	54.726
55.772	1.789	Visual_Different	1	left	1.006	57.561	56.778
58.296	1.789	Visual_Lure	1	left	1.112	60.085	59.408
60.887	1.789	Visual_Lure	1	left	0.873	62.676	61.76
63.178	1.788	Visual_Different	1	left	1.005	64.966	64.183
65.869	1.789	Visual_Different	1	left	0.788	67.658	66.657
73.441	1.789	Auditory_Same	1	right	0.719	75.23	74.16
75.882	1.789	Auditory_Different	0	right	1.027	77.671	76.909
78.273	1.788	Auditory_Same	0	left	0.871	80.061	79.144
80.847	1.789	Auditory_Lure	0	right	1.05	82.636	81.897
83.288	1.788	Auditory_Lure	1	left	1.217	85.076	84.505
85.728	1.789	Auditory_Different	1	left	1.064	87.517	86.792
88.369	1.789	Auditory_Different	1	left	1.395	90.158	89.764
95.842	1.788	Visual_Different	1	left	1.286	97.63	97.128
98.382	1.789	Visual_Lure	1	left	1.038	100.171	99.42
100.773	1.789	Visual_Different	1	left	0.735	102.562	101.508
103.347	1.789	Visual_Same	0	left	0.493	105.136	103.84
105.888	1.789	Visual_Same	0	left	0.683	107.677	106.571
108.229	1.788	Visual_Lure	1	left	0.997	110.017	109.226
110.769	1.789	Visual_Lure	1	left	0.999	112.558	111.768
118.242	1.788	Auditory_Same	0	left	0.522	120.03	118.764
120.933	1.789	Auditory_Same	1	right	0.771	122.722	121.704
123.257	1.788	Auditory_Different	1	left	1.169	125.045	124.426
125.798	1.788	Auditory_Same	1	right	0.943	127.586	126.741
128.188	1.789	Auditory_Lure	1	left	1.275	129.977	129.463
135.744	1.788	Visual_Lure	1	left	1.226	137.532	136.97
138.285	1.772	Visual_Lure	1	left	0.894	140.057	139.179
140.859	1.789	Visual_Same	0	left	0.542	142.648	141.401
143.3	1.788	Visual_Different	1	left	1.461	145.088	144.761
145.69	1.789	Visual_Different	1	left	1.189	147.479	146.879
148.381	1.789	Visual_Lure	1	left	0.962	150.17	149.343
155.887	1.789	Auditory_Lure	1	left	1.456	157.676	157.343
158.428	1.789	Auditory_Different	1	left	1.18	160.217	159.608
160.768	1.789	Auditory_Same	0	left	0.949	162.557	161.717
163.343	1.788	Auditory_Different	1	left	1.298	165.131	164.641
165.783	1.789	Auditory_Different	0	NA	NA	167.572	NA
168.174	1.788	Auditory_Same	0	left	0.935	169.962	169.109
170.815	1.789	Auditory_Same	0	left	0.854	172.604	171.669
178.337	1.789	Visual_Same	0	left	1.492	180.126	179.829
180.778	1.789	Visual_Different	1	left	1.384	182.567	182.162
183.369	1.789	Visual_Same	0	left	0.767	185.158	184.136
185.91	1.772	Visual_Lure	1	left	1.083	187.682	186.993
188.183	1.789	Visual_Lure	1	left	0.895	189.972	189.078
190.825	1.788	Visual_Different	1	left	1.425	192.613	192.25
193.215	1.789	Visual_Different	1	left	0.723	195.004	193.938
200.738	1.788	Auditory_Same	0	left	0.727	202.526	201.465
203.329	1.788	Auditory_Same	1	right	1.678	205.117	205.007
205.769	1.789	Auditory_Different	1	left	1.661	207.558	207.43
208.394	1.788	Auditory_Lure	1	left	0.836	210.182	209.23
210.784	1.789	Auditory_Lure	1	left	1.054	212.573	211.838
213.175	1.788	Auditory_Same	1	right	1.125	214.963	214.3
220.931	1.789	Visual_Same	1	right	1.597	222.72	222.528
223.321	1.789	Visual_Same	1	right	0.736	225.11	224.057
225.712	1.789	Visual_Lure	1	left	0.915	227.501	226.627
228.253	1.788	Visual_Different	1	left	1.612	230.041	229.865
230.794	1.788	Visual_Same	1	right	1.095	232.582	231.889
238.383	1.789	Auditory_Same	1	right	0.72	240.172	239.103
240.924	1.789	Auditory_Same	1	right	0.956	242.713	241.88
243.264	1.789	Auditory_Lure	0	right	1.101	245.053	244.365
245.705	1.788	Auditory_Different	0	right	1.276	247.493	246.981
248.329	1.789	Auditory_Same	0	left	1.05	250.118	249.379
255.735	1.788	Visual_Lure	0	NA	NA	257.523	NA
258.426	1.789	Visual_Same	0	left	0.697	260.215	259.123
260.867	1.788	Visual_Lure	0	right	1.61	262.655	262.477
263.391	1.788	Visual_Different	1	left	0.748	265.179	264.139
265.681	1.789	Visual_Different	1	left	1.351	267.47	267.032
268.222	1.789	Visual_Same	1	right	0.924	270.011	269.146
270.813	1.789	Visual_Same	1	right	1.208	272.602	272.021
278.285	1.789	Auditory_Different	0	NA	NA	280.074	NA
280.926	1.789	Auditory_Same	1	right	1.174	282.715	282.1
283.317	1.789	Auditory_Lure	1	left	1.136	285.106	284.453
285.891	1.789	Auditory_Same	1	right	1.65	287.68	287.541
288.282	1.788	Auditory_Same	0	left	0.801	290.07	289.083
290.672	1.789	Auditory_Lure	1	left	1.091	292.461	291.763
293.313	1.789	Auditory_Lure	1	left	0.977	295.102	294.29
300.836	1.788	Visual_Same	1	right	0.749	302.624	301.585
303.427	1.788	Visual_Lure	1	left	0.897	305.215	304.324
305.817	1.789	Visual_Same	1	right	1.391	307.606	307.208
308.341	1.789	Visual_Different	1	left	1.085	310.13	309.426
310.682	1.788	Visual_Different	1	left	0.951	312.47	311.633
313.223	1.788	Visual_Lure	1	left	1.02	315.011	314.243
320.778	1.789	Auditory_Different	0	right	0.586	322.567	321.364
323.42	1.788	Auditory_Different	0	right	1.289	325.208	324.709
325.76	1.789	Auditory_Lure	1	left	0.765	327.549	326.525
328.351	1.789	Auditory_Different	0	NA	NA	330.14	NA
330.675	1.788	Auditory_Same	0	left	0.568	332.463	331.243
338.23	1.789	Visual_Different	1	left	1.627	340.019	339.857
340.922	1.788	Visual_Different	1	left	1.113	342.71	342.035
343.362	1.789	Visual_Lure	1	left	1.204	345.151	344.566
345.803	1.789	Visual_Same	1	right	1.328	347.592	347.131
348.227	1.789	Visual_Same	1	right	1.042	350.016	349.269
350.868	1.789	Visual_Different	1	left	0.973	352.657	351.841
358.34	1.789	Auditory_Different	1	left	1.014	360.129	359.354
360.865	1.788	Auditory_Same	1	right	1.156	362.653	362.021
363.405	1.789	Auditory_Different	1	left	1.574	365.194	364.979
365.796	1.789	Auditory_Lure	1	left	1.14	367.585	366.936
368.186	1.789	Auditory_Lure	1	left	1.524	369.975	369.71
370.727	1.772	Auditory_Same	1	right	1.23	372.499	371.957
378.283	1.789	Visual_Different	1	left	1.06	380.072	379.343
380.874	1.789	Visual_Same	0	left	0.649	382.663	381.523
383.214	1.772	Visual_Lure	1	left	1.302	384.986	384.516
385.789	1.788	Visual_Same	1	right	1.317	387.577	387.106
388.33	1.788	Visual_Same	1	right	1.138	390.118	389.468
390.77	1.789	Visual_Lure	1	left	1.505	392.559	392.275
393.211	1.789	Visual_Lure	1	left	1.03	395	394.241
400.884	1.788	Auditory_Different	1	left	1.34	402.672	402.224
403.224	1.789	Auditory_Different	1	left	0.969	405.013	404.193
405.798	1.789	Auditory_Lure	1	left	1.345	407.587	407.143
408.239	1.789	Auditory_Same	1	right	1.028	410.028	409.267
410.88	1.789	Auditory_Same	1	right	0.865	412.669	411.745
413.221	1.788	Auditory_Different	1	left	0.969	415.009	414.19
420.927	1.788	Visual_Lure	1	left	1.28	422.715	422.207
423.217	1.789	Visual_Lure	1	left	0.674	425.006	423.891
425.808	1.789	Visual_Different	1	left	0.779	427.597	426.587
428.198	1.789	Visual_Same	1	right	1.074	429.987	429.272
430.84	1.772	Visual_Lure	1	left	1.197	432.612	432.037
438.329	1.788	Auditory_Different	1	left	1.366	440.117	439.695
440.87	1.788	Auditory_Different	1	left	1.773	442.658	442.643
443.21	1.789	Auditory_Same	1	right	1.338	444.999	444.548
445.901	1.789	Auditory_Lure	1	left	1.722	447.69	447.623
448.175	1.788	Auditory_Different	1	left	0.88	449.963	449.055
455.931	1.789	Visual_Same	1	right	1.183	457.72	457.114
458.271	1.789	Visual_Same	1	right	0.801	460.06	459.072
460.862	1.772	Visual_Different	1	left	0.872	462.634	461.734
463.387	1.788	Visual_Same	1	right	1.306	465.175	464.693
465.777	1.789	Visual_Lure	1	left	1.016	467.566	466.793
473.433	1.789	Auditory_Lure	1	left	1.28	475.222	474.713
475.874	1.788	Auditory_Lure	1	left	1.2	477.662	477.074
478.298	1.788	Auditory_Different	1	left	1.142	480.086	479.44
480.738	1.789	Auditory_Same	1	right	1.008	482.527	481.746
483.279	1.789	Auditory_Lure	0	right	1.356	485.068	484.635
490.785	1.789	Visual_Different	1	left	1.096	492.574	491.881
493.209	1.788	Visual_Different	1	left	1.129	494.997	494.338
495.85	1.789	Visual_Same	0	left	0.494	497.639	496.344
498.19	1.789	Visual_Lure	1	left	0.905	499.979	499.095
500.731	1.789	Visual_Different	1	left	1.046	502.52	501.777
