onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
7.956	2.808	Contingent	left	2.302	10.741	10.258
11.299	2.809	Contingent	left	2.46	14.08	13.759
14.827	2.808	Contingent	left	1.537	17.621	16.364
18.37	2.809	Contingent	left	1.446	21.162	19.816
21.714	2.808	Contingent	right	2.169	24.501	23.883
25.258	2.808	NonContingent	right	1.597	28.041	26.855
28.802	2.791	Contingent	left	1.04	31.582	29.842
32.178	2.809	Contingent	left	1.56	34.972	33.738
35.873	2.808	Contingent	left	0.839	38.663	36.712
39.316	2.809	NonContingent	left	0.943	42.103	40.259
42.71	2.808	Contingent	left	0.995	45.492	43.705
46.254	2.791	NonContingent	right	1.264	49.033	47.518
49.781	2.808	NonContingent	right	1.343	52.574	51.124
55.297	2.809	NonContingent	right	1.309	58.089	56.606
58.841	2.809	Contingent	left	1.234	61.63	60.075
62.235	2.808	NonContingent	right	0.972	65.02	63.207
65.879	2.808	NonContingent	left	1.473	68.661	67.352
69.406	2.809	Contingent	right	2.083	72.201	71.489
72.8	2.808	Contingent	left	1.067	75.591	73.867
76.243	2.809	Contingent	left	1.029	79.031	77.272
79.837	2.809	NonContingent	left	1.339	82.622	81.176
83.381	2.792	Contingent	left	1.031	86.162	84.412
86.658	2.808	NonContingent	right	0.933	89.451	87.591
90.252	2.808	Contingent	left	1.096	93.042	91.348
93.645	2.809	Contingent	left	0.918	96.432	94.563
97.289	2.809	Contingent	right	1.049	100.073	98.338
102.856	2.808	Contingent	left	1.157	105.639	104.013
106.45	2.792	Contingent	left	1.038	109.23	107.488
109.727	2.808	NonContingent	left	1.448	112.519	111.175
113.371	2.808	NonContingent	left	1.203	116.16	114.574
116.764	2.809	NonContingent	left	1.053	119.549	117.817
120.208	2.808	NonContingent	left	1.451	122.989	121.659
123.735	2.808	Contingent	left	0.909	126.529	124.644
127.379	2.809	Contingent	right	1.349	130.17	128.728
130.773	2.808	Contingent	left	0.761	133.56	131.534
134.317	2.808	NonContingent	right	1.016	137.101	135.333
137.76	2.792	Contingent	left	1.509	140.541	139.269
141.338	2.808	Contingent	left	0.786	144.132	142.124
144.681	2.808	NonContingent	right	2.129	147.471	146.81
150.298	2.808	Contingent	left	0.728	153.087	151.026
153.842	2.808	NonContingent	right	1.336	156.628	155.178
157.235	2.808	Contingent	left	1.02	160.018	158.255
160.879	2.792	NonContingent	right	1.25	163.659	162.129
164.406	2.809	NonContingent	left	1.197	167.199	165.603
167.75	2.808	NonContingent	right	1.05	170.538	168.8
171.193	2.809	NonContingent	left	1.354	173.978	172.547
174.888	2.791	NonContingent	right	1.191	177.669	176.079
178.315	2.808	Contingent	left	0.886	181.109	179.201
181.758	2.809	NonContingent	right	1.301	184.549	183.059
185.352	2.809	Contingent	left	0.858	188.14	186.21
188.696	2.808	Contingent	left	1.037	191.479	189.733
192.139	2.792	NonContingent	left	1.596	194.919	193.735
197.806	2.792	Contingent	left	2.347	200.586	200.153
201.434	2.808	NonContingent	right	1.067	204.227	202.501
204.827	2.809	NonContingent	left	1.831	207.617	206.658
208.371	2.808	NonContingent	right	1.537	211.158	209.908
211.714	2.809	NonContingent	right	1.467	214.497	213.181
215.308	2.792	NonContingent	left	1.275	218.088	216.583
218.886	2.808	NonContingent	left	1.431	221.679	220.317
222.179	2.808	NonContingent	left	1.329	224.968	223.508
225.723	2.808	NonContingent	left	1.195	228.508	226.918
229.317	2.808	Contingent	left	1.426	232.099	230.743
232.844	2.809	Contingent	left	0.711	235.639	233.555
236.188	2.808	Contingent	left	0.844	238.978	237.032
239.782	2.808	Contingent	left	0.817	242.569	240.599
245.449	2.808	NonContingent	right	1.408	248.236	246.857
248.842	2.808	NonContingent	right	1.405	251.626	250.247
252.235	2.792	Contingent	left	0.99	255.016	253.225
255.863	2.808	NonContingent	right	1.296	258.657	257.159
259.256	2.809	NonContingent	right	1.201	262.046	260.457
262.85	2.809	Contingent	left	0.858	265.637	263.708
266.394	2.809	Contingent	left	0.854	269.177	267.248
269.788	2.791	NonContingent	left	1.008	272.567	270.796
273.165	2.808	Contingent	right	0.692	275.957	273.857
276.709	2.808	NonContingent	right	1.7	279.497	278.409
280.353	2.808	NonContingent	left	1.508	283.138	281.861
283.696	2.792	NonContingent	right	1.247	286.477	284.943
287.273	2.809	Contingent	left	0.772	290.068	288.045
292.89	2.809	NonContingent	right	0.94	295.685	293.83
296.334	2.808	NonContingent	right	1.806	299.125	298.14
299.727	2.809	NonContingent	left	0.982	302.515	300.709
303.422	2.808	Contingent	right	1.991	306.206	305.413
306.765	2.792	NonContingent	right	0.745	309.545	307.51
310.392	2.809	NonContingent	left	1.067	313.186	311.459
313.836	2.808	Contingent	left	0.995	316.626	314.831
317.229	2.809	NonContingent	left	1.181	320.015	318.41
320.773	2.809	Contingent	left	1.221	323.556	321.994
324.167	2.792	Contingent	left	0.944	326.946	325.111
327.694	2.808	Contingent	left	0.93	330.486	328.624
331.138	2.808	Contingent	left	0.648	333.926	331.786
334.732	2.808	NonContingent	left	0.795	337.517	335.527
340.349	2.808	NonContingent	left	0.801	343.134	341.15
343.892	2.809	Contingent	left	0.734	346.675	344.626
347.269	2.809	NonContingent	left	0.681	350.064	347.95
350.713	2.808	Contingent	left	0.666	353.504	351.379
354.407	2.809	Contingent	left	0.809	357.195	355.216
357.7	2.809	Contingent	left	0.843	360.484	358.543
361.395	2.791	Contingent	left	1.047	364.175	362.442
364.771	2.809	Contingent	left	0.605	367.565	365.376
368.215	2.808	Contingent	left	1.029	371.005	369.244
371.809	2.808	Contingent	left	0.765	374.596	372.574
375.253	2.808	NonContingent	left	0.982	378.036	376.235
378.696	2.792	NonContingent	left	0.892	381.476	379.588
382.123	2.809	Contingent	left	1.354	384.916	383.477
387.941	2.808	NonContingent	left	1.568	390.733	389.509
391.384	2.809	Contingent	left	2.61	394.173	393.994
394.828	2.808	NonContingent	right	1.363	397.613	396.191
398.271	2.792	Contingent	left	1.4	401.053	399.671
401.698	2.809	NonContingent	left	1.791	404.493	403.489
405.343	2.808	NonContingent	left	1.931	408.134	407.274
