onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
164.362	2.808	NonContingent	NA	NA	167.149	NA
167.806	2.808	NonContingent	NA	NA	170.589	NA
171.249	2.792	NonContingent	left	1.529	174.029	172.778
174.827	2.808	NonContingent	left	0.811	177.62	175.638
178.17	2.808	Contingent	left	0.777	180.959	178.947
181.864	2.809	NonContingent	right	1.421	184.65	183.285
185.207	2.809	Contingent	left	1.139	187.989	186.346
188.785	2.808	Contingent	right	1.162	191.58	189.947
192.228	2.809	NonContingent	left	1.224	195.02	193.452
197.745	2.808	Contingent	left	1.654	200.536	199.399
201.339	2.808	NonContingent	right	0.939	204.127	202.278
204.883	2.808	NonContingent	left	1.881	207.668	206.764
208.276	2.792	NonContingent	left	2.115	211.057	210.391
211.904	2.808	NonContingent	left	1.448	214.698	213.352
215.197	2.808	NonContingent	left	2.542	217.987	217.739
218.741	2.808	NonContingent	left	2.028	221.527	220.769
222.385	2.809	NonContingent	left	1.628	225.168	224.013
225.829	2.808	NonContingent	NA	NA	228.608	NA
229.256	2.808	Contingent	right	2.523	232.048	231.779
232.699	2.809	Contingent	left	0.719	235.488	233.418
236.293	2.809	Contingent	left	0.7	239.079	236.993
239.837	2.809	Contingent	right	1.597	242.619	241.434
245.354	2.808	NonContingent	left	2.212	248.136	247.566
248.948	2.791	NonContingent	left	1.15	251.727	250.098
252.274	2.809	Contingent	left	1.243	255.066	253.517
255.718	2.808	NonContingent	left	1.893	258.506	257.611
259.362	2.809	NonContingent	left	1.299	262.147	260.661
262.706	2.791	Contingent	right	1.21	265.486	263.916
266.383	2.809	Contingent	right	1.445	269.177	267.828
269.727	2.808	NonContingent	right	1.259	272.516	270.986
273.321	2.808	Contingent	right	1.203	276.107	274.524
276.764	2.809	NonContingent	left	1.18	279.547	277.944
280.208	2.791	NonContingent	left	1.353	282.987	281.561
283.635	2.808	NonContingent	right	2.161	286.427	285.796
287.229	2.808	Contingent	left	0.749	290.018	287.978
292.745	2.809	NonContingent	left	1.22	295.534	293.965
296.339	2.809	NonContingent	left	2.052	299.125	298.391
299.883	2.809	NonContingent	left	1.594	302.666	301.477
303.41	2.809	Contingent	left	1.398	306.206	304.808
306.754	2.808	NonContingent	right	2.025	309.545	308.779
310.298	2.808	NonContingent	left	2.027	313.086	312.325
313.892	2.808	Contingent	left	1.669	316.677	315.561
317.235	2.792	NonContingent	right	1.842	320.016	319.077
320.662	2.808	Contingent	left	0.987	323.456	321.649
324.306	2.809	Contingent	left	1.578	327.097	325.884
327.7	2.808	Contingent	left	1.123	330.486	328.823
331.294	2.808	Contingent	left	0.62	334.077	331.914
334.737	2.792	NonContingent	left	1.638	337.517	336.375
340.354	2.792	NonContingent	left	1.936	343.134	342.29
343.781	2.808	Contingent	left	0.863	346.574	344.644
347.375	2.808	NonContingent	left	1.319	350.165	348.694
350.919	2.808	Contingent	left	0.724	353.705	351.643
354.212	2.809	Contingent	right	1.394	356.994	355.606
357.89	2.808	Contingent	left	1.354	360.685	359.244
361.333	2.809	Contingent	left	0.936	364.125	362.269
364.777	2.808	Contingent	left	0.795	367.565	365.572
368.17	2.809	Contingent	left	1.599	370.955	369.769
371.714	2.792	Contingent	left	0.684	374.495	372.398
375.292	2.808	NonContingent	left	1.772	378.086	377.064
378.735	2.809	NonContingent	left	1.211	381.526	379.946
382.329	2.809	Contingent	left	0.984	385.117	383.313
387.796	2.808	NonContingent	left	1.601	390.582	389.397
391.44	2.808	Contingent	right	1.115	394.223	392.555
394.716	2.809	NonContingent	right	1.247	397.512	395.963
398.31	2.809	Contingent	left	0.992	401.103	399.302
401.854	2.809	NonContingent	left	0.802	404.644	402.656
405.248	2.808	NonContingent	left	1.119	408.033	406.367
408.892	2.808	Contingent	right	1.075	411.674	409.967
412.168	2.809	NonContingent	left	1.016	414.963	413.184
415.813	2.808	Contingent	left	0.91	418.604	416.723
419.256	2.809	Contingent	left	0.944	422.044	420.2
422.8	2.809	NonContingent	left	0.764	425.585	423.564
426.194	2.791	NonContingent	right	1.291	428.974	427.485
429.621	2.808	NonContingent	left	1.502	432.414	431.123
435.288	2.808	Contingent	left	1.961	438.081	437.249
438.731	2.809	NonContingent	left	1.41	441.521	440.141
442.375	2.809	NonContingent	right	1.972	445.162	444.347
445.919	2.809	Contingent	left	0.892	448.702	446.811
449.313	2.791	NonContingent	right	1.11	452.092	450.423
452.689	2.809	Contingent	left	0.875	455.482	453.564
456.384	2.808	NonContingent	right	1.912	459.173	458.296
459.827	2.809	Contingent	left	0.742	462.613	460.569
463.221	2.792	NonContingent	left	1.452	466.002	464.673
466.748	2.808	NonContingent	left	1.143	469.543	467.891
470.192	2.808	NonContingent	left	1.086	472.983	471.278
473.635	2.809	NonContingent	left	1.31	476.423	474.945
477.229	2.809	Contingent	right	1.53	480.014	478.759
482.796	2.808	Contingent	left	1.511	485.58	484.307
486.34	2.792	Contingent	right	1.081	489.121	487.421
489.917	2.809	Contingent	left	1.554	492.712	491.471
493.361	2.808	NonContingent	left	1.923	496.152	495.284
496.704	2.809	NonContingent	left	0.782	499.491	497.486
500.298	2.809	NonContingent	right	1.434	503.082	501.732
503.692	2.791	NonContingent	left	1.597	506.472	505.289
507.219	2.808	Contingent	left	0.712	510.012	507.931
510.863	2.809	Contingent	left	1.241	513.653	512.104
514.307	2.808	Contingent	left	0.72	517.093	515.027
517.7	2.809	NonContingent	left	1.393	520.482	519.093
521.278	2.808	Contingent	left	1.232	524.073	522.51
524.621	2.808	Contingent	left	0.689	527.412	525.31
530.288	2.808	NonContingent	left	1.353	533.079	531.641
