onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
10.396	0.067	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	10.44	NA
11.299	2.507	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	13.777	NA
14.725	2.508	famous_faces_baseline	1	left	1.173	famous_faces_baseline	17.215	15.898
18.32	2.507	famous_faces_baseline	1	right	1.699	famous_faces_baseline	20.804	20.019
21.864	2.507	famous_faces_false_combination	1	right	1.383	famous_faces	24.343	23.247
25.391	2.507	famous_faces_correct_combination	1	left	1.052	famous_faces	27.881	26.443
28.784	2.508	recently_learned_faces_false_combination	0	left	2.388	recently_learned_faces	31.269	31.172
32.328	2.508	recently_learned_faces_false_combination	1	right	1.645	recently_learned_faces	34.808	33.973
35.655	2.507	famous_faces_false_combination	0	NA	NA	famous_faces	38.145	NA
39.199	2.507	famous_faces_baseline	1	left	1.808	famous_faces_baseline	41.683	41.007
42.843	2.507	recently_learned_faces_baseline	1	left	1.187	recently_learned_faces_baseline	45.322	44.03
46.27	2.507	famous_faces_false_combination	1	right	1.994	famous_faces	48.76	48.264
49.663	2.508	famous_faces_baseline	1	right	1.926	famous_faces_baseline	52.147	51.589
55.297	2.507	famous_faces_baseline	1	right	1.14	famous_faces_baseline	57.788	56.437
58.841	2.507	recently_learned_faces_correct_combination	0	right	1.462	recently_learned_faces	61.327	60.303
62.385	2.507	recently_learned_faces_false_combination	1	right	1.886	recently_learned_faces	64.866	64.271
65.912	2.507	famous_faces_correct_combination	1	left	1.907	famous_faces	68.404	67.819
69.205	2.508	famous_faces_false_combination	1	right	1.142	famous_faces	71.691	70.347
72.9	2.507	recently_learned_faces_false_combination	0	left	2.092	recently_learned_faces	75.38	74.992
76.276	2.508	famous_faces_false_combination	0	left	2.117	famous_faces	78.768	78.393
79.72	2.507	recently_learned_faces_false_combination	1	right	1.516	recently_learned_faces	82.206	81.236
83.314	2.508	recently_learned_faces_false_combination	0	left	1.351	recently_learned_faces	85.795	84.665
86.641	2.507	famous_faces_baseline	1	right	2.476	famous_faces_baseline	89.132	89.117
90.235	2.507	famous_faces_baseline	1	right	1.343	famous_faces_baseline	92.721	91.578
93.779	2.507	famous_faces_false_combination	1	right	1.597	famous_faces	96.26	95.376
97.105	2.508	recently_learned_faces_false_combination	0	left	2.031	recently_learned_faces	99.597	99.136
102.906	2.507	recently_learned_faces_correct_combination	1	left	1.404	recently_learned_faces	105.389	104.31
106.283	2.524	famous_faces_correct_combination	1	left	1.525	famous_faces	108.776	107.808
109.927	2.507	recently_learned_faces_correct_combination	1	left	1.566	recently_learned_faces	112.415	111.493
113.22	2.508	recently_learned_faces_false_combination	1	right	1.676	recently_learned_faces	115.702	114.896
116.798	2.524	recently_learned_faces_correct_combination	1	left	2.14	recently_learned_faces	119.291	118.938
120.191	2.508	famous_faces_correct_combination	1	left	1.502	famous_faces	122.679	121.693
123.835	2.508	famous_faces_correct_combination	1	left	1.053	famous_faces	126.318	124.888
127.262	2.524	recently_learned_faces_correct_combination	1	left	1.222	recently_learned_faces	129.756	128.484
130.856	2.508	famous_faces_baseline	1	left	1.853	famous_faces_baseline	133.345	132.709
134.2	2.507	recently_learned_faces_baseline	1	right	1.998	recently_learned_faces_baseline	136.682	136.198
137.627	2.524	famous_faces_baseline	1	left	1.405	famous_faces_baseline	140.12	139.032
141.221	2.507	famous_faces_correct_combination	1	left	0.906	famous_faces	143.709	142.127
144.815	2.507	recently_learned_faces_correct_combination	0	right	2.24	recently_learned_faces	147.298	147.055
150.248	2.507	famous_faces_baseline	1	right	1.804	famous_faces_baseline	152.737	152.052
153.842	2.507	famous_faces_correct_combination	1	left	1.294	famous_faces	156.326	155.136
157.436	2.507	famous_faces_baseline	1	right	1.084	famous_faces_baseline	159.915	158.52
160.762	2.508	recently_learned_faces_correct_combination	1	left	1.368	recently_learned_faces	163.252	162.13
164.356	2.508	recently_learned_faces_baseline	1	left	1.517	recently_learned_faces_baseline	166.841	165.873
167.7	2.507	recently_learned_faces_correct_combination	1	left	1.105	recently_learned_faces	170.178	168.805
171.227	2.508	recently_learned_faces_correct_combination	1	left	2.289	recently_learned_faces	173.716	173.516
174.871	2.508	recently_learned_faces_correct_combination	0	right	1.974	recently_learned_faces	177.355	176.845
178.315	2.507	famous_faces_false_combination	0	left	1.066	famous_faces	180.793	179.381
181.742	2.507	recently_learned_faces_baseline	1	left	1.787	recently_learned_faces_baseline	184.231	183.529
185.185	2.508	famous_faces_false_combination	1	right	1.65	famous_faces	187.669	186.835
188.612	2.525	famous_faces_false_combination	1	right	1.295	famous_faces	191.107	189.907
192.206	2.508	famous_faces_baseline	1	right	1.865	famous_faces_baseline	194.696	194.071
197.957	2.508	recently_learned_faces_false_combination	0	left	1.958	recently_learned_faces	200.437	199.915
201.233	2.508	famous_faces_false_combination	1	right	1.588	famous_faces	203.724	202.821
204.878	2.507	recently_learned_faces_correct_combination	0	right	1.425	recently_learned_faces	207.363	206.303
208.321	2.508	famous_faces_false_combination	1	right	1.987	famous_faces	210.801	210.308
211.748	2.508	famous_faces_baseline	1	left	1.305	famous_faces_baseline	214.239	213.053
215.393	2.507	recently_learned_faces_false_combination	0	left	1.52	recently_learned_faces	217.878	216.913
218.686	2.507	recently_learned_faces_false_combination	0	left	2.488	recently_learned_faces	221.165	221.174
222.263	2.508	famous_faces_correct_combination	1	left	1.376	famous_faces	224.754	223.639
225.807	2.508	recently_learned_faces_baseline	1	right	1.072	recently_learned_faces_baseline	228.293	226.879
229.2	2.508	famous_faces_baseline	0	left	1.512	famous_faces_baseline	231.68	230.712
232.778	2.507	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	235.269	NA
236.221	2.508	recently_learned_faces_baseline	1	right	1.364	recently_learned_faces_baseline	238.707	237.585
239.665	2.508	recently_learned_faces_false_combination	0	left	1.324	recently_learned_faces	242.145	240.989
245.299	2.507	recently_learned_faces_baseline	1	right	1.002	recently_learned_faces_baseline	247.785	246.301
248.742	2.508	famous_faces_correct_combination	0	right	1.55	famous_faces	251.223	250.292
252.37	2.524	famous_faces_correct_combination	1	left	1.753	famous_faces	254.862	254.123
255.914	2.507	famous_faces_baseline	1	right	0.878	famous_faces_baseline	258.4	256.792
259.307	2.508	recently_learned_faces_correct_combination	1	left	1.31	recently_learned_faces	261.788	260.617
262.734	2.524	recently_learned_faces_correct_combination	1	left	1.344	recently_learned_faces	265.226	264.078
266.378	2.508	famous_faces_correct_combination	1	left	0.982	famous_faces	268.865	267.36
269.772	2.507	famous_faces_false_combination	1	right	1.432	famous_faces	272.253	271.204
273.149	2.507	famous_faces_correct_combination	1	left	1.046	famous_faces	275.641	274.195
276.793	2.507	famous_faces_baseline	1	left	2.225	famous_faces_baseline	279.28	279.018
280.186	2.508	recently_learned_faces_correct_combination	1	left	1.357	recently_learned_faces	282.667	281.543
283.613	2.508	famous_faces_false_combination	1	right	1.205	famous_faces	286.105	284.818
287.258	2.507	recently_learned_faces_correct_combination	1	left	1.191	recently_learned_faces	289.744	288.449
292.791	2.524	recently_learned_faces_correct_combination	1	left	1.151	recently_learned_faces	295.284	293.942
296.234	2.508	famous_faces_false_combination	1	right	1.615	famous_faces	298.722	297.849
299.879	2.507	famous_faces_false_combination	1	right	1.483	famous_faces	302.361	301.362
303.406	2.524	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	305.899	NA
306.799	2.508	famous_faces_correct_combination	1	left	1.003	famous_faces	309.287	307.802
310.343	2.508	recently_learned_faces_baseline	1	left	1.239	recently_learned_faces_baseline	312.826	311.582
313.72	2.524	famous_faces_correct_combination	1	left	1.089	famous_faces	316.213	314.809
317.364	2.508	recently_learned_faces_correct_combination	1	left	1.407	recently_learned_faces	319.852	318.771
320.657	2.508	recently_learned_faces_false_combination	1	right	2.32	recently_learned_faces	323.139	322.977
324.235	2.524	recently_learned_faces_false_combination	0	left	1.272	recently_learned_faces	326.728	325.507
327.779	2.507	recently_learned_faces_correct_combination	1	left	1.489	recently_learned_faces	330.267	329.268
331.323	2.507	recently_learned_faces_baseline	1	right	1.482	recently_learned_faces_baseline	333.805	332.805
334.699	2.525	famous_faces_correct_combination	1	left	1.027	famous_faces	337.193	335.726
340.45	2.507	recently_learned_faces_baseline	1	left	1.672	recently_learned_faces_baseline	342.934	342.122
343.894	2.507	recently_learned_faces_baseline	1	right	1.045	recently_learned_faces_baseline	346.372	344.939
347.22	2.508	famous_faces_false_combination	1	right	1.763	famous_faces	349.709	348.983
350.814	2.508	recently_learned_faces_correct_combination	1	left	1.453	recently_learned_faces	353.298	352.267
354.258	2.507	famous_faces_false_combination	0	left	0.968	famous_faces	356.736	355.226
