"onset"	"trial_type"
14.725	"famous_faces_baseline"
18.32	"famous_faces_baseline"
39.199	"famous_faces_baseline"
49.663	"famous_faces_baseline"
55.297	"famous_faces_baseline"
86.641	"famous_faces_baseline"
90.235	"famous_faces_baseline"
130.856	"famous_faces_baseline"
137.627	"famous_faces_baseline"
150.248	"famous_faces_baseline"
157.436	"famous_faces_baseline"
192.206	"famous_faces_baseline"
211.748	"famous_faces_baseline"
255.914	"famous_faces_baseline"
276.793	"famous_faces_baseline"
419.135	"famous_faces_baseline"
426.173	"famous_faces_baseline"
429.75	"famous_faces_baseline"
459.707	"famous_faces_baseline"
466.744	"famous_faces_baseline"
482.943	"famous_faces_baseline"
496.751	"famous_faces_baseline"
510.793	"famous_faces_baseline"
517.63	"famous_faces_baseline"
554.858	"famous_faces_baseline"
598.773	"famous_faces_baseline"
609.288	"famous_faces_baseline"
612.831	"famous_faces_baseline"
653.353	"famous_faces_baseline"
663.767	"famous_faces_baseline"
690.18	"famous_faces_baseline"
693.723	"famous_faces_baseline"
711.159	"famous_faces_baseline"
723.83	"famous_faces_baseline"
781.787	"famous_faces_baseline"
25.391	"famous_faces_correct_combination"
65.912	"famous_faces_correct_combination"
106.283	"famous_faces_correct_combination"
120.191	"famous_faces_correct_combination"
123.835	"famous_faces_correct_combination"
141.221	"famous_faces_correct_combination"
153.842	"famous_faces_correct_combination"
222.263	"famous_faces_correct_combination"
252.37	"famous_faces_correct_combination"
266.378	"famous_faces_correct_combination"
273.149	"famous_faces_correct_combination"
306.799	"famous_faces_correct_combination"
313.72	"famous_faces_correct_combination"
334.699	"famous_faces_correct_combination"
371.794	"famous_faces_correct_combination"
394.729	"famous_faces_correct_combination"
405.294	"famous_faces_correct_combination"
412.215	"famous_faces_correct_combination"
422.729	"famous_faces_correct_combination"
463.351	"famous_faces_correct_combination"
530.402	"famous_faces_correct_combination"
544.393	"famous_faces_correct_combination"
547.787	"famous_faces_correct_combination"
588.408	"famous_faces_correct_combination"
595.379	"famous_faces_correct_combination"
619.702	"famous_faces_correct_combination"
625.753	"famous_faces_correct_combination"
632.423	"famous_faces_correct_combination"
697.368	"famous_faces_correct_combination"
730.701	"famous_faces_correct_combination"
741.165	"famous_faces_correct_combination"
774.916	"famous_faces_correct_combination"
785.18	"famous_faces_correct_combination"
788.774	"famous_faces_correct_combination"
792.201	"famous_faces_correct_combination"
21.864	"famous_faces_false_combination"
46.27	"famous_faces_false_combination"
69.205	"famous_faces_false_combination"
93.779	"famous_faces_false_combination"
185.185	"famous_faces_false_combination"
188.612	"famous_faces_false_combination"
201.233	"famous_faces_false_combination"
208.321	"famous_faces_false_combination"
269.772	"famous_faces_false_combination"
283.613	"famous_faces_false_combination"
296.234	"famous_faces_false_combination"
299.879	"famous_faces_false_combination"
347.22	"famous_faces_false_combination"
368.25	"famous_faces_false_combination"
375.237	"famous_faces_false_combination"
391.285	"famous_faces_false_combination"
415.809	"famous_faces_false_combination"
470.121	"famous_faces_false_combination"
473.665	"famous_faces_false_combination"
503.672	"famous_faces_false_combination"
521.157	"famous_faces_false_combination"
558.302	"famous_faces_false_combination"
561.645	"famous_faces_false_combination"
565.273	"famous_faces_false_combination"
628.829	"famous_faces_false_combination"
635.7	"famous_faces_false_combination"
642.687	"famous_faces_false_combination"
646.215	"famous_faces_false_combination"
667.144	"famous_faces_false_combination"
683.359	"famous_faces_false_combination"
720.387	"famous_faces_false_combination"
771.272	"famous_faces_false_combination"
42.843	"recently_learned_faces_baseline"
134.2	"recently_learned_faces_baseline"
164.356	"recently_learned_faces_baseline"
181.742	"recently_learned_faces_baseline"
