"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.843	"Visual_Different"	1	"left"	0.707	1.788	12.631	11.55
13.434	"Visual_Different"	1	"left"	1.131	1.789	15.223	14.565
15.774	"Visual_Same"	0	"left"	0.729	1.789	17.563	16.503
18.248	"Visual_Lure"	1	"left"	0.561	1.739	19.987	18.809
20.839	"Visual_Different"	1	"left"	0.593	1.789	22.628	21.432
28.395	"Auditory_Lure"	1	"left"	1.761	1.789	30.184	30.156
30.936	"Auditory_Same"	1	"right"	0.979	1.789	32.725	31.915
33.327	"Auditory_Lure"	1	"left"	1.526	1.772	35.099	34.853
35.751	"Auditory_Different"	0	NA	NA	1.788	37.539	NA
38.191	"Auditory_Different"	1	"left"	0.009	1.789	39.98	38.2
40.883	"Auditory_Same"	0	"left"	1.278	1.788	42.671	42.161
43.323	"Auditory_Same"	1	"right"	1.432	1.789	45.112	44.755
50.846	"Visual_Different"	1	"left"	1.242	1.789	52.635	52.088
53.387	"Visual_Different"	1	"left"	0.571	1.788	55.175	53.958
55.71	"Visual_Lure"	1	"left"	0.565	1.789	57.499	56.275
58.251	"Visual_Same"	1	"right"	0.864	1.789	60.04	59.115
60.893	"Visual_Same"	1	"right"	0.879	1.788	62.681	61.772
63.333	"Visual_Different"	1	"left"	0.563	1.789	65.122	63.896
70.739	"Auditory_Different"	1	"left"	1.354	1.788	72.527	72.093
73.33	"Auditory_Same"	1	"right"	1.281	1.789	75.119	74.611
75.77	"Auditory_Different"	1	"left"	1.286	1.789	77.559	77.056
78.211	"Auditory_Lure"	1	"left"	1.613	1.789	80	79.824
80.836	"Auditory_Lure"	0	NA	NA	1.788	82.624	NA
83.226	"Auditory_Same"	1	"right"	0.983	1.789	85.015	84.209
90.749	"Visual_Same"	0	"left"	0.565	1.788	92.537	91.314
93.323	"Visual_Lure"	0	"right"	1.423	1.789	95.112	94.746
95.764	"Visual_Same"	1	"right"	1.601	1.788	97.552	97.365
98.405	"Visual_Different"	1	"left"	1.39	1.789	100.194	99.795
100.695	"Visual_Different"	1	"left"	1.094	1.789	102.484	101.789
103.387	"Visual_Lure"	1	"left"	0.923	1.788	105.175	104.31
110.942	"Auditory_Lure"	0	"right"	1.454	1.789	112.731	112.396
113.333	"Auditory_Different"	1	"left"	1.171	1.789	115.122	114.504
115.723	"Auditory_Same"	1	"right"	1.065	1.789	117.512	116.788
118.248	"Auditory_Different"	1	"left"	0.976	1.788	120.036	119.224
120.789	"Auditory_Different"	0	NA	NA	1.788	122.577	NA
123.33	"Auditory_Same"	0	"left"	1.61	1.788	125.118	124.94
125.87	"Auditory_Same"	1	"right"	1.001	1.789	127.659	126.871
133.393	"Visual_Same"	0	"left"	0.545	1.789	135.182	133.938
135.783	"Visual_Same"	1	"right"	0.677	1.789	137.572	136.46
138.324	"Visual_Lure"	0	"right"	0.697	1.789	140.113	139.021
140.849	"Visual_Different"	1	"left"	0.749	1.788	142.637	141.598
143.239	"Visual_Same"	1	"right"	1.343	1.789	145.028	144.582
150.795	"Auditory_Same"	1	"right"	1.172	1.789	152.584	151.967
153.386	"Auditory_Lure"	0	"right"	1.01	1.789	155.175	154.396
155.71	"Auditory_Same"	0	"left"	1.526	1.788	157.498	157.236
158.401	"Auditory_Different"	1	"left"	1.456	1.789	160.19	159.857
160.792	"Auditory_Different"	1	"left"	0.797	1.788	162.58	161.589
163.333	"Auditory_Lure"	1	"left"	0.795	1.788	165.121	164.128
170.939	"Visual_Lure"	1	"left"	1.038	1.788	172.727	171.977
173.229	"Visual_Lure"	1	"left"	0.967	1.789	175.018	174.196
175.82	"Visual_Same"	1	"right"	0.855	1.789	177.609	176.675
178.361	"Visual_Different"	1	"left"	0.749	1.789	180.15	179.11
180.885	"Visual_Different"	1	"left"	0.853	1.789	182.674	181.738
183.175	"Visual_Lure"	1	"left"	1.031	1.789	184.964	184.206
190.748	"Auditory_Same"	1	"right"	1.258	1.789	192.537	192.006
193.272	"Auditory_Lure"	1	"left"	1.158	1.789	195.061	194.43
195.913	"Auditory_Different"	1	"left"	1.14	1.789	197.702	197.053
198.304	"Auditory_Lure"	0	"right"	1.414	1.789	200.093	199.718
200.895	"Auditory_Lure"	0	"right"	1.501	1.789	202.684	202.396
203.336	"Auditory_Different"	1	"left"	0.764	1.772	205.108	204.1
205.659	"Auditory_Different"	1	"left"	0.9	1.789	207.448	206.559
213.349	"Visual_Lure"	1	"left"	1.099	1.789	215.138	214.448
215.773	"Visual_Same"	1	"right"	0.73	1.789	217.562	216.503
218.414	"Visual_Lure"	1	"left"	0.712	1.789	220.203	219.126
220.805	"Visual_Different"	1	"left"	0.784	1.788	222.593	221.589
223.346	"Visual_Different"	1	"left"	0.971	1.788	225.134	224.317
225.719	"Visual_Same"	1	"right"	1.092	1.789	227.508	226.811
228.16	"Visual_Same"	1	"right"	1.261	1.789	229.949	229.421
235.783	"Auditory_Same"	1	"right"	1.256	1.789	237.572	237.039
238.324	"Auditory_Same"	1	"right"	1.091	1.788	240.112	239.415
240.865	"Auditory_Lure"	1	"left"	0.864	1.788	242.653	241.729
243.205	"Auditory_Different"	1	"left"	1.151	1.789	244.994	244.356
245.796	"Auditory_Same"	1	"right"	0.937	1.789	247.585	246.733
253.386	"Visual_Different"	1	"left"	0.789	1.788	255.174	254.175
255.726	"Visual_Same"	1	"right"	0.857	1.789	257.515	256.583
258.267	"Visual_Different"	1	"left"	0.535	1.789	260.056	258.802
260.808	"Visual_Lure"	1	"left"	1.06	1.788	262.596	261.868
263.382	"Visual_Lure"	1	"left"	0.783	1.789	265.171	264.165
265.773	"Visual_Same"	1	"right"	0.873	1.788	267.561	266.646
273.295	"Auditory_Lure"	0	"right"	1.066	1.789	275.084	274.361
275.92	"Auditory_Lure"	1	"left"	0.805	1.788	277.708	276.725
278.31	"Auditory_Same"	1	"right"	1.188	1.789	280.099	279.498
280.751	"Auditory_Lure"	1	"left"	0.753	1.788	282.539	281.504
283.191	"Auditory_Different"	1	"left"	1.04	1.789	284.98	284.231
290.731	"Visual_Lure"	1	"left"	1.004	1.788	292.519	291.735
293.372	"Visual_Lure"	0	"right"	0.998	1.789	295.161	294.37
295.762	"Visual_Same"	0	"left"	0.744	1.789	297.551	296.506
298.404	"Visual_Lure"	1	"left"	0.972	1.788	300.192	299.376
300.794	"Visual_Different"	1	"left"	0.854	1.789	302.583	301.648
308.384	"Auditory_Different"	1	"left"	0.853	1.788	310.172	309.237
310.924	"Auditory_Lure"	0	"right"	0.774	1.789	312.713	311.698
313.215	"Auditory_Different"	0	NA	NA	1.788	315.003	NA
315.806	"Auditory_Same"	1	"right"	0.84	1.788	317.594	316.646
318.397	"Auditory_Same"	1	"right"	0.726	1.772	320.169	319.123
320.821	"Auditory_Lure"	1	"left"	0.641	1.788	322.609	321.462
323.211	"Auditory_Lure"	1	"left"	0.802	1.789	325	324.013
330.734	"Visual_Same"	1	"right"	1.098	1.788	332.522	331.832
333.375	"Visual_Same"	1	"right"	0.805	1.789	335.164	334.18
335.916	"Visual_Different"	1	"left"	0.688	1.789	337.705	336.604
338.256	"Visual_Same"	1	"right"	1.045	1.789	340.045	339.301
340.881	"Visual_Lure"	1	"left"	1.263	1.788	342.669	342.144
348.236	"Auditory_Lure"	1	"left"	1.284	1.789	350.025	349.52
350.928	"Auditory_Lure"	0	"right"	1.063	1.788	352.716	351.991
353.368	"Auditory_Different"	1	"left"	0.76	1.789	355.157	354.128
355.809	"Auditory_Same"	1	"right"	0.965	1.772	357.581	356.774
358.233	"Auditory_Lure"	1	"left"	1.192	1.788	360.021	359.425
365.889	"Visual_Lure"	1	"left"	0.909	1.789	367.678	366.798
368.33	"Visual_Different"	1	"left"	0.669	1.788	370.118	368.999
370.72	"Visual_Same"	1	"right"	0.776	1.789	372.509	371.496
373.244	"Visual_Different"	1	"left"	0.471	1.789	375.033	373.715
375.835	"Visual_Different"	1	"left"	0.982	1.789	377.624	376.817
378.276	"Visual_Same"	1	"right"	0.952	1.789	380.065	379.228
380.667	"Visual_Same"	1	"right"	1.281	1.788	382.455	381.948
388.39	"Auditory_Different"	1	"left"	1.285	1.788	390.178	389.675
390.83	"Auditory_Same"	1	"right"	0.778	1.789	392.619	391.608
393.221	"Auditory_Lure"	1	"left"	0.917	1.772	394.993	394.138
395.745	"Auditory_Same"	1	"right"	0.847	1.789	397.534	396.592
398.386	"Auditory_Same"	1	"right"	0.812	1.789	400.175	399.198
400.727	"Auditory_Lure"	1	"left"	1.035	1.788	402.515	401.762
403.167	"Auditory_Lure"	1	"left"	1.226	1.789	404.956	404.393
410.79	"Visual_Lure"	1	"left"	0.968	1.789	412.579	411.758
413.431	"Visual_Different"	1	"left"	0.769	1.789	415.22	414.2
415.705	"Visual_Lure"	1	"left"	1.296	1.788	417.493	417.001
418.396	"Visual_Same"	1	"right"	0.822	1.789	420.185	419.218
420.737	"Visual_Same"	1	"right"	1.008	1.788	422.525	421.745
423.328	"Visual_Different"	1	"left"	0.73	1.788	425.116	424.058
430.884	"Auditory_Same"	1	"right"	0.897	1.788	432.672	431.781
433.324	"Auditory_Same"	1	"right"	0.813	1.789	435.113	434.137
435.915	"Auditory_Different"	1	"left"	0.682	1.789	437.704	436.597
438.256	"Auditory_Same"	1	"right"	0.892	1.788	440.044	439.148
440.78	"Auditory_Lure"	1	"left"	0.757	1.789	442.569	441.537
448.336	"Visual_Different"	1	"left"	0.892	1.789	450.125	449.228
450.726	"Visual_Different"	1	"left"	0.682	1.789	452.515	451.408
453.267	"Visual_Lure"	1	"left"	0.516	1.789	455.056	453.783
455.791	"Visual_Different"	1	"left"	0.624	1.789	457.58	456.415
458.332	"Visual_Same"	1	"right"	0.629	1.789	460.121	458.961
465.738	"Auditory_Different"	1	"left"	1.043	1.789	467.527	466.781
468.379	"Auditory_Different"	1	"left"	0.999	1.789	470.168	469.378
470.903	"Auditory_Same"	1	"right"	0.771	1.789	472.692	471.674
473.244	"Auditory_Lure"	1	"left"	0.723	1.788	475.032	473.967
475.785	"Auditory_Different"	1	"left"	0.418	1.788	477.573	476.203
483.441	"Visual_Same"	0	"left"	0.89	1.789	485.23	484.331
485.781	"Visual_Different"	1	"left"	0.836	1.789	487.57	486.617
488.306	"Visual_Same"	1	"right"	0.643	1.788	490.094	488.949
490.897	"Visual_Lure"	1	"left"	0.89	1.788	492.685	491.787
493.337	"Visual_Lure"	1	"left"	0.804	1.789	495.126	494.141
495.678	"Visual_Different"	1	"left"	0.808	1.788	497.466	496.486
498.319	"Visual_Different"	1	"left"	0.824	1.772	500.091	499.143
505.741	"Auditory_Lure"	0	"right"	1.131	1.789	507.53	506.872
508.432	"Auditory_Different"	1	"left"	1.08	1.772	510.204	509.512
510.856	"Auditory_Lure"	1	"left"	1.471	1.789	512.645	512.327
513.247	"Auditory_Same"	1	"right"	0.876	1.789	515.036	514.123
515.888	"Auditory_Same"	1	"right"	0.765	1.789	517.677	516.653
518.178	"Auditory_Different"	1	"left"	0.949	1.789	519.967	519.127
525.734	"Visual_Different"	1	"left"	0.832	1.789	527.523	526.566
528.275	"Visual_Same"	1	"right"	0.714	1.789	530.064	528.989
530.816	"Visual_Lure"	1	"left"	0.775	1.789	532.605	531.591
533.39	"Visual_Same"	1	"right"	0.791	1.789	535.179	534.181
535.831	"Visual_Same"	1	"right"	0.692	1.789	537.62	536.523
538.372	"Visual_Lure"	1	"left"	0.857	1.789	540.161	539.229
540.712	"Visual_Lure"	1	"left"	0.793	1.789	542.501	541.505
548.335	"Auditory_Same"	1	"right"	1.017	1.789	550.124	549.352
550.876	"Auditory_Same"	1	"right"	0.772	1.789	552.665	551.648
553.317	"Auditory_Different"	1	"left"	0.991	1.789	555.106	554.308
555.858	"Auditory_Lure"	1	"left"	1.026	1.772	557.63	556.884
558.382	"Auditory_Lure"	1	"left"	1.575	1.789	560.171	559.957
560.722	"Auditory_Same"	1	"right"	0.911	1.789	562.511	561.633
568.228	"Visual_Same"	1	"right"	1.288	1.789	570.017	569.516
570.819	"Visual_Same"	1	"right"	1.288	1.789	572.608	572.107
573.21	"Visual_Different"	1	"left"	0.529	1.788	574.998	573.739
575.901	"Visual_Lure"	1	"left"	0.805	1.789	577.69	576.706
578.241	"Visual_Lure"	1	"left"	0.622	1.789	580.03	578.863
580.816	"Visual_Same"	1	"right"	0.995	1.789	582.605	581.811
588.238	"Auditory_Different"	1	"left"	1.118	1.789	590.027	589.356
590.929	"Auditory_Different"	0	"right"	0.909	1.789	592.718	591.838
593.253	"Auditory_Lure"	1	"left"	0.946	1.789	595.042	594.199
595.844	"Auditory_Different"	1	"left"	1.308	1.789	597.633	597.152
598.184	"Auditory_Same"	1	"right"	0.986	1.789	599.973	599.17
605.841	"Visual_Same"	1	"right"	1.008	1.788	607.629	606.849
608.265	"Visual_Lure"	1	"left"	0.93	1.788	610.053	609.195
610.705	"Visual_Different"	1	"left"	0.956	1.789	612.494	611.661
613.397	"Visual_Lure"	1	"left"	0.745	1.788	615.185	614.142
615.787	"Visual_Lure"	1	"left"	0.457	1.789	617.576	616.244
618.328	"Visual_Different"	1	"left"	0.651	1.789	620.117	618.979
620.652	"Visual_Different"	1	"left"	0.525	1.788	622.44	621.177
628.341	"Auditory_Lure"	1	"left"	1.044	1.789	630.13	629.385
630.715	"Auditory_Lure"	0	"right"	0.653	1.789	632.504	631.368
633.356	"Auditory_Same"	1	"right"	0.756	1.789	635.145	634.112
635.897	"Auditory_Different"	1	"left"	0.655	1.789	637.686	636.552
638.288	"Auditory_Different"	1	"left"	0.89	1.789	640.077	639.178
640.729	"Auditory_Lure"	0	"right"	1.6	1.788	642.517	642.329
648.435	"Visual_Different"	1	"left"	0.779	1.789	650.224	649.214
650.825	"Visual_Lure"	1	"left"	0.774	1.789	652.614	651.599
653.366	"Visual_Different"	1	"left"	0.697	1.789	655.155	654.063
655.74	"Visual_Same"	1	"right"	0.974	1.789	657.529	656.714
658.381	"Visual_Same"	1	"right"	0.554	1.789	660.17	658.935
660.722	"Visual_Lure"	1	"left"	0.576	1.788	662.51	661.298
663.313	"Visual_Lure"	1	"left"	0.795	1.788	665.101	664.108
670.735	"Auditory_Different"	1	"left"	0.661	1.789	672.524	671.396
673.426	"Auditory_Different"	1	"left"	0.626	1.789	675.215	674.052
675.817	"Auditory_Lure"	0	"right"	0.86	1.772	677.589	676.677
678.241	"Auditory_Same"	1	"right"	0.873	1.788	680.029	679.114
680.832	"Auditory_Same"	1	"right"	0.88	1.789	682.621	681.712
683.222	"Auditory_Different"	1	"left"	0.751	1.789	685.011	683.973
690.829	"Visual_Lure"	1	"left"	0.696	1.788	692.617	691.525
693.219	"Visual_Lure"	1	"left"	0.739	1.789	695.008	693.958
695.81	"Visual_Different"	1	"left"	0.482	1.789	697.599	696.292
698.401	"Visual_Same"	1	"right"	0.669	1.789	700.19	699.07
700.691	"Visual_Lure"	1	"left"	1.068	1.772	702.463	701.759
708.231	"Auditory_Same"	1	"right"	0.997	1.788	710.019	709.228
710.872	"Auditory_Different"	1	"left"	0.98	1.789	712.661	711.852
713.413	"Auditory_Same"	1	"right"	0.807	1.788	715.201	714.22
715.803	"Auditory_Lure"	1	"left"	1.092	1.772	717.575	716.895
718.177	"Auditory_Lure"	1	"left"	0.772	1.789	719.966	718.949
720.718	"Auditory_Different"	1	"left"	1.047	1.789	722.507	721.765
723.309	"Auditory_Different"	1	"left"	1.046	1.789	725.098	724.355
