"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
176.761	"NonContingent"	"right"	1.8	2.809	179.548	178.561
180.155	"Contingent"	"left"	0.668	2.808	182.938	180.823
183.699	"Contingent"	"right"	1.135	2.791	186.478	184.834
187.276	"NonContingent"	"right"	1.355	2.809	190.069	188.631
192.893	"Contingent"	"right"	1.044	2.808	195.686	193.937
196.236	"NonContingent"	"right"	1.143	2.809	199.025	197.379
199.83	"NonContingent"	"right"	0.918	2.809	202.616	200.748
203.424	"NonContingent"	"right"	1.535	2.809	206.207	204.959
206.751	"NonContingent"	"right"	0.898	2.808	209.546	207.649
210.194	"NonContingent"	"right"	0.978	2.809	212.986	211.172
213.789	"NonContingent"	"right"	1.92	2.808	216.577	215.709
217.383	"NonContingent"	"right"	0.867	2.808	220.168	218.25
220.726	"NonContingent"	"right"	1.784	2.808	223.507	222.51
224.303	"Contingent"	"right"	1.306	2.809	227.098	225.609
227.697	"Contingent"	"left"	0.824	2.808	230.487	228.521
231.14	"Contingent"	"left"	1.062	2.809	233.927	232.202
234.835	"Contingent"	"right"	1.618	2.808	237.618	236.453
240.401	"NonContingent"	"right"	2.013	2.809	243.185	242.414
243.845	"NonContingent"	"right"	0.682	2.791	246.625	244.527
247.422	"Contingent"	"left"	2.056	2.809	250.216	249.478
250.715	"NonContingent"	"right"	1.223	2.809	253.505	251.938
254.259	"NonContingent"	"right"	0.798	2.809	257.045	255.057
257.803	"Contingent"	"left"	1.616	2.808	260.586	259.419
261.247	"Contingent"	"left"	2	2.791	264.026	263.247
264.674	"NonContingent"	"right"	0.973	2.808	267.466	265.647
268.368	"Contingent"	"right"	1.149	2.808	271.157	269.517
271.812	"NonContingent"	"right"	0.938	2.808	274.597	272.75
275.155	"NonContingent"	"right"	1.559	2.808	277.936	276.714
278.832	"NonContingent"	"right"	1.459	2.809	281.627	280.291
282.176	"Contingent"	"left"	1.006	2.808	284.966	283.182
287.96	"NonContingent"	"right"	1.528	2.741	290.683	289.488
291.286	"NonContingent"	"right"	0.883	2.809	294.072	292.169
294.93	"NonContingent"	"right"	0.951	2.809	297.713	295.881
298.207	"Contingent"	"right"	0.954	2.808	301.002	299.161
301.801	"NonContingent"	"right"	0.821	2.808	304.593	302.622
305.194	"NonContingent"	"right"	1.393	2.809	307.983	306.587
308.839	"Contingent"	"left"	1.534	2.808	311.624	310.373
312.232	"NonContingent"	"right"	1.85	2.808	315.013	314.082
315.759	"Contingent"	"right"	1.228	2.809	318.554	316.987
319.353	"Contingent"	"left"	1.141	2.809	322.145	320.494
322.747	"Contingent"	"left"	1.935	2.808	325.535	324.682
326.19	"Contingent"	"left"	0.795	2.809	328.975	326.985
329.784	"NonContingent"	"right"	1.905	2.809	332.566	331.689
335.351	"NonContingent"	"right"	1.781	2.808	338.132	337.132
338.878	"Contingent"	"left"	0.689	2.808	341.673	339.567
342.272	"NonContingent"	"right"	2.05	2.808	345.062	344.322
345.715	"Contingent"	"left"	1.015	2.809	348.502	346.73
349.41	"Contingent"	"left"	1.829	2.808	352.193	351.239
352.853	"Contingent"	"left"	1.366	2.792	355.633	354.219
356.38	"Contingent"	"left"	0.764	2.809	359.173	357.144
359.774	"Contingent"	"left"	0.973	2.808	362.563	360.747
363.167	"Contingent"	"left"	1.308	2.809	365.953	364.475
366.711	"Contingent"	"left"	0.82	2.808	369.493	367.531
370.255	"NonContingent"	"right"	1.363	2.792	373.034	371.618
373.782	"NonContingent"	"left"	0.964	2.809	376.575	374.746
377.176	"Contingent"	"right"	1.123	2.808	379.964	378.299
382.893	"NonContingent"	"right"	2.204	2.808	385.681	385.097
386.336	"Contingent"	"left"	1.711	2.809	389.121	388.047
389.78	"NonContingent"	"right"	1.11	2.808	392.561	390.89
393.207	"Contingent"	"left"	1.212	2.808	396.001	394.419
396.901	"NonContingent"	"right"	2.081	2.808	399.692	398.982
400.295	"NonContingent"	"left"	1.208	2.808	403.082	401.503
403.889	"Contingent"	"left"	1.671	2.808	406.673	405.56
407.232	"NonContingent"	"left"	1.23	2.792	410.012	408.462
410.809	"Contingent"	"left"	1.063	2.809	413.603	411.872
414.153	"Contingent"	"left"	1.448	2.808	416.942	415.601
417.847	"NonContingent"	"left"	1.091	2.808	420.633	418.938
421.29	"NonContingent"	"left"	2.482	2.809	424.073	423.772
424.734	"NonContingent"	"left"	1.344	2.792	427.513	426.078
430.434	"Contingent"	"left"	2.122	2.809	433.23	432.556
433.778	"NonContingent"	"right"	1.145	2.808	436.569	434.923
437.372	"NonContingent"	"right"	1.236	2.808	440.16	438.608
440.815	"Contingent"	"left"	1.349	2.809	443.6	442.164
444.209	"NonContingent"	"right"	1.121	2.808	446.99	445.33
447.786	"Contingent"	"left"	1.294	2.808	450.581	449.08
451.33	"NonContingent"	"right"	2.193	2.808	454.122	453.523
454.673	"Contingent"	"left"	0.888	2.809	457.461	455.561
458.217	"NonContingent"	"right"	1.468	2.809	461.001	459.685
461.861	"NonContingent"	"right"	1.318	2.792	464.642	463.179
465.138	"NonContingent"	"left"	1.162	2.808	467.931	466.3
468.682	"NonContingent"	"right"	1.102	2.808	471.471	469.784
472.276	"Contingent"	"left"	1.637	2.808	475.062	473.913
477.893	"Contingent"	"right"	2.233	2.808	480.679	480.126
481.236	"Contingent"	"left"	1.638	2.808	484.018	482.874
484.913	"Contingent"	"left"	1.006	2.809	487.709	485.919
488.307	"NonContingent"	"right"	1.519	2.808	491.099	489.826
491.75	"NonContingent"	"left"	1.182	2.809	494.539	492.932
495.194	"NonContingent"	"right"	1.648	2.808	497.979	496.842
498.788	"NonContingent"	"left"	1.519	2.809	501.57	500.307
502.215	"Contingent"	"left"	0.733	2.825	505.01	502.948
505.859	"Contingent"	"left"	2.196	2.809	508.651	508.055
509.303	"Contingent"	"left"	1.221	2.808	512.091	510.524
512.746	"NonContingent"	"right"	2.543	2.809	515.531	515.289
516.14	"Contingent"	"left"	0.697	2.808	518.921	516.837
519.767	"Contingent"	"left"	0.735	2.809	522.562	520.502
525.434	"NonContingent"	"right"	1.854	2.809	528.227	527.288
