"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
347.274	"NonContingent"	"left"	1.806	2.808	350.063	349.08
350.918	"Contingent"	"right"	0.796	2.808	353.704	351.714
354.311	"Contingent"	"left"	0.972	2.809	357.094	355.283
357.855	"Contingent"	"left"	0.823	2.792	360.635	358.678
361.382	"Contingent"	"left"	0.601	2.809	364.175	361.983
364.776	"Contingent"	"left"	0.633	2.808	367.565	365.409
368.219	"Contingent"	"right"	0.801	2.809	371.005	369.02
371.663	"Contingent"	"right"	0.602	2.808	374.445	372.265
375.24	"NonContingent"	"left"	1.397	2.809	378.036	376.637
378.634	"NonContingent"	"left"	1.723	2.808	381.426	380.357
382.278	"Contingent"	"left"	0.841	2.808	385.067	383.119
387.744	"NonContingent"	"right"	1.213	2.809	390.532	388.957
391.338	"Contingent"	"left"	0.888	2.809	394.123	392.226
394.882	"NonContingent"	"right"	2.579	2.809	397.664	397.461
398.41	"Contingent"	"left"	0.657	2.808	401.204	399.067
401.753	"NonContingent"	"left"	1.443	2.808	404.543	403.196
405.347	"NonContingent"	"left"	1.168	2.808	408.134	406.515
408.891	"Contingent"	"left"	0.851	2.808	411.674	409.742
412.184	"NonContingent"	"right"	1.628	2.792	414.963	413.812
415.761	"Contingent"	"left"	0.747	2.809	418.554	416.508
419.205	"Contingent"	"left"	0.797	2.808	421.994	420.002
422.649	"NonContingent"	"right"	1.02	2.808	425.434	423.669
426.343	"NonContingent"	"left"	1.156	2.808	429.125	427.499
429.67	"NonContingent"	"left"	0.869	2.808	432.464	430.539
435.437	"Contingent"	"left"	0.646	2.808	438.232	436.083
438.83	"NonContingent"	"right"	1.476	2.809	441.622	440.306
442.274	"NonContingent"	"left"	1.114	2.808	445.062	443.388
445.868	"Contingent"	"left"	0.642	2.808	448.653	446.51
449.211	"NonContingent"	"left"	1.229	2.792	451.992	450.44
452.839	"Contingent"	"left"	0.986	2.808	455.633	453.825
456.182	"NonContingent"	"left"	2.021	2.808	458.972	458.203
459.776	"Contingent"	"left"	0.815	2.808	462.563	460.591
463.37	"NonContingent"	"right"	1.441	2.809	466.154	464.811
466.713	"NonContingent"	"right"	1.047	2.792	469.493	467.76
470.241	"NonContingent"	"left"	1.178	2.808	473.034	471.419
473.634	"NonContingent"	"left"	1.288	2.809	476.424	474.922
477.278	"Contingent"	"left"	0.987	2.809	480.065	478.265
482.845	"Contingent"	"left"	0.893	2.808	485.631	483.738
486.389	"Contingent"	"left"	0.809	2.808	489.172	487.198
489.715	"Contingent"	"right"	0.663	2.809	492.511	490.378
493.41	"NonContingent"	"right"	1.461	2.808	496.202	494.871
496.753	"NonContingent"	"left"	1.056	2.809	499.541	497.809
500.347	"NonContingent"	"left"	1.737	2.809	503.132	502.084
503.891	"NonContingent"	"right"	0.979	2.809	506.672	504.87
507.168	"Contingent"	"left"	0.718	2.808	509.961	507.886
510.762	"Contingent"	"left"	0.739	2.808	513.552	511.501
514.205	"Contingent"	"left"	0.689	2.809	516.992	514.894
517.749	"NonContingent"	"left"	1.484	2.809	520.533	519.233
521.343	"Contingent"	"right"	0.72	2.792	524.124	522.063
524.77	"Contingent"	"left"	0.765	2.809	527.564	525.535
530.387	"NonContingent"	"right"	1.347	2.808	533.18	531.734
