onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
160.918	2.808	NonContingent	left	1.4	163.707	162.318
164.312	2.808	NonContingent	right	1.974	167.097	166.286
167.906	2.808	NonContingent	right	1.604	170.688	169.51
171.332	2.809	NonContingent	left	2.186	174.128	173.518
174.776	2.808	NonContingent	right	1.738	177.568	176.514
178.22	2.808	Contingent	left	1.423	181.008	179.643
181.663	2.809	NonContingent	right	1.894	184.448	183.557
185.358	2.791	Contingent	right	1.792	188.139	187.15
188.684	2.809	Contingent	left	1.339	191.478	190.023
192.278	2.809	NonContingent	right	1.903	195.069	194.181
197.945	2.809	Contingent	left	1.599	200.736	199.544
201.389	2.808	NonContingent	left	1.905	204.176	203.294
204.782	2.809	NonContingent	right	2.007	207.565	206.789
208.326	2.808	NonContingent	left	1.582	211.106	209.908
211.703	2.808	NonContingent	right	2.107	214.496	213.81
215.247	2.808	NonContingent	right	1.404	218.036	216.651
218.69	2.809	NonContingent	left	1.8	221.476	220.49
222.284	2.809	NonContingent	right	2.006	225.067	224.29
225.878	2.809	NonContingent	right	1.761	228.658	227.639
229.305	2.809	Contingent	right	1.789	232.098	231.094
232.849	2.809	Contingent	right	1.669	235.638	234.518
236.243	2.808	Contingent	left	1.287	239.028	237.53
239.787	2.808	Contingent	right	1.107	242.569	240.894
245.253	2.792	NonContingent	right	1.893	248.033	247.146
248.83	2.809	NonContingent	left	2.149	251.624	250.979
252.374	2.808	Contingent	left	1.462	255.165	253.836
255.918	2.808	NonContingent	left	1.847	258.705	257.765
259.261	2.809	NonContingent	left	2.169	262.044	261.43
262.805	2.792	Contingent	left	1.345	265.585	264.15
266.182	2.808	Contingent	right	1.403	268.975	267.585
269.826	2.809	NonContingent	left	1.291	272.616	271.117
273.37	2.808	Contingent	right	1.167	276.156	274.537
276.713	2.809	NonContingent	right	2.129	279.495	278.842
280.341	2.808	NonContingent	right	1.646	283.136	281.987
283.734	2.809	NonContingent	left	1.831	286.526	285.565
287.128	2.808	Contingent	left	1.226	289.916	288.354
292.795	2.808	NonContingent	right	1.789	295.582	294.584
296.389	2.808	NonContingent	right	1.305	299.173	297.694
299.933	2.791	NonContingent	left	1.653	302.713	301.586
303.309	2.809	Contingent	left	1.055	306.103	304.364
306.703	2.808	NonContingent	right	1.829	309.493	308.532
310.297	2.808	NonContingent	left	1.852	313.084	312.149
313.74	2.809	Contingent	left	1.35	316.524	315.09
317.385	2.791	NonContingent	right	1.621	320.165	319.006
320.661	2.808	Contingent	left	1.504	323.454	322.165
324.305	2.809	Contingent	left	1.693	327.095	325.998
327.749	2.808	Contingent	left	1.572	330.535	329.321
331.192	2.809	Contingent	left	1.551	333.975	332.743
334.787	2.791	NonContingent	right	1.859	337.566	336.646
340.253	2.791	NonContingent	left	1.621	343.032	341.874
343.93	2.809	Contingent	right	1.585	346.723	345.515
347.274	2.808	NonContingent	left	2.077	350.062	349.351
350.868	2.808	Contingent	left	1.38	353.653	352.248
354.311	2.809	Contingent	right	1.35	357.093	355.661
357.738	2.809	Contingent	left	1.88	360.533	359.618
361.332	2.809	Contingent	left	1.309	364.124	362.641
364.776	2.808	Contingent	left	1.46	367.564	366.236
368.37	2.808	Contingent	left	1.443	371.155	369.813
371.663	2.808	Contingent	left	1.27	374.444	372.933
375.24	2.809	NonContingent	left	2.613	378.035	377.853
378.634	2.808	NonContingent	left	1.74	381.425	380.374
382.178	2.808	Contingent	left	1.519	384.965	383.697
387.744	2.809	NonContingent	left	1.61	390.53	389.354
391.338	2.809	Contingent	left	1.295	394.121	392.633
394.782	2.792	NonContingent	right	2.077	397.561	396.859
398.41	2.808	Contingent	left	1.382	401.202	399.792
401.853	2.808	NonContingent	left	2.039	404.642	403.892
405.297	2.808	NonContingent	left	2.351	408.082	407.648
408.74	2.809	Contingent	left	1.892	411.522	410.632
412.318	2.808	NonContingent	left	2.185	415.113	414.503
415.661	2.808	Contingent	right	1.635	418.452	417.296
419.355	2.809	Contingent	left	1.322	422.143	420.677
422.799	2.808	NonContingent	right	1.963	425.583	424.762
426.142	2.792	NonContingent	left	2.096	428.922	428.238
429.669	2.809	NonContingent	left	1.618	432.462	431.287
435.503	2.592	Contingent	left	1.253	438.078	436.756
438.83	2.808	NonContingent	right	1.155	441.619	439.985
442.424	2.808	NonContingent	right	1.354	445.21	443.778
445.868	2.808	Contingent	left	1.093	448.65	446.961
449.194	2.809	NonContingent	left	2.001	451.989	451.195
452.838	2.809	Contingent	left	1.115	455.63	453.953
456.182	2.808	NonContingent	left	1.576	458.969	457.758
459.876	2.808	Contingent	left	1.037	462.66	460.913
463.219	2.792	NonContingent	right	2.043	465.999	465.262
466.747	2.808	NonContingent	right	1.174	469.54	467.921
470.14	2.808	NonContingent	left	1.386	472.93	471.526
473.784	2.809	NonContingent	left	1.092	476.571	474.876
477.328	2.809	Contingent	left	1.592	480.111	478.92
482.794	2.809	Contingent	left	1.247	485.577	484.041
486.338	2.792	Contingent	left	1.432	489.118	487.77
489.715	2.808	Contingent	left	1.382	492.508	491.097
493.409	2.809	NonContingent	left	1.938	496.199	495.347
496.853	2.808	NonContingent	left	1.539	499.639	498.392
500.297	2.808	NonContingent	right	0.176	503.079	500.473
503.891	2.791	NonContingent	left	2.034	506.67	505.925
507.318	2.808	Contingent	right	1.151	510.11	508.469
510.661	2.808	Contingent	left	1.34	513.449	512.001
514.205	2.808	Contingent	left	1.364	516.989	515.569
517.849	2.792	NonContingent	left	1.636	520.63	519.485
521.226	2.808	Contingent	left	1.289	524.02	522.515
524.669	2.809	Contingent	right	1.452	527.46	526.121
530.436	2.809	NonContingent	right	1.408	533.227	531.844
