onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
211.704	2.809	NonContingent	left	2.122	214.498	213.826
215.248	2.809	NonContingent	left	1.463	218.038	216.711
218.842	2.809	NonContingent	right	1.959	221.629	220.801
222.286	2.808	NonContingent	right	2.002	225.069	224.288
225.88	2.792	NonContingent	left	1.965	228.66	227.845
229.157	2.808	Contingent	right	2.419	231.949	231.576
232.851	2.808	Contingent	left	0.857	235.64	233.708
236.244	2.809	Contingent	left	1.179	239.03	237.423
239.688	2.808	Contingent	NA	NA	242.47	NA
245.305	2.808	NonContingent	left	1.319	248.086	246.624
248.832	2.808	NonContingent	right	2.317	251.627	251.149
252.426	2.808	Contingent	left	2.445	255.218	254.871
255.87	2.808	NonContingent	left	2.562	258.658	258.432
259.213	2.808	NonContingent	right	1.602	261.997	260.815
262.857	2.792	Contingent	right	1.14	265.638	263.997
266.234	2.808	Contingent	right	1.723	269.027	267.957
269.678	2.808	NonContingent	left	1.261	272.467	270.939
273.372	2.808	Contingent	right	2.644	276.158	276.016
276.766	2.808	NonContingent	right	1.501	279.548	278.267
280.192	2.809	NonContingent	left	1.483	282.988	281.675
283.636	2.808	NonContingent	right	1.959	286.428	285.595
287.33	2.809	Contingent	left	0.765	290.119	288.095
292.797	2.808	NonContingent	right	1.435	295.585	294.232
296.341	2.808	NonContingent	right	2.398	299.126	298.739
299.935	2.808	NonContingent	right	2.334	302.717	302.269
303.211	2.809	Contingent	right	1.075	306.006	304.286
306.856	2.808	NonContingent	NA	NA	309.647	NA
310.249	2.808	NonContingent	left	1.363	313.036	311.612
313.843	2.808	Contingent	right	1.036	316.627	314.879
317.387	2.792	NonContingent	right	2.661	320.167	320.048
320.764	2.808	Contingent	left	1.719	323.557	322.483
324.157	2.809	Contingent	right	1.299	326.947	325.456
327.801	2.809	Contingent	left	2.404	330.588	330.205
331.345	2.809	Contingent	left	1.459	334.128	332.804
334.739	2.792	NonContingent	right	2.537	337.518	337.276
340.289	2.808	NonContingent	NA	NA	343.084	NA
343.732	2.809	Contingent	left	0.795	346.524	344.527
347.427	2.808	NonContingent	right	1.885	350.215	349.312
350.82	2.809	Contingent	left	0.87	353.605	351.69
354.364	2.809	Contingent	NA	NA	357.146	NA
357.891	2.809	Contingent	left	2.611	360.686	360.502
361.235	2.808	Contingent	left	0.754	364.025	361.989
364.779	2.808	Contingent	left	1.909	367.566	366.688
368.323	2.808	Contingent	right	1.414	371.107	369.737
371.666	2.792	Contingent	left	1.077	374.446	372.743
375.344	2.808	NonContingent	left	2.203	378.137	377.547
378.787	2.809	NonContingent	right	1.793	381.577	380.58
382.131	2.808	Contingent	left	1.614	384.916	383.745
387.747	2.809	NonContingent	left	2.279	390.533	390.026
391.341	2.809	Contingent	left	2.152	394.124	393.493
394.785	2.792	NonContingent	right	1.656	397.564	396.441
398.413	2.808	Contingent	left	1.11	401.205	399.523
401.856	2.809	NonContingent	right	2.638	404.645	404.494
405.25	2.808	NonContingent	right	1.996	408.034	407.246
408.844	2.791	Contingent	left	1.723	411.625	410.567
412.371	2.808	NonContingent	right	2.348	415.165	414.719
415.764	2.809	Contingent	left	0.779	418.555	416.543
419.158	2.808	Contingent	left	1.162	421.945	420.32
422.752	2.808	NonContingent	right	1.839	425.536	424.591
426.145	2.792	NonContingent	right	2.646	428.926	428.791
429.673	2.808	NonContingent	right	2.049	432.466	431.722
435.34	2.808	Contingent	left	1.769	438.133	437.109
438.934	2.808	NonContingent	left	1.367	441.724	440.301
442.377	2.809	NonContingent	left	2.676	445.164	445.053
445.771	2.808	Contingent	left	0.842	448.553	446.613
449.198	2.808	NonContingent	right	2.062	451.993	451.26
452.842	2.808	Contingent	left	1.824	455.634	454.666
456.286	2.808	NonContingent	left	2.282	459.074	458.568
459.679	2.808	Contingent	left	1.061	462.464	460.74
463.223	2.792	NonContingent	right	1.432	466.004	464.655
466.85	2.809	NonContingent	NA	NA	469.645	NA
470.294	2.809	NonContingent	right	2.137	473.085	472.431
473.838	2.808	NonContingent	right	2.035	476.625	475.873
477.181	2.809	Contingent	left	1.609	479.964	478.79
482.949	2.808	Contingent	left	1.495	485.733	484.444
486.392	2.792	Contingent	left	1.868	489.173	488.26
489.769	2.808	Contingent	right	1.578	492.562	491.347
493.213	2.808	NonContingent	right	2.049	496.002	495.262
496.807	2.808	NonContingent	left	2.228	499.593	499.035
500.25	2.809	NonContingent	left	1.618	503.033	501.868
503.677	2.809	NonContingent	right	2.1	506.473	505.777
507.372	2.808	Contingent	left	0.787	510.164	508.159
510.765	2.808	Contingent	left	1.023	513.554	511.788
514.309	2.808	Contingent	left	1.816	517.095	516.125
517.753	2.808	NonContingent	right	2.763	520.535	520.516
521.347	2.791	Contingent	right	1.04	524.126	522.387
524.673	2.809	Contingent	left	0.897	527.465	525.57
530.34	2.809	NonContingent	left	2.247	533.132	532.587
