"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.901	"Visual_Same"	1	"right"	0.741	1.788	12.689	11.642
13.274	"Visual_Lure"	1	"left"	0.557	1.789	15.063	13.831
15.916	"Visual_Same"	1	"right"	1.453	1.788	17.704	17.369
18.457	"Visual_Different"	1	"left"	0.701	1.538	19.995	19.158
20.797	"Visual_Different"	1	"left"	1.311	1.789	22.586	22.108
23.338	"Visual_Lure"	1	"left"	0.848	1.772	25.11	24.186
30.793	"Auditory_Different"	1	"left"	0.744	1.789	32.582	31.537
33.334	"Auditory_Same"	1	"right"	1.003	1.789	35.123	34.337
35.925	"Auditory_Lure"	1	"left"	0.913	1.789	37.714	36.838
38.349	"Auditory_Same"	1	"right"	1.108	1.789	40.138	39.457
40.69	"Auditory_Same"	1	"right"	1.087	1.788	42.478	41.777
43.331	"Auditory_Lure"	1	"left"	0.889	1.789	45.12	44.22
45.771	"Auditory_Lure"	1	"left"	1.17	1.789	47.56	46.941
53.344	"Visual_Different"	1	"left"	0.669	1.789	55.133	54.013
55.935	"Visual_Different"	1	"left"	0.485	1.789	57.724	56.42
58.259	"Visual_Lure"	1	"left"	0.945	1.788	60.047	59.204
60.699	"Visual_Same"	1	"right"	0.671	1.789	62.488	61.37
63.341	"Visual_Same"	1	"right"	0.815	1.788	65.129	64.156
65.731	"Visual_Different"	1	"left"	0.717	1.789	67.52	66.448
73.287	"Auditory_Same"	1	"right"	1.067	1.789	75.076	74.354
75.728	"Auditory_Different"	1	"left"	0.725	1.788	77.516	76.453
78.419	"Auditory_Same"	1	"right"	1.181	1.789	80.208	79.6
80.809	"Auditory_Lure"	1	"left"	1.173	1.789	82.598	81.982
83.183	"Auditory_Lure"	1	"left"	0.976	1.789	84.972	84.159
85.824	"Auditory_Different"	1	"left"	1.134	1.789	87.613	86.958
88.215	"Auditory_Different"	1	"left"	1.258	1.788	90.003	89.473
95.838	"Visual_Different"	1	"left"	0.715	1.788	97.626	96.553
98.429	"Visual_Lure"	1	"left"	0.75	1.788	100.217	99.179
100.719	"Visual_Different"	1	"left"	0.644	1.788	102.507	101.363
103.26	"Visual_Same"	1	"right"	1.12	1.788	105.048	104.38
105.784	"Visual_Same"	1	"right"	1.31	1.789	107.573	107.094
108.325	"Visual_Lure"	1	"left"	0.683	1.788	110.113	109.008
110.665	"Visual_Lure"	1	"left"	0.674	1.789	112.454	111.339
118.438	"Auditory_Same"	1	"right"	1.073	1.789	120.227	119.511
120.728	"Auditory_Lure"	1	"left"	0.745	1.789	122.517	121.473
123.32	"Auditory_Different"	1	"left"	1.278	1.788	125.108	124.598
125.76	"Auditory_Lure"	1	"left"	1.258	1.789	127.549	127.018
128.335	"Auditory_Lure"	1	"left"	1.298	1.788	130.123	129.633
130.875	"Auditory_Different"	1	"left"	1.067	1.789	132.664	131.942
133.216	"Auditory_Different"	1	"left"	0.915	1.788	135.004	134.131
140.939	"Visual_Same"	1	"right"	0.842	1.788	142.727	141.781
143.329	"Visual_Same"	1	"right"	1.357	1.789	145.118	144.686
145.72	"Visual_Different"	1	"left"	0.544	1.788	147.508	146.264
148.361	"Visual_Same"	1	"right"	1.24	1.772	150.133	149.601
150.885	"Visual_Lure"	1	"left"	0.704	1.789	152.674	151.589
158.24	"Auditory_Different"	1	"left"	1.144	1.789	160.029	159.384
160.831	"Auditory_Same"	1	"right"	1.044	1.789	162.62	161.875
163.423	"Auditory_Different"	1	"left"	0.746	1.788	165.211	164.169
165.846	"Auditory_Lure"	1	"left"	1.125	1.789	167.635	166.971
168.187	"Auditory_Lure"	1	"left"	1.277	1.788	169.975	169.464
170.878	"Auditory_Same"	1	"right"	1.164	1.789	172.667	172.042
178.284	"Visual_Lure"	1	"left"	0.815	1.788	180.072	179.099
180.724	"Visual_Different"	1	"left"	0.745	1.789	182.513	181.469
183.265	"Visual_Lure"	1	"left"	0.973	1.789	185.054	184.238
185.906	"Visual_Same"	1	"right"	0.933	1.789	187.695	186.839
188.33	"Visual_Same"	1	"right"	1.524	1.789	190.119	189.854
190.771	"Visual_Different"	1	"left"	0.583	1.788	192.559	191.354
198.343	"Auditory_Lure"	1	"left"	0.967	1.789	200.132	199.31
200.784	"Auditory_Different"	1	"left"	1.262	1.789	202.573	202.046
203.358	"Auditory_Lure"	1	"left"	1.367	1.789	205.147	204.725
205.799	"Auditory_Same"	1	"right"	1.09	1.789	207.588	206.889
208.34	"Auditory_Same"	1	"right"	1.109	1.789	210.129	209.449
210.68	"Auditory_Different"	1	"left"	1.316	1.789	212.469	211.996
218.437	"Visual_Same"	1	"right"	0.757	1.788	220.225	219.194
220.777	"Visual_Lure"	1	"left"	0.675	1.789	222.566	221.452
223.218	"Visual_Different"	1	"left"	0.625	1.788	225.006	223.843
225.792	"Visual_Lure"	1	"left"	0.856	1.789	227.581	226.648
228.333	"Visual_Lure"	1	"left"	0.647	1.789	230.122	228.98
230.723	"Visual_Different"	1	"left"	0.713	1.789	232.512	231.436
233.164	"Visual_Different"	1	"left"	0.771	1.789	234.953	233.935
240.937	"Auditory_Lure"	1	"left"	1.072	1.789	242.726	242.009
243.277	"Auditory_Same"	1	"right"	1.285	1.789	245.066	244.562
245.869	"Auditory_Lure"	1	"left"	0.857	1.788	247.657	246.726
248.242	"Auditory_Different"	1	"left"	1.088	1.789	250.031	249.33
250.683	"Auditory_Different"	1	"left"	1.061	1.789	252.472	251.744
253.374	"Auditory_Same"	1	"right"	0.909	1.789	255.163	254.283
255.765	"Auditory_Same"	1	"right"	1.204	1.788	257.553	256.969
263.387	"Visual_Lure"	1	"left"	0.632	1.789	265.176	264.019
265.928	"Visual_Lure"	1	"left"	0.753	1.789	267.717	266.681
268.319	"Visual_Same"	1	"right"	1.396	1.789	270.108	269.715
270.893	"Visual_Lure"	1	"left"	0.604	1.789	272.682	271.497
273.284	"Visual_Different"	1	"left"	0.715	1.788	275.072	273.999
280.739	"Auditory_Lure"	1	"left"	1.002	1.789	282.528	281.741
283.431	"Auditory_Lure"	1	"left"	1.443	1.788	285.219	284.874
285.754	"Auditory_Different"	1	"left"	1.037	1.789	287.543	286.791
288.295	"Auditory_Same"	1	"right"	0.994	1.789	290.084	289.289
290.836	"Auditory_Lure"	1	"left"	0.876	1.789	292.625	291.712
298.392	"Visual_Different"	1	"left"	0.609	1.789	300.181	299.001
