onset	trial_type
30.793	Auditory_Different
75.728	Auditory_Different
85.824	Auditory_Different
88.215	Auditory_Different
123.32	Auditory_Different
130.875	Auditory_Different
133.216	Auditory_Different
158.24	Auditory_Different
163.423	Auditory_Different
200.784	Auditory_Different
210.68	Auditory_Different
248.242	Auditory_Different
250.683	Auditory_Different
285.754	Auditory_Different
315.794	Auditory_Different
318.368	Auditory_Different
325.69	Auditory_Different
353.339	Auditory_Different
355.88	Auditory_Different
360.694	Auditory_Different
393.208	Auditory_Different
423.432	Auditory_Different
425.872	Auditory_Different
435.869	Auditory_Different
470.84	Auditory_Different
473.38	Auditory_Different
510.759	Auditory_Different
558.334	Auditory_Different
588.424	Auditory_Different
593.388	Auditory_Different
595.679	Auditory_Different
630.833	Auditory_Different
635.898	Auditory_Different
678.392	Auditory_Different
718.394	Auditory_Different
720.768	Auditory_Different
35.925	Auditory_Lure
43.331	Auditory_Lure
45.771	Auditory_Lure
80.809	Auditory_Lure
83.183	Auditory_Lure
120.728	Auditory_Lure
125.76	Auditory_Lure
128.335	Auditory_Lure
165.846	Auditory_Lure
168.187	Auditory_Lure
198.343	Auditory_Lure
203.358	Auditory_Lure
240.937	Auditory_Lure
245.869	Auditory_Lure
280.739	Auditory_Lure
283.431	Auditory_Lure
290.836	Auditory_Lure
323.3	Auditory_Lure
358.254	Auditory_Lure
398.29	Auditory_Lure
428.263	Auditory_Lure
465.724	Auditory_Lure
515.673	Auditory_Lure
550.862	Auditory_Lure
585.732	Auditory_Lure
643.371	Auditory_Lure
645.694	Auditory_Lure
675.851	Auditory_Lure
710.872	Auditory_Lure
713.263	Auditory_Lure
723.159	Auditory_Lure
33.334	Auditory_Same
38.349	Auditory_Same
40.69	Auditory_Same
73.287	Auditory_Same
78.419	Auditory_Same
118.438	Auditory_Same
160.831	Auditory_Same
170.878	Auditory_Same
205.799	Auditory_Same
208.34	Auditory_Same
243.277	Auditory_Same
253.374	Auditory_Same
255.765	Auditory_Same
288.295	Auditory_Same
320.909	Auditory_Same
363.386	Auditory_Same
388.377	Auditory_Same
390.918	Auditory_Same
395.749	Auditory_Same
430.787	Auditory_Same
433.177	Auditory_Same
463.284	Auditory_Same
468.299	Auditory_Same
505.877	Auditory_Same
508.218	Auditory_Same
553.252	Auditory_Same
590.747	Auditory_Same
598.27	Auditory_Same
600.811	Auditory_Same
638.239	Auditory_Same
640.83	Auditory_Same
670.819	Auditory_Same
673.21	Auditory_Same
680.682	Auditory_Same
715.803	Auditory_Same
18.457	Visual_Different
20.797	Visual_Different
53.344	Visual_Different
55.935	Visual_Different
65.731	Visual_Different
95.838	Visual_Different
100.719	Visual_Different
145.72	Visual_Different
180.724	Visual_Different
190.771	Visual_Different
223.218	Visual_Different
230.723	Visual_Different
233.164	Visual_Different
273.284	Visual_Different
298.392	Visual_Different
300.715	Visual_Different
308.238	Visual_Different
340.852	Visual_Different
343.276	Visual_Different
370.942	Visual_Different
373.215	Visual_Different
378.347	Visual_Different
410.861	Visual_Different
443.425	Visual_Different
448.406	Visual_Different
485.868	Visual_Different
490.699	Visual_Different
493.223	Visual_Different
533.293	Visual_Different
535.733	Visual_Different
570.855	Visual_Different
608.233	Visual_Different
660.689	Visual_Different
690.762	Visual_Different
700.859	Visual_Different
703.249	Visual_Different
13.274	Visual_Lure
23.338	Visual_Lure
58.259	Visual_Lure
98.429	Visual_Lure
108.325	Visual_Lure
110.665	Visual_Lure
150.885	Visual_Lure
178.284	Visual_Lure
183.265	Visual_Lure
220.777	Visual_Lure
225.792	Visual_Lure
228.333	Visual_Lure
263.387	Visual_Lure
265.928	Visual_Lure
270.893	Visual_Lure
305.797	Visual_Lure
333.38	Visual_Lure
335.72	Visual_Lure
345.716	Visual_Lure
375.756	Visual_Lure
405.829	Visual_Lure
408.219	Visual_Lure
415.675	Visual_Lure
450.696	Visual_Lure
453.237	Visual_Lure
483.327	Visual_Lure
525.937	Visual_Lure
530.852	Visual_Lure
573.245	Visual_Lure
575.786	Visual_Lure
613.248	Visual_Lure
620.82	Visual_Lure
623.344	Visual_Lure
658.349	Visual_Lure
695.693	Visual_Lure
698.318	Visual_Lure
10.901	Visual_Same
15.916	Visual_Same
60.699	Visual_Same
63.341	Visual_Same
103.26	Visual_Same
105.784	Visual_Same
140.939	Visual_Same
143.329	Visual_Same
148.361	Visual_Same
185.906	Visual_Same
188.33	Visual_Same
218.437	Visual_Same
268.319	Visual_Same
303.256	Visual_Same
338.411	Visual_Same
380.888	Visual_Same
413.251	Visual_Same
445.815	Visual_Same
455.811	Visual_Same
488.409	Visual_Same
495.764	Visual_Same
498.205	Visual_Same
528.211	Visual_Same
538.274	Visual_Same
540.648	Visual_Same
565.873	Visual_Same
568.414	Visual_Same
578.36	Visual_Same
610.824	Visual_Same
615.889	Visual_Same
618.179	Visual_Same
653.284	Visual_Same
655.808	Visual_Same
663.28	Visual_Same
688.422	Visual_Same
693.353	Visual_Same
