"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"trial_type_less_granular"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
174.672	"recently_learned_faces_correct_combination"	1	"left"	0.749	2.507	"recently_learned_faces"	177.154	175.421
178.299	"famous_faces_false_combination"	1	"right"	0.891	2.508	"famous_faces"	180.793	179.19
181.843	"recently_learned_faces_baseline"	1	"left"	0.839	2.508	"recently_learned_faces_baseline"	184.331	182.682
185.186	"famous_faces_false_combination"	1	"right"	0.909	2.508	"famous_faces"	187.668	186.095
188.613	"famous_faces_false_combination"	1	"right"	0.82	2.508	"famous_faces"	191.106	189.433
192.207	"famous_faces_baseline"	1	"right"	0.817	2.508	"famous_faces_baseline"	194.695	193.024
197.791	"recently_learned_faces_false_combination"	1	"right"	1.044	2.524	"recently_learned_faces"	200.285	198.835
201.435	"famous_faces_false_combination"	1	"right"	0.868	2.507	"famous_faces"	203.924	202.303
204.728	"recently_learned_faces_correct_combination"	1	"left"	0.774	2.508	"recently_learned_faces"	207.211	205.502
208.305	"famous_faces_false_combination"	1	"right"	0.825	2.525	"famous_faces"	210.8	209.13
211.849	"famous_faces_baseline"	0	"right"	0.671	2.508	"famous_faces_baseline"	214.339	212.52
215.293	"recently_learned_faces_false_combination"	0	"left"	0.967	2.507	"recently_learned_faces"	217.777	216.26
218.737	"recently_learned_faces_false_combination"	0	"left"	0.634	2.507	"recently_learned_faces"	221.215	219.371
222.314	"famous_faces_correct_combination"	1	"left"	0.903	2.507	"famous_faces"	224.804	223.217
225.657	"recently_learned_faces_baseline"	1	"right"	0.839	2.508	"recently_learned_faces_baseline"	228.141	226.496
229.352	"famous_faces_baseline"	1	"right"	0.772	2.507	"famous_faces_baseline"	231.83	230.124
232.778	"recently_learned_faces_baseline"	1	"left"	0.96	2.508	"recently_learned_faces_baseline"	235.268	233.738
236.122	"recently_learned_faces_baseline"	1	"right"	1.105	2.507	"recently_learned_faces_baseline"	238.605	237.227
239.716	"recently_learned_faces_false_combination"	1	"right"	1.248	2.507	"recently_learned_faces"	242.194	240.964
245.45	"recently_learned_faces_baseline"	1	"right"	0.801	2.507	"recently_learned_faces_baseline"	247.935	246.251
248.893	"famous_faces_correct_combination"	1	"left"	0.84	2.508	"famous_faces"	251.373	249.733
252.27	"famous_faces_correct_combination"	1	"left"	0.806	2.508	"famous_faces"	254.76	253.076
255.814	"famous_faces_baseline"	1	"right"	0.81	2.507	"famous_faces_baseline"	258.299	256.624
259.207	"recently_learned_faces_correct_combination"	1	"left"	1.277	2.508	"recently_learned_faces"	261.687	260.484
262.785	"recently_learned_faces_correct_combination"	1	"left"	0.956	2.507	"recently_learned_faces"	265.276	263.741
266.228	"famous_faces_correct_combination"	1	"left"	0.896	2.508	"famous_faces"	268.714	267.124
269.672	"famous_faces_false_combination"	1	"right"	0.837	2.507	"famous_faces"	272.152	270.509
273.299	"famous_faces_correct_combination"	1	"left"	0.719	2.508	"famous_faces"	275.791	274.018
276.843	"famous_faces_baseline"	1	"left"	0.812	2.508	"famous_faces_baseline"	279.329	277.655
280.237	"recently_learned_faces_correct_combination"	1	"left"	0.633	2.507	"recently_learned_faces"	282.717	280.87
283.614	"famous_faces_false_combination"	1	"right"	0.929	2.507	"famous_faces"	286.105	284.543
287.157	"recently_learned_faces_correct_combination"	1	"left"	0.863	2.508	"recently_learned_faces"	289.643	288.02
292.941	"recently_learned_faces_correct_combination"	1	"left"	0.877	2.508	"recently_learned_faces"	295.434	293.818
296.385	"famous_faces_false_combination"	1	"right"	1.002	2.507	"famous_faces"	298.872	297.387
299.779	"famous_faces_false_combination"	1	"right"	0.756	2.507	"famous_faces"	302.259	300.535
303.205	"recently_learned_faces_baseline"	1	"right"	0.749	2.508	"recently_learned_faces_baseline"	305.697	303.954
306.799	"famous_faces_correct_combination"	1	"left"	0.836	2.508	"famous_faces"	309.286	307.635
310.193	"recently_learned_faces_baseline"	1	"left"	0.874	2.507	"recently_learned_faces_baseline"	312.674	311.067
313.72	"famous_faces_correct_combination"	1	"left"	0.686	2.508	"famous_faces"	316.212	314.406
317.364	"recently_learned_faces_correct_combination"	1	"left"	1.451	2.508	"recently_learned_faces"	319.851	318.815
320.758	"recently_learned_faces_false_combination"	1	"right"	0.736	2.507	"recently_learned_faces"	323.239	321.494
324.285	"recently_learned_faces_false_combination"	1	"right"	0.922	2.507	"recently_learned_faces"	326.778	325.207
327.829	"recently_learned_faces_correct_combination"	1	"left"	0.683	2.507	"recently_learned_faces"	330.316	328.512
331.222	"recently_learned_faces_baseline"	1	"right"	1.231	2.508	"recently_learned_faces_baseline"	333.704	332.453
334.599	"famous_faces_correct_combination"	1	"left"	0.694	2.508	"famous_faces"	337.092	335.293
340.45	"recently_learned_faces_baseline"	1	"left"	0.858	2.507	"recently_learned_faces_baseline"	342.933	341.308
343.726	"recently_learned_faces_baseline"	1	"right"	0.797	2.508	"recently_learned_faces_baseline"	346.22	344.523
347.27	"famous_faces_false_combination"	1	"right"	0.776	2.508	"famous_faces"	349.758	348.046
350.864	"recently_learned_faces_correct_combination"	1	"left"	0.802	2.508	"recently_learned_faces"	353.347	351.666
354.291	"famous_faces_false_combination"	1	"right"	0.743	2.508	"famous_faces"	356.785	355.034
357.735	"recently_learned_faces_baseline"	1	"right"	0.765	2.507	"recently_learned_faces_baseline"	360.223	358.5
361.379	"recently_learned_faces_baseline"	0	"right"	0.703	2.508	"recently_learned_faces_baseline"	363.862	362.082
364.806	"recently_learned_faces_false_combination"	1	"right"	0.986	2.524	"recently_learned_faces"	367.3	365.792
368.25	"famous_faces_false_combination"	1	"right"	1.031	2.507	"famous_faces"	370.738	369.281
371.643	"famous_faces_correct_combination"	1	"left"	0.973	2.508	"famous_faces"	374.126	372.616
375.17	"famous_faces_false_combination"	1	"right"	1.037	2.508	"famous_faces"	377.664	376.207
378.764	"recently_learned_faces_baseline"	1	"right"	0.857	2.508	"recently_learned_faces_baseline"	381.253	379.621
382.308	"recently_learned_faces_false_combination"	1	"right"	0.955	2.508	"recently_learned_faces"	384.791	383.263
387.841	"recently_learned_faces_baseline"	1	"left"	0.865	2.508	"recently_learned_faces_baseline"	390.332	388.706
391.285	"famous_faces_false_combination"	1	"right"	1.08	2.507	"famous_faces"	393.77	392.365
394.729	"famous_faces_correct_combination"	1	"left"	0.814	2.507	"famous_faces"	397.208	395.543
398.356	"recently_learned_faces_baseline"	1	"right"	1.031	2.508	"recently_learned_faces_baseline"	400.847	399.387
401.9	"recently_learned_faces_correct_combination"	1	"left"	0.739	2.508	"recently_learned_faces"	404.385	402.639
405.243	"famous_faces_correct_combination"	1	"left"	0.958	2.508	"famous_faces"	407.722	406.201
408.67	"recently_learned_faces_false_combination"	1	"right"	1.771	2.508	"recently_learned_faces"	411.16	410.441
412.264	"famous_faces_correct_combination"	1	"left"	0.772	2.508	"famous_faces"	414.749	413.036
415.808	"famous_faces_false_combination"	1	"right"	1.081	2.508	"famous_faces"	418.288	416.889
419.335	"famous_faces_baseline"	1	"right"	0.813	2.508	"famous_faces_baseline"	421.826	420.148
422.779	"famous_faces_correct_combination"	1	"left"	0.671	2.507	"famous_faces"	425.264	423.45
426.172	"famous_faces_baseline"	1	"right"	0.717	2.508	"famous_faces_baseline"	428.651	426.889
429.8	"famous_faces_baseline"	1	"left"	0.888	2.507	"famous_faces_baseline"	432.29	430.688
435.4	"recently_learned_faces_baseline"	1	"left"	0.724	2.507	"recently_learned_faces_baseline"	437.881	436.124
438.927	"recently_learned_faces_false_combination"	0	"left"	1.419	2.508	"recently_learned_faces"	441.419	440.346
442.22	"recently_learned_faces_correct_combination"	1	"left"	0.936	2.508	"recently_learned_faces"	444.706	443.156
445.764	"recently_learned_faces_baseline"	1	"left"	0.964	2.508	"recently_learned_faces_baseline"	448.244	446.728
449.291	"recently_learned_faces_false_combination"	1	"right"	1.946	2.508	"recently_learned_faces"	451.783	451.237
452.886	"recently_learned_faces_baseline"	1	"left"	1.052	2.507	"recently_learned_faces_baseline"	455.372	453.938
456.329	"recently_learned_faces_baseline"	1	"left"	0.942	2.508	"recently_learned_faces_baseline"	458.81	457.271
459.656	"famous_faces_baseline"	1	"left"	0.785	2.507	"famous_faces_baseline"	462.147	460.441
463.2	"famous_faces_correct_combination"	1	"left"	0.845	2.507	"famous_faces"	465.685	464.045
466.744	"famous_faces_baseline"	1	"right"	0.781	2.507	"famous_faces_baseline"	469.224	467.525
470.12	"famous_faces_false_combination"	1	"right"	1.181	2.508	"famous_faces"	472.612	471.301
473.815	"famous_faces_false_combination"	1	"right"	0.902	2.507	"famous_faces"	476.301	474.717
477.258	"recently_learned_faces_baseline"	1	"left"	0.756	2.508	"recently_learned_faces_baseline"	479.739	478.014
482.791	"famous_faces_baseline"	1	"right"	0.887	2.508	"famous_faces_baseline"	485.279	483.678
486.335	"recently_learned_faces_correct_combination"	1	"left"	1.012	2.508	"recently_learned_faces"	488.818	487.347
489.712	"recently_learned_faces_baseline"	1	"left"	1.001	2.508	"recently_learned_faces_baseline"	492.206	490.713
493.356	"recently_learned_faces_correct_combination"	1	"left"	0.787	2.508	"recently_learned_faces"	495.845	494.143
496.9	"famous_faces_baseline"	1	"left"	0.739	2.508	"famous_faces_baseline"	499.383	497.639
500.227	"recently_learned_faces_false_combination"	1	"right"	0.938	2.507	"recently_learned_faces"	502.72	501.165
503.821	"famous_faces_false_combination"	1	"right"	1.009	2.507	"famous_faces"	506.309	504.83
507.365	"recently_learned_faces_baseline"	1	"left"	1.033	2.507	"recently_learned_faces_baseline"	509.847	508.398
510.641	"famous_faces_baseline"	1	"right"	1.107	2.508	"famous_faces_baseline"	513.134	511.748
514.235	"recently_learned_faces_false_combination"	1	"right"	0.976	2.508	"recently_learned_faces"	516.723	515.211
517.679	"famous_faces_baseline"	1	"left"	0.724	2.507	"famous_faces_baseline"	520.161	518.403
521.206	"famous_faces_false_combination"	1	"right"	0.949	2.508	"famous_faces"	523.7	522.155
524.75	"recently_learned_faces_false_combination"	1	"right"	0.871	2.508	"recently_learned_faces"	527.239	525.621
530.3	"famous_faces_correct_combination"	1	"left"	0.693	2.507	"famous_faces"	532.778	530.993
533.927	"recently_learned_faces_false_combination"	1	"right"	0.856	2.508	"recently_learned_faces"	536.417	534.783
537.371	"recently_learned_faces_baseline"	1	"right"	0.826	2.508	"recently_learned_faces_baseline"	539.855	538.197
540.815	"recently_learned_faces_correct_combination"	1	"left"	0.758	2.507	"recently_learned_faces"	543.293	541.573
544.191	"famous_faces_correct_combination"	1	"left"	0.978	2.508	"famous_faces"	546.681	545.169
547.886	"famous_faces_correct_combination"	1	"left"	0.899	2.507	"famous_faces"	550.37	548.785
551.329	"recently_learned_faces_false_combination"	1	"right"	0.89	2.508	"recently_learned_faces"	553.808	552.219
554.656	"famous_faces_baseline"	1	"left"	0.949	2.507	"famous_faces_baseline"	557.145	555.605
558.25	"famous_faces_false_combination"	1	"right"	0.967	2.508	"famous_faces"	560.734	559.217
561.694	"famous_faces_false_combination"	1	"right"	0.905	2.507	"famous_faces"	564.172	562.599
565.271	"famous_faces_false_combination"	1	"right"	0.823	2.507	"famous_faces"	567.761	566.094
568.715	"recently_learned_faces_false_combination"	1	"right"	1.5	2.507	"recently_learned_faces"	571.199	570.215
572.108	"recently_learned_faces_false_combination"	1	"right"	1.474	2.508	"recently_learned_faces"	574.587	573.582
577.742	"recently_learned_faces_baseline"	1	"left"	0.951	2.507	"recently_learned_faces_baseline"	580.227	578.693
581.336	"recently_learned_faces_baseline"	1	"right"	0.955	2.507	"recently_learned_faces_baseline"	583.816	582.291
584.863	"recently_learned_faces_false_combination"	1	"right"	1.194	2.507	"recently_learned_faces"	587.355	586.057
588.407	"famous_faces_correct_combination"	1	"left"	0.743	2.507	"famous_faces"	590.893	589.15
591.75	"recently_learned_faces_baseline"	1	"right"	0.81	2.508	"recently_learned_faces_baseline"	594.23	592.56
595.177	"famous_faces_correct_combination"	1	"left"	0.703	2.507	"famous_faces"	597.668	595.88
598.771	"famous_faces_baseline"	1	"left"	0.809	2.508	"famous_faces_baseline"	601.257	599.58
602.315	"recently_learned_faces_false_combination"	1	"right"	1.177	2.507	"recently_learned_faces"	604.796	603.492
605.842	"recently_learned_faces_false_combination"	1	"right"	0.87	2.508	"recently_learned_faces"	608.334	606.712
609.185	"famous_faces_baseline"	1	"right"	0.854	2.508	"famous_faces_baseline"	611.671	610.039
612.78	"famous_faces_baseline"	1	"right"	1.586	2.507	"famous_faces_baseline"	615.26	614.366
616.307	"recently_learned_faces_baseline"	1	"left"	0.751	2.507	"recently_learned_faces_baseline"	618.798	617.058
619.65	"famous_faces_correct_combination"	1	"left"	0.608	2.508	"famous_faces"	622.135	620.258
625.233	"famous_faces_correct_combination"	1	"left"	0.706	2.508	"famous_faces"	627.726	625.939
628.928	"famous_faces_false_combination"	1	"right"	0.688	2.507	"famous_faces"	631.415	629.616
632.371	"famous_faces_correct_combination"	1	"left"	0.884	2.508	"famous_faces"	634.853	633.255
635.798	"famous_faces_false_combination"	1	"right"	0.784	2.508	"famous_faces"	638.291	636.582
639.242	"recently_learned_faces_false_combination"	1	"right"	0.779	2.507	"recently_learned_faces"	641.729	640.021
642.836	"famous_faces_false_combination"	1	"right"	0.801	2.507	"famous_faces"	645.318	643.637
646.213	"famous_faces_false_combination"	0	"left"	0.713	2.507	"famous_faces"	648.705	646.926
649.857	"recently_learned_faces_correct_combination"	1	"left"	0.895	2.507	"recently_learned_faces"	652.344	650.752
653.15	"famous_faces_baseline"	1	"left"	0.992	2.507	"famous_faces_baseline"	655.631	654.142
656.727	"recently_learned_faces_correct_combination"	1	"left"	1.479	2.525	"recently_learned_faces"	659.22	658.206
660.271	"recently_learned_faces_false_combination"	1	"right"	0.783	2.508	"recently_learned_faces"	662.759	661.054
663.815	"famous_faces_baseline"	1	"right"	0.765	2.508	"famous_faces_baseline"	666.297	664.58
667.142	"famous_faces_false_combination"	1	"right"	0.778	2.507	"famous_faces"	669.634	667.92
672.892	"recently_learned_faces_correct_combination"	1	"left"	1.441	2.508	"recently_learned_faces"	675.376	674.333
676.219	"recently_learned_faces_baseline"	1	"left"	1.026	2.524	"recently_learned_faces_baseline"	678.713	677.245
679.813	"recently_learned_faces_correct_combination"	1	"left"	0.697	2.507	"recently_learned_faces"	682.302	680.51
683.407	"famous_faces_false_combination"	1	"right"	0.873	2.507	"famous_faces"	685.891	684.28
686.734	"recently_learned_faces_correct_combination"	1	"left"	1.378	2.524	"recently_learned_faces"	689.228	688.112
690.328	"famous_faces_baseline"	1	"left"	1.468	2.507	"famous_faces_baseline"	692.817	691.796
693.771	"famous_faces_baseline"	1	"left"	0.651	2.508	"famous_faces_baseline"	696.255	694.422
697.215	"famous_faces_correct_combination"	1	"left"	1.148	2.507	"famous_faces"	699.693	698.363
700.642	"recently_learned_faces_false_combination"	1	"right"	0.943	2.507	"recently_learned_faces"	703.131	701.585
704.336	"recently_learned_faces_correct_combination"	1	"left"	0.927	2.508	"recently_learned_faces"	706.82	705.263
707.663	"recently_learned_faces_correct_combination"	1	"left"	0.875	2.524	"recently_learned_faces"	710.157	708.538
711.307	"famous_faces_baseline"	1	"left"	0.915	2.507	"famous_faces_baseline"	713.796	712.222
714.751	"recently_learned_faces_baseline"	1	"right"	0.801	2.507	"recently_learned_faces_baseline"	717.234	715.552
720.334	"famous_faces_false_combination"	1	"right"	0.806	2.507	"famous_faces"	722.825	721.14
723.727	"famous_faces_baseline"	1	"left"	0.83	2.508	"famous_faces_baseline"	726.213	724.557
727.271	"recently_learned_faces_false_combination"	1	"right"	0.932	2.508	"recently_learned_faces"	729.751	728.203
730.849	"famous_faces_correct_combination"	1	"left"	0.85	2.507	"famous_faces"	733.34	731.699
734.393	"recently_learned_faces_correct_combination"	1	"left"	0.939	2.507	"recently_learned_faces"	736.878	735.332
737.686	"recently_learned_faces_correct_combination"	1	"left"	0.963	2.507	"recently_learned_faces"	740.165	738.649
741.213	"famous_faces_correct_combination"	1	"left"	0.712	2.507	"famous_faces"	743.703	741.925
744.807	"recently_learned_faces_correct_combination"	1	"left"	1.01	2.507	"recently_learned_faces"	747.292	745.817
748.251	"recently_learned_faces_false_combination"	1	"right"	0.973	2.507	"recently_learned_faces"	750.73	749.224
751.828	"recently_learned_faces_baseline"	1	"right"	0.846	2.507	"recently_learned_faces_baseline"	754.319	752.674
755.171	"recently_learned_faces_correct_combination"	1	"left"	0.766	2.508	"recently_learned_faces"	757.656	755.937
758.765	"recently_learned_faces_false_combination"	1	"right"	1.048	2.508	"recently_learned_faces"	761.245	759.813
762.192	"recently_learned_faces_correct_combination"	1	"left"	0.89	2.508	"recently_learned_faces"	764.683	763.082
767.893	"recently_learned_faces_baseline"	1	"right"	0.695	2.507	"recently_learned_faces_baseline"	770.374	768.588
771.42	"famous_faces_false_combination"	1	"right"	0.841	2.524	"famous_faces"	773.912	772.261
774.763	"famous_faces_correct_combination"	1	"left"	0.888	2.508	"famous_faces"	777.249	775.651
778.207	"recently_learned_faces_false_combination"	0	"left"	0.939	2.507	"recently_learned_faces"	780.687	779.146
781.784	"famous_faces_baseline"	1	"left"	0.931	2.507	"famous_faces_baseline"	784.276	782.715
785.228	"famous_faces_correct_combination"	1	"left"	0.943	2.507	"famous_faces"	787.714	786.171
788.872	"famous_faces_correct_combination"	1	"left"	0.883	2.507	"famous_faces"	791.353	789.755
792.249	"famous_faces_correct_combination"	1	"left"	0.834	2.507	"famous_faces"	794.741	793.083
