"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.837	"Visual_Lure"	1	"left"	0.748	1.788	12.625	11.585
13.227	"Visual_Different"	1	"left"	0.772	1.789	15.016	13.999
15.768	"Visual_Lure"	1	"left"	0.987	1.789	17.557	16.755
18.359	"Visual_Same"	1	"right"	0.705	1.789	20.148	19.064
20.9	"Visual_Same"	1	"right"	0.634	1.789	22.689	21.534
23.224	"Visual_Different"	1	"left"	0.773	1.788	25.012	23.997
30.746	"Auditory_Different"	1	"left"	1.026	1.789	32.535	31.772
33.387	"Auditory_Different"	1	"left"	0.685	1.789	35.176	34.072
35.811	"Auditory_Same"	1	"right"	0.704	1.789	37.6	36.515
38.402	"Auditory_Lure"	1	"left"	0.811	1.789	40.191	39.213
40.743	"Auditory_Different"	1	"left"	0.755	1.788	42.531	41.498
48.248	"Visual_Different"	1	"left"	0.632	1.789	50.037	48.88
50.873	"Visual_Different"	1	"left"	0.584	1.789	52.662	51.457
53.313	"Visual_Lure"	1	"left"	1.169	1.789	55.102	54.482
55.905	"Visual_Same"	1	"right"	0.86	1.788	57.693	56.765
58.345	"Visual_Same"	1	"right"	1.785	1.789	60.134	60.13
60.685	"Visual_Different"	1	"left"	0.663	1.789	62.474	61.348
68.241	"Auditory_Same"	1	"right"	1.156	1.789	70.03	69.397
70.782	"Auditory_Same"	1	"right"	0.835	1.789	72.571	71.617
73.373	"Auditory_Different"	1	"left"	0.937	1.789	75.162	74.31
75.797	"Auditory_Lure"	0	"right"	0.766	1.789	77.586	76.563
78.388	"Auditory_Lure"	1	"left"	0.648	1.789	80.177	79.036
80.729	"Auditory_Same"	1	"right"	1.018	1.788	82.517	81.747
88.284	"Visual_Lure"	1	"left"	0.799	1.789	90.073	89.083
90.825	"Visual_Lure"	1	"left"	0.816	1.789	92.614	91.641
93.416	"Visual_Same"	1	"right"	0.715	1.789	95.205	94.131
95.857	"Visual_Lure"	1	"left"	0.615	1.789	97.646	96.472
98.298	"Visual_Different"	1	"left"	0.862	1.788	100.086	99.16
105.837	"Auditory_Different"	1	"left"	0.487	1.788	107.625	106.324
108.227	"Auditory_Lure"	0	"right"	0.72	1.789	110.016	108.947
110.919	"Auditory_Different"	1	"left"	0.779	1.788	112.707	111.698
113.359	"Auditory_Same"	1	"right"	0.805	1.789	115.148	114.164
115.733	"Auditory_Same"	1	"right"	0.83	1.789	117.522	116.563
118.374	"Auditory_Lure"	1	"left"	0.837	1.789	120.163	119.211
120.815	"Auditory_Lure"	1	"left"	0.653	1.788	122.603	121.468
128.237	"Visual_Different"	1	"left"	0.871	1.789	130.026	129.108
130.928	"Visual_Same"	1	"right"	0.758	1.789	132.717	131.686
133.269	"Visual_Lure"	1	"left"	0.654	1.788	135.057	133.923
135.809	"Visual_Same"	1	"right"	1.182	1.789	137.598	136.991
138.233	"Visual_Same"	1	"right"	0.843	1.789	140.022	139.076
140.875	"Visual_Lure"	1	"left"	0.507	1.788	142.663	141.382
143.315	"Visual_Lure"	1	"left"	0.593	1.789	145.104	143.908
150.737	"Auditory_Same"	1	"right"	0.933	1.789	152.526	151.67
153.328	"Auditory_Lure"	1	"left"	0.578	1.789	155.117	153.906
155.769	"Auditory_Different"	1	"left"	0.788	1.789	157.558	156.557
158.21	"Auditory_Lure"	1	"left"	1.14	1.772	159.982	159.35
160.834	"Auditory_Lure"	1	"left"	0.732	1.789	162.623	161.566
163.375	"Auditory_Different"	1	"left"	0.56	1.789	165.164	163.935
165.765	"Auditory_Different"	1	"left"	0.9	1.789	167.554	166.665
173.238	"Visual_Same"	1	"right"	1.025	1.788	175.026	174.263
175.779	"Visual_Same"	1	"right"	0.913	1.788	177.567	176.692
178.37	"Visual_Lure"	1	"left"	0.587	1.788	180.158	178.957
180.894	"Visual_Different"	1	"left"	0.547	1.789	182.683	181.441
183.284	"Visual_Same"	1	"right"	0.78	1.789	185.073	184.064
190.94	"Auditory_Same"	1	"right"	1.126	1.789	192.729	192.066
193.281	"Auditory_Lure"	1	"left"	0.91	1.788	195.069	194.191
195.822	"Auditory_Same"	1	"right"	1.183	1.772	197.594	197.005
198.195	"Auditory_Different"	1	"left"	0.961	1.789	199.984	199.156
200.837	"Auditory_Different"	1	"left"	0.85	1.788	202.625	201.687
203.378	"Auditory_Lure"	0	"right"	1.285	1.788	205.166	204.663
210.733	"Visual_Lure"	1	"left"	0.753	1.789	212.522	211.486
213.324	"Visual_Different"	1	"left"	0.794	1.789	215.113	214.118
215.915	"Visual_Same"	1	"right"	0.854	1.789	217.704	216.769
218.205	"Visual_Different"	1	"left"	0.496	1.789	219.994	218.701
220.846	"Visual_Different"	1	"left"	0.54	1.789	222.635	221.386
223.22	"Visual_Same"	1	"right"	0.952	1.789	225.009	224.172
225.761	"Visual_Same"	1	"right"	0.696	1.789	227.55	226.457
233.334	"Auditory_Lure"	1	"left"	0.739	1.788	235.122	234.073
235.874	"Auditory_Different"	1	"left"	0.568	1.789	237.663	236.442
238.215	"Auditory_Same"	1	"right"	0.975	1.788	240.003	239.19
240.756	"Auditory_Different"	1	"left"	0.626	1.788	242.544	241.382
243.38	"Auditory_Different"	1	"left"	0.567	1.789	245.169	243.947
245.771	"Auditory_Same"	1	"right"	0.921	1.788	247.559	246.692
248.161	"Auditory_Same"	1	"right"	0.813	1.789	249.95	248.974
255.734	"Visual_Lure"	1	"left"	0.604	1.788	257.522	256.338
258.275	"Visual_Same"	1	"right"	0.723	1.788	260.063	258.998
260.866	"Visual_Lure"	1	"left"	0.812	1.788	262.654	261.678
263.407	"Visual_Different"	1	"left"	0.756	1.772	265.179	264.163
265.73	"Visual_Different"	1	"left"	0.484	1.789	267.519	266.214
268.171	"Visual_Same"	1	"right"	0.78	1.788	269.959	268.951
270.862	"Visual_Same"	1	"right"	0.758	1.789	272.651	271.62
278.385	"Auditory_Different"	1	"left"	0.856	1.788	280.173	279.241
280.775	"Auditory_Same"	0	"left"	0.547	1.789	282.564	281.322
283.366	"Auditory_Different"	1	"left"	1.118	1.789	285.155	284.484
285.69	"Auditory_Lure"	1	"left"	0.975	1.788	287.478	286.665
288.231	"Auditory_Lure"	1	"left"	0.812	1.788	290.019	289.043
290.772	"Auditory_Same"	1	"right"	0.745	1.788	292.56	291.517
298.394	"Visual_Different"	0	NA	NA	1.789	300.183	NA
300.818	"Visual_Different"	1	"left"	1.092	1.789	302.607	301.91
303.209	"Visual_Lure"	1	"left"	0.51	1.788	304.997	303.719
305.749	"Visual_Different"	0	"right"	1.628	1.789	307.538	307.377
308.341	"Visual_Same"	0	"left"	0.596	1.788	310.129	308.937
315.93	"Auditory_Same"	1	"right"	1.051	1.789	317.719	316.981
318.27	"Auditory_Same"	1	"right"	0.674	1.789	320.059	318.944
320.911	"Auditory_Different"	1	"left"	0.719	1.789	322.7	321.63
323.302	"Auditory_Same"	1	"right"	0.824	1.788	325.09	324.126
325.692	"Auditory_Lure"	1	"left"	1.172	1.789	327.481	326.864
333.432	"Visual_Lure"	1	"left"	0.583	1.789	335.221	334.015
335.822	"Visual_Lure"	1	"left"	0.472	1.789	337.611	336.294
338.414	"Visual_Same"	1	"right"	0.681	1.788	340.202	339.095
340.704	"Visual_Different"	1	"left"	0.708	1.788	342.492	341.412
343.228	"Visual_Different"	1	"left"	0.507	1.789	345.017	343.735
345.769	"Visual_Lure"	1	"left"	0.683	1.788	347.557	346.452
353.392	"Auditory_Lure"	0	"right"	1.064	1.788	355.18	354.456
355.815	"Auditory_Lure"	1	"left"	1	1.789	357.604	356.815
358.256	"Auditory_Same"	1	"right"	0.682	1.789	360.045	358.938
360.697	"Auditory_Different"	1	"left"	0.619	1.788	362.485	361.316
363.338	"Auditory_Different"	1	"left"	0.714	1.789	365.127	364.052
365.879	"Auditory_Lure"	1	"left"	0.71	1.788	367.667	366.589
373.384	"Visual_Same"	1	"right"	0.995	1.789	375.173	374.379
375.725	"Visual_Same"	1	"right"	0.683	1.788	377.513	376.408
378.416	"Visual_Different"	1	"left"	0.457	1.789	380.205	378.873
380.79	"Visual_Lure"	1	"left"	0.882	1.789	382.579	381.672
383.231	"Visual_Lure"	1	"left"	0.534	1.788	385.019	383.765
385.822	"Visual_Same"	0	"left"	0.411	1.788	387.61	386.233
393.327	"Auditory_Lure"	1	"left"	0.857	1.789	395.116	394.184
395.868	"Auditory_Lure"	1	"left"	1.645	1.789	397.657	397.513
398.259	"Auditory_Different"	1	"left"	1.352	1.788	400.047	399.611
400.699	"Auditory_Same"	1	"right"	0.77	1.789	402.488	401.469
403.391	"Auditory_Lure"	1	"left"	0.857	1.788	405.179	404.248
410.829	"Visual_Same"	1	"right"	0.668	1.789	412.618	411.497
413.421	"Visual_Same"	1	"right"	0.589	1.788	415.209	414.01
415.761	"Visual_Different"	1	"left"	0.501	1.789	417.55	416.262
418.352	"Visual_Same"	1	"right"	0.941	1.789	420.141	419.293
420.675	"Visual_Lure"	1	"left"	0.707	1.789	422.464	421.382
428.231	"Auditory_Lure"	0	"right"	0.849	1.789	430.02	429.08
430.873	"Auditory_Lure"	1	"left"	1.087	1.788	432.661	431.96
433.413	"Auditory_Same"	1	"right"	1.048	1.789	435.202	434.461
435.787	"Auditory_Lure"	0	"right"	0.673	1.789	437.576	436.46
438.228	"Auditory_Different"	1	"left"	0.898	1.789	440.017	439.126
445.834	"Visual_Different"	1	"left"	0.719	1.789	447.623	446.553
448.425	"Visual_Lure"	1	"left"	0.7	1.789	450.214	449.125
450.715	"Visual_Different"	1	"left"	0.54	1.789	452.504	451.255
453.34	"Visual_Same"	1	"right"	0.717	1.788	455.128	454.057
455.73	"Visual_Same"	1	"right"	0.617	1.789	457.519	456.347
458.371	"Visual_Lure"	1	"left"	0.572	1.789	460.16	458.943
460.812	"Visual_Lure"	1	"left"	0.486	1.789	462.601	461.298
468.384	"Auditory_Different"	1	"left"	0.865	1.789	470.173	469.249
470.825	"Auditory_Different"	1	"left"	1.002	1.789	472.614	471.827
473.199	"Auditory_Lure"	1	"left"	1.072	1.788	474.987	474.271
475.74	"Auditory_Different"	1	"left"	0.597	1.788	477.528	476.337
478.381	"Auditory_Same"	1	"right"	0.837	1.789	480.17	479.218
485.736	"Visual_Different"	1	"left"	0.865	1.789	487.525	486.601
488.26	"Visual_Different"	1	"left"	0.519	1.789	490.049	488.779
490.801	"Visual_Same"	1	"right"	0.862	1.789	492.59	491.663
493.342	"Visual_Lure"	1	"left"	0.553	1.789	495.131	493.895
495.783	"Visual_Different"	1	"left"	0.479	1.788	497.571	496.262
