onset	duration	trial_type	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
7.955	2.808	Contingent	left	1.791	10.741	9.746
11.298	2.809	Contingent	right	1.585	14.08	12.883
14.876	2.808	Contingent	right	1.534	17.671	16.41
18.319	2.809	Contingent	right	1.64	21.111	19.959
21.713	2.808	Contingent	left	1.349	24.501	23.062
25.407	2.808	NonContingent	right	2.084	28.192	27.491
28.8	2.792	Contingent	left	0.973	31.582	29.773
32.328	2.808	Contingent	right	1.519	35.123	33.847
35.721	2.808	Contingent	right	0.901	38.512	36.622
39.165	2.808	NonContingent	left	1.607	41.952	40.772
42.759	2.808	Contingent	left	2.008	45.543	44.767
46.152	2.809	NonContingent	left	2.151	48.933	48.303
49.679	2.809	NonContingent	right	2.061	52.473	51.74
55.296	2.809	NonContingent	right	1.965	58.089	57.261
58.74	2.808	Contingent	right	1.252	61.529	59.992
62.384	2.808	NonContingent	right	1.123	65.17	63.507
65.928	2.808	NonContingent	right	1.42	68.71	67.348
69.305	2.808	Contingent	left	1.852	72.1	71.157
72.698	2.809	Contingent	left	0.921	75.49	73.619
76.393	2.808	Contingent	right	1.035	79.181	77.428
79.836	2.809	NonContingent	left	1.506	82.621	81.342
83.23	2.791	Contingent	right	1.586	86.01	84.816
86.757	2.808	NonContingent	right	1.473	89.551	88.23
90.15	2.809	Contingent	right	1.159	92.941	91.309
93.744	2.809	Contingent	left	1.038	96.532	94.782
97.288	2.809	Contingent	left	1.689	100.073	98.977
102.955	2.809	Contingent	right	1.483	105.739	104.438
106.399	2.792	Contingent	right	1.271	109.179	107.67
109.776	2.808	NonContingent	left	2.281	112.568	112.057
113.219	2.809	NonContingent	right	1.539	116.008	114.758
116.813	2.809	NonContingent	left	2.367	119.599	119.18
120.357	2.809	NonContingent	left	1.617	123.14	121.974
123.801	2.791	Contingent	left	1.042	126.58	124.843
127.228	2.808	Contingent	left	1.581	130.02	128.809
130.671	2.809	Contingent	right	0.848	133.46	131.519
134.366	2.808	NonContingent	right	1.724	137.151	136.09
137.759	2.809	Contingent	right	1.9	140.541	139.659
141.136	2.808	Contingent	right	1.427	143.931	142.563
144.83	2.809	NonContingent	right	1.927	147.622	146.757
150.297	2.808	Contingent	right	0.944	153.087	151.241
153.74	2.809	NonContingent	left	1.765	156.527	155.505
157.435	2.808	Contingent	right	1.308	160.218	158.743
160.828	2.792	NonContingent	right	1.67	163.608	162.498
164.355	2.809	NonContingent	right	2.287	167.149	166.642
167.799	2.808	NonContingent	left	1.982	170.589	169.781
171.242	2.809	NonContingent	right	1.182	174.029	172.424
174.887	2.808	NonContingent	right	1.929	177.67	176.816
178.33	2.792	Contingent	left	2.353	181.11	180.683
181.657	2.808	NonContingent	right	1.365	184.449	183.022
185.201	2.808	Contingent	right	0.965	187.989	186.166
188.745	2.808	Contingent	right	1.383	191.53	190.128
192.289	2.808	NonContingent	right	1.561	195.071	193.85
197.956	2.808	Contingent	left	1.509	200.737	199.465
201.282	2.809	NonContingent	left	1.666	204.076	202.948
204.876	2.809	NonContingent	right	1.376	207.667	206.252
208.22	2.808	NonContingent	right	1.408	211.006	209.628
211.814	2.808	NonContingent	right	2.473	214.597	214.287
215.408	2.791	NonContingent	left	1.087	218.188	216.495
218.784	2.809	NonContingent	right	2.068	221.578	220.852
222.228	2.808	NonContingent	left	2.531	225.018	224.759
225.822	2.808	NonContingent	left	1.12	228.609	226.942
229.165	2.809	Contingent	right	2.133	231.948	231.298
232.759	2.792	Contingent	right	0.869	235.539	233.628
236.287	2.808	Contingent	left	1.123	239.08	237.41
239.68	2.809	Contingent	right	1.37	242.469	241.05
245.397	2.809	NonContingent	right	1.489	248.186	246.886
248.74	2.809	NonContingent	right	1.471	251.525	250.211
252.284	2.809	Contingent	right	2.043	255.065	254.327
255.812	2.808	NonContingent	right	1.243	258.606	257.055
259.406	2.808	NonContingent	left	1.349	262.197	260.755
262.799	2.809	Contingent	right	1.113	265.587	263.912
266.343	2.808	Contingent	right	1.722	269.128	268.065
269.686	2.792	NonContingent	left	1.439	272.467	271.125
273.214	2.808	Contingent	right	1.1	276.007	274.314
276.858	2.808	NonContingent	left	1.534	279.648	278.392
280.251	2.809	NonContingent	right	1.051	283.038	281.302
283.795	2.809	NonContingent	right	1.554	286.579	285.349
287.339	2.792	Contingent	left	0.741	290.119	288.08
292.789	2.808	NonContingent	right	1.306	295.584	294.095
296.383	2.808	NonContingent	right	1.411	299.175	297.794
299.927	2.808	NonContingent	left	1.532	302.715	301.459
303.22	2.808	Contingent	left	1.029	306.004	304.249
306.814	2.792	NonContingent	right	1.029	309.595	307.843
310.341	2.808	NonContingent	left	1.454	313.136	311.795
313.684	2.809	Contingent	right	0.974	316.475	314.658
317.228	2.809	NonContingent	left	2.222	320.015	319.45
