"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"trial_type_less_granular"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.33	"recently_learned_faces_baseline"	0	NA	NA	0.034	"recently_learned_faces_baseline"	10.34	NA
11.45	"recently_learned_faces_baseline"	1	"right"	1.355	2.508	"recently_learned_faces_baseline"	13.929	12.805
14.777	"famous_faces_baseline"	0	"right"	1.247	2.508	"famous_faces_baseline"	17.266	16.024
18.371	"famous_faces_baseline"	1	"right"	1.367	2.508	"famous_faces_baseline"	20.855	19.738
21.698	"famous_faces_false_combination"	1	"right"	1.247	2.524	"famous_faces"	24.192	22.945
25.242	"famous_faces_correct_combination"	1	"left"	1.08	2.507	"famous_faces"	27.73	26.322
28.836	"recently_learned_faces_false_combination"	1	"right"	1.259	2.507	"recently_learned_faces"	31.319	30.095
32.363	"recently_learned_faces_false_combination"	1	"right"	1.142	2.524	"recently_learned_faces"	34.857	33.505
35.756	"famous_faces_false_combination"	1	"right"	0.985	2.508	"famous_faces"	38.245	36.741
39.15	"famous_faces_baseline"	0	"right"	1.106	2.507	"famous_faces_baseline"	41.633	40.256
42.827	"recently_learned_faces_baseline"	1	"left"	0.778	2.524	"recently_learned_faces_baseline"	45.322	43.605
46.12	"famous_faces_false_combination"	1	"right"	0.996	2.508	"famous_faces"	48.609	47.116
49.714	"famous_faces_baseline"	1	"right"	1.355	2.508	"famous_faces_baseline"	52.198	51.069
55.398	"famous_faces_baseline"	1	"right"	0.809	2.508	"famous_faces_baseline"	57.888	56.207
58.792	"recently_learned_faces_correct_combination"	1	"left"	1.132	2.507	"recently_learned_faces"	61.275	59.924
62.436	"recently_learned_faces_false_combination"	1	"right"	0.788	2.507	"recently_learned_faces"	64.914	63.224
65.712	"famous_faces_correct_combination"	0	"right"	1.49	2.508	"famous_faces"	68.201	67.202
69.306	"famous_faces_false_combination"	1	"right"	1.164	2.508	"famous_faces"	71.79	70.47
72.85	"recently_learned_faces_false_combination"	1	"right"	1.765	2.508	"recently_learned_faces"	75.329	74.615
76.277	"famous_faces_false_combination"	1	"right"	1.312	2.507	"famous_faces"	78.767	77.589
79.67	"recently_learned_faces_false_combination"	1	"right"	1.085	2.508	"recently_learned_faces"	82.155	80.755
83.365	"recently_learned_faces_false_combination"	1	"right"	1.368	2.507	"recently_learned_faces"	85.844	84.733
86.691	"famous_faces_baseline"	1	"right"	1.587	2.508	"famous_faces_baseline"	89.181	88.278
90.135	"famous_faces_baseline"	1	"right"	0.922	2.507	"famous_faces_baseline"	92.619	91.057
93.729	"famous_faces_false_combination"	1	"right"	1.182	2.507	"famous_faces"	96.208	94.911
97.306	"recently_learned_faces_false_combination"	0	"left"	1.317	2.508	"recently_learned_faces"	99.797	98.623
102.856	"recently_learned_faces_correct_combination"	1	"left"	2.072	2.508	"recently_learned_faces"	105.337	104.928
106.434	"famous_faces_correct_combination"	1	"left"	0.936	2.507	"famous_faces"	108.926	107.37
109.777	"recently_learned_faces_correct_combination"	1	"left"	1.004	2.507	"recently_learned_faces"	112.263	110.781
113.22	"recently_learned_faces_false_combination"	1	"right"	1.084	2.508	"recently_learned_faces"	115.701	114.304
116.848	"recently_learned_faces_correct_combination"	1	"left"	0.922	2.507	"recently_learned_faces"	119.34	117.77
120.241	"famous_faces_correct_combination"	1	"left"	0.82	2.508	"famous_faces"	122.727	121.061
123.785	"famous_faces_correct_combination"	1	"left"	0.833	2.508	"famous_faces"	126.266	124.618
127.312	"recently_learned_faces_correct_combination"	1	"left"	0.93	2.525	"recently_learned_faces"	129.805	128.242
130.856	"famous_faces_baseline"	0	"right"	0.836	2.508	"famous_faces_baseline"	133.343	131.692
134.149	"recently_learned_faces_baseline"	1	"right"	1.561	2.508	"recently_learned_faces_baseline"	136.63	135.71
137.677	"famous_faces_baseline"	1	"left"	0.923	2.507	"famous_faces_baseline"	140.168	138.6
141.221	"famous_faces_correct_combination"	1	"left"	0.958	2.507	"famous_faces"	143.707	142.179
144.764	"recently_learned_faces_correct_combination"	1	"left"	1.238	2.508	"recently_learned_faces"	147.246	146.002
150.448	"famous_faces_baseline"	1	"right"	1.539	2.507	"famous_faces_baseline"	152.936	151.987
153.892	"famous_faces_correct_combination"	1	"left"	1.361	2.507	"famous_faces"	156.374	155.253
157.318	"famous_faces_baseline"	1	"right"	0.862	2.525	"famous_faces_baseline"	159.812	158.18
160.712	"recently_learned_faces_correct_combination"	1	"left"	1.018	2.507	"recently_learned_faces"	163.2	161.73
164.256	"recently_learned_faces_baseline"	1	"left"	1.224	2.507	"recently_learned_faces_baseline"	166.738	165.48
167.833	"recently_learned_faces_correct_combination"	0	"right"	2.28	2.524	"recently_learned_faces"	170.327	170.113
171.227	"recently_learned_faces_correct_combination"	1	"left"	1.203	2.507	"recently_learned_faces"	173.714	172.43
174.871	"recently_learned_faces_correct_combination"	1	"left"	0.941	2.507	"recently_learned_faces"	177.353	175.812
178.147	"famous_faces_false_combination"	1	"right"	1.456	2.508	"famous_faces"	180.64	179.603
181.741	"recently_learned_faces_baseline"	1	"left"	1.276	2.508	"recently_learned_faces_baseline"	184.229	183.017
185.335	"famous_faces_false_combination"	1	"right"	1.072	2.508	"famous_faces"	187.818	186.407
188.662	"famous_faces_false_combination"	1	"right"	0.97	2.507	"famous_faces"	191.155	189.632
192.206	"famous_faces_baseline"	1	"right"	1.369	2.507	"famous_faces_baseline"	194.694	193.575
197.856	"recently_learned_faces_false_combination"	1	"right"	1.456	2.507	"recently_learned_faces"	200.335	199.312
201.233	"famous_faces_false_combination"	1	"right"	0.936	2.507	"famous_faces"	203.723	202.169
204.927	"recently_learned_faces_correct_combination"	1	"left"	0.854	2.507	"recently_learned_faces"	207.412	205.781
208.27	"famous_faces_false_combination"	1	"right"	1.304	2.508	"famous_faces"	210.749	209.574
211.848	"famous_faces_baseline"	1	"left"	0.984	2.507	"famous_faces_baseline"	214.338	212.832
215.291	"recently_learned_faces_false_combination"	0	"left"	2.004	2.508	"recently_learned_faces"	217.776	217.295
218.685	"recently_learned_faces_false_combination"	1	"right"	1.295	2.507	"recently_learned_faces"	221.164	219.98
222.212	"famous_faces_correct_combination"	0	"right"	1.397	2.507	"famous_faces"	224.702	223.609
225.806	"recently_learned_faces_baseline"	1	"right"	1.385	2.507	"recently_learned_faces_baseline"	228.291	227.191
229.35	"famous_faces_baseline"	1	"right"	1.115	2.507	"famous_faces_baseline"	231.829	230.465
232.777	"recently_learned_faces_baseline"	1	"left"	1.056	2.507	"recently_learned_faces_baseline"	235.267	233.833
236.17	"recently_learned_faces_baseline"	1	"right"	0.837	2.508	"recently_learned_faces_baseline"	238.654	237.007
239.614	"recently_learned_faces_false_combination"	1	"right"	2.016	2.507	"recently_learned_faces"	242.092	241.63
245.297	"recently_learned_faces_baseline"	1	"right"	0.811	2.508	"recently_learned_faces_baseline"	247.782	246.108
248.841	"famous_faces_correct_combination"	1	"left"	0.893	2.508	"famous_faces"	251.321	249.734
252.218	"famous_faces_correct_combination"	1	"left"	0.982	2.507	"famous_faces"	254.709	253.2
255.862	"famous_faces_baseline"	1	"right"	1.001	2.508	"famous_faces_baseline"	258.348	256.863
259.406	"recently_learned_faces_correct_combination"	1	"left"	1.72	2.507	"recently_learned_faces"	261.886	261.126
262.833	"recently_learned_faces_correct_combination"	1	"left"	1.493	2.507	"recently_learned_faces"	265.324	264.326
266.276	"famous_faces_correct_combination"	1	"left"	0.817	2.508	"famous_faces"	268.762	267.093
269.67	"famous_faces_false_combination"	1	"right"	1.07	2.507	"famous_faces"	272.15	270.74
273.348	"famous_faces_correct_combination"	1	"left"	0.762	2.507	"famous_faces"	275.839	274.11
276.691	"famous_faces_baseline"	1	"left"	0.966	2.507	"famous_faces_baseline"	279.176	277.657
280.285	"recently_learned_faces_correct_combination"	1	"left"	1.434	2.507	"recently_learned_faces"	282.765	281.719
283.812	"famous_faces_false_combination"	1	"right"	0.97	2.508	"famous_faces"	286.303	284.782
287.155	"recently_learned_faces_correct_combination"	1	"left"	2.202	2.508	"recently_learned_faces"	289.64	289.357
292.939	"recently_learned_faces_correct_combination"	1	"left"	1.113	2.508	"recently_learned_faces"	295.432	294.052
296.232	"famous_faces_false_combination"	1	"right"	1.031	2.508	"famous_faces"	298.719	297.263
299.776	"famous_faces_false_combination"	1	"right"	0.912	2.508	"famous_faces"	302.257	300.688
303.354	"recently_learned_faces_baseline"	1	"right"	0.854	2.507	"recently_learned_faces_baseline"	305.846	304.208
306.797	"famous_faces_correct_combination"	1	"left"	0.886	2.508	"famous_faces"	309.284	307.683
310.391	"recently_learned_faces_baseline"	0	"right"	0.891	2.508	"recently_learned_faces_baseline"	312.873	311.282
313.668	"famous_faces_correct_combination"	1	"left"	0.829	2.507	"famous_faces"	316.16	314.497
317.212	"recently_learned_faces_correct_combination"	1	"left"	1.375	2.507	"recently_learned_faces"	319.698	318.587
320.806	"recently_learned_faces_false_combination"	1	"right"	1.268	2.507	"recently_learned_faces"	323.287	322.074
324.232	"recently_learned_faces_false_combination"	0	"left"	1.721	2.508	"recently_learned_faces"	326.725	325.953
327.776	"recently_learned_faces_correct_combination"	1	"left"	1.13	2.508	"recently_learned_faces"	330.264	328.906
331.17	"recently_learned_faces_baseline"	1	"right"	0.935	2.507	"recently_learned_faces_baseline"	333.651	332.105
334.797	"famous_faces_correct_combination"	1	"left"	0.826	2.508	"famous_faces"	337.29	335.623
340.297	"recently_learned_faces_baseline"	1	"left"	1.422	2.507	"recently_learned_faces_baseline"	342.78	341.719
343.841	"recently_learned_faces_baseline"	1	"right"	0.986	2.507	"recently_learned_faces_baseline"	346.319	344.827
347.418	"famous_faces_false_combination"	0	"left"	1.22	2.508	"famous_faces"	349.908	348.638
350.862	"recently_learned_faces_correct_combination"	1	"left"	1.005	2.507	"recently_learned_faces"	353.346	351.867
354.188	"famous_faces_false_combination"	0	"left"	0.933	2.525	"famous_faces"	356.683	355.121
357.833	"recently_learned_faces_baseline"	1	"right"	0.985	2.507	"recently_learned_faces_baseline"	360.322	358.818
361.377	"recently_learned_faces_baseline"	1	"left"	0.844	2.507	"recently_learned_faces_baseline"	363.86	362.221
364.703	"recently_learned_faces_false_combination"	1	"right"	1.111	2.524	"recently_learned_faces"	367.197	365.814
368.247	"famous_faces_false_combination"	1	"right"	0.903	2.507	"famous_faces"	370.736	369.15
371.64	"famous_faces_correct_combination"	1	"left"	1.11	2.508	"famous_faces"	374.124	372.75
375.335	"famous_faces_false_combination"	1	"right"	1.608	2.507	"famous_faces"	377.813	376.943
378.611	"recently_learned_faces_baseline"	1	"right"	0.848	2.508	"recently_learned_faces_baseline"	381.1	379.459
382.155	"recently_learned_faces_false_combination"	1	"right"	1.039	2.508	"recently_learned_faces"	384.638	383.194
387.889	"recently_learned_faces_baseline"	1	"left"	1.362	2.507	"recently_learned_faces_baseline"	390.38	389.251
391.282	"famous_faces_false_combination"	1	"right"	2.006	2.508	"famous_faces"	393.767	393.288
394.826	"famous_faces_correct_combination"	1	"left"	0.771	2.508	"famous_faces"	397.306	395.597
398.404	"recently_learned_faces_baseline"	1	"right"	1.023	2.507	"recently_learned_faces_baseline"	400.895	399.427
401.697	"recently_learned_faces_correct_combination"	1	"left"	0.959	2.507	"recently_learned_faces"	404.182	402.656
405.391	"famous_faces_correct_combination"	1	"left"	1.062	2.507	"famous_faces"	407.871	406.453
408.768	"recently_learned_faces_false_combination"	0	"left"	1.02	2.507	"recently_learned_faces"	411.259	409.788
412.211	"famous_faces_correct_combination"	1	"left"	0.812	2.508	"famous_faces"	414.697	413.023
415.805	"famous_faces_false_combination"	1	"right"	1.028	2.508	"famous_faces"	418.286	416.833
419.132	"famous_faces_baseline"	1	"right"	1.067	2.507	"famous_faces_baseline"	421.623	420.199
422.726	"famous_faces_correct_combination"	1	"left"	0.796	2.507	"famous_faces"	425.212	423.522
426.17	"famous_faces_baseline"	1	"right"	1.341	2.507	"famous_faces_baseline"	428.65	427.511
429.747	"famous_faces_baseline"	1	"left"	1.319	2.507	"famous_faces_baseline"	432.239	431.066
435.347	"recently_learned_faces_baseline"	1	"left"	1.087	2.507	"recently_learned_faces_baseline"	437.829	436.434
438.924	"recently_learned_faces_false_combination"	1	"right"	1.712	2.524	"recently_learned_faces"	441.418	440.636
442.217	"recently_learned_faces_correct_combination"	0	"right"	1.189	2.508	"recently_learned_faces"	444.705	443.406
445.862	"recently_learned_faces_baseline"	1	"left"	1.139	2.507	"recently_learned_faces_baseline"	448.344	447.001
449.238	"recently_learned_faces_false_combination"	0	"left"	0.98	2.508	"recently_learned_faces"	451.731	450.218
452.883	"recently_learned_faces_baseline"	1	"left"	0.867	2.507	"recently_learned_faces_baseline"	455.37	453.75
456.226	"recently_learned_faces_baseline"	0	"right"	1.06	2.507	"recently_learned_faces_baseline"	458.707	457.286
459.753	"famous_faces_baseline"	1	"left"	0.921	2.507	"famous_faces_baseline"	462.246	460.674
463.146	"famous_faces_correct_combination"	1	"left"	1.281	2.508	"famous_faces"	465.634	464.427
466.791	"famous_faces_baseline"	1	"right"	0.817	2.507	"famous_faces_baseline"	469.273	467.608
470.167	"famous_faces_false_combination"	1	"right"	2.156	2.508	"famous_faces"	472.66	472.323
473.711	"famous_faces_false_combination"	1	"right"	0.909	2.508	"famous_faces"	476.199	474.62
477.305	"recently_learned_faces_baseline"	1	"left"	0.853	2.508	"recently_learned_faces_baseline"	479.788	478.158
482.738	"famous_faces_baseline"	1	"right"	0.975	2.508	"famous_faces_baseline"	485.226	483.713
486.282	"recently_learned_faces_correct_combination"	1	"left"	1.387	2.507	"recently_learned_faces"	488.764	487.669
489.859	"recently_learned_faces_baseline"	1	"left"	0.855	2.525	"recently_learned_faces_baseline"	492.353	490.714
493.303	"recently_learned_faces_correct_combination"	1	"left"	1.304	2.507	"recently_learned_faces"	495.791	494.607
496.897	"famous_faces_baseline"	0	"right"	1.319	2.507	"famous_faces_baseline"	499.38	498.216
500.324	"recently_learned_faces_false_combination"	1	"right"	1.547	2.524	"recently_learned_faces"	502.818	501.871
503.868	"famous_faces_false_combination"	1	"right"	1.52	2.507	"famous_faces"	506.356	505.388
507.261	"recently_learned_faces_baseline"	1	"left"	1.19	2.508	"recently_learned_faces_baseline"	509.744	508.451
510.638	"famous_faces_baseline"	1	"right"	1.147	2.524	"famous_faces_baseline"	513.132	511.785
514.182	"recently_learned_faces_false_combination"	1	"right"	1.19	2.507	"recently_learned_faces"	516.67	515.372
517.776	"famous_faces_baseline"	1	"left"	0.865	2.507	"famous_faces_baseline"	520.259	518.641
521.203	"famous_faces_false_combination"	0	"left"	1.113	2.524	"famous_faces"	523.697	522.316
524.646	"recently_learned_faces_false_combination"	1	"right"	0.986	2.508	"recently_learned_faces"	527.135	525.632
530.397	"famous_faces_correct_combination"	1	"left"	1.243	2.507	"famous_faces"	532.876	531.64
533.924	"recently_learned_faces_false_combination"	1	"right"	1.337	2.507	"recently_learned_faces"	536.414	535.261
537.217	"recently_learned_faces_baseline"	1	"right"	1.488	2.508	"recently_learned_faces_baseline"	539.701	538.705
540.761	"recently_learned_faces_correct_combination"	1	"left"	0.901	2.507	"recently_learned_faces"	543.239	541.662
544.288	"famous_faces_correct_combination"	1	"left"	1.345	2.508	"famous_faces"	546.778	545.633
547.832	"famous_faces_correct_combination"	1	"left"	1.47	2.508	"famous_faces"	550.317	549.302
551.276	"recently_learned_faces_false_combination"	1	"right"	1.566	2.507	"recently_learned_faces"	553.755	552.842
554.652	"famous_faces_baseline"	1	"left"	1.036	2.508	"famous_faces_baseline"	557.143	555.688
558.196	"famous_faces_false_combination"	1	"right"	0.916	2.508	"famous_faces"	560.681	559.112
561.84	"famous_faces_false_combination"	1	"right"	0.893	2.508	"famous_faces"	564.32	562.733
565.167	"famous_faces_false_combination"	1	"right"	1.592	2.508	"famous_faces"	567.657	566.759
568.611	"recently_learned_faces_false_combination"	0	"left"	1.794	2.507	"recently_learned_faces"	571.095	570.405
572.205	"recently_learned_faces_false_combination"	1	"right"	1.495	2.507	"recently_learned_faces"	574.684	573.7
577.788	"recently_learned_faces_baseline"	1	"left"	1.103	2.507	"recently_learned_faces_baseline"	580.274	578.891
581.382	"recently_learned_faces_baseline"	1	"right"	0.915	2.508	"recently_learned_faces_baseline"	583.863	582.297
584.909	"recently_learned_faces_false_combination"	0	"left"	1.842	2.508	"recently_learned_faces"	587.401	586.751
588.202	"famous_faces_correct_combination"	1	"left"	0.802	2.508	"famous_faces"	590.688	589.004
591.796	"recently_learned_faces_baseline"	1	"right"	0.796	2.508	"recently_learned_faces_baseline"	594.277	592.592
595.374	"famous_faces_correct_combination"	1	"left"	0.766	2.507	"famous_faces"	597.866	596.14
598.717	"famous_faces_baseline"	1	"left"	0.933	2.508	"famous_faces_baseline"	601.203	599.65
602.311	"recently_learned_faces_false_combination"	0	"left"	1.098	2.508	"recently_learned_faces"	604.792	603.409
605.738	"recently_learned_faces_false_combination"	1	"right"	1.204	2.507	"recently_learned_faces"	608.23	606.942
609.131	"famous_faces_baseline"	1	"right"	0.896	2.508	"famous_faces_baseline"	611.618	610.027
612.725	"famous_faces_baseline"	1	"right"	0.977	2.508	"famous_faces_baseline"	615.207	613.702
616.102	"recently_learned_faces_baseline"	1	"left"	1.403	2.508	"recently_learned_faces_baseline"	618.595	617.505
619.746	"famous_faces_correct_combination"	1	"left"	1.322	2.508	"famous_faces"	622.234	621.068
625.497	"famous_faces_correct_combination"	1	"left"	1.052	2.44	"famous_faces"	627.923	626.549
628.773	"famous_faces_false_combination"	1	"right"	1.197	2.508	"famous_faces"	631.26	629.97
632.217	"famous_faces_correct_combination"	1	"left"	1.482	2.507	"famous_faces"	634.698	633.699
635.844	"famous_faces_false_combination"	1	"right"	0.953	2.508	"famous_faces"	638.337	636.797
639.288	"recently_learned_faces_false_combination"	1	"right"	1.061	2.507	"recently_learned_faces"	641.775	640.349
642.882	"famous_faces_false_combination"	1	"right"	1.006	2.507	"famous_faces"	645.364	643.888
646.158	"famous_faces_false_combination"	1	"right"	1.236	2.508	"famous_faces"	648.651	647.394
649.803	"recently_learned_faces_correct_combination"	1	"left"	1.429	2.507	"recently_learned_faces"	652.29	651.232
653.246	"famous_faces_baseline"	1	"left"	1.412	2.508	"famous_faces_baseline"	655.728	654.658
656.673	"recently_learned_faces_correct_combination"	1	"left"	1.525	2.508	"recently_learned_faces"	659.166	658.198
660.117	"recently_learned_faces_false_combination"	1	"right"	1.269	2.507	"recently_learned_faces"	662.604	661.386
663.661	"famous_faces_baseline"	1	"right"	0.905	2.507	"famous_faces_baseline"	666.142	664.566
667.238	"famous_faces_false_combination"	1	"right"	1.226	2.507	"famous_faces"	669.731	668.464
672.771	"recently_learned_faces_correct_combination"	0	"right"	2.367	2.474	"recently_learned_faces"	675.22	675.138
676.265	"recently_learned_faces_baseline"	1	"left"	0.993	2.507	"recently_learned_faces_baseline"	678.758	677.258
679.859	"recently_learned_faces_correct_combination"	1	"left"	0.942	2.507	"recently_learned_faces"	682.347	680.801
683.403	"famous_faces_false_combination"	1	"right"	1.336	2.507	"famous_faces"	685.885	684.739
686.779	"recently_learned_faces_correct_combination"	1	"left"	1.307	2.508	"recently_learned_faces"	689.273	688.086
690.223	"famous_faces_baseline"	1	"left"	0.949	2.508	"famous_faces_baseline"	692.711	691.172
693.767	"famous_faces_baseline"	1	"left"	0.949	2.507	"famous_faces_baseline"	696.25	694.716
697.311	"famous_faces_correct_combination"	1	"left"	1.195	2.507	"famous_faces"	699.789	698.506
700.637	"recently_learned_faces_false_combination"	1	"right"	1.316	2.508	"recently_learned_faces"	703.126	701.953
704.332	"recently_learned_faces_correct_combination"	1	"left"	1.234	2.507	"recently_learned_faces"	706.815	705.566
707.658	"recently_learned_faces_correct_combination"	1	"left"	0.956	2.508	"recently_learned_faces"	710.152	708.614
711.202	"famous_faces_baseline"	1	"left"	1.017	2.508	"famous_faces_baseline"	713.691	712.219
714.746	"recently_learned_faces_baseline"	1	"right"	0.882	2.508	"recently_learned_faces_baseline"	717.23	715.628
720.229	"famous_faces_false_combination"	1	"right"	1.429	2.508	"famous_faces"	722.719	721.658
723.773	"famous_faces_baseline"	1	"left"	1.031	2.507	"famous_faces_baseline"	726.257	724.804
727.417	"recently_learned_faces_false_combination"	1	"right"	1.758	2.508	"recently_learned_faces"	729.896	729.175
730.794	"famous_faces_correct_combination"	1	"left"	1.273	2.507	"famous_faces"	733.284	732.067
734.338	"recently_learned_faces_correct_combination"	1	"left"	1.36	2.507	"recently_learned_faces"	736.823	735.698
737.681	"recently_learned_faces_correct_combination"	1	"left"	0.925	2.508	"recently_learned_faces"	740.16	738.606
741.359	"famous_faces_correct_combination"	1	"left"	0.864	2.507	"famous_faces"	743.849	742.223
744.752	"recently_learned_faces_correct_combination"	1	"left"	0.944	2.508	"recently_learned_faces"	747.237	745.696
748.296	"recently_learned_faces_false_combination"	1	"right"	1.272	2.508	"recently_learned_faces"	750.776	749.568
751.673	"recently_learned_faces_baseline"	1	"right"	0.947	2.507	"recently_learned_faces_baseline"	754.163	752.62
755.217	"recently_learned_faces_correct_combination"	1	"left"	1.193	2.507	"recently_learned_faces"	757.702	756.41
758.761	"recently_learned_faces_false_combination"	1	"right"	0.911	2.507	"recently_learned_faces"	761.241	759.672
762.087	"recently_learned_faces_correct_combination"	1	"left"	0.832	2.508	"recently_learned_faces"	764.578	762.919
767.938	"recently_learned_faces_baseline"	1	"right"	0.834	2.507	"recently_learned_faces_baseline"	770.419	768.772
771.214	"famous_faces_false_combination"	1	"right"	1.088	2.508	"famous_faces"	773.706	772.302
774.859	"famous_faces_correct_combination"	1	"left"	0.813	2.507	"famous_faces"	777.345	775.672
778.302	"recently_learned_faces_false_combination"	1	"right"	2.224	2.508	"recently_learned_faces"	780.783	780.526
781.729	"famous_faces_baseline"	1	"left"	1.229	2.508	"famous_faces_baseline"	784.221	782.958
785.173	"famous_faces_correct_combination"	1	"left"	1.503	2.507	"famous_faces"	787.659	786.676
788.717	"famous_faces_correct_combination"	1	"left"	0.995	2.507	"famous_faces"	791.197	789.712
792.244	"famous_faces_correct_combination"	1	"left"	0.753	2.507	"famous_faces"	794.736	792.997
