"onset"	"trial_type"	"button"	"response_time"	"duration"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
157.228	"Contingent"	"left"	1.569	2.809	160.018	158.797
160.923	"NonContingent"	NA	NA	2.808	163.709	NA
164.316	"NonContingent"	"right"	2.169	2.809	167.099	166.485
167.76	"NonContingent"	"right"	1.419	2.791	170.539	169.179
171.287	"NonContingent"	"right"	1.906	2.808	174.08	173.193
174.881	"NonContingent"	"left"	2.457	2.808	177.671	177.338
178.174	"Contingent"	"left"	1.092	2.809	180.96	179.266
181.819	"NonContingent"	"right"	2.629	2.808	184.601	184.448
185.145	"Contingent"	"left"	0.855	2.809	187.94	186
188.739	"Contingent"	"left"	2.116	2.809	191.531	190.855
192.333	"NonContingent"	"left"	1.376	2.809	195.122	193.709
197.95	"Contingent"	"left"	1.923	2.809	200.738	199.873
201.294	"NonContingent"	"left"	2.533	2.808	204.077	203.827
204.888	"NonContingent"	"right"	1.121	2.791	207.668	206.009
208.214	"NonContingent"	"right"	1.654	2.809	211.007	209.868
211.808	"NonContingent"	"left"	1.947	2.809	214.598	213.755
215.252	"NonContingent"	"left"	1.843	2.808	218.038	217.095
218.896	"NonContingent"	"right"	2.118	2.809	221.679	221.014
222.29	"NonContingent"	"right"	1.517	2.808	225.069	223.807
225.817	"NonContingent"	"right"	2.047	2.808	228.61	227.864
229.16	"Contingent"	"left"	2.773	2.809	231.949	231.933
232.704	"Contingent"	"left"	1.156	2.809	235.489	233.86
236.298	"Contingent"	"left"	1.126	2.809	239.08	237.424
239.725	"Contingent"	"left"	1.623	2.809	242.52	241.348
245.292	"NonContingent"	"left"	1.472	2.808	248.087	246.764
248.836	"NonContingent"	"right"	1.809	2.808	251.628	250.645
252.38	"Contingent"	"left"	1.263	2.808	255.169	253.643
255.924	"NonContingent"	"left"	1.885	2.808	258.709	257.809
259.217	"NonContingent"	"right"	1.247	2.792	261.998	260.464
262.844	"Contingent"	"left"	1.011	2.809	265.639	263.855
266.238	"Contingent"	"left"	1.582	2.808	269.028	267.82
269.782	"NonContingent"	"left"	1.639	2.808	272.569	271.421
273.376	"Contingent"	"left"	1.055	2.808	276.16	274.431
276.669	"NonContingent"	"right"	2.373	2.792	279.449	279.042
280.347	"NonContingent"	"right"	1.384	2.808	283.14	281.731
283.64	"NonContingent"	"right"	1.406	2.808	286.429	285.046
287.284	"Contingent"	"left"	0.889	2.809	290.07	288.173
292.851	"NonContingent"	"right"	1.193	2.808	295.637	294.044
296.445	"NonContingent"	"right"	1.143	2.808	299.228	297.588
299.889	"NonContingent"	"right"	1.152	2.791	302.668	301.041
303.215	"Contingent"	"left"	1.451	2.809	306.007	304.666
306.759	"NonContingent"	"right"	1.201	2.809	309.547	307.96
310.203	"NonContingent"	"right"	1.353	2.808	312.987	311.556
313.897	"Contingent"	"left"	1.01	2.792	316.678	314.907
317.274	"NonContingent"	"right"	1.232	2.809	320.068	318.506
320.818	"Contingent"	"left"	2.07	2.808	323.609	322.888
324.212	"Contingent"	"left"	0.988	2.808	326.998	325.2
327.655	"Contingent"	"left"	0.979	2.809	330.438	328.634
331.249	"Contingent"	"left"	0.931	2.792	334.029	332.18
334.827	"NonContingent"	"left"	1.46	2.808	337.62	336.287
340.443	"NonContingent"	NA	NA	2.809	343.237	NA
343.787	"Contingent"	"left"	0.948	2.808	346.576	344.735
347.23	"NonContingent"	"right"	1.666	2.809	350.016	348.896
350.825	"Contingent"	"left"	0.9	2.808	353.607	351.725
354.369	"Contingent"	"left"	1.275	2.791	357.148	355.644
357.695	"Contingent"	"left"	1.062	2.809	360.487	358.757
361.39	"Contingent"	"left"	0.978	2.808	364.178	362.368
364.733	"Contingent"	"left"	0.908	2.808	367.517	365.641
368.277	"Contingent"	"left"	1.135	2.792	371.058	369.412
371.804	"Contingent"	"left"	1.051	2.808	374.599	372.855
375.248	"NonContingent"	"right"	2.251	2.808	378.039	377.499
378.842	"NonContingent"	NA	NA	2.808	381.63	NA
382.285	"Contingent"	"left"	0.979	2.809	385.07	383.264
387.902	"NonContingent"	"left"	1.839	2.809	390.686	389.741
391.446	"Contingent"	"left"	1.114	2.792	394.226	392.56
394.823	"NonContingent"	"right"	1.898	2.808	397.616	396.721
398.267	"Contingent"	"left"	0.783	2.808	401.056	399.05
401.71	"NonContingent"	NA	NA	2.809	404.496	NA
405.254	"NonContingent"	"right"	1.399	2.809	408.036	406.653
408.681	"Contingent"	"left"	0.969	2.809	411.476	409.65
412.275	"NonContingent"	"left"	1.685	2.809	415.067	413.96
415.819	"Contingent"	"left"	0.941	2.809	418.608	416.76
419.363	"Contingent"	"left"	1.167	2.809	422.148	420.53
422.757	"NonContingent"	"right"	1.638	2.791	425.538	424.395
426.133	"NonContingent"	"right"	1.265	2.809	428.928	427.398
429.677	"NonContingent"	"right"	1.549	2.809	432.468	431.226
435.562	"Contingent"	"left"	1.026	2.49	438.034	436.588
438.788	"NonContingent"	"right"	2.535	2.808	441.574	441.323
442.382	"NonContingent"	"right"	1.229	2.808	445.165	443.611
445.826	"Contingent"	"left"	0.654	2.791	448.605	446.48
449.403	"NonContingent"	"right"	1.24	2.808	452.196	450.643
452.746	"Contingent"	"left"	0.902	2.809	455.535	453.648
456.391	"NonContingent"	"right"	1.538	2.808	459.176	457.929
459.684	"Contingent"	"left"	0.727	2.792	462.465	460.411
463.261	"NonContingent"	"right"	1.053	2.809	466.056	464.314
466.805	"NonContingent"	"right"	1.245	2.809	469.597	468.05
470.249	"NonContingent"	"left"	2.348	2.808	473.037	472.597
473.843	"NonContingent"	"right"	1.769	2.808	476.628	475.612
477.136	"Contingent"	"left"	0.992	2.792	479.917	478.128
482.753	"Contingent"	"left"	1.335	2.792	485.534	484.088
486.38	"Contingent"	"left"	1.162	2.809	489.175	487.542
489.824	"Contingent"	"left"	2.474	2.809	492.615	492.298
493.268	"NonContingent"	"right"	1.951	2.808	496.055	495.219
496.912	"NonContingent"	"left"	1.361	2.808	499.696	498.273
500.205	"NonContingent"	NA	NA	2.792	502.985	NA
503.783	"NonContingent"	"right"	1.166	2.808	506.576	504.949
507.226	"Contingent"	"left"	0.816	2.809	510.016	508.042
510.87	"Contingent"	"left"	1.322	2.809	513.657	512.192
514.314	"Contingent"	"left"	0.978	2.809	517.097	515.292
517.691	"NonContingent"	"right"	2.05	2.808	520.486	519.741
521.335	"Contingent"	"left"	1.123	2.809	524.127	522.458
524.628	"Contingent"	"left"	0.931	2.809	527.416	525.559
530.345	"NonContingent"	"right"	2.32	2.809	533.134	532.665
