onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
7.848	2.524	recently_learned_faces_baseline	1	right	1.38	recently_learned_faces_baseline	10.34	9.228
11.241	2.508	recently_learned_faces_baseline	1	right	1.667	recently_learned_faces_baseline	13.728	12.908
14.785	2.507	famous_faces_baseline	1	left	1.48	famous_faces_baseline	17.266	16.265
18.362	2.525	famous_faces_baseline	1	right	0.969	famous_faces_baseline	20.855	19.331
21.906	2.508	famous_faces_false_combination	1	right	0.89	famous_faces	24.393	22.796
25.3	2.507	famous_faces_correct_combination	0	right	1.32	famous_faces	27.781	26.62
28.877	2.508	recently_learned_faces_false_combination	1	right	1.212	recently_learned_faces	31.37	30.089
32.22	2.508	recently_learned_faces_false_combination	1	right	0.97	recently_learned_faces	34.707	33.19
35.814	2.508	famous_faces_false_combination	1	right	0.94	famous_faces	38.296	36.754
39.141	2.507	famous_faces_baseline	0	right	0.781	famous_faces_baseline	41.633	39.922
42.735	2.508	recently_learned_faces_baseline	1	left	2.211	recently_learned_faces_baseline	45.222	44.946
46.179	2.507	famous_faces_false_combination	1	right	1.262	famous_faces	48.66	47.441
49.605	2.525	famous_faces_baseline	1	right	1.286	famous_faces_baseline	52.098	50.891
55.306	2.507	famous_faces_baseline	1	right	1.185	famous_faces_baseline	57.788	56.491
58.883	2.524	recently_learned_faces_correct_combination	1	left	0.761	recently_learned_faces	61.377	59.644
62.327	2.507	recently_learned_faces_false_combination	1	right	0.678	recently_learned_faces	64.815	63.005
65.921	2.507	famous_faces_correct_combination	1	left	1.798	famous_faces	68.404	67.719
69.197	2.524	famous_faces_false_combination	1	right	1.278	famous_faces	71.691	70.475
72.791	2.508	recently_learned_faces_false_combination	1	right	1.036	recently_learned_faces	75.28	73.827
76.385	2.508	famous_faces_false_combination	1	right	0.962	famous_faces	78.869	77.347
79.712	2.524	recently_learned_faces_false_combination	1	right	0.814	recently_learned_faces	82.206	80.526
83.156	2.507	recently_learned_faces_false_combination	1	right	0.942	recently_learned_faces	85.644	84.098
86.8	2.507	famous_faces_baseline	1	right	0.92	famous_faces_baseline	89.283	87.72
90.176	2.525	famous_faces_baseline	1	right	0.861	famous_faces_baseline	92.67	91.037
93.821	2.507	famous_faces_false_combination	1	right	0.989	famous_faces	96.309	94.81
97.264	2.508	recently_learned_faces_false_combination	1	right	1.305	recently_learned_faces	99.747	98.569
102.747	2.508	recently_learned_faces_correct_combination	1	left	1.342	recently_learned_faces	105.236	104.089
106.442	2.507	famous_faces_correct_combination	1	left	0.915	famous_faces	108.925	107.357
109.868	2.525	recently_learned_faces_correct_combination	1	left	0.714	recently_learned_faces	112.363	110.582
113.262	2.507	recently_learned_faces_false_combination	1	right	1.915	recently_learned_faces	115.75	115.177
116.806	2.507	recently_learned_faces_correct_combination	1	left	0.605	recently_learned_faces	119.289	117.411
120.183	2.524	famous_faces_correct_combination	1	left	0.662	famous_faces	122.677	120.845
123.726	2.508	famous_faces_correct_combination	1	left	0.859	famous_faces	126.215	124.585
127.371	2.507	recently_learned_faces_correct_combination	1	left	0.659	recently_learned_faces	129.854	128.03
130.747	2.525	famous_faces_baseline	0	right	0.903	famous_faces_baseline	133.242	131.65
134.291	2.508	recently_learned_faces_baseline	1	right	1.059	recently_learned_faces_baseline	136.781	135.35
137.635	2.507	famous_faces_baseline	1	left	0.872	famous_faces_baseline	140.118	138.507
141.279	2.507	famous_faces_correct_combination	1	left	0.705	famous_faces	143.757	141.984
144.655	2.508	recently_learned_faces_correct_combination	1	left	0.932	recently_learned_faces	147.144	145.587
150.406	2.507	famous_faces_baseline	1	right	0.851	famous_faces_baseline	152.885	151.257
153.733	2.507	famous_faces_correct_combination	1	left	1.205	famous_faces	156.222	154.938
157.276	2.508	famous_faces_baseline	1	right	0.764	famous_faces_baseline	159.76	158.04
160.921	2.507	recently_learned_faces_correct_combination	1	left	0.734	recently_learned_faces	163.399	161.655
164.297	2.508	recently_learned_faces_baseline	1	left	1.069	recently_learned_faces_baseline	166.787	165.366
167.691	2.507	recently_learned_faces_correct_combination	1	left	0.605	recently_learned_faces	170.175	168.296
171.235	2.507	recently_learned_faces_correct_combination	1	left	1.374	recently_learned_faces	173.713	172.609
174.862	2.508	recently_learned_faces_correct_combination	1	left	0.593	recently_learned_faces	177.352	175.455
178.306	2.507	famous_faces_false_combination	1	right	0.929	famous_faces	180.79	179.235
181.749	2.508	recently_learned_faces_baseline	1	left	0.956	recently_learned_faces_baseline	184.228	182.705
185.327	2.507	famous_faces_false_combination	1	right	0.896	famous_faces	187.817	186.223
188.62	2.507	famous_faces_false_combination	1	right	0.921	famous_faces	191.104	189.541
192.264	2.508	famous_faces_baseline	1	right	0.798	famous_faces_baseline	194.743	193.062
197.948	2.507	recently_learned_faces_false_combination	1	right	1.51	recently_learned_faces	200.434	199.458
201.291	2.507	famous_faces_false_combination	1	right	1.294	famous_faces	203.771	202.585
204.868	2.508	recently_learned_faces_correct_combination	1	left	0.81	recently_learned_faces	207.36	205.678
208.212	2.507	famous_faces_false_combination	1	right	0.751	famous_faces	210.697	208.963
211.806	2.507	famous_faces_baseline	1	left	0.793	famous_faces_baseline	214.286	212.599
215.383	2.524	recently_learned_faces_false_combination	1	right	0.965	recently_learned_faces	217.875	216.348
218.776	2.508	recently_learned_faces_false_combination	1	right	0.81	recently_learned_faces	221.263	219.586
222.22	2.508	famous_faces_correct_combination	1	left	0.711	famous_faces	224.701	222.931
225.647	2.524	recently_learned_faces_baseline	1	right	1.086	recently_learned_faces_baseline	228.139	226.733
229.291	2.508	famous_faces_baseline	1	right	0.805	famous_faces_baseline	231.778	230.096
232.735	2.507	recently_learned_faces_baseline	1	left	0.98	recently_learned_faces_baseline	235.216	233.715
236.162	2.524	recently_learned_faces_baseline	1	right	0.812	recently_learned_faces_baseline	238.654	236.974
239.806	2.507	recently_learned_faces_false_combination	1	right	1.557	recently_learned_faces	242.293	241.363
245.389	2.524	recently_learned_faces_baseline	1	right	0.706	recently_learned_faces_baseline	247.883	246.095
248.783	2.507	famous_faces_correct_combination	1	left	0.852	famous_faces	251.27	249.635
252.326	2.508	famous_faces_correct_combination	1	left	0.843	famous_faces	254.809	253.169
255.703	2.524	famous_faces_baseline	1	right	0.606	famous_faces_baseline	258.197	256.309
259.398	2.507	recently_learned_faces_correct_combination	1	left	0.912	recently_learned_faces	261.886	260.31
262.841	2.508	recently_learned_faces_correct_combination	1	left	0.866	recently_learned_faces	265.324	263.707
266.268	2.524	famous_faces_correct_combination	1	left	0.87	famous_faces	268.762	267.138
269.862	2.508	famous_faces_false_combination	1	right	0.833	famous_faces	272.351	270.695
273.155	2.508	famous_faces_correct_combination	1	left	0.709	famous_faces	275.638	273.864
276.682	2.525	famous_faces_baseline	1	left	0.907	famous_faces_baseline	279.176	277.589
280.126	2.507	recently_learned_faces_correct_combination	1	left	0.624	recently_learned_faces	282.614	280.75
283.77	2.508	famous_faces_false_combination	1	right	0.95	famous_faces	286.253	284.72
287.197	2.524	recently_learned_faces_correct_combination	1	left	1.753	recently_learned_faces	289.691	288.95
