"onset"	"trial_type"
30.737	"Auditory_Different"
33.278	"Auditory_Different"
38.41	"Auditory_Different"
73.281	"Auditory_Different"
83.328	"Auditory_Different"
85.768	"Auditory_Different"
123.197	"Auditory_Different"
125.788	"Auditory_Different"
153.287	"Auditory_Different"
155.928	"Auditory_Different"
165.774	"Auditory_Different"
203.253	"Auditory_Different"
205.894	"Auditory_Different"
250.745	"Auditory_Different"
288.307	"Auditory_Different"
290.848	"Auditory_Different"
325.769	"Auditory_Different"
360.89	"Auditory_Different"
365.705	"Auditory_Different"
403.367	"Auditory_Different"
408.299	"Auditory_Different"
410.739	"Auditory_Different"
448.251	"Auditory_Different"
478.442	"Auditory_Different"
483.306	"Auditory_Different"
520.918	"Auditory_Different"
530.764	"Auditory_Different"
555.889	"Auditory_Different"
603.197	"Auditory_Different"
633.287	"Auditory_Different"
635.862	"Auditory_Different"
643.334	"Auditory_Different"
678.205	"Auditory_Different"
713.41	"Auditory_Different"
720.715	"Auditory_Different"
723.156	"Auditory_Different"
35.869	"Auditory_Lure"
78.313	"Auditory_Lure"
80.887	"Auditory_Lure"
115.741	"Auditory_Lure"
118.433	"Auditory_Lure"
128.329	"Auditory_Lure"
158.218	"Auditory_Lure"
195.898	"Auditory_Lure"
200.862	"Auditory_Lure"
240.731	"Auditory_Lure"
243.323	"Auditory_Lure"
248.354	"Auditory_Lure"
283.225	"Auditory_Lure"
293.171	"Auditory_Lure"
328.41	"Auditory_Lure"
330.684	"Auditory_Lure"
363.331	"Auditory_Lure"
373.227	"Auditory_Lure"
375.768	"Auditory_Lure"
400.743	"Auditory_Lure"
453.333	"Auditory_Lure"
485.847	"Auditory_Lure"
488.288	"Auditory_Lure"
518.277	"Auditory_Lure"
523.259	"Auditory_Lure"
560.904	"Auditory_Lure"
568.226	"Auditory_Lure"
570.751	"Auditory_Lure"
600.857	"Auditory_Lure"
640.693	"Auditory_Lure"
673.273	"Auditory_Lure"
675.814	"Auditory_Lure"
683.186	"Auditory_Lure"
710.819	"Auditory_Lure"
715.734	"Auditory_Lure"
718.274	"Auditory_Lure"
40.801	"Auditory_Same"
75.722	"Auditory_Same"
120.773	"Auditory_Same"
160.91	"Auditory_Same"
163.233	"Auditory_Same"
208.268	"Auditory_Same"
210.708	"Auditory_Same"
245.914	"Auditory_Same"
280.935	"Auditory_Same"
285.866	"Auditory_Same"
320.837	"Auditory_Same"
323.429	"Auditory_Same"
333.224	"Auditory_Same"
368.346	"Auditory_Same"
370.887	"Auditory_Same"
405.908	"Auditory_Same"
413.33	"Auditory_Same"
415.754	"Auditory_Same"
443.236	"Auditory_Same"
445.928	"Auditory_Same"
450.692	"Auditory_Same"
480.765	"Auditory_Same"
490.678	"Auditory_Same"
525.9	"Auditory_Same"
528.173	"Auditory_Same"
558.313	"Auditory_Same"
563.345	"Auditory_Same"
565.685	"Auditory_Same"
595.926	"Auditory_Same"
598.266	"Auditory_Same"
605.789	"Auditory_Same"
680.896	"Auditory_Same"
708.378	"Auditory_Same"
10.945	"Visual_Different"
15.826	"Visual_Different"
50.881	"Visual_Different"
60.777	"Visual_Different"
63.318	"Visual_Different"
100.797	"Visual_Different"
103.338	"Visual_Different"
135.734	"Visual_Different"
138.426	"Visual_Different"
143.307	"Visual_Different"
173.247	"Visual_Different"
178.312	"Visual_Different"
218.248	"Visual_Different"
260.825	"Visual_Different"
265.907	"Visual_Different"
268.18	"Visual_Different"
308.3	"Visual_Different"
310.841	"Visual_Different"
345.762	"Visual_Different"
388.356	"Visual_Different"
425.717	"Visual_Different"
435.881	"Visual_Different"
465.854	"Visual_Different"
498.284	"Visual_Different"
500.725	"Visual_Different"
510.721	"Visual_Different"
538.437	"Visual_Different"
540.828	"Visual_Different"
548.183	"Visual_Different"
585.795	"Visual_Different"
620.75	"Visual_Different"
623.374	"Visual_Different"
655.704	"Visual_Different"
663.21	"Visual_Different"
665.801	"Visual_Different"
700.889	"Visual_Different"
18.35	"Visual_Lure"
20.741	"Visual_Lure"
55.812	"Visual_Lure"
58.236	"Visual_Lure"
93.241	"Visual_Lure"
98.272	"Visual_Lure"
140.766	"Visual_Lure"
175.871	"Visual_Lure"
185.884	"Visual_Lure"
188.308	"Visual_Lure"
223.263	"Visual_Lure"
230.885	"Visual_Lure"
233.209	"Visual_Lure"
258.384	"Visual_Lure"
300.945	"Visual_Lure"
303.369	"Visual_Lure"
313.282	"Visual_Lure"
348.202	"Visual_Lure"
350.844	"Visual_Lure"
383.441	"Visual_Lure"
385.781	"Visual_Lure"
393.237	"Visual_Lure"
423.444	"Visual_Lure"
428.359	"Visual_Lure"
470.785	"Visual_Lure"
545.743	"Visual_Lure"
583.204	"Visual_Lure"
615.818	"Visual_Lure"
625.715	"Visual_Lure"
653.314	"Visual_Lure"
658.345	"Visual_Lure"
660.686	"Visual_Lure"
690.826	"Visual_Lure"
693.417	"Visual_Lure"
698.198	"Visual_Lure"
13.235	"Visual_Same"
23.382	"Visual_Same"
48.29	"Visual_Same"
53.221	"Visual_Same"
95.932	"Visual_Same"
105.678	"Visual_Same"
108.369	"Visual_Same"
145.848	"Visual_Same"
180.903	"Visual_Same"
183.243	"Visual_Same"
220.822	"Visual_Same"
225.703	"Visual_Same"
228.294	"Visual_Same"
263.366	"Visual_Same"
270.721	"Visual_Same"
273.162	"Visual_Same"
305.759	"Visual_Same"
343.422	"Visual_Same"
353.268	"Visual_Same"
390.796	"Visual_Same"
430.799	"Visual_Same"
433.24	"Visual_Same"
460.739	"Visual_Same"
463.43	"Visual_Same"
468.194	"Visual_Same"
505.84	"Visual_Same"
508.381	"Visual_Same"
543.352	"Visual_Same"
578.29	"Visual_Same"
580.914	"Visual_Same"
588.336	"Visual_Same"
613.227	"Visual_Same"
618.359	"Visual_Same"
650.94	"Visual_Same"
695.807	"Visual_Same"
