"onset"	"trial_type"	"accuracy"	"button"	"response_time"	"duration"	"trial_type_less_granular"	"time_to_offset_alternative_onset"	"time_to_RT_alternative_onset_or_duration"
10.324	"recently_learned_faces_baseline"	0	NA	NA	0.016	"recently_learned_faces_baseline"	10.324	NA
11.343	"recently_learned_faces_baseline"	1	"right"	1.979	2.508	"recently_learned_faces_baseline"	13.828	13.322
14.937	"famous_faces_baseline"	0	"right"	1.161	2.508	"famous_faces_baseline"	17.417	16.098
18.214	"famous_faces_baseline"	1	"right"	1.371	2.507	"famous_faces_baseline"	20.704	19.585
21.858	"famous_faces_false_combination"	1	"right"	1.26	2.508	"famous_faces"	24.343	23.118
25.302	"famous_faces_correct_combination"	1	"left"	1.313	2.507	"famous_faces"	27.781	26.615
28.879	"recently_learned_faces_false_combination"	1	"right"	1.533	2.508	"recently_learned_faces"	31.37	30.412
32.222	"recently_learned_faces_false_combination"	1	"right"	1.258	2.508	"recently_learned_faces"	34.707	33.48
35.666	"famous_faces_false_combination"	1	"right"	2.266	2.508	"famous_faces"	38.145	37.932
39.294	"famous_faces_baseline"	1	"left"	1.348	2.507	"famous_faces_baseline"	41.784	40.642
42.687	"recently_learned_faces_baseline"	1	"left"	0.764	2.508	"recently_learned_faces_baseline"	45.171	43.451
46.331	"famous_faces_false_combination"	0	"left"	1.082	2.508	"famous_faces"	48.81	47.413
49.608	"famous_faces_baseline"	1	"right"	1.898	2.507	"famous_faces_baseline"	52.097	51.506
55.308	"famous_faces_baseline"	1	"right"	1.377	2.508	"famous_faces_baseline"	57.788	56.685
58.835	"recently_learned_faces_correct_combination"	1	"left"	1.8	2.508	"recently_learned_faces"	61.327	60.635
62.229	"recently_learned_faces_false_combination"	1	"right"	1.147	2.507	"recently_learned_faces"	64.715	63.376
65.923	"famous_faces_correct_combination"	1	"left"	0.924	2.508	"famous_faces"	68.404	66.847
69.35	"famous_faces_false_combination"	1	"right"	1.057	2.508	"famous_faces"	71.842	70.407
72.694	"recently_learned_faces_false_combination"	0	"left"	1.784	2.507	"recently_learned_faces"	75.179	74.478
76.288	"famous_faces_false_combination"	1	"right"	2.285	2.507	"famous_faces"	78.768	78.573
79.715	"recently_learned_faces_false_combination"	1	"right"	1.344	2.507	"recently_learned_faces"	82.206	81.059
83.359	"recently_learned_faces_false_combination"	0	"left"	1.294	2.507	"recently_learned_faces"	85.845	84.653
86.803	"famous_faces_baseline"	1	"right"	1.17	2.507	"famous_faces_baseline"	89.283	87.973
90.129	"famous_faces_baseline"	1	"right"	1.506	2.508	"famous_faces_baseline"	92.62	91.635
93.723	"famous_faces_false_combination"	1	"right"	1.022	2.508	"famous_faces"	96.209	94.745
97.267	"recently_learned_faces_false_combination"	1	"right"	1.421	2.508	"recently_learned_faces"	99.748	98.688
102.851	"recently_learned_faces_correct_combination"	0	"right"	1.255	2.507	"recently_learned_faces"	105.338	104.106
106.244	"famous_faces_correct_combination"	1	"left"	1.105	2.508	"famous_faces"	108.726	107.349
109.872	"recently_learned_faces_correct_combination"	1	"left"	1.973	2.524	"recently_learned_faces"	112.365	111.845
113.265	"recently_learned_faces_false_combination"	1	"right"	1.053	2.508	"recently_learned_faces"	115.752	114.318
116.909	"recently_learned_faces_correct_combination"	1	"left"	0.881	2.508	"recently_learned_faces"	119.391	117.79
120.186	"famous_faces_correct_combination"	1	"left"	1.19	2.507	"famous_faces"	122.678	121.376
123.78	"famous_faces_correct_combination"	1	"left"	0.958	2.507	"famous_faces"	126.267	124.738
127.324	"recently_learned_faces_correct_combination"	1	"left"	0.953	2.507	"recently_learned_faces"	129.806	128.277
130.701	"famous_faces_baseline"	1	"left"	0.977	2.507	"famous_faces_baseline"	133.193	131.678
134.345	"recently_learned_faces_baseline"	1	"right"	1.919	2.507	"recently_learned_faces_baseline"	136.832	136.264
137.638	"famous_faces_baseline"	1	"left"	1.291	2.508	"famous_faces_baseline"	140.119	138.929
141.316	"famous_faces_correct_combination"	1	"left"	0.803	2.507	"famous_faces"	143.808	142.119
144.759	"recently_learned_faces_correct_combination"	1	"left"	1.4	2.508	"recently_learned_faces"	147.246	146.159
150.293	"famous_faces_baseline"	1	"right"	1.718	2.524	"famous_faces_baseline"	152.787	152.011
153.887	"famous_faces_correct_combination"	0	"right"	2.248	2.507	"famous_faces"	156.376	156.135
157.23	"famous_faces_baseline"	1	"right"	1.713	2.508	"famous_faces_baseline"	159.713	158.943
160.908	"recently_learned_faces_correct_combination"	1	"left"	0.85	2.524	"recently_learned_faces"	163.402	161.758
164.301	"recently_learned_faces_baseline"	0	"right"	0.992	2.508	"recently_learned_faces_baseline"	166.79	165.293
167.695	"recently_learned_faces_correct_combination"	1	"left"	1.089	2.507	"recently_learned_faces"	170.178	168.784
171.372	"recently_learned_faces_correct_combination"	1	"left"	0.912	2.525	"recently_learned_faces"	173.867	172.284
174.716	"recently_learned_faces_correct_combination"	1	"left"	1.222	2.507	"recently_learned_faces"	177.204	175.938
178.26	"famous_faces_false_combination"	1	"right"	1.498	2.507	"famous_faces"	180.743	179.758
181.804	"recently_learned_faces_baseline"	1	"left"	1.236	2.507	"recently_learned_faces_baseline"	184.282	183.04
185.231	"famous_faces_false_combination"	1	"right"	1.662	2.507	"famous_faces"	187.72	186.893
188.624	"famous_faces_false_combination"	1	"right"	1.279	2.508	"famous_faces"	191.108	189.903
192.151	"famous_faces_baseline"	1	"right"	1.058	2.524	"famous_faces_baseline"	194.646	193.209
197.902	"recently_learned_faces_false_combination"	1	"right"	1.226	2.507	"recently_learned_faces"	200.387	199.128
201.345	"famous_faces_false_combination"	1	"right"	1.213	2.508	"famous_faces"	203.825	202.558
204.772	"recently_learned_faces_correct_combination"	1	"left"	1.329	2.508	"recently_learned_faces"	207.263	206.101
208.417	"famous_faces_false_combination"	0	"left"	1.047	2.507	"famous_faces"	210.902	209.464
211.71	"famous_faces_baseline"	1	"left"	1.398	2.507	"famous_faces_baseline"	214.189	213.108
215.337	"recently_learned_faces_false_combination"	1	"right"	1.28	2.508	"recently_learned_faces"	217.828	216.617
218.881	"recently_learned_faces_false_combination"	1	"right"	1.259	2.508	"recently_learned_faces"	221.366	220.14
222.225	"famous_faces_correct_combination"	1	"left"	1.047	2.507	"famous_faces"	224.703	223.272
225.652	"recently_learned_faces_baseline"	1	"right"	1.625	2.507	"recently_learned_faces_baseline"	228.141	227.277
229.246	"famous_faces_baseline"	1	"right"	0.94	2.507	"famous_faces_baseline"	231.73	230.186
232.84	"recently_learned_faces_baseline"	1	"left"	1.212	2.507	"recently_learned_faces_baseline"	235.319	234.052
236.217	"recently_learned_faces_baseline"	1	"right"	1.009	2.507	"recently_learned_faces_baseline"	238.707	237.226
239.66	"recently_learned_faces_false_combination"	0	NA	NA	2.508	"recently_learned_faces"	242.145	NA
245.444	"recently_learned_faces_baseline"	1	"right"	1.257	2.524	"recently_learned_faces_baseline"	247.936	246.701
248.787	"famous_faces_correct_combination"	1	"left"	1.503	2.508	"famous_faces"	251.273	250.29
252.231	"famous_faces_correct_combination"	1	"left"	1.034	2.508	"famous_faces"	254.711	253.265
255.809	"famous_faces_baseline"	1	"right"	0.857	2.507	"famous_faces_baseline"	258.3	256.666
259.352	"recently_learned_faces_correct_combination"	1	"left"	1.149	2.508	"recently_learned_faces"	261.839	260.501
262.896	"recently_learned_faces_correct_combination"	1	"left"	1	2.508	"recently_learned_faces"	265.377	263.896
266.323	"famous_faces_correct_combination"	1	"left"	0.79	2.508	"famous_faces"	268.815	267.113
269.717	"famous_faces_false_combination"	1	"right"	1.187	2.507	"famous_faces"	272.202	270.904
273.261	"famous_faces_correct_combination"	1	"left"	0.808	2.507	"famous_faces"	275.741	274.069
276.638	"famous_faces_baseline"	0	"right"	0.987	2.507	"famous_faces_baseline"	279.129	277.625
280.282	"recently_learned_faces_correct_combination"	1	"left"	1.012	2.507	"recently_learned_faces"	282.768	281.294
283.625	"famous_faces_false_combination"	1	"right"	1.02	2.508	"famous_faces"	286.105	284.645
287.203	"recently_learned_faces_correct_combination"	1	"left"	1.353	2.507	"recently_learned_faces"	289.694	288.556
292.953	"recently_learned_faces_correct_combination"	1	"left"	0.95	2.508	"recently_learned_faces"	295.435	293.903
296.28	"famous_faces_false_combination"	1	"right"	1.043	2.507	"famous_faces"	298.772	297.323
299.874	"famous_faces_false_combination"	1	"right"	0.877	2.507	"famous_faces"	302.361	300.751
303.217	"recently_learned_faces_baseline"	1	"right"	1.369	2.508	"recently_learned_faces_baseline"	305.698	304.586
306.795	"famous_faces_correct_combination"	1	"left"	0.931	2.507	"famous_faces"	309.287	307.726
310.188	"recently_learned_faces_baseline"	0	"right"	1.041	2.508	"recently_learned_faces_baseline"	312.675	311.229
313.732	"famous_faces_correct_combination"	1	"left"	1.132	2.507	"famous_faces"	316.213	314.864
317.36	"recently_learned_faces_correct_combination"	1	"left"	1.21	2.507	"recently_learned_faces"	319.852	318.57
320.753	"recently_learned_faces_false_combination"	1	"right"	1.207	2.507	"recently_learned_faces"	323.24	321.96
324.297	"recently_learned_faces_false_combination"	1	"right"	1.535	2.507	"recently_learned_faces"	326.779	325.832
327.724	"recently_learned_faces_correct_combination"	1	"left"	1.072	2.524	"recently_learned_faces"	330.217	328.796
331.268	"recently_learned_faces_baseline"	1	"right"	1.091	2.507	"recently_learned_faces_baseline"	333.756	332.359
334.812	"famous_faces_correct_combination"	1	"left"	1.061	2.507	"famous_faces"	337.294	335.873
340.295	"recently_learned_faces_baseline"	1	"left"	0.992	2.507	"recently_learned_faces_baseline"	342.783	341.287
343.839	"recently_learned_faces_baseline"	1	"right"	1	2.507	"recently_learned_faces_baseline"	346.322	344.839
347.216	"famous_faces_false_combination"	1	"right"	1.041	2.524	"famous_faces"	349.71	348.257
350.86	"recently_learned_faces_correct_combination"	1	"left"	1.677	2.507	"recently_learned_faces"	353.349	352.537
354.404	"famous_faces_false_combination"	1	"right"	1.095	2.507	"famous_faces"	356.887	355.499
357.68	"recently_learned_faces_baseline"	1	"right"	1.014	2.524	"recently_learned_faces_baseline"	360.174	358.694
361.224	"recently_learned_faces_baseline"	0	"right"	0.873	2.508	"recently_learned_faces_baseline"	363.712	362.097
364.768	"recently_learned_faces_false_combination"	1	"right"	1.405	2.508	"recently_learned_faces"	367.251	366.173
368.312	"famous_faces_false_combination"	1	"right"	1.265	2.508	"famous_faces"	370.79	369.577
371.839	"famous_faces_correct_combination"	1	"left"	0.853	2.508	"famous_faces"	374.328	372.692
375.132	"famous_faces_false_combination"	1	"right"	1.736	2.508	"famous_faces"	377.615	376.868
378.81	"recently_learned_faces_baseline"	1	"right"	0.976	2.524	"recently_learned_faces_baseline"	381.304	379.786
382.153	"recently_learned_faces_false_combination"	0	"left"	1.321	2.508	"recently_learned_faces"	384.641	383.474
387.954	"recently_learned_faces_baseline"	1	"left"	1.05	2.508	"recently_learned_faces_baseline"	390.434	389.004
391.231	"famous_faces_false_combination"	1	"right"	0.983	2.507	"famous_faces"	393.721	392.214
394.775	"famous_faces_correct_combination"	1	"left"	0.836	2.507	"famous_faces"	397.259	395.611
398.369	"recently_learned_faces_baseline"	1	"right"	0.888	2.507	"recently_learned_faces_baseline"	400.848	399.257
401.796	"recently_learned_faces_correct_combination"	1	"left"	1.11	2.507	"recently_learned_faces"	404.286	402.906
405.39	"famous_faces_correct_combination"	1	"left"	1.031	2.507	"famous_faces"	407.875	406.421
408.833	"recently_learned_faces_false_combination"	1	"right"	1.94	2.508	"recently_learned_faces"	411.313	410.773
412.21	"famous_faces_correct_combination"	1	"left"	0.987	2.508	"famous_faces"	414.7	413.197
415.754	"famous_faces_false_combination"	1	"right"	1.305	2.508	"famous_faces"	418.239	417.059
419.148	"famous_faces_baseline"	1	"right"	1.666	2.507	"famous_faces_baseline"	421.627	420.814
422.775	"famous_faces_correct_combination"	1	"left"	1.774	2.508	"famous_faces"	425.266	424.549
426.169	"famous_faces_baseline"	1	"right"	0.924	2.507	"famous_faces_baseline"	428.653	427.093
429.813	"famous_faces_baseline"	1	"left"	1.411	2.507	"famous_faces_baseline"	432.292	431.224
435.446	"recently_learned_faces_baseline"	1	"left"	1.399	2.508	"recently_learned_faces_baseline"	437.933	436.845
438.79	"recently_learned_faces_false_combination"	0	"left"	1.768	2.507	"recently_learned_faces"	441.27	440.558
442.217	"recently_learned_faces_correct_combination"	1	"left"	1.769	2.507	"recently_learned_faces"	444.708	443.986
445.811	"recently_learned_faces_baseline"	1	"left"	1.251	2.507	"recently_learned_faces_baseline"	448.297	447.062
449.355	"recently_learned_faces_false_combination"	1	"right"	1.639	2.507	"recently_learned_faces"	451.836	450.994
452.782	"recently_learned_faces_baseline"	1	"left"	1.075	2.524	"recently_learned_faces_baseline"	455.274	453.857
456.326	"recently_learned_faces_baseline"	1	"left"	0.946	2.507	"recently_learned_faces_baseline"	458.813	457.272
459.669	"famous_faces_baseline"	1	"left"	0.904	2.507	"famous_faces_baseline"	462.15	460.573
463.196	"famous_faces_correct_combination"	1	"left"	0.798	2.524	"famous_faces"	465.688	463.994
466.84	"famous_faces_baseline"	1	"right"	0.928	2.508	"famous_faces_baseline"	469.327	467.768
470.284	"famous_faces_false_combination"	1	"right"	1.487	2.508	"famous_faces"	472.765	471.771
473.711	"famous_faces_false_combination"	1	"right"	0.997	2.524	"famous_faces"	476.203	474.708
477.305	"recently_learned_faces_baseline"	1	"left"	0.787	2.508	"recently_learned_faces_baseline"	479.792	478.092
482.888	"famous_faces_baseline"	1	"right"	1.023	2.525	"famous_faces_baseline"	485.383	483.911
486.432	"recently_learned_faces_correct_combination"	1	"left"	1.561	2.508	"recently_learned_faces"	488.921	487.993
489.826	"recently_learned_faces_baseline"	1	"left"	1.11	2.507	"recently_learned_faces_baseline"	492.309	490.936
493.203	"recently_learned_faces_correct_combination"	1	"left"	1.145	2.524	"recently_learned_faces"	495.697	494.348
496.747	"famous_faces_baseline"	1	"left"	0.902	2.507	"famous_faces_baseline"	499.235	497.649
