onset	trial_type
18.214	famous_faces_baseline
39.294	famous_faces_baseline
49.608	famous_faces_baseline
55.308	famous_faces_baseline
86.803	famous_faces_baseline
90.129	famous_faces_baseline
130.701	famous_faces_baseline
137.638	famous_faces_baseline
150.293	famous_faces_baseline
157.23	famous_faces_baseline
192.151	famous_faces_baseline
211.71	famous_faces_baseline
229.246	famous_faces_baseline
255.809	famous_faces_baseline
419.148	famous_faces_baseline
426.169	famous_faces_baseline
429.813	famous_faces_baseline
459.669	famous_faces_baseline
466.84	famous_faces_baseline
482.888	famous_faces_baseline
496.747	famous_faces_baseline
510.805	famous_faces_baseline
517.826	famous_faces_baseline
554.77	famous_faces_baseline
598.869	famous_faces_baseline
609.233	famous_faces_baseline
612.827	famous_faces_baseline
653.299	famous_faces_baseline
663.663	famous_faces_baseline
690.393	famous_faces_baseline
693.67	famous_faces_baseline
711.205	famous_faces_baseline
723.726	famous_faces_baseline
781.7	famous_faces_baseline
25.302	famous_faces_correct_combination
65.923	famous_faces_correct_combination
106.244	famous_faces_correct_combination
120.186	famous_faces_correct_combination
123.78	famous_faces_correct_combination
141.316	famous_faces_correct_combination
222.225	famous_faces_correct_combination
248.787	famous_faces_correct_combination
252.231	famous_faces_correct_combination
266.323	famous_faces_correct_combination
273.261	famous_faces_correct_combination
306.795	famous_faces_correct_combination
313.732	famous_faces_correct_combination
334.812	famous_faces_correct_combination
371.839	famous_faces_correct_combination
394.775	famous_faces_correct_combination
405.39	famous_faces_correct_combination
412.21	famous_faces_correct_combination
422.775	famous_faces_correct_combination
463.196	famous_faces_correct_combination
530.448	famous_faces_correct_combination
544.306	famous_faces_correct_combination
588.304	famous_faces_correct_combination
595.241	famous_faces_correct_combination
619.748	famous_faces_correct_combination
625.398	famous_faces_correct_combination
632.269	famous_faces_correct_combination
730.914	famous_faces_correct_combination
741.379	famous_faces_correct_combination
774.762	famous_faces_correct_combination
785.227	famous_faces_correct_combination
788.671	famous_faces_correct_combination
792.315	famous_faces_correct_combination
21.858	famous_faces_false_combination
35.666	famous_faces_false_combination
69.35	famous_faces_false_combination
76.288	famous_faces_false_combination
93.723	famous_faces_false_combination
178.26	famous_faces_false_combination
185.231	famous_faces_false_combination
188.624	famous_faces_false_combination
201.345	famous_faces_false_combination
269.717	famous_faces_false_combination
283.625	famous_faces_false_combination
296.28	famous_faces_false_combination
299.874	famous_faces_false_combination
347.216	famous_faces_false_combination
354.404	famous_faces_false_combination
368.312	famous_faces_false_combination
375.132	famous_faces_false_combination
391.231	famous_faces_false_combination
415.754	famous_faces_false_combination
470.284	famous_faces_false_combination
473.711	famous_faces_false_combination
503.667	famous_faces_false_combination
521.17	famous_faces_false_combination
558.298	famous_faces_false_combination
561.842	famous_faces_false_combination
565.185	famous_faces_false_combination
628.825	famous_faces_false_combination
635.713	famous_faces_false_combination
642.784	famous_faces_false_combination
646.227	famous_faces_false_combination
667.307	famous_faces_false_combination
683.405	famous_faces_false_combination
720.4	famous_faces_false_combination
771.436	famous_faces_false_combination
11.343	recently_learned_faces_baseline
42.687	recently_learned_faces_baseline
134.345	recently_learned_faces_baseline
181.804	recently_learned_faces_baseline
225.652	recently_learned_faces_baseline
232.84	recently_learned_faces_baseline
236.217	recently_learned_faces_baseline
245.444	recently_learned_faces_baseline
303.217	recently_learned_faces_baseline
331.268	recently_learned_faces_baseline
340.295	recently_learned_faces_baseline
343.839	recently_learned_faces_baseline
357.68	recently_learned_faces_baseline
378.81	recently_learned_faces_baseline
387.954	recently_learned_faces_baseline
398.369	recently_learned_faces_baseline
435.446	recently_learned_faces_baseline
445.811	recently_learned_faces_baseline
452.782	recently_learned_faces_baseline
456.326	recently_learned_faces_baseline
477.305	recently_learned_faces_baseline
489.826	recently_learned_faces_baseline
507.362	recently_learned_faces_baseline
537.218	recently_learned_faces_baseline
577.94	recently_learned_faces_baseline
581.283	recently_learned_faces_baseline
591.698	recently_learned_faces_baseline
676.334	recently_learned_faces_baseline
714.649	recently_learned_faces_baseline
751.743	recently_learned_faces_baseline
767.842	recently_learned_faces_baseline
58.835	recently_learned_faces_correct_combination
109.872	recently_learned_faces_correct_combination
116.909	recently_learned_faces_correct_combination
127.324	recently_learned_faces_correct_combination
144.759	recently_learned_faces_correct_combination
160.908	recently_learned_faces_correct_combination
167.695	recently_learned_faces_correct_combination
171.372	recently_learned_faces_correct_combination
174.716	recently_learned_faces_correct_combination
204.772	recently_learned_faces_correct_combination
259.352	recently_learned_faces_correct_combination
262.896	recently_learned_faces_correct_combination
280.282	recently_learned_faces_correct_combination
287.203	recently_learned_faces_correct_combination
292.953	recently_learned_faces_correct_combination
317.36	recently_learned_faces_correct_combination
327.724	recently_learned_faces_correct_combination
350.86	recently_learned_faces_correct_combination
401.796	recently_learned_faces_correct_combination
442.217	recently_learned_faces_correct_combination
486.432	recently_learned_faces_correct_combination
493.203	recently_learned_faces_correct_combination
540.762	recently_learned_faces_correct_combination
649.654	recently_learned_faces_correct_combination
656.843	recently_learned_faces_correct_combination
672.79	recently_learned_faces_correct_combination
679.878	recently_learned_faces_correct_combination
686.699	recently_learned_faces_correct_combination
704.184	recently_learned_faces_correct_combination
707.829	recently_learned_faces_correct_combination
734.291	recently_learned_faces_correct_combination
737.685	recently_learned_faces_correct_combination
744.806	recently_learned_faces_correct_combination
755.17	recently_learned_faces_correct_combination
762.108	recently_learned_faces_correct_combination
28.879	recently_learned_faces_false_combination
32.222	recently_learned_faces_false_combination
62.229	recently_learned_faces_false_combination
79.715	recently_learned_faces_false_combination
