onset	duration	trial_type	accuracy	button	response_time	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
438.356	1.788	Auditory_Same	1	right	0.707	440.144	439.063
440.73	1.788	Auditory_Same	1	right	0.813	442.518	441.543
443.27	1.789	Auditory_Lure	1	left	0.887	445.059	444.157
445.811	1.789	Auditory_Lure	1	left	1.674	447.6	447.485
453.384	1.789	Visual_Lure	1	left	0.985	455.173	454.369
455.925	1.789	Visual_Different	1	left	0.77	457.714	456.695
458.215	1.789	Visual_Lure	1	left	1.157	460.004	459.372
460.79	1.788	Visual_Same	0	left	0.602	462.578	461.392
463.33	1.789	Visual_Same	1	right	0.726	465.119	464.056
465.871	1.789	Visual_Different	1	left	0.645	467.66	466.516
473.294	1.772	Auditory_Different	1	left	0.707	475.066	474.001
475.918	1.789	Auditory_Same	1	right	0.863	477.707	476.781
478.208	1.789	Auditory_Different	1	left	0.669	479.997	478.877
480.85	1.788	Auditory_Lure	1	left	0.893	482.638	481.743
483.29	1.789	Auditory_Lure	1	left	1.17	485.079	484.46
485.664	1.789	Auditory_Same	1	right	0.879	487.453	486.543
493.337	1.789	Visual_Different	1	left	0.792	495.126	494.129
495.727	1.789	Visual_Same	1	right	0.901	497.516	496.628
498.268	1.772	Visual_Lure	1	left	0.778	500.04	499.046
500.692	1.789	Visual_Same	1	right	0.686	502.481	501.378
503.384	1.788	Visual_Same	1	right	0.556	505.172	503.94
505.824	1.789	Visual_Lure	1	left	0.746	507.613	506.57
508.265	1.789	Visual_Lure	1	left	0.629	510.054	508.894
515.938	1.788	Auditory_Same	1	right	0.76	517.726	516.698
518.278	1.789	Auditory_Same	1	right	0.657	520.067	518.935
520.802	1.789	Auditory_Different	1	left	1.175	522.591	521.977
523.243	1.789	Auditory_Same	1	right	0.648	525.032	523.891
525.684	1.788	Auditory_Lure	1	left	0.827	527.472	526.511
533.29	1.788	Visual_Lure	1	left	0.984	535.078	534.274
535.831	1.772	Visual_Lure	1	left	0.976	537.603	536.807
538.255	1.788	Visual_Same	1	right	0.79	540.043	539.045
540.695	1.789	Visual_Different	1	left	0.694	542.484	541.389
543.387	1.788	Visual_Different	1	left	0.6	545.175	543.987
545.827	1.789	Visual_Lure	0	right	0.897	547.616	546.724
553.433	1.789	Auditory_Same	1	right	0.816	555.222	554.249
555.874	1.789	Auditory_Lure	1	left	0.692	557.663	556.566
558.315	1.788	Auditory_Same	1	right	1.557	560.103	559.872
560.738	1.789	Auditory_Different	1	left	0.663	562.527	561.401
563.33	1.788	Auditory_Different	1	left	1.014	565.118	564.344
565.67	1.789	Auditory_Lure	1	left	1.505	567.459	567.175
573.276	1.789	Visual_Lure	1	left	0.896	575.065	574.172
575.817	1.789	Visual_Lure	1	left	0.623	577.606	576.44
578.207	1.789	Visual_Different	1	left	0.689	579.996	578.896
580.849	1.788	Visual_Same	1	right	0.949	582.637	581.798
583.39	1.788	Visual_Lure	1	left	0.811	585.178	584.201
590.929	1.788	Auditory_Lure	1	left	0.854	592.717	591.783
593.319	1.789	Auditory_Lure	1	left	1.251	595.108	594.57
595.91	1.789	Auditory_Different	1	left	1.162	597.699	597.072
598.251	1.788	Auditory_Same	1	right	1.005	600.039	599.256
600.675	1.788	Auditory_Lure	1	left	0.815	602.463	601.49
608.231	1.788	Visual_Same	1	right	1.014	610.019	609.245
610.922	1.789	Visual_Lure	1	left	0.714	612.711	611.636
613.262	1.789	Visual_Same	1	right	1.295	615.051	614.557
615.853	1.789	Visual_Different	1	left	0.626	617.642	616.479
618.277	1.789	Visual_Different	1	left	0.806	620.066	619.083
620.868	1.789	Visual_Lure	1	left	0.631	622.657	621.499
628.391	1.788	Auditory_Lure	1	left	0.804	630.179	629.195
630.765	1.788	Auditory_Lure	1	left	0.834	632.553	631.599
633.356	1.788	Auditory_Same	1	right	0.713	635.144	634.069
635.897	1.788	Auditory_Different	1	left	0.654	637.685	636.551
638.187	1.788	Auditory_Different	1	left	0.908	639.975	639.095
640.761	1.789	Auditory_Lure	1	left	1.09	642.55	641.851
648.334	1.788	Visual_Same	1	right	0.906	650.122	649.24
650.724	1.789	Visual_Lure	1	left	0.655	652.513	651.379
653.366	1.788	Visual_Different	1	left	0.692	655.154	654.058
655.739	1.789	Visual_Lure	1	left	0.823	657.528	656.562
658.18	1.789	Visual_Lure	1	left	0.689	659.969	658.869
660.871	1.789	Visual_Different	1	left	0.664	662.66	661.535
663.312	1.789	Visual_Different	1	left	0.788	665.101	664.1
670.734	1.789	Auditory_Different	1	left	0.742	672.523	671.476
673.275	1.789	Auditory_Different	1	left	0.698	675.064	673.973
675.799	1.789	Auditory_Lure	1	left	0.747	677.588	676.546
678.39	1.789	Auditory_Same	1	right	0.909	680.179	679.299
680.831	1.789	Auditory_Same	1	right	0.684	682.62	681.515
683.221	1.789	Auditory_Different	1	left	0.803	685.01	684.024
690.777	1.789	Visual_Different	1	left	0.976	692.566	691.753
693.318	1.789	Visual_Different	1	left	0.596	695.107	693.914
695.859	1.789	Visual_Same	1	right	0.736	697.648	696.595
698.2	1.788	Visual_Lure	1	left	0.89	699.988	699.09
700.724	1.788	Visual_Different	1	left	0.749	702.512	701.473
708.33	1.789	Auditory_Lure	1	left	1.094	710.119	709.424
710.72	1.789	Auditory_Same	0	left	0.955	712.509	711.675
713.362	1.788	Auditory_Lure	1	left	1.707	715.15	715.069
715.903	1.771	Auditory_Different	1	left	0.976	717.674	716.879
718.226	1.789	Auditory_Different	1	left	0.97	720.015	719.196
720.767	1.789	Auditory_Same	1	right	0.562	722.556	721.329
723.358	1.789	Auditory_Same	1	right	0.527	725.147	723.885
