"onset"	"trial_type"
8.169	"Contingent"
11.512	"Contingent"
14.889	"Contingent"
18.216	"Contingent"
21.91	"Contingent"
28.897	"Contingent"
32.241	"Contingent"
35.768	"Contingent"
42.806	"Contingent"
58.887	"Contingent"
69.418	"Contingent"
72.812	"Contingent"
76.339	"Contingent"
83.376	"Contingent"
90.347	"Contingent"
93.69	"Contingent"
97.285	"Contingent"
102.801	"Contingent"
106.245	"Contingent"
123.847	"Contingent"
127.19	"Contingent"
130.718	"Contingent"
137.655	"Contingent"
141.349	"Contingent"
150.393	"Contingent"
157.431	"Contingent"
178.276	"Contingent"
185.247	"Contingent"
188.69	"Contingent"
197.801	"Contingent"
229.161	"Contingent"
232.755	"Contingent"
236.148	"Contingent"
239.676	"Contingent"
252.43	"Contingent"
262.845	"Contingent"
266.188	"Contingent"
273.226	"Contingent"
287.284	"Contingent"
303.315	"Contingent"
313.83	"Contingent"
320.868	"Contingent"
324.161	"Contingent"
327.705	"Contingent"
331.282	"Contingent"
343.786	"Contingent"
350.723	"Contingent"
354.351	"Contingent"
357.744	"Contingent"
361.288	"Contingent"
364.682	"Contingent"
368.376	"Contingent"
371.803	"Contingent"
382.234	"Contingent"
391.227	"Contingent"
398.416	"Contingent"
408.78	"Contingent"
415.667	"Contingent"
419.311	"Contingent"
435.342	"Contingent"
445.706	"Contingent"
452.895	"Contingent"
459.782	"Contingent"
477.217	"Contingent"
482.884	"Contingent"
486.428	"Contingent"
489.721	"Contingent"
507.273	"Contingent"
510.667	"Contingent"
514.361	"Contingent"
521.332	"Contingent"
524.775	"Contingent"
25.353	"NonContingent"
39.161	"NonContingent"
46.249	"NonContingent"
49.643	"NonContingent"
55.36	"NonContingent"
62.28	"NonContingent"
65.724	"NonContingent"
79.732	"NonContingent"
86.67	"NonContingent"
109.839	"NonContingent"
113.416	"NonContingent"
116.86	"NonContingent"
120.303	"NonContingent"
134.362	"NonContingent"
144.676	"NonContingent"
153.836	"NonContingent"
160.774	"NonContingent"
164.217	"NonContingent"
167.845	"NonContingent"
171.238	"NonContingent"
174.682	"NonContingent"
181.87	"NonContingent"
192.335	"NonContingent"
201.345	"NonContingent"
204.922	"NonContingent"
208.215	"NonContingent"
211.859	"NonContingent"
215.403	"NonContingent"
218.747	"NonContingent"
222.274	"NonContingent"
225.818	"NonContingent"
245.393	"NonContingent"
248.836	"NonContingent"
255.774	"NonContingent"
259.201	"NonContingent"
269.882	"NonContingent"
276.753	"NonContingent"
280.347	"NonContingent"
283.74	"NonContingent"
292.801	"NonContingent"
296.228	"NonContingent"
299.922	"NonContingent"
306.859	"NonContingent"
310.253	"NonContingent"
317.274	"NonContingent"
334.726	"NonContingent"
340.443	"NonContingent"
347.33	"NonContingent"
375.146	"NonContingent"
378.84	"NonContingent"
387.901	"NonContingent"
394.821	"NonContingent"
401.759	"NonContingent"
405.403	"NonContingent"
412.223	"NonContingent"
422.688	"NonContingent"
426.232	"NonContingent"
429.625	"NonContingent"
438.936	"NonContingent"
442.38	"NonContingent"
449.25	"NonContingent"
456.238	"NonContingent"
463.158	"NonContingent"
466.803	"NonContingent"
470.347	"NonContingent"
473.64	"NonContingent"
493.265	"NonContingent"
496.809	"NonContingent"
500.336	"NonContingent"
503.729	"NonContingent"
517.688	"NonContingent"
530.342	"NonContingent"
